Dataset,Model,5 Job count,Predicted Value
Afternoons,CatBoost,32825.32323232324,1189.6944998931676
Afternoons,CatBoost,33621.73737373737,1211.1004122566612
Afternoons,CatBoost,34418.15151515152,1211.333377537036
Afternoons,CatBoost,35214.56565656565,1211.3555738603252
Afternoons,CatBoost,36010.9797979798,1211.3555738603252
Afternoons,CatBoost,36807.39393939394,1211.3555738603252
Afternoons,CatBoost,37603.808080808085,1211.3555738603252
Afternoons,CatBoost,38400.222222222226,1211.3555738603252
Afternoons,CatBoost,39196.63636363637,1211.3555738603252
Afternoons,CatBoost,39993.05050505051,1211.3555738603252
Afternoons,CatBoost,40789.46464646465,1211.3555738603252
Afternoons,CatBoost,41585.87878787879,1211.3555738603252
Afternoons,CatBoost,42382.29292929293,1211.3555738603252
Afternoons,CatBoost,43178.707070707074,1211.3555738603252
Afternoons,CatBoost,43975.121212121216,1211.3555738603252
Afternoons,CatBoost,44771.53535353536,1211.3555738603252
Afternoons,CatBoost,45567.9494949495,1212.3575357870834
Afternoons,CatBoost,46364.36363636364,1213.6923365950818
Afternoons,CatBoost,47160.77777777778,1213.6923365950818
Afternoons,CatBoost,47957.19191919192,1215.465586471569
Afternoons,CatBoost,48753.606060606064,1215.465586471569
Afternoons,CatBoost,49550.020202020205,1214.9902126327918
Afternoons,CatBoost,50346.43434343435,1224.1986167447903
Afternoons,CatBoost,51142.84848484849,1228.2277678161668
Afternoons,CatBoost,51939.26262626263,1228.770325358698
Afternoons,CatBoost,52735.67676767677,1228.770325358698
Afternoons,CatBoost,53532.09090909091,1226.2472305785845
Afternoons,CatBoost,54328.50505050505,1213.3234550299937
Afternoons,CatBoost,55124.919191919194,1223.6755497722625
Afternoons,CatBoost,55921.333333333336,1227.7118658898032
Afternoons,CatBoost,56717.74747474748,1227.7118658898032
Afternoons,CatBoost,57514.16161616162,1227.7118658898032
Afternoons,CatBoost,58310.57575757576,1238.5256029729057
Afternoons,CatBoost,59106.9898989899,1250.4778307271906
Afternoons,CatBoost,59903.40404040404,1275.050688284905
Afternoons,CatBoost,60699.818181818184,1275.0130064573805
Afternoons,CatBoost,61496.232323232325,1276.8372803326104
Afternoons,CatBoost,62292.64646464647,1276.8372803326104
Afternoons,CatBoost,63089.06060606061,1277.9166953780898
Afternoons,CatBoost,63885.47474747475,1277.802901293274
Afternoons,CatBoost,64681.88888888889,1277.802901293274
Afternoons,CatBoost,65478.30303030303,1278.0606808584353
Afternoons,CatBoost,66274.71717171717,1290.1466779825791
Afternoons,CatBoost,67071.1313131313,1294.8027352506087
Afternoons,CatBoost,67867.54545454546,1295.8403957733499
Afternoons,CatBoost,68663.9595959596,1300.2530316095892
Afternoons,CatBoost,69460.37373737374,1300.2530316095892
Afternoons,CatBoost,70256.78787878789,1300.2530316095892
Afternoons,CatBoost,71053.20202020202,1300.2530316095892
Afternoons,CatBoost,71849.61616161617,1300.2530316095892
Afternoons,CatBoost,72646.0303030303,1300.2530316095892
Afternoons,CatBoost,73442.44444444445,1300.2530316095892
Afternoons,CatBoost,74238.85858585859,1300.2530316095892
Afternoons,CatBoost,75035.27272727274,1300.2530316095892
Afternoons,CatBoost,75831.68686868687,1291.8938124060444
Afternoons,CatBoost,76628.10101010102,1291.8938124060444
Afternoons,CatBoost,77424.51515151515,1291.8938124060444
Afternoons,CatBoost,78220.9292929293,1291.8938124060444
Afternoons,CatBoost,79017.34343434343,1291.8938124060444
Afternoons,CatBoost,79813.75757575758,1291.8938124060444
Afternoons,CatBoost,80610.17171717172,1272.5709150172659
Afternoons,CatBoost,81406.58585858587,1272.5709150172659
Afternoons,CatBoost,82203.0,1272.5709150172659
Evenings,CatBoost,3358.0,506.8594343469061
Evenings,CatBoost,4154.414141414141,514.3498213205803
Evenings,CatBoost,4950.828282828283,515.6501054770825
Evenings,CatBoost,5747.242424242424,518.0588718415893
Evenings,CatBoost,6543.656565656565,519.2521424022395
Evenings,CatBoost,7340.070707070707,519.2521424022395
Evenings,CatBoost,8136.484848484849,519.2521424022395
Evenings,CatBoost,8932.89898989899,519.2521424022395
Evenings,CatBoost,9729.31313131313,533.2582216606592
Evenings,CatBoost,10525.727272727272,530.5581894250885
Evenings,CatBoost,11322.141414141413,529.54171303142
Evenings,CatBoost,12118.555555555557,525.9033948220567
Evenings,CatBoost,12914.969696969698,525.9033948220567
Evenings,CatBoost,13711.38383838384,522.0131450246225
Evenings,CatBoost,14507.79797979798,522.0131450246225
Evenings,CatBoost,15304.212121212122,525.9854360490807
Evenings,CatBoost,16100.626262626263,532.7759743790339
Evenings,CatBoost,16897.040404040403,532.7759743790339
Evenings,CatBoost,17693.454545454544,532.7759743790339
Evenings,CatBoost,18489.868686868685,532.7759743790339
Evenings,CatBoost,19286.282828282827,532.7759743790339
Evenings,CatBoost,20082.69696969697,532.8118236892607
Evenings,CatBoost,20879.111111111113,539.6309156039217
Evenings,CatBoost,21675.525252525254,532.902555573351
Evenings,CatBoost,22471.939393939396,535.1208826926679
Evenings,CatBoost,23268.353535353537,548.8745178016751
Evenings,CatBoost,24064.76767676768,549.113156122938
Evenings,CatBoost,24861.18181818182,549.3062905072289
Evenings,CatBoost,25657.59595959596,546.7767697982255
Evenings,CatBoost,26454.010101010103,546.6428904071289
Evenings,CatBoost,27250.424242424244,547.3930901948765
Evenings,CatBoost,28046.838383838385,547.3930901948765
Evenings,CatBoost,28843.252525252527,545.6574550255962
Evenings,CatBoost,29639.666666666668,529.3419177988915
Evenings,CatBoost,30436.08080808081,554.1016686269098
Evenings,CatBoost,31232.49494949495,533.5557869381682
Evenings,CatBoost,32028.909090909092,533.5557869381682
Evenings,CatBoost,32825.32323232324,533.5557869381682
Evenings,CatBoost,33621.73737373737,533.5557869381682
Evenings,CatBoost,34418.15151515152,533.5557869381682
Evenings,CatBoost,35214.56565656565,533.5557869381682
Evenings,CatBoost,36010.9797979798,533.5557869381682
Evenings,CatBoost,36807.39393939394,533.5557869381682
Evenings,CatBoost,37603.808080808085,533.5557869381682
Evenings,CatBoost,38400.222222222226,533.5557869381682
Evenings,CatBoost,39196.63636363637,533.5557869381682
Evenings,CatBoost,39993.05050505051,533.5557869381682
Evenings,CatBoost,40789.46464646465,533.5557869381682
Evenings,CatBoost,41585.87878787879,533.5557869381682
Evenings,CatBoost,42382.29292929293,533.5557869381682
Evenings,CatBoost,43178.707070707074,533.5557869381682
Evenings,CatBoost,43975.121212121216,533.8912388755213
Evenings,CatBoost,44771.53535353536,533.8912388755213
Evenings,CatBoost,45567.9494949495,537.2044315920075
Evenings,CatBoost,46364.36363636364,537.6323604762466
Evenings,CatBoost,47160.77777777778,539.9396324471344
Evenings,CatBoost,47957.19191919192,541.0990527908692
Evenings,CatBoost,48753.606060606064,541.0990527908692
Evenings,CatBoost,49550.020202020205,537.8093629223539
Evenings,CatBoost,50346.43434343435,536.3935598487583
Evenings,CatBoost,51142.84848484849,540.3634529255249
Evenings,CatBoost,51939.26262626263,540.3634529255249
Evenings,CatBoost,52735.67676767677,539.9584818902212
Evenings,CatBoost,53532.09090909091,528.5773957695236
Evenings,CatBoost,54328.50505050505,526.6723392075918
Evenings,CatBoost,55124.919191919194,530.1188178796741
Evenings,CatBoost,55921.333333333336,533.2242135639925
Evenings,CatBoost,56717.74747474748,533.2242135639925
Evenings,CatBoost,57514.16161616162,533.2793679443707
Evenings,CatBoost,58310.57575757576,533.2793679443707
Evenings,CatBoost,59106.9898989899,543.8491048209311
Evenings,CatBoost,59903.40404040404,543.8322758899493
Evenings,CatBoost,60699.818181818184,543.8322758899493
Evenings,CatBoost,61496.232323232325,543.8322758899493
Evenings,CatBoost,62292.64646464647,544.7084497631537
Evenings,CatBoost,63089.06060606061,542.3596345886706
Evenings,CatBoost,63885.47474747475,542.4966401728367
Evenings,CatBoost,64681.88888888889,542.0900874038806
Evenings,CatBoost,65478.30303030303,540.7777236147624
Evenings,CatBoost,66274.71717171717,542.2235769509689
Evenings,CatBoost,67071.1313131313,549.1640386670666
Evenings,CatBoost,67867.54545454546,548.9188726081834
Evenings,CatBoost,68663.9595959596,548.9231944100818
Evenings,CatBoost,69460.37373737374,535.2871369691026
Evenings,CatBoost,70256.78787878789,535.1014002516948
Evenings,CatBoost,71053.20202020202,534.6235625062358
Evenings,CatBoost,71849.61616161617,534.6235625062358
Evenings,CatBoost,72646.0303030303,534.6235625062358
Evenings,CatBoost,73442.44444444445,534.6235625062358
Evenings,CatBoost,74238.85858585859,534.6235625062358
Evenings,CatBoost,75035.27272727274,537.1539732248868
Evenings,CatBoost,75831.68686868687,538.0987772988573
Evenings,CatBoost,76628.10101010102,538.0987772988573
Evenings,CatBoost,77424.51515151515,538.0987772988573
Evenings,CatBoost,78220.9292929293,537.1958418580214
Evenings,CatBoost,79017.34343434343,537.1958418580214
Evenings,CatBoost,79813.75757575758,537.1958418580214
Evenings,CatBoost,80610.17171717172,537.1958418580214
Evenings,CatBoost,81406.58585858587,537.1958418580214
Evenings,CatBoost,82203.0,537.1958418580214
