Dataset,Model,Elderly,Predicted Value
Mornings Special,LightGBM,25.454545454545457,290.6260707905808
Mornings Special,LightGBM,26.060606060606062,290.6260707905808
Mornings Special,LightGBM,26.666666666666668,290.6260707905808
Mornings Special,LightGBM,27.272727272727273,290.6260707905808
Mornings Special,LightGBM,27.87878787878788,290.9595530451216
Mornings Special,LightGBM,28.484848484848484,290.9595530451216
Mornings Special,LightGBM,29.090909090909093,290.9595530451216
Mornings Special,LightGBM,29.6969696969697,290.9595530451216
Mornings Special,LightGBM,30.303030303030305,290.9595530451216
Mornings Special,LightGBM,30.90909090909091,290.9595530451216
Mornings Special,LightGBM,31.515151515151516,290.9595530451216
Mornings Special,LightGBM,32.121212121212125,290.9595530451216
Mornings Special,LightGBM,32.72727272727273,290.9595530451216
Mornings Special,LightGBM,33.333333333333336,290.9595530451216
Mornings Special,LightGBM,33.93939393939394,290.9595530451216
Mornings Special,LightGBM,34.54545454545455,290.9595530451216
Mornings Special,LightGBM,35.151515151515156,290.99359341118134
Mornings Special,LightGBM,35.75757575757576,290.99359341118134
Mornings Special,LightGBM,36.36363636363637,290.99359341118134
Mornings Special,LightGBM,36.96969696969697,290.99359341118134
Mornings Special,LightGBM,37.57575757575758,290.99359341118134
Mornings Special,LightGBM,38.18181818181818,290.99359341118134
Mornings Special,LightGBM,38.78787878787879,290.99359341118134
Mornings Special,LightGBM,39.3939393939394,290.99359341118134
Mornings Special,LightGBM,40.0,290.99359341118134
Mornings Special,LightGBM,40.60606060606061,290.99359341118134
Mornings Special,LightGBM,41.21212121212121,290.99359341118134
Mornings Special,LightGBM,41.81818181818182,290.99359341118134
Mornings Special,LightGBM,42.42424242424242,290.99359341118134
Mornings Special,LightGBM,43.03030303030303,290.99359341118134
Mornings Special,LightGBM,43.63636363636364,290.99359341118134
Mornings Special,LightGBM,44.24242424242424,325.9689846144534
Mornings Special,LightGBM,44.84848484848485,325.9689846144534
Mornings Special,LightGBM,45.45454545454545,325.9689846144534
Mornings Special,LightGBM,46.06060606060606,325.9689846144534
Mornings Special,LightGBM,46.66666666666667,325.9689846144534
Mornings Special,LightGBM,47.27272727272727,325.9689846144534
Mornings Special,LightGBM,47.87878787878788,325.9689846144534
Mornings Special,LightGBM,48.484848484848484,325.9689846144534
Mornings Special,LightGBM,49.09090909090909,325.9689846144534
Mornings Special,LightGBM,49.696969696969695,325.9689846144534
Mornings Special,LightGBM,50.303030303030305,325.9689846144534
Mornings Special,LightGBM,50.909090909090914,325.9689846144534
Mornings Special,LightGBM,51.515151515151516,325.9689846144534
Mornings Special,LightGBM,52.121212121212125,325.9689846144534
Mornings Special,LightGBM,52.72727272727273,325.9689846144534
Mornings Special,LightGBM,53.333333333333336,325.9689846144534
Mornings Special,LightGBM,53.93939393939394,325.9689846144534
Mornings Special,LightGBM,54.54545454545455,787.3271390207287
Mornings Special,LightGBM,55.151515151515156,787.3271390207287
Mornings Special,LightGBM,55.75757575757576,787.3271390207287
Mornings Special,LightGBM,56.36363636363637,787.3271390207287
Mornings Special,LightGBM,56.96969696969697,787.3271390207287
Mornings Special,LightGBM,57.57575757575758,787.3271390207287
Mornings Special,LightGBM,58.18181818181819,787.3271390207287
Mornings Special,LightGBM,58.78787878787879,787.3271390207287
Mornings Special,LightGBM,59.3939393939394,787.3271390207287
Mornings Special,LightGBM,60.0,787.3271390207287
Mornings Special,XGBoost,0.0,279.5439758300781
Mornings Special,XGBoost,0.6060606060606061,279.5439758300781
Mornings Special,XGBoost,1.2121212121212122,286.2288513183594
Mornings Special,XGBoost,1.8181818181818183,286.2288513183594
Mornings Special,XGBoost,2.4242424242424243,286.8057556152344
Mornings Special,XGBoost,3.0303030303030303,286.99664306640625
Mornings Special,XGBoost,3.6363636363636367,286.99664306640625
Mornings Special,XGBoost,4.242424242424242,287.0948486328125
Mornings Special,XGBoost,4.848484848484849,287.0948486328125
Mornings Special,XGBoost,5.454545454545455,287.0112609863281
Mornings Special,XGBoost,6.0606060606060606,286.99444580078125
Mornings Special,XGBoost,6.666666666666667,286.99444580078125
Mornings Special,XGBoost,7.272727272727273,286.992919921875
Mornings Special,XGBoost,7.878787878787879,286.992919921875
Mornings Special,XGBoost,8.484848484848484,287.0524597167969
Mornings Special,XGBoost,9.090909090909092,286.1324157714844
Mornings Special,XGBoost,9.696969696969697,286.1324157714844
Mornings Special,XGBoost,10.303030303030303,287.5299072265625
Mornings Special,XGBoost,10.90909090909091,287.5299072265625
Mornings Special,XGBoost,11.515151515151516,287.5299072265625
Mornings Special,XGBoost,12.121212121212121,287.5299072265625
Mornings Special,XGBoost,12.727272727272728,287.5299072265625
Mornings Special,XGBoost,13.333333333333334,287.5299072265625
Mornings Special,XGBoost,13.93939393939394,287.5299072265625
Mornings Special,XGBoost,14.545454545454547,289.3774108886719
Mornings Special,XGBoost,15.151515151515152,289.43341064453125
Mornings Special,XGBoost,15.757575757575758,289.43341064453125
Mornings Special,XGBoost,16.363636363636363,288.5104064941406
Mornings Special,XGBoost,16.96969696969697,288.5104064941406
Mornings Special,XGBoost,17.575757575757578,288.5104064941406
Mornings Special,XGBoost,18.181818181818183,288.5104064941406
Mornings Special,XGBoost,18.78787878787879,288.5104064941406
Mornings Special,XGBoost,19.393939393939394,288.5104064941406
Mornings Special,XGBoost,20.0,288.5104064941406
Mornings Special,XGBoost,20.606060606060606,288.5104064941406
Mornings Special,XGBoost,21.21212121212121,288.3563537597656
Mornings Special,XGBoost,21.81818181818182,288.3563537597656
Mornings Special,XGBoost,22.424242424242426,288.3563537597656
Mornings Special,XGBoost,23.03030303030303,288.3563537597656
Mornings Special,XGBoost,23.636363636363637,288.3563537597656
Mornings Special,XGBoost,24.242424242424242,288.3734130859375
Mornings Special,XGBoost,24.848484848484848,288.3734130859375
Mornings Special,XGBoost,25.454545454545457,288.3734130859375
Mornings Special,XGBoost,26.060606060606062,288.3734130859375
Mornings Special,XGBoost,26.666666666666668,288.3734130859375
Mornings Special,XGBoost,27.272727272727273,288.3734130859375
Mornings Special,XGBoost,27.87878787878788,288.3734130859375
Mornings Special,XGBoost,28.484848484848484,288.3734130859375
Mornings Special,XGBoost,29.090909090909093,288.3734130859375
Mornings Special,XGBoost,29.6969696969697,288.3734130859375
Mornings Special,XGBoost,30.303030303030305,288.3734130859375
Mornings Special,XGBoost,30.90909090909091,288.3734130859375
Mornings Special,XGBoost,31.515151515151516,287.80963134765625
Mornings Special,XGBoost,32.121212121212125,287.80963134765625
Mornings Special,XGBoost,32.72727272727273,287.80963134765625
Mornings Special,XGBoost,33.333333333333336,287.80963134765625
Mornings Special,XGBoost,33.93939393939394,287.80963134765625
Mornings Special,XGBoost,34.54545454545455,287.80963134765625
Mornings Special,XGBoost,35.151515151515156,287.80963134765625
Mornings Special,XGBoost,35.75757575757576,287.80963134765625
Mornings Special,XGBoost,36.36363636363637,287.80963134765625
Mornings Special,XGBoost,36.96969696969697,287.80963134765625
Mornings Special,XGBoost,37.57575757575758,287.80963134765625
Mornings Special,XGBoost,38.18181818181818,287.80963134765625
Mornings Special,XGBoost,38.78787878787879,287.80963134765625
Mornings Special,XGBoost,39.3939393939394,317.349853515625
Mornings Special,XGBoost,40.0,317.349853515625
Mornings Special,XGBoost,40.60606060606061,317.349853515625
Mornings Special,XGBoost,41.21212121212121,317.349853515625
Mornings Special,XGBoost,41.81818181818182,317.349853515625
Mornings Special,XGBoost,42.42424242424242,317.349853515625
Mornings Special,XGBoost,43.03030303030303,317.349853515625
Mornings Special,XGBoost,43.63636363636364,317.349853515625
Mornings Special,XGBoost,44.24242424242424,317.349853515625
Mornings Special,XGBoost,44.84848484848485,317.349853515625
Mornings Special,XGBoost,45.45454545454545,317.349853515625
Mornings Special,XGBoost,46.06060606060606,317.349853515625
Mornings Special,XGBoost,46.66666666666667,317.349853515625
Mornings Special,XGBoost,47.27272727272727,317.349853515625
Mornings Special,XGBoost,47.87878787878788,317.349853515625
Mornings Special,XGBoost,48.484848484848484,317.349853515625
Mornings Special,XGBoost,49.09090909090909,334.00421142578125
Mornings Special,XGBoost,49.696969696969695,334.00421142578125
Mornings Special,XGBoost,50.303030303030305,334.00421142578125
Mornings Special,XGBoost,50.909090909090914,334.00421142578125
Mornings Special,XGBoost,51.515151515151516,334.00421142578125
Mornings Special,XGBoost,52.121212121212125,334.00421142578125
Mornings Special,XGBoost,52.72727272727273,334.00421142578125
Mornings Special,XGBoost,53.333333333333336,334.00421142578125
Mornings Special,XGBoost,53.93939393939394,334.00421142578125
Mornings Special,XGBoost,54.54545454545455,334.00421142578125
Mornings Special,XGBoost,55.151515151515156,334.00421142578125
Mornings Special,XGBoost,55.75757575757576,334.00421142578125
Mornings Special,XGBoost,56.36363636363637,334.00421142578125
Mornings Special,XGBoost,56.96969696969697,334.00421142578125
Mornings Special,XGBoost,57.57575757575758,334.00421142578125
Mornings Special,XGBoost,58.18181818181819,334.00421142578125
Mornings Special,XGBoost,58.78787878787879,334.00421142578125
Mornings Special,XGBoost,59.3939393939394,334.00421142578125
Mornings Special,XGBoost,60.0,807.98681640625
Afternoons Special,LightGBM,0.0,932.0355387125702
Afternoons Special,LightGBM,0.6060606060606061,908.7812002835431
Afternoons Special,LightGBM,1.2121212121212122,908.7812002835431
Afternoons Special,LightGBM,1.8181818181818183,908.8085289829612
Afternoons Special,LightGBM,2.4242424242424243,908.8085289829612
Afternoons Special,LightGBM,3.0303030303030303,910.7377006562193
Afternoons Special,LightGBM,3.6363636363636367,912.3242366616225
Afternoons Special,LightGBM,4.242424242424242,912.3242366616225
Afternoons Special,LightGBM,4.848484848484849,915.3479591052698
Afternoons Special,LightGBM,5.454545454545455,915.3479591052698
Afternoons Special,LightGBM,6.0606060606060606,914.9460531783996
Afternoons Special,LightGBM,6.666666666666667,914.8481300162789
Afternoons Special,LightGBM,7.272727272727273,914.8481300162789
Afternoons Special,LightGBM,7.878787878787879,917.3676476475571
Afternoons Special,LightGBM,8.484848484848484,917.3676476475571
Afternoons Special,LightGBM,9.090909090909092,917.0655834394933
Afternoons Special,LightGBM,9.696969696969697,917.6051057831976
Afternoons Special,LightGBM,10.303030303030303,917.6051057831976
Afternoons Special,LightGBM,10.90909090909091,917.6051057831976
Afternoons Special,LightGBM,11.515151515151516,917.6051057831976
Afternoons Special,LightGBM,12.121212121212121,917.6051057831976
Afternoons Special,LightGBM,12.727272727272728,917.6051057831976
Afternoons Special,LightGBM,13.333333333333334,917.6051057831976
Afternoons Special,LightGBM,13.93939393939394,917.632124278718
Afternoons Special,LightGBM,14.545454545454547,933.357107569071
Afternoons Special,LightGBM,15.151515151515152,933.357107569071
Afternoons Special,LightGBM,15.757575757575758,932.3648559890589
Afternoons Special,LightGBM,16.363636363636363,932.3648559890589
Afternoons Special,LightGBM,16.96969696969697,932.3648559890589
Afternoons Special,LightGBM,17.575757575757578,932.3648559890589
Afternoons Special,LightGBM,18.181818181818183,932.3093509423522
Afternoons Special,LightGBM,18.78787878787879,932.3093509423522
Afternoons Special,LightGBM,19.393939393939394,932.3093509423522
Afternoons Special,LightGBM,20.0,932.3093509423522
Afternoons Special,LightGBM,20.606060606060606,933.4048877699106
Afternoons Special,LightGBM,21.21212121212121,933.4048877699106
Afternoons Special,LightGBM,21.81818181818182,933.4048877699106
Afternoons Special,LightGBM,22.424242424242426,933.4048877699106
Afternoons Special,LightGBM,23.03030303030303,946.3988457494862
Afternoons Special,LightGBM,23.636363636363637,946.3988457494862
Afternoons Special,LightGBM,24.242424242424242,946.3988457494862
Afternoons Special,LightGBM,24.848484848484848,946.3988457494862
Afternoons Special,LightGBM,25.454545454545457,946.3988457494862
Afternoons Special,LightGBM,26.060606060606062,946.3988457494862
Afternoons Special,LightGBM,26.666666666666668,946.3988457494862
Afternoons Special,LightGBM,27.272727272727273,946.3988457494862
Afternoons Special,LightGBM,27.87878787878788,946.4295875604473
Afternoons Special,LightGBM,28.484848484848484,946.4295875604473
Afternoons Special,LightGBM,29.090909090909093,946.4295875604473
Afternoons Special,LightGBM,29.6969696969697,946.4295875604473
Afternoons Special,LightGBM,30.303030303030305,946.4295875604473
Afternoons Special,LightGBM,30.90909090909091,946.4295875604473
Afternoons Special,LightGBM,31.515151515151516,946.4295875604473
Afternoons Special,LightGBM,32.121212121212125,946.4295875604473
Afternoons Special,LightGBM,32.72727272727273,946.4295875604473
Afternoons Special,LightGBM,33.333333333333336,946.4295875604473
Afternoons Special,LightGBM,33.93939393939394,946.4295875604473
Afternoons Special,LightGBM,34.54545454545455,946.4295875604473
Afternoons Special,LightGBM,35.151515151515156,948.3590844638716
Afternoons Special,LightGBM,35.75757575757576,948.3590844638716
Afternoons Special,LightGBM,36.36363636363637,948.3590844638716
Afternoons Special,LightGBM,36.96969696969697,948.3590844638716
Afternoons Special,LightGBM,37.57575757575758,948.3590844638716
Afternoons Special,LightGBM,38.18181818181818,948.3590844638716
Afternoons Special,LightGBM,38.78787878787879,948.3590844638716
Afternoons Special,LightGBM,39.3939393939394,948.3590844638716
Afternoons Special,LightGBM,40.0,948.3590844638716
Afternoons Special,LightGBM,40.60606060606061,948.3590844638716
Afternoons Special,LightGBM,41.21212121212121,948.3590844638716
Afternoons Special,LightGBM,41.81818181818182,948.3590844638716
Afternoons Special,LightGBM,42.42424242424242,948.3590844638716
Afternoons Special,LightGBM,43.03030303030303,948.3590844638716
Afternoons Special,LightGBM,43.63636363636364,948.3590844638716
Afternoons Special,LightGBM,44.24242424242424,958.7845043882938
Afternoons Special,LightGBM,44.84848484848485,958.7845043882938
Afternoons Special,LightGBM,45.45454545454545,958.7845043882938
Afternoons Special,LightGBM,46.06060606060606,958.7845043882938
Afternoons Special,LightGBM,46.66666666666667,958.7845043882938
Afternoons Special,LightGBM,47.27272727272727,958.7845043882938
Afternoons Special,LightGBM,47.87878787878788,958.7845043882938
Afternoons Special,LightGBM,48.484848484848484,958.7845043882938
Afternoons Special,LightGBM,49.09090909090909,958.7845043882938
Afternoons Special,LightGBM,49.696969696969695,958.7845043882938
Afternoons Special,LightGBM,50.303030303030305,958.7845043882938
Afternoons Special,LightGBM,50.909090909090914,958.7845043882938
Afternoons Special,LightGBM,51.515151515151516,958.7845043882938
Afternoons Special,LightGBM,52.121212121212125,958.7845043882938
Afternoons Special,LightGBM,52.72727272727273,958.7845043882938
Afternoons Special,LightGBM,53.333333333333336,958.7845043882938
Afternoons Special,LightGBM,53.93939393939394,958.7845043882938
Afternoons Special,LightGBM,54.54545454545455,2437.303545706772
Afternoons Special,LightGBM,55.151515151515156,2437.303545706772
Afternoons Special,LightGBM,55.75757575757576,2437.303545706772
Afternoons Special,LightGBM,56.36363636363637,2437.303545706772
Afternoons Special,LightGBM,56.96969696969697,2437.303545706772
Afternoons Special,LightGBM,57.57575757575758,2437.303545706772
Afternoons Special,LightGBM,58.18181818181819,2437.303545706772
Afternoons Special,LightGBM,58.78787878787879,2437.303545706772
Afternoons Special,LightGBM,59.3939393939394,2437.303545706772
Afternoons Special,LightGBM,60.0,2437.303545706772
Afternoons Special,XGBoost,0.0,922.4801025390625
Afternoons Special,XGBoost,0.6060606060606061,922.4801025390625
Afternoons Special,XGBoost,1.2121212121212122,905.2578125
Afternoons Special,XGBoost,1.8181818181818183,905.2578125
Afternoons Special,XGBoost,2.4242424242424243,907.3641967773438
Afternoons Special,XGBoost,3.0303030303030303,909.4588012695312
Afternoons Special,XGBoost,3.6363636363636367,909.4588012695312
Afternoons Special,XGBoost,4.242424242424242,909.52197265625
Afternoons Special,XGBoost,4.848484848484849,909.52197265625
Afternoons Special,XGBoost,5.454545454545455,909.6692504882812
Afternoons Special,XGBoost,6.0606060606060606,908.98681640625
Afternoons Special,XGBoost,6.666666666666667,908.98681640625
Afternoons Special,XGBoost,7.272727272727273,910.0211181640625
Afternoons Special,XGBoost,7.878787878787879,910.0211181640625
Afternoons Special,XGBoost,8.484848484848484,912.2634887695312
Afternoons Special,XGBoost,9.090909090909092,899.68017578125
Afternoons Special,XGBoost,9.696969696969697,899.68017578125
Afternoons Special,XGBoost,10.303030303030303,899.608154296875
Afternoons Special,XGBoost,10.90909090909091,899.608154296875
Afternoons Special,XGBoost,11.515151515151516,899.608154296875
Afternoons Special,XGBoost,12.121212121212121,899.608154296875
Afternoons Special,XGBoost,12.727272727272728,899.608154296875
Afternoons Special,XGBoost,13.333333333333334,901.5020141601562
Afternoons Special,XGBoost,13.93939393939394,901.5020141601562
Afternoons Special,XGBoost,14.545454545454547,906.3857421875
Afternoons Special,XGBoost,15.151515151515152,906.4966430664062
Afternoons Special,XGBoost,15.757575757575758,906.4966430664062
Afternoons Special,XGBoost,16.363636363636363,907.7476806640625
Afternoons Special,XGBoost,16.96969696969697,907.7476806640625
Afternoons Special,XGBoost,17.575757575757578,907.7476806640625
Afternoons Special,XGBoost,18.181818181818183,907.7476806640625
Afternoons Special,XGBoost,18.78787878787879,907.7476806640625
Afternoons Special,XGBoost,19.393939393939394,907.7476806640625
Afternoons Special,XGBoost,20.0,893.4033203125
Afternoons Special,XGBoost,20.606060606060606,893.4033203125
Afternoons Special,XGBoost,21.21212121212121,893.93017578125
Afternoons Special,XGBoost,21.81818181818182,893.93017578125
Afternoons Special,XGBoost,22.424242424242426,893.93017578125
Afternoons Special,XGBoost,23.03030303030303,893.93017578125
Afternoons Special,XGBoost,23.636363636363637,893.93017578125
Afternoons Special,XGBoost,24.242424242424242,947.6005249023438
Afternoons Special,XGBoost,24.848484848484848,947.6005249023438
Afternoons Special,XGBoost,25.454545454545457,947.6005249023438
Afternoons Special,XGBoost,26.060606060606062,947.6005249023438
Afternoons Special,XGBoost,26.666666666666668,947.6005249023438
Afternoons Special,XGBoost,27.272727272727273,947.6005249023438
Afternoons Special,XGBoost,27.87878787878788,947.6005249023438
Afternoons Special,XGBoost,28.484848484848484,947.6005249023438
Afternoons Special,XGBoost,29.090909090909093,947.6005249023438
Afternoons Special,XGBoost,29.6969696969697,947.6005249023438
Afternoons Special,XGBoost,30.303030303030305,947.6005249023438
Afternoons Special,XGBoost,30.90909090909091,947.6005249023438
Afternoons Special,XGBoost,31.515151515151516,947.046875
Afternoons Special,XGBoost,32.121212121212125,947.046875
Afternoons Special,XGBoost,32.72727272727273,947.046875
Afternoons Special,XGBoost,33.333333333333336,947.046875
Afternoons Special,XGBoost,33.93939393939394,947.046875
Afternoons Special,XGBoost,34.54545454545455,947.046875
Afternoons Special,XGBoost,35.151515151515156,947.046875
Afternoons Special,XGBoost,35.75757575757576,947.046875
Afternoons Special,XGBoost,36.36363636363637,947.046875
Afternoons Special,XGBoost,36.96969696969697,947.046875
Afternoons Special,XGBoost,37.57575757575758,947.046875
Afternoons Special,XGBoost,38.18181818181818,947.046875
Afternoons Special,XGBoost,38.78787878787879,947.046875
Afternoons Special,XGBoost,39.3939393939394,949.1932983398438
Afternoons Special,XGBoost,40.0,949.1932983398438
Afternoons Special,XGBoost,40.60606060606061,949.1932983398438
Afternoons Special,XGBoost,41.21212121212121,949.1932983398438
Afternoons Special,XGBoost,41.81818181818182,949.1932983398438
Afternoons Special,XGBoost,42.42424242424242,949.1932983398438
Afternoons Special,XGBoost,43.03030303030303,949.1932983398438
Afternoons Special,XGBoost,43.63636363636364,949.1932983398438
Afternoons Special,XGBoost,44.24242424242424,949.1932983398438
Afternoons Special,XGBoost,44.84848484848485,949.1932983398438
Afternoons Special,XGBoost,45.45454545454545,949.1932983398438
Afternoons Special,XGBoost,46.06060606060606,949.1932983398438
Afternoons Special,XGBoost,46.66666666666667,949.1932983398438
Afternoons Special,XGBoost,47.27272727272727,949.1932983398438
Afternoons Special,XGBoost,47.87878787878788,949.1932983398438
Afternoons Special,XGBoost,48.484848484848484,949.1932983398438
Afternoons Special,XGBoost,49.09090909090909,998.6929931640625
Afternoons Special,XGBoost,49.696969696969695,998.6929931640625
Afternoons Special,XGBoost,50.303030303030305,998.6929931640625
Afternoons Special,XGBoost,50.909090909090914,998.6929931640625
Afternoons Special,XGBoost,51.515151515151516,998.6929931640625
Afternoons Special,XGBoost,52.121212121212125,998.6929931640625
Afternoons Special,XGBoost,52.72727272727273,998.6929931640625
Afternoons Special,XGBoost,53.333333333333336,998.6929931640625
Afternoons Special,XGBoost,53.93939393939394,998.6929931640625
Afternoons Special,XGBoost,54.54545454545455,998.6929931640625
Afternoons Special,XGBoost,55.151515151515156,998.6929931640625
Afternoons Special,XGBoost,55.75757575757576,998.6929931640625
Afternoons Special,XGBoost,56.36363636363637,998.6929931640625
Afternoons Special,XGBoost,56.96969696969697,998.6929931640625
Afternoons Special,XGBoost,57.57575757575758,998.6929931640625
Afternoons Special,XGBoost,58.18181818181819,998.6929931640625
Afternoons Special,XGBoost,58.78787878787879,998.6929931640625
Afternoons Special,XGBoost,59.3939393939394,998.6929931640625
Afternoons Special,XGBoost,60.0,2641.4873046875
Evenings Special,LightGBM,0.0,518.5693242797014
Evenings Special,LightGBM,0.6060606060606061,501.9202310991568
Evenings Special,LightGBM,1.2121212121212122,501.9202310991568
Evenings Special,LightGBM,1.8181818181818183,501.7386549359617
Evenings Special,LightGBM,2.4242424242424243,501.7386549359617
Evenings Special,LightGBM,3.0303030303030303,501.1136014794664
Evenings Special,LightGBM,3.6363636363636367,501.12866454573947
Evenings Special,LightGBM,4.242424242424242,501.12866454573947
Evenings Special,LightGBM,4.848484848484849,503.2839165968792
Evenings Special,LightGBM,5.454545454545455,503.2839165968792
Evenings Special,LightGBM,6.0606060606060606,535.6203363139829
Evenings Special,LightGBM,6.666666666666667,535.6159837993506
Evenings Special,LightGBM,7.272727272727273,535.6159837993506
Evenings Special,LightGBM,7.878787878787879,535.9561945553288
Evenings Special,LightGBM,8.484848484848484,535.9561945553288
Evenings Special,LightGBM,9.090909090909092,522.3018040159138
Evenings Special,LightGBM,9.696969696969697,522.3968348904069
Evenings Special,LightGBM,10.303030303030303,522.3968348904069
Evenings Special,LightGBM,10.90909090909091,522.3968348904069
Evenings Special,LightGBM,11.515151515151516,522.3968348904069
Evenings Special,LightGBM,12.121212121212121,522.3968348904069
Evenings Special,LightGBM,12.727272727272728,522.3968348904069
Evenings Special,LightGBM,13.333333333333334,522.3968348904069
Evenings Special,LightGBM,13.93939393939394,529.1180752393809
Evenings Special,LightGBM,14.545454545454547,550.9035789998702
Evenings Special,LightGBM,15.151515151515152,550.9035789998702
Evenings Special,LightGBM,15.757575757575758,551.9128467036469
Evenings Special,LightGBM,16.363636363636363,551.9128467036469
Evenings Special,LightGBM,16.96969696969697,551.9128467036469
Evenings Special,LightGBM,17.575757575757578,551.9128467036469
Evenings Special,LightGBM,18.181818181818183,552.6842454767221
Evenings Special,LightGBM,18.78787878787879,552.6842454767221
Evenings Special,LightGBM,19.393939393939394,552.6842454767221
Evenings Special,LightGBM,20.0,552.6842454767221
Evenings Special,LightGBM,20.606060606060606,560.4962268700917
Evenings Special,LightGBM,21.21212121212121,560.4962268700917
Evenings Special,LightGBM,21.81818181818182,560.4962268700917
Evenings Special,LightGBM,22.424242424242426,560.4962268700917
Evenings Special,LightGBM,23.03030303030303,580.8758055143825
Evenings Special,LightGBM,23.636363636363637,580.8758055143825
Evenings Special,LightGBM,24.242424242424242,580.8758055143825
Evenings Special,LightGBM,24.848484848484848,580.8758055143825
Evenings Special,LightGBM,25.454545454545457,580.8758055143825
Evenings Special,LightGBM,26.060606060606062,580.8758055143825
Evenings Special,LightGBM,26.666666666666668,580.8758055143825
Evenings Special,LightGBM,27.272727272727273,580.8758055143825
Evenings Special,LightGBM,27.87878787878788,580.675836568529
Evenings Special,LightGBM,28.484848484848484,580.675836568529
Evenings Special,LightGBM,29.090909090909093,580.675836568529
Evenings Special,LightGBM,29.6969696969697,580.675836568529
Evenings Special,LightGBM,30.303030303030305,580.675836568529
Evenings Special,LightGBM,30.90909090909091,580.675836568529
Evenings Special,LightGBM,31.515151515151516,580.675836568529
Evenings Special,LightGBM,32.121212121212125,580.675836568529
Evenings Special,LightGBM,32.72727272727273,580.675836568529
Evenings Special,LightGBM,33.333333333333336,580.675836568529
Evenings Special,LightGBM,33.93939393939394,580.675836568529
Evenings Special,LightGBM,34.54545454545455,580.675836568529
Evenings Special,LightGBM,35.151515151515156,582.539150719067
Evenings Special,LightGBM,35.75757575757576,582.539150719067
Evenings Special,LightGBM,36.36363636363637,582.539150719067
Evenings Special,LightGBM,36.96969696969697,582.539150719067
Evenings Special,LightGBM,37.57575757575758,582.539150719067
Evenings Special,LightGBM,38.18181818181818,582.539150719067
Evenings Special,LightGBM,38.78787878787879,582.539150719067
Evenings Special,LightGBM,39.3939393939394,582.539150719067
Evenings Special,LightGBM,40.0,582.539150719067
Evenings Special,LightGBM,40.60606060606061,582.539150719067
Evenings Special,LightGBM,41.21212121212121,582.539150719067
Evenings Special,LightGBM,41.81818181818182,582.539150719067
Evenings Special,LightGBM,42.42424242424242,582.539150719067
Evenings Special,LightGBM,43.03030303030303,582.539150719067
Evenings Special,LightGBM,43.63636363636364,582.539150719067
Evenings Special,LightGBM,44.24242424242424,589.2034019150353
Evenings Special,LightGBM,44.84848484848485,589.2034019150353
Evenings Special,LightGBM,45.45454545454545,589.2034019150353
Evenings Special,LightGBM,46.06060606060606,589.2034019150353
Evenings Special,LightGBM,46.66666666666667,589.2034019150353
Evenings Special,LightGBM,47.27272727272727,589.2034019150353
Evenings Special,LightGBM,47.87878787878788,589.2034019150353
Evenings Special,LightGBM,48.484848484848484,589.2034019150353
Evenings Special,LightGBM,49.09090909090909,589.2034019150353
Evenings Special,LightGBM,49.696969696969695,589.2034019150353
Evenings Special,LightGBM,50.303030303030305,589.2034019150353
Evenings Special,LightGBM,50.909090909090914,589.2034019150353
Evenings Special,LightGBM,51.515151515151516,589.2034019150353
Evenings Special,LightGBM,52.121212121212125,589.2034019150353
Evenings Special,LightGBM,52.72727272727273,589.2034019150353
Evenings Special,LightGBM,53.333333333333336,589.2034019150353
Evenings Special,LightGBM,53.93939393939394,589.2034019150353
Evenings Special,LightGBM,54.54545454545455,1648.4110753045745
Evenings Special,LightGBM,55.151515151515156,1648.4110753045745
Evenings Special,LightGBM,55.75757575757576,1648.4110753045745
Evenings Special,LightGBM,56.36363636363637,1648.4110753045745
Evenings Special,LightGBM,56.96969696969697,1648.4110753045745
Evenings Special,LightGBM,57.57575757575758,1648.4110753045745
Evenings Special,LightGBM,58.18181818181819,1648.4110753045745
Evenings Special,LightGBM,58.78787878787879,1648.4110753045745
Evenings Special,LightGBM,59.3939393939394,1648.4110753045745
Evenings Special,LightGBM,60.0,1648.4110753045745
Evenings Special,XGBoost,0.0,471.7345886230469
Evenings Special,XGBoost,0.6060606060606061,471.7345886230469
Evenings Special,XGBoost,1.2121212121212122,448.27593994140625
Evenings Special,XGBoost,1.8181818181818183,448.27593994140625
Evenings Special,XGBoost,2.4242424242424243,451.9034729003906
Evenings Special,XGBoost,3.0303030303030303,455.7450866699219
Evenings Special,XGBoost,3.6363636363636367,455.7450866699219
Evenings Special,XGBoost,4.242424242424242,455.4726257324219
Evenings Special,XGBoost,4.848484848484849,455.4726257324219
Evenings Special,XGBoost,5.454545454545455,491.4100341796875
Evenings Special,XGBoost,6.0606060606060606,500.7919006347656
Evenings Special,XGBoost,6.666666666666667,500.7919006347656
Evenings Special,XGBoost,7.272727272727273,504.50469970703125
Evenings Special,XGBoost,7.878787878787879,504.50469970703125
Evenings Special,XGBoost,8.484848484848484,504.4654235839844
Evenings Special,XGBoost,9.090909090909092,502.7854309082031
Evenings Special,XGBoost,9.696969696969697,502.7854309082031
Evenings Special,XGBoost,10.303030303030303,503.0483093261719
Evenings Special,XGBoost,10.90909090909091,503.0483093261719
Evenings Special,XGBoost,11.515151515151516,503.0483093261719
Evenings Special,XGBoost,12.121212121212121,503.0483093261719
Evenings Special,XGBoost,12.727272727272728,503.0483093261719
