Dataset,Model,15 Tree density,Predicted Value
Afternoons,CatBoost,0.13295661257884195,1213.5768111630123
Afternoons,CatBoost,0.13443875976291683,1213.5768111630123
Afternoons,CatBoost,0.13592090694699172,1213.5768111630123
Afternoons,CatBoost,0.1374030541310666,1209.5339380270584
Afternoons,CatBoost,0.13888520131514148,1209.5339380270584
Afternoons,CatBoost,0.14036734849921637,1209.5339380270584
Afternoons,CatBoost,0.14184949568329122,1209.5339380270584
Afternoons,CatBoost,0.1433316428673661,1209.5339380270584
Afternoons,CatBoost,0.144813790051441,1209.5339380270584
Afternoons,CatBoost,0.14629593723551587,1209.5339380270584
Afternoons,CatBoost,0.14777808441959076,1209.5339380270584
Afternoons,CatBoost,0.14926023160366564,1209.5339380270584
Afternoons,CatBoost,0.15074237878774052,1209.5339380270584
Afternoons,CatBoost,0.1522245259718154,1209.5339380270584
Afternoons,CatBoost,0.15370667315589026,1209.5339380270584
Afternoons,CatBoost,0.15518882033996514,1209.5339380270584
Afternoons,CatBoost,0.15667096752404003,1209.5339380270584
Afternoons,CatBoost,0.1581531147081149,1209.5339380270584
Afternoons,CatBoost,0.1596352618921898,1219.4023235785512
Evenings,CatBoost,0.0129026906687767,521.4089070717704
Evenings,CatBoost,0.01438483785285158,521.4089070717704
Evenings,CatBoost,0.01586698503692646,521.4089070717704
Evenings,CatBoost,0.01734913222100134,521.4089070717704
Evenings,CatBoost,0.01883127940507622,521.4089070717704
Evenings,CatBoost,0.0203134265891511,521.4089070717704
Evenings,CatBoost,0.02179557377322598,521.4089070717704
Evenings,CatBoost,0.02327772095730086,522.9160735244482
Evenings,CatBoost,0.02475986814137574,522.9160735244482
Evenings,CatBoost,0.02624201532545062,522.9160735244482
Evenings,CatBoost,0.0277241625095255,522.9160735244482
Evenings,CatBoost,0.029206309693600378,522.9160735244482
Evenings,CatBoost,0.030688456877675255,522.9160735244482
Evenings,CatBoost,0.03217060406175014,522.9420986651763
Evenings,CatBoost,0.033652751245825015,522.9420986651763
Evenings,CatBoost,0.0351348984298999,522.9420986651763
Evenings,CatBoost,0.036617045613974775,522.9420986651763
Evenings,CatBoost,0.03809919279804966,522.9420986651763
Evenings,CatBoost,0.039581339982124535,522.9420986651763
Evenings,CatBoost,0.04106348716619942,522.9420986651763
Evenings,CatBoost,0.042545634350274295,522.9420986651763
Evenings,CatBoost,0.04402778153434918,522.9420986651763
Evenings,CatBoost,0.045509928718424054,522.9420986651763
Evenings,CatBoost,0.04699207590249894,522.9420986651763
Evenings,CatBoost,0.048474223086573814,522.9420986651763
Evenings,CatBoost,0.0499563702706487,522.9420986651763
Evenings,CatBoost,0.051438517454723574,522.9420986651763
Evenings,CatBoost,0.05292066463879846,517.6380829700782
Evenings,CatBoost,0.054402811822873334,517.6380829700782
Evenings,CatBoost,0.05588495900694822,517.6380829700782
Evenings,CatBoost,0.057367106191023094,517.6380829700782
Evenings,CatBoost,0.05884925337509798,517.6380829700782
Evenings,CatBoost,0.060331400559172854,518.5723047874876
Evenings,CatBoost,0.06181354774324773,518.5723047874876
Evenings,CatBoost,0.06329569492732261,518.5723047874876
Evenings,CatBoost,0.06477784211139749,518.5723047874876
Evenings,CatBoost,0.06625998929547237,518.5723047874876
Evenings,CatBoost,0.06774213647954724,518.5723047874876
Evenings,CatBoost,0.06922428366362213,518.5723047874876
Evenings,CatBoost,0.07070643084769701,518.5723047874876
Evenings,CatBoost,0.0721885780317719,518.5723047874876
Evenings,CatBoost,0.07367072521584676,518.5723047874876
Evenings,CatBoost,0.07515287239992165,518.5723047874876
Evenings,CatBoost,0.07663501958399653,518.5723047874876
Evenings,CatBoost,0.0781171667680714,518.5723047874876
Evenings,CatBoost,0.07959931395214628,518.5723047874876
Evenings,CatBoost,0.08108146113622117,518.5723047874876
Evenings,CatBoost,0.08256360832029605,518.5723047874876
Evenings,CatBoost,0.08404575550437092,518.5723047874876
Evenings,CatBoost,0.0855279026884458,518.5723047874876
Evenings,CatBoost,0.08701004987252069,518.5723047874876
Evenings,CatBoost,0.08849219705659556,518.5723047874876
Evenings,CatBoost,0.08997434424067044,518.5723047874876
Evenings,CatBoost,0.09145649142474532,518.5723047874876
Evenings,CatBoost,0.0929386386088202,518.5723047874876
Evenings,CatBoost,0.09442078579289508,518.5723047874876
Evenings,CatBoost,0.09590293297696996,518.4306873741717
Evenings,CatBoost,0.09738508016104484,518.7349707347418
Evenings,CatBoost,0.09886722734511973,518.5814652598791
Evenings,CatBoost,0.1003493745291946,518.5814652598791
Evenings,CatBoost,0.10183152171326948,521.5924840682413
Evenings,CatBoost,0.10331366889734436,521.5924840682413
Evenings,CatBoost,0.10479581608141925,521.5228130922382
Evenings,CatBoost,0.10627796326549412,521.979350215855
Evenings,CatBoost,0.107760110449569,541.0258012200297
Evenings,CatBoost,0.10924225763364388,560.6708388130214
Evenings,CatBoost,0.11072440481771875,566.2718575757052
Evenings,CatBoost,0.11220655200179364,566.2718575757052
Evenings,CatBoost,0.11368869918586852,562.3555344288461
Evenings,CatBoost,0.1151708463699434,562.3555344288461
Evenings,CatBoost,0.11665299355401827,564.6086778833785
Evenings,CatBoost,0.11813514073809316,564.6086778833785
Evenings,CatBoost,0.11961728792216804,579.3943410660441
Evenings,CatBoost,0.12109943510624292,607.9699168589044
Evenings,CatBoost,0.12258158229031779,607.9699168589044
Evenings,CatBoost,0.12406372947439268,615.335595453215
Evenings,CatBoost,0.12554587665846756,615.335595453215
Evenings,CatBoost,0.12702802384254244,615.335595453215
Evenings,CatBoost,0.12851017102661733,614.2513372944153
Evenings,CatBoost,0.1299923182106922,614.2513372944153
Evenings,CatBoost,0.1314744653947671,614.2513372944153
Evenings,CatBoost,0.13295661257884195,614.2513372944153
Evenings,CatBoost,0.13443875976291683,614.2513372944153
Evenings,CatBoost,0.13592090694699172,614.2513372944153
Evenings,CatBoost,0.1374030541310666,614.2513372944153
Evenings,CatBoost,0.13888520131514148,614.2513372944153
Evenings,CatBoost,0.14036734849921637,614.2513372944153
Evenings,CatBoost,0.14184949568329122,614.2513372944153
Evenings,CatBoost,0.1433316428673661,614.2513372944153
Evenings,CatBoost,0.144813790051441,614.0612967224016
Evenings,CatBoost,0.14629593723551587,614.0612967224016
Evenings,CatBoost,0.14777808441959076,601.3400931275771
Evenings,CatBoost,0.14926023160366564,601.3400931275771
Evenings,CatBoost,0.15074237878774052,601.3400931275771
Evenings,CatBoost,0.1522245259718154,601.3400931275771
Evenings,CatBoost,0.15370667315589026,601.3400931275771
Evenings,CatBoost,0.15518882033996514,601.3400931275771
Evenings,CatBoost,0.15667096752404003,601.3400931275771
Evenings,CatBoost,0.1581531147081149,601.3400931275771
Evenings,CatBoost,0.1596352618921898,600.5938297562867
Mornings Special,CatBoost,0.0129026906687767,296.08442523439
Mornings Special,CatBoost,0.01438483785285158,296.08442523439
Mornings Special,CatBoost,0.01586698503692646,296.08442523439
Mornings Special,CatBoost,0.01734913222100134,296.08442523439
Mornings Special,CatBoost,0.01883127940507622,296.08442523439
Mornings Special,CatBoost,0.0203134265891511,296.08442523439
Mornings Special,CatBoost,0.02179557377322598,296.08442523439
Mornings Special,CatBoost,0.02327772095730086,296.08442523439
Mornings Special,CatBoost,0.02475986814137574,296.08442523439
Mornings Special,CatBoost,0.02624201532545062,296.08442523439
Mornings Special,CatBoost,0.0277241625095255,296.08442523439
Mornings Special,CatBoost,0.029206309693600378,296.08442523439
Mornings Special,CatBoost,0.030688456877675255,296.08442523439
Mornings Special,CatBoost,0.03217060406175014,296.08442523439
Mornings Special,CatBoost,0.033652751245825015,296.08442523439
Mornings Special,CatBoost,0.0351348984298999,296.08442523439
Mornings Special,CatBoost,0.036617045613974775,296.08442523439
Mornings Special,CatBoost,0.03809919279804966,296.08442523439
Mornings Special,CatBoost,0.039581339982124535,296.08442523439
Mornings Special,CatBoost,0.04106348716619942,296.08442523439
Mornings Special,CatBoost,0.042545634350274295,296.08442523439
Mornings Special,CatBoost,0.04402778153434918,296.08442523439
Mornings Special,CatBoost,0.045509928718424054,296.08442523439
Mornings Special,CatBoost,0.04699207590249894,296.08442523439
Mornings Special,CatBoost,0.048474223086573814,296.08442523439
Mornings Special,CatBoost,0.0499563702706487,296.08442523439
Mornings Special,CatBoost,0.051438517454723574,296.08442523439
Mornings Special,CatBoost,0.05292066463879846,299.778655520731
Mornings Special,CatBoost,0.054402811822873334,299.778655520731
Mornings Special,CatBoost,0.05588495900694822,299.778655520731
Mornings Special,CatBoost,0.057367106191023094,299.778655520731
Mornings Special,CatBoost,0.05884925337509798,299.778655520731
Mornings Special,CatBoost,0.060331400559172854,302.7568020982097
Mornings Special,CatBoost,0.06181354774324773,302.7568020982097
Mornings Special,CatBoost,0.06329569492732261,302.7568020982097
Mornings Special,CatBoost,0.06477784211139749,302.7568020982097
Mornings Special,CatBoost,0.06625998929547237,302.7568020982097
Mornings Special,CatBoost,0.06774213647954724,302.7568020982097
Mornings Special,CatBoost,0.06922428366362213,302.7568020982097
Mornings Special,CatBoost,0.07070643084769701,302.7568020982097
Mornings Special,CatBoost,0.0721885780317719,302.7568020982097
Mornings Special,CatBoost,0.07367072521584676,302.74848173224325
Mornings Special,CatBoost,0.07515287239992165,302.74848173224325
Mornings Special,CatBoost,0.07663501958399653,302.74848173224325
Mornings Special,CatBoost,0.0781171667680714,302.74848173224325
Mornings Special,CatBoost,0.07959931395214628,302.74848173224325
Mornings Special,CatBoost,0.08108146113622117,302.74848173224325
Mornings Special,CatBoost,0.08256360832029605,302.74848173224325
Mornings Special,CatBoost,0.08404575550437092,302.74848173224325
Mornings Special,CatBoost,0.0855279026884458,302.74848173224325
Mornings Special,CatBoost,0.08701004987252069,302.74848173224325
Mornings Special,CatBoost,0.08849219705659556,302.74848173224325
Mornings Special,CatBoost,0.08997434424067044,302.74848173224325
Mornings Special,CatBoost,0.09145649142474532,302.74848173224325
Mornings Special,CatBoost,0.0929386386088202,302.74848173224325
Mornings Special,CatBoost,0.09442078579289508,302.77854945412906
Mornings Special,CatBoost,0.09590293297696996,302.5990647427967
Mornings Special,CatBoost,0.09738508016104484,302.5990647427967
Mornings Special,CatBoost,0.09886722734511973,302.4600571214621
Mornings Special,CatBoost,0.1003493745291946,302.4600571214621
Mornings Special,CatBoost,0.10183152171326948,303.4708406281058
Mornings Special,CatBoost,0.10331366889734436,303.4708406281058
Mornings Special,CatBoost,0.10479581608141925,303.4708406281058
Mornings Special,CatBoost,0.10627796326549412,303.41612158719425
Mornings Special,CatBoost,0.107760110449569,303.12234420753987
Mornings Special,CatBoost,0.10924225763364388,303.12234420753987
Mornings Special,CatBoost,0.11072440481771875,304.096532100926
Mornings Special,CatBoost,0.11220655200179364,304.11330716914705
Mornings Special,CatBoost,0.11368869918586852,304.2469864697202
Mornings Special,CatBoost,0.1151708463699434,304.2469864697202
Mornings Special,CatBoost,0.11665299355401827,304.2469864697202
Mornings Special,CatBoost,0.11813514073809316,304.2469864697202
Mornings Special,CatBoost,0.11961728792216804,304.5044144445513
Mornings Special,CatBoost,0.12109943510624292,312.7827240312101
Mornings Special,CatBoost,0.12258158229031779,312.7827240312101
Mornings Special,CatBoost,0.12406372947439268,312.8992493814118
Mornings Special,CatBoost,0.12554587665846756,312.8992493814118
Mornings Special,CatBoost,0.12702802384254244,312.8992493814118
Mornings Special,CatBoost,0.12851017102661733,312.8992493814118
Mornings Special,CatBoost,0.1299923182106922,312.8992493814118
Mornings Special,CatBoost,0.1314744653947671,312.8992493814118
Mornings Special,CatBoost,0.13295661257884195,312.8992493814118
Mornings Special,CatBoost,0.13443875976291683,312.8992493814118
Mornings Special,CatBoost,0.13592090694699172,312.8992493814118
Mornings Special,CatBoost,0.1374030541310666,312.8992493814118
Mornings Special,CatBoost,0.13888520131514148,312.8992493814118
Mornings Special,CatBoost,0.14036734849921637,312.8992493814118
Mornings Special,CatBoost,0.14184949568329122,312.8992493814118
Mornings Special,CatBoost,0.1433316428673661,312.8992493814118
Mornings Special,CatBoost,0.144813790051441,312.8992493814118
Mornings Special,CatBoost,0.14629593723551587,312.8992493814118
Mornings Special,CatBoost,0.14777808441959076,309.30051799573135
Mornings Special,CatBoost,0.14926023160366564,309.30051799573135
Mornings Special,CatBoost,0.15074237878774052,309.30051799573135
Mornings Special,CatBoost,0.1522245259718154,309.32068010017525
Mornings Special,CatBoost,0.15370667315589026,309.32068010017525
Mornings Special,CatBoost,0.15518882033996514,309.32068010017525
Mornings Special,CatBoost,0.15667096752404003,309.32068010017525
Mornings Special,CatBoost,0.1581531147081149,309.2808985566944
Mornings Special,CatBoost,0.1596352618921898,304.0972821924249
Evenings Special,CatBoost,0.0129026906687767,575.2408523346547
Evenings Special,CatBoost,0.01438483785285158,575.2408523346547
Evenings Special,CatBoost,0.01586698503692646,575.9231735257016
Evenings Special,CatBoost,0.01734913222100134,575.9231735257016
Evenings Special,CatBoost,0.01883127940507622,575.9231735257016
Evenings Special,CatBoost,0.0203134265891511,575.9231735257016
Evenings Special,CatBoost,0.02179557377322598,575.9231735257016
Evenings Special,CatBoost,0.02327772095730086,575.9231735257016
Evenings Special,CatBoost,0.02475986814137574,575.9231735257016
Evenings Special,CatBoost,0.02624201532545062,575.9231735257016
Evenings Special,CatBoost,0.0277241625095255,575.9231735257016
Evenings Special,CatBoost,0.029206309693600378,575.9231735257016
Evenings Special,CatBoost,0.030688456877675255,575.9231735257016
Evenings Special,CatBoost,0.03217060406175014,574.1345305268619
Evenings Special,CatBoost,0.033652751245825015,574.1345305268619
Evenings Special,CatBoost,0.0351348984298999,574.1345305268619
Evenings Special,CatBoost,0.036617045613974775,574.1345305268619
Evenings Special,CatBoost,0.03809919279804966,574.0900171199502
Evenings Special,CatBoost,0.039581339982124535,574.0900171199502
Evenings Special,CatBoost,0.04106348716619942,574.0900171199502
Evenings Special,CatBoost,0.042545634350274295,562.039288352144
Evenings Special,CatBoost,0.04402778153434918,562.039288352144
Evenings Special,CatBoost,0.045509928718424054,562.039288352144
Evenings Special,CatBoost,0.04699207590249894,562.039288352144
Evenings Special,CatBoost,0.048474223086573814,562.039288352144
Evenings Special,CatBoost,0.0499563702706487,562.039288352144
Evenings Special,CatBoost,0.051438517454723574,562.039288352144
Evenings Special,CatBoost,0.05292066463879846,561.420790923931
Evenings Special,CatBoost,0.054402811822873334,561.420790923931
Evenings Special,CatBoost,0.05588495900694822,561.420790923931
Evenings Special,CatBoost,0.057367106191023094,561.420790923931
Evenings Special,CatBoost,0.05884925337509798,561.420790923931
Evenings Special,CatBoost,0.060331400559172854,561.2084319554629
Evenings Special,CatBoost,0.06181354774324773,561.2084319554629
Evenings Special,CatBoost,0.06329569492732261,561.2084319554629
Evenings Special,CatBoost,0.06477784211139749,561.2084319554629
Evenings Special,CatBoost,0.06625998929547237,561.2084319554629
Evenings Special,CatBoost,0.06774213647954724,561.2084319554629
Evenings Special,CatBoost,0.06922428366362213,561.2084319554629
Evenings Special,CatBoost,0.07070643084769701,561.2084319554629
Evenings Special,CatBoost,0.0721885780317719,561.2084319554629
Evenings Special,CatBoost,0.07367072521584676,561.2084319554629
Evenings Special,CatBoost,0.07515287239992165,561.2084319554629
Evenings Special,CatBoost,0.07663501958399653,561.2084319554629
Evenings Special,CatBoost,0.0781171667680714,557.4396543089973
Evenings Special,CatBoost,0.07959931395214628,557.4396543089973
Evenings Special,CatBoost,0.08108146113622117,557.4396543089973
Evenings Special,CatBoost,0.08256360832029605,557.4396543089973
Evenings Special,CatBoost,0.08404575550437092,557.4396543089973
Evenings Special,CatBoost,0.0855279026884458,557.4396543089973
Evenings Special,CatBoost,0.08701004987252069,557.4396543089973
Evenings Special,CatBoost,0.08849219705659556,557.4396543089973
Evenings Special,CatBoost,0.08997434424067044,557.4396543089973
Evenings Special,CatBoost,0.09145649142474532,557.4396543089973
Evenings Special,CatBoost,0.0929386386088202,557.4396543089973
Evenings Special,CatBoost,0.09442078579289508,557.4396543089973
Evenings Special,CatBoost,0.09590293297696996,538.365945810789
Evenings Special,CatBoost,0.09738508016104484,527.9639119441819
Evenings Special,CatBoost,0.09886722734511973,535.9372459603006
Evenings Special,CatBoost,0.1003493745291946,535.0707450139641
Evenings Special,CatBoost,0.10183152171326948,540.2161282459285
Evenings Special,CatBoost,0.10331366889734436,537.9781640871171
Evenings Special,CatBoost,0.10479581608141925,541.5305883959913
Evenings Special,CatBoost,0.10627796326549412,541.5305883959913
Evenings Special,CatBoost,0.107760110449569,574.801728895226
Evenings Special,CatBoost,0.10924225763364388,607.0140060978545
Evenings Special,CatBoost,0.11072440481771875,663.6079865682495
Evenings Special,CatBoost,0.11220655200179364,665.8096728457408
Evenings Special,CatBoost,0.11368869918586852,664.1917913536182
Evenings Special,CatBoost,0.1151708463699434,664.1917913536182
Evenings Special,CatBoost,0.11665299355401827,681.8958407936747
Evenings Special,CatBoost,0.11813514073809316,681.8958407936747
Evenings Special,CatBoost,0.11961728792216804,715.6430669382524
Evenings Special,CatBoost,0.12109943510624292,865.7779036263329
Evenings Special,CatBoost,0.12258158229031779,865.7779036263329
Evenings Special,CatBoost,0.12406372947439268,866.1996476016154
Evenings Special,CatBoost,0.12554587665846756,866.1996476016154
Evenings Special,CatBoost,0.12702802384254244,866.1996476016154
Evenings Special,CatBoost,0.12851017102661733,875.0393913552931
Evenings Special,CatBoost,0.1299923182106922,875.0393913552931
Evenings Special,CatBoost,0.1314744653947671,875.0393913552931
Evenings Special,CatBoost,0.13295661257884195,875.0393913552931
Evenings Special,CatBoost,0.13443875976291683,875.0393913552931
Evenings Special,CatBoost,0.13592090694699172,875.0393913552931
Evenings Special,CatBoost,0.1374030541310666,842.056034171227
Evenings Special,CatBoost,0.13888520131514148,842.056034171227
Evenings Special,CatBoost,0.14036734849921637,842.056034171227
Evenings Special,CatBoost,0.14184949568329122,842.056034171227
Evenings Special,CatBoost,0.1433316428673661,842.056034171227
Evenings Special,CatBoost,0.144813790051441,837.8519198607623
Evenings Special,CatBoost,0.14629593723551587,837.8519198607623
Evenings Special,CatBoost,0.14777808441959076,772.6376976927395
Evenings Special,CatBoost,0.14926023160366564,772.6376976927395
Evenings Special,CatBoost,0.15074237878774052,772.6376976927395
Evenings Special,CatBoost,0.1522245259718154,771.8106859678039
Evenings Special,CatBoost,0.15370667315589026,771.8106859678039
Evenings Special,CatBoost,0.15518882033996514,771.8106859678039
Evenings Special,CatBoost,0.15667096752404003,771.8106859678039
Evenings Special,CatBoost,0.1581531147081149,771.8106859678039
Evenings Special,CatBoost,0.1596352618921898,768.2578144133072
