Dataset,Model,5 Bench density,Predicted Value
Mornings Special,LightGBM,0.000814646410766339,299.67454725581024
Mornings Special,LightGBM,0.0008256454733521529,299.67454725581024
Mornings Special,LightGBM,0.0008366445359379667,299.67454725581024
Mornings Special,LightGBM,0.0008476435985237807,299.67454725581024
Mornings Special,LightGBM,0.0008586426611095945,299.23039638568804
Mornings Special,LightGBM,0.0008696417236954084,299.23039638568804
Mornings Special,LightGBM,0.0008806407862812223,308.72949170091306
Mornings Special,LightGBM,0.0008916398488670362,308.72949170091306
Mornings Special,LightGBM,0.00090263891145285,308.4393727596329
Mornings Special,LightGBM,0.000913637974038664,308.4393727596329
Mornings Special,LightGBM,0.0009246370366244778,308.4393727596329
Mornings Special,LightGBM,0.0009356360992102917,308.4393727596329
Mornings Special,LightGBM,0.0009466351617961056,308.4393727596329
Mornings Special,LightGBM,0.0009576342243819195,308.4393727596329
Mornings Special,LightGBM,0.0009686332869677333,308.4393727596329
Mornings Special,LightGBM,0.0009796323495535474,308.4393727596329
Mornings Special,LightGBM,0.0009906314121393611,308.4393727596329
Mornings Special,LightGBM,0.001001630474725175,308.4393727596329
Mornings Special,LightGBM,0.001012629537310989,298.80986013622856
Mornings Special,LightGBM,0.0010236285998968028,298.80986013622856
Mornings Special,LightGBM,0.0010346276624826167,298.80986013622856
Mornings Special,LightGBM,0.0010456267250684307,298.80986013622856
Mornings Special,LightGBM,0.0010566257876542444,298.80986013622856
Mornings Special,LightGBM,0.0010676248502400584,298.80986013622856
Mornings Special,LightGBM,0.0010786239128258723,298.80986013622856
Mornings Special,LightGBM,0.001089622975411686,298.80986013622856
Mornings Special,LightGBM,0.0011006220379975,298.80986013622856
Mornings Special,XGBoost,1.171484200192592e-05,461.5350036621094
Mornings Special,XGBoost,2.27139045877398e-05,461.5350036621094
Mornings Special,XGBoost,3.371296717355368e-05,289.5893859863281
Mornings Special,XGBoost,4.471202975936756e-05,289.5893859863281
Mornings Special,XGBoost,5.571109234518144e-05,289.5893859863281
Mornings Special,XGBoost,6.671015493099531e-05,289.5893859863281
Mornings Special,XGBoost,7.77092175168092e-05,289.5893859863281
Mornings Special,XGBoost,8.870828010262308e-05,289.5893859863281
Mornings Special,XGBoost,9.970734268843695e-05,289.5893859863281
Mornings Special,XGBoost,0.00011070640527425082,289.5893859863281
Mornings Special,XGBoost,0.00012170546786006471,289.5893859863281
Mornings Special,XGBoost,0.00013270453044587858,289.5893859863281
Mornings Special,XGBoost,0.00014370359303169245,289.6735534667969
Mornings Special,XGBoost,0.00015470265561750633,296.9897155761719
Mornings Special,XGBoost,0.00016570171820332023,297.10687255859375
Mornings Special,XGBoost,0.0001767007807891341,297.10687255859375
Mornings Special,XGBoost,0.00018769984337494797,297.1192626953125
Mornings Special,XGBoost,0.00019869890596076184,295.79327392578125
Mornings Special,XGBoost,0.0002096979685465757,295.6850891113281
Mornings Special,XGBoost,0.0002206970311323896,295.6850891113281
Mornings Special,XGBoost,0.00023169609371820348,295.6949157714844
Mornings Special,XGBoost,0.00024269515630401736,295.6949157714844
Mornings Special,XGBoost,0.0002536942188898313,295.7319641113281
Mornings Special,XGBoost,0.00026469328147564513,294.885986328125
Mornings Special,XGBoost,0.000275692344061459,294.885986328125
Mornings Special,XGBoost,0.0002866914066472729,294.885986328125
Mornings Special,XGBoost,0.00029769046923308677,294.51715087890625
Mornings Special,XGBoost,0.00030868953181890067,294.6058044433594
Mornings Special,XGBoost,0.00031968859440471457,292.539794921875
Mornings Special,XGBoost,0.0003306876569905284,292.5426330566406
Mornings Special,XGBoost,0.0003416867195763423,289.7196960449219
Mornings Special,XGBoost,0.00035268578216215616,289.7196960449219
Mornings Special,XGBoost,0.00036368484474797006,289.7196960449219
Mornings Special,XGBoost,0.00037468390733378396,289.7196960449219
Mornings Special,XGBoost,0.0003856829699195978,286.7821960449219
Mornings Special,XGBoost,0.0003966820325054117,292.2510070800781
Mornings Special,XGBoost,0.00040768109509122555,292.25482177734375
Mornings Special,XGBoost,0.00041868015767703944,292.0168762207031
Mornings Special,XGBoost,0.00042967922026285334,292.0168762207031
Mornings Special,XGBoost,0.0004406782828486672,292.0168762207031
Mornings Special,XGBoost,0.0004516773454344811,292.3118896484375
Mornings Special,XGBoost,0.000462676408020295,292.3118896484375
Mornings Special,XGBoost,0.00047367547060610883,292.3118896484375
Mornings Special,XGBoost,0.00048467453319192273,292.3118896484375
Mornings Special,XGBoost,0.0004956735957777366,292.3118896484375
Mornings Special,XGBoost,0.0005066726583635504,292.3118896484375
Mornings Special,XGBoost,0.0005176717209493643,292.3118896484375
Mornings Special,XGBoost,0.0005286707835351782,292.3118896484375
Mornings Special,XGBoost,0.0005396698461209921,292.3118896484375
Mornings Special,XGBoost,0.0005506689087068059,292.3118896484375
Mornings Special,XGBoost,0.0005616679712926199,292.3118896484375
Mornings Special,XGBoost,0.0005726670338784337,294.38153076171875
Mornings Special,XGBoost,0.0005836660964642476,294.38153076171875
Mornings Special,XGBoost,0.0005946651590500615,294.48919677734375
Mornings Special,XGBoost,0.0006056642216358753,294.3033142089844
Mornings Special,XGBoost,0.0006166632842216892,294.3033142089844
Mornings Special,XGBoost,0.0006276623468075031,294.3033142089844
Mornings Special,XGBoost,0.000638661409393317,294.3033142089844
Mornings Special,XGBoost,0.0006496604719791308,294.3033142089844
Mornings Special,XGBoost,0.0006606595345649447,294.3033142089844
Mornings Special,XGBoost,0.0006716585971507586,294.3033142089844
Mornings Special,XGBoost,0.0006826576597365725,294.56219482421875
Mornings Special,XGBoost,0.0006936567223223863,294.53466796875
Mornings Special,XGBoost,0.0007046557849082003,294.53466796875
Mornings Special,XGBoost,0.0007156548474940141,294.53466796875
Mornings Special,XGBoost,0.000726653910079828,294.53466796875
Mornings Special,XGBoost,0.0007376529726656419,294.53466796875
Mornings Special,XGBoost,0.0007486520352514558,294.53466796875
Mornings Special,XGBoost,0.0007596510978372696,294.53466796875
Mornings Special,XGBoost,0.0007706501604230836,294.53466796875
Mornings Special,XGBoost,0.0007816492230088974,294.53466796875
Mornings Special,XGBoost,0.0007926482855947113,294.791015625
Mornings Special,XGBoost,0.0008036473481805251,294.791015625
Mornings Special,XGBoost,0.000814646410766339,294.791015625
Mornings Special,XGBoost,0.0008256454733521529,294.791015625
Mornings Special,XGBoost,0.0008366445359379667,294.791015625
Mornings Special,XGBoost,0.0008476435985237807,295.3182678222656
Mornings Special,XGBoost,0.0008586426611095945,296.1653137207031
Mornings Special,XGBoost,0.0008696417236954084,296.1653137207031
Mornings Special,XGBoost,0.0008806407862812223,296.1653137207031
Mornings Special,XGBoost,0.0008916398488670362,295.25634765625
Mornings Special,XGBoost,0.00090263891145285,295.25634765625
Mornings Special,XGBoost,0.000913637974038664,295.4658508300781
Mornings Special,XGBoost,0.0009246370366244778,295.4658508300781
Mornings Special,XGBoost,0.0009356360992102917,295.4658508300781
Mornings Special,XGBoost,0.0009466351617961056,295.4658508300781
Mornings Special,XGBoost,0.0009576342243819195,295.4658508300781
Mornings Special,XGBoost,0.0009686332869677333,295.4658508300781
Mornings Special,XGBoost,0.0009796323495535474,295.4658508300781
Mornings Special,XGBoost,0.0009906314121393611,295.4658508300781
Mornings Special,XGBoost,0.001001630474725175,295.4658508300781
Mornings Special,XGBoost,0.001012629537310989,295.4658508300781
Mornings Special,XGBoost,0.0010236285998968028,295.4658508300781
Mornings Special,XGBoost,0.0010346276624826167,295.4658508300781
Mornings Special,XGBoost,0.0010456267250684307,295.4658508300781
Mornings Special,XGBoost,0.0010566257876542444,295.4658508300781
Mornings Special,XGBoost,0.0010676248502400584,295.4658508300781
Mornings Special,XGBoost,0.0010786239128258723,295.4658508300781
Mornings Special,XGBoost,0.001089622975411686,295.4658508300781
Mornings Special,XGBoost,0.0011006220379975,298.14190673828125
Afternoons Special,LightGBM,1.171484200192592e-05,1461.8136739217302
Afternoons Special,LightGBM,2.27139045877398e-05,932.7891147789509
Afternoons Special,LightGBM,3.371296717355368e-05,932.811626313054
Afternoons Special,LightGBM,4.471202975936756e-05,932.811626313054
Afternoons Special,LightGBM,5.571109234518144e-05,932.811626313054
Afternoons Special,LightGBM,6.671015493099531e-05,932.811626313054
Afternoons Special,LightGBM,7.77092175168092e-05,932.811626313054
Afternoons Special,LightGBM,8.870828010262308e-05,930.5890384424887
Afternoons Special,LightGBM,9.970734268843695e-05,930.5890384424887
Afternoons Special,LightGBM,0.00011070640527425082,930.5890384424887
Afternoons Special,LightGBM,0.00012170546786006471,930.5890384424887
Afternoons Special,LightGBM,0.00013270453044587858,930.5890384424887
Afternoons Special,LightGBM,0.00014370359303169245,930.5237942558016
Afternoons Special,LightGBM,0.00015470265561750633,930.9951100203427
Afternoons Special,LightGBM,0.00016570171820332023,917.8397595288099
Afternoons Special,LightGBM,0.0001767007807891341,917.6729873701843
Afternoons Special,LightGBM,0.00018769984337494797,917.6729873701843
Afternoons Special,LightGBM,0.00019869890596076184,916.9414363216564
Afternoons Special,LightGBM,0.0002096979685465757,919.2166412369978
Afternoons Special,LightGBM,0.0002206970311323896,919.2166412369978
Afternoons Special,LightGBM,0.00023169609371820348,928.4309965380183
Afternoons Special,LightGBM,0.00024269515630401736,923.620692622841
Afternoons Special,LightGBM,0.0002536942188898313,921.5785759140592
Afternoons Special,LightGBM,0.00026469328147564513,921.0256517637295
Afternoons Special,LightGBM,0.000275692344061459,921.0256517637295
Afternoons Special,LightGBM,0.0002866914066472729,919.4355255372319
Afternoons Special,LightGBM,0.00029769046923308677,919.4958546544169
Afternoons Special,LightGBM,0.00030868953181890067,919.5309889709413
Afternoons Special,LightGBM,0.00031968859440471457,919.5309889709413
Afternoons Special,LightGBM,0.0003306876569905284,914.4837445985546
Afternoons Special,LightGBM,0.0003416867195763423,917.331987849111
Afternoons Special,LightGBM,0.00035268578216215616,917.331987849111
Afternoons Special,LightGBM,0.00036368484474797006,917.331987849111
Afternoons Special,LightGBM,0.00037468390733378396,910.2736070293164
Afternoons Special,LightGBM,0.0003856829699195978,910.2736070293164
Afternoons Special,LightGBM,0.0003966820325054117,909.1942263222707
Afternoons Special,LightGBM,0.00040768109509122555,900.0976023688596
Afternoons Special,LightGBM,0.00041868015767703944,900.0976023688596
Afternoons Special,LightGBM,0.00042967922026285334,921.8425312845125
Afternoons Special,LightGBM,0.0004406782828486672,921.8425312845125
Afternoons Special,LightGBM,0.0004516773454344811,921.8425312845125
Afternoons Special,LightGBM,0.000462676408020295,921.8425312845125
Afternoons Special,LightGBM,0.00047367547060610883,921.8425312845125
Afternoons Special,LightGBM,0.00048467453319192273,921.8425312845125
Afternoons Special,LightGBM,0.0004956735957777366,921.8425312845125
Afternoons Special,LightGBM,0.0005066726583635504,923.6713912620202
Afternoons Special,LightGBM,0.0005176717209493643,923.6713912620202
Afternoons Special,LightGBM,0.0005286707835351782,923.6713912620202
Afternoons Special,LightGBM,0.0005396698461209921,923.6713912620202
Afternoons Special,LightGBM,0.0005506689087068059,923.6713912620202
Afternoons Special,LightGBM,0.0005616679712926199,923.6713912620202
Afternoons Special,LightGBM,0.0005726670338784337,923.6713912620202
Afternoons Special,LightGBM,0.0005836660964642476,923.5969378428554
Afternoons Special,LightGBM,0.0005946651590500615,963.6375259225952
Afternoons Special,LightGBM,0.0006056642216358753,944.1963193058009
Afternoons Special,LightGBM,0.0006166632842216892,944.1963193058009
Afternoons Special,LightGBM,0.0006276623468075031,944.1963193058009
Afternoons Special,LightGBM,0.000638661409393317,944.1963193058009
Afternoons Special,LightGBM,0.0006496604719791308,944.4096805360514
Afternoons Special,LightGBM,0.0006606595345649447,944.4096805360514
Afternoons Special,LightGBM,0.0006716585971507586,944.4096805360514
Afternoons Special,LightGBM,0.0006826576597365725,943.9173756065867
Afternoons Special,LightGBM,0.0006936567223223863,943.9173756065867
Afternoons Special,LightGBM,0.0007046557849082003,943.9173756065867
Afternoons Special,LightGBM,0.0007156548474940141,943.9173756065867
Afternoons Special,LightGBM,0.000726653910079828,943.9173756065867
Afternoons Special,LightGBM,0.0007376529726656419,943.6704367521389
Afternoons Special,LightGBM,0.0007486520352514558,943.6704367521389
Afternoons Special,LightGBM,0.0007596510978372696,943.6704367521389
Afternoons Special,LightGBM,0.0007706501604230836,943.6704367521389
Afternoons Special,LightGBM,0.0007816492230088974,943.6704367521389
Afternoons Special,LightGBM,0.0007926482855947113,943.6704367521389
Afternoons Special,LightGBM,0.0008036473481805251,943.6704367521389
Afternoons Special,LightGBM,0.000814646410766339,945.5863082534486
Afternoons Special,LightGBM,0.0008256454733521529,945.5863082534486
Afternoons Special,LightGBM,0.0008366445359379667,945.5863082534486
Afternoons Special,LightGBM,0.0008476435985237807,945.5863082534486
Afternoons Special,LightGBM,0.0008586426611095945,945.5430421631385
Afternoons Special,LightGBM,0.0008696417236954084,945.5430421631385
Afternoons Special,LightGBM,0.0008806407862812223,949.1399255161726
Afternoons Special,LightGBM,0.0008916398488670362,949.1399255161726
Afternoons Special,LightGBM,0.00090263891145285,952.0215492357806
Afternoons Special,LightGBM,0.000913637974038664,952.0215492357806
Afternoons Special,LightGBM,0.0009246370366244778,952.0215492357806
Afternoons Special,LightGBM,0.0009356360992102917,952.0215492357806
Afternoons Special,LightGBM,0.0009466351617961056,952.0215492357806
Afternoons Special,LightGBM,0.0009576342243819195,952.0215492357806
Afternoons Special,LightGBM,0.0009686332869677333,952.0215492357806
Afternoons Special,LightGBM,0.0009796323495535474,952.0215492357806
Afternoons Special,LightGBM,0.0009906314121393611,952.0215492357806
Afternoons Special,LightGBM,0.001001630474725175,952.0215492357806
Afternoons Special,LightGBM,0.001012629537310989,923.4443079550914
Afternoons Special,LightGBM,0.0010236285998968028,923.4443079550914
Afternoons Special,LightGBM,0.0010346276624826167,923.4443079550914
Afternoons Special,LightGBM,0.0010456267250684307,923.4443079550914
Afternoons Special,LightGBM,0.0010566257876542444,923.4443079550914
Afternoons Special,LightGBM,0.0010676248502400584,923.4443079550914
Afternoons Special,LightGBM,0.0010786239128258723,923.4443079550914
Afternoons Special,LightGBM,0.001089622975411686,923.4443079550914
Afternoons Special,LightGBM,0.0011006220379975,923.4443079550914
Afternoons Special,XGBoost,1.171484200192592e-05,1536.8603515625
Afternoons Special,XGBoost,2.27139045877398e-05,1536.8603515625
Afternoons Special,XGBoost,3.371296717355368e-05,946.3648071289062
Afternoons Special,XGBoost,4.471202975936756e-05,946.3648071289062
Afternoons Special,XGBoost,5.571109234518144e-05,946.3648071289062
Afternoons Special,XGBoost,6.671015493099531e-05,946.3648071289062
Afternoons Special,XGBoost,7.77092175168092e-05,946.3648071289062
Afternoons Special,XGBoost,8.870828010262308e-05,946.3648071289062
Afternoons Special,XGBoost,9.970734268843695e-05,946.3648071289062
Afternoons Special,XGBoost,0.00011070640527425082,946.3648071289062
Afternoons Special,XGBoost,0.00012170546786006471,946.3648071289062
Afternoons Special,XGBoost,0.00013270453044587858,946.3648071289062
Afternoons Special,XGBoost,0.00014370359303169245,954.267578125
Afternoons Special,XGBoost,0.00015470265561750633,955.379150390625
Afternoons Special,XGBoost,0.00016570171820332023,953.7885131835938
Afternoons Special,XGBoost,0.0001767007807891341,953.7885131835938
Afternoons Special,XGBoost,0.00018769984337494797,951.728759765625
Afternoons Special,XGBoost,0.00019869890596076184,956.55908203125
Afternoons Special,XGBoost,0.0002096979685465757,956.3521728515625
Afternoons Special,XGBoost,0.0002206970311323896,953.6236572265625
Afternoons Special,XGBoost,0.00023169609371820348,955.8121948242188
Afternoons Special,XGBoost,0.00024269515630401736,953.9420166015625
Afternoons Special,XGBoost,0.0002536942188898313,954.0885620117188
Afternoons Special,XGBoost,0.00026469328147564513,954.0482788085938
Afternoons Special,XGBoost,0.000275692344061459,954.0482788085938
Afternoons Special,XGBoost,0.0002866914066472729,954.0482788085938
Afternoons Special,XGBoost,0.00029769046923308677,954.075439453125
Afternoons Special,XGBoost,0.00030868953181890067,954.0795288085938
Afternoons Special,XGBoost,0.00031968859440471457,924.2206420898438
Afternoons Special,XGBoost,0.0003306876569905284,927.8473510742188
Afternoons Special,XGBoost,0.0003416867195763423,924.7716674804688
Afternoons Special,XGBoost,0.00035268578216215616,924.7716674804688
Afternoons Special,XGBoost,0.00036368484474797006,892.1825561523438
Afternoons Special,XGBoost,0.00037468390733378396,892.1825561523438
Afternoons Special,XGBoost,0.0003856829699195978,892.1825561523438
Afternoons Special,XGBoost,0.0003966820325054117,890.6054077148438
Afternoons Special,XGBoost,0.00040768109509122555,889.0709228515625
Afternoons Special,XGBoost,0.00041868015767703944,894.7119750976562
Afternoons Special,XGBoost,0.00042967922026285334,898.1066284179688
Afternoons Special,XGBoost,0.0004406782828486672,898.1066284179688
Afternoons Special,XGBoost,0.0004516773454344811,938.3436279296875
Afternoons Special,XGBoost,0.000462676408020295,938.3436279296875
Afternoons Special,XGBoost,0.00047367547060610883,938.3436279296875
Afternoons Special,XGBoost,0.00048467453319192273,938.3436279296875
Afternoons Special,XGBoost,0.0004956735957777366,938.3436279296875
Afternoons Special,XGBoost,0.0005066726583635504,938.3436279296875
Afternoons Special,XGBoost,0.0005176717209493643,938.3436279296875
Afternoons Special,XGBoost,0.0005286707835351782,938.3436279296875
Afternoons Special,XGBoost,0.0005396698461209921,938.3436279296875
Afternoons Special,XGBoost,0.0005506689087068059,938.3436279296875
Afternoons Special,XGBoost,0.0005616679712926199,938.3436279296875
Afternoons Special,XGBoost,0.0005726670338784337,944.518310546875
Afternoons Special,XGBoost,0.0005836660964642476,944.518310546875
Afternoons Special,XGBoost,0.0005946651590500615,937.7454223632812
Afternoons Special,XGBoost,0.0006056642216358753,938.3758544921875
Afternoons Special,XGBoost,0.0006166632842216892,938.3758544921875
Afternoons Special,XGBoost,0.0006276623468075031,938.3758544921875
Afternoons Special,XGBoost,0.000638661409393317,938.3758544921875
Afternoons Special,XGBoost,0.0006496604719791308,938.3758544921875
Afternoons Special,XGBoost,0.0006606595345649447,938.3758544921875
Afternoons Special,XGBoost,0.0006716585971507586,938.3758544921875
Afternoons Special,XGBoost,0.0006826576597365725,939.3004760742188
Afternoons Special,XGBoost,0.0006936567223223863,939.473876953125
Afternoons Special,XGBoost,0.0007046557849082003,939.473876953125
Afternoons Special,XGBoost,0.0007156548474940141,939.473876953125
Afternoons Special,XGBoost,0.000726653910079828,939.473876953125
Afternoons Special,XGBoost,0.0007376529726656419,939.473876953125
Afternoons Special,XGBoost,0.0007486520352514558,939.473876953125
Afternoons Special,XGBoost,0.0007596510978372696,939.473876953125
Afternoons Special,XGBoost,0.0007706501604230836,939.473876953125
Afternoons Special,XGBoost,0.0007816492230088974,939.473876953125
Afternoons Special,XGBoost,0.0007926482855947113,939.8554077148438
Afternoons Special,XGBoost,0.0008036473481805251,939.8554077148438
Afternoons Special,XGBoost,0.000814646410766339,939.8554077148438
Afternoons Special,XGBoost,0.0008256454733521529,939.8554077148438
Afternoons Special,XGBoost,0.0008366445359379667,939.8554077148438
Afternoons Special,XGBoost,0.0008476435985237807,956.8080444335938
Afternoons Special,XGBoost,0.0008586426611095945,955.8733520507812
Afternoons Special,XGBoost,0.0008696417236954084,955.8733520507812
Afternoons Special,XGBoost,0.0008806407862812223,955.8733520507812
Afternoons Special,XGBoost,0.0008916398488670362,956.890625
Afternoons Special,XGBoost,0.00090263891145285,956.890625
Afternoons Special,XGBoost,0.000913637974038664,954.2328491210938
Afternoons Special,XGBoost,0.0009246370366244778,954.2328491210938
Afternoons Special,XGBoost,0.0009356360992102917,954.2328491210938
Afternoons Special,XGBoost,0.0009466351617961056,954.2328491210938
Afternoons Special,XGBoost,0.0009576342243819195,954.2328491210938
Afternoons Special,XGBoost,0.0009686332869677333,954.2328491210938
Afternoons Special,XGBoost,0.0009796323495535474,954.2328491210938
Afternoons Special,XGBoost,0.0009906314121393611,954.2328491210938
Afternoons Special,XGBoost,0.001001630474725175,954.2328491210938
Afternoons Special,XGBoost,0.001012629537310989,954.2328491210938
Afternoons Special,XGBoost,0.0010236285998968028,954.2328491210938
Afternoons Special,XGBoost,0.0010346276624826167,954.2328491210938
Afternoons Special,XGBoost,0.0010456267250684307,954.2328491210938
Afternoons Special,XGBoost,0.0010566257876542444,954.2328491210938
Afternoons Special,XGBoost,0.0010676248502400584,954.2328491210938
Afternoons Special,XGBoost,0.0010786239128258723,954.2328491210938
Afternoons Special,XGBoost,0.001089622975411686,954.2328491210938
Afternoons Special,XGBoost,0.0011006220379975,953.80029296875
