Dataset,Model,5 Green area,Predicted Value
Afternoons Special,CatBoost,74757.0911111111,862.847748009972
Afternoons Special,CatBoost,75727.96242424242,862.847748009972
Afternoons Special,CatBoost,76698.83373737373,862.847748009972
Afternoons Special,CatBoost,77669.70505050504,858.0516404634751
Afternoons Special,CatBoost,78640.57636363636,858.0516404634751
Afternoons Special,CatBoost,79611.44767676767,858.0516404634751
Afternoons Special,CatBoost,80582.31898989898,858.0516404634751
Afternoons Special,CatBoost,81553.1903030303,858.0516404634751
Afternoons Special,CatBoost,82524.0616161616,858.0516404634751
Afternoons Special,CatBoost,83494.93292929292,858.0516404634751
Afternoons Special,CatBoost,84465.80424242423,858.0516404634751
Afternoons Special,CatBoost,85436.67555555554,858.0516404634751
Afternoons Special,CatBoost,86407.54686868686,858.0516404634751
Afternoons Special,CatBoost,87378.41818181818,858.0516404634751
Afternoons Special,CatBoost,88349.2894949495,858.0516404634751
Afternoons Special,CatBoost,89320.16080808081,858.0516404634751
Afternoons Special,CatBoost,90291.03212121212,858.0516404634751
Afternoons Special,CatBoost,91261.90343434343,829.5011972162566
Afternoons Special,CatBoost,92232.77474747474,829.5011972162566
Afternoons Special,CatBoost,93203.64606060606,829.5011972162566
Afternoons Special,CatBoost,94174.51737373737,829.5011972162566
Afternoons Special,CatBoost,95145.38868686868,829.5011972162566
Afternoons Special,CatBoost,96116.26,829.5011972162566
