Dataset,Model,15 Green area,Predicted Value
Mornings,XGBoost,445813.65090909094,644.9796142578125
Mornings,XGBoost,453032.35181818187,644.9796142578125
Mornings,XGBoost,460251.0527272728,644.9796142578125
Mornings,XGBoost,467469.75363636366,644.9796142578125
Mornings,XGBoost,474688.4545454546,644.9796142578125
Mornings,XGBoost,481907.1554545455,644.9796142578125
Mornings,XGBoost,489125.85636363644,644.9796142578125
Mornings,XGBoost,496344.5572727273,644.9796142578125
Mornings,XGBoost,503563.25818181824,644.9838256835938
Mornings,XGBoost,510781.95909090916,644.9838256835938
Mornings,XGBoost,518000.66000000003,644.9838256835938
Mornings,XGBoost,525219.360909091,644.9838256835938
Mornings,XGBoost,532438.0618181819,645.6043701171875
Mornings,XGBoost,539656.7627272728,645.6043701171875
Mornings,XGBoost,546875.4636363636,645.6043701171875
Mornings,XGBoost,554094.1645454546,645.6043701171875
Mornings,XGBoost,561312.8654545455,644.6858520507812
Mornings,XGBoost,568531.5663636364,644.6858520507812
Mornings,XGBoost,575750.2672727273,644.6858520507812
Mornings,XGBoost,582968.9681818183,649.885498046875
Mornings,XGBoost,590187.6690909092,649.2813720703125
Mornings,XGBoost,597406.3700000001,704.2818603515625
Mornings,XGBoost,604625.0709090909,704.2818603515625
Mornings,XGBoost,611843.7718181818,704.2818603515625
Mornings,XGBoost,619062.4727272728,704.2818603515625
Mornings,XGBoost,626281.1736363637,704.2818603515625
Mornings,XGBoost,633499.8745454546,704.2818603515625
Mornings,XGBoost,640718.5754545456,704.2818603515625
Mornings,XGBoost,647937.2763636365,704.2818603515625
Mornings,XGBoost,655155.9772727273,781.2462768554688
Mornings,XGBoost,662374.6781818182,781.2462768554688
Mornings,XGBoost,669593.3790909091,781.2462768554688
Mornings,XGBoost,676812.0800000001,784.7114868164062
Mornings,XGBoost,684030.780909091,784.7114868164062
Mornings,XGBoost,691249.4818181819,784.7114868164062
Mornings,XGBoost,698468.1827272727,784.540283203125
Mornings,XGBoost,705686.8836363637,794.076416015625
Mornings,XGBoost,712905.5845454546,794.076416015625
Mornings,XGBoost,720124.2854545455,794.076416015625
Mornings,XGBoost,727342.9863636364,794.076416015625
Mornings,XGBoost,734561.6872727274,794.3681640625
Mornings,XGBoost,741780.3881818183,794.3681640625
Mornings,XGBoost,748999.0890909091,795.6029663085938
Mornings,XGBoost,756217.79,805.94287109375
Lunches,CatBoost,41566.4,1046.1594019346046
Lunches,CatBoost,48785.100909090914,1046.1594019346046
Lunches,CatBoost,56003.80181818182,1046.1594019346046
Lunches,CatBoost,63222.50272727273,1046.1594019346046
Lunches,CatBoost,70441.20363636364,1046.1594019346046
Lunches,CatBoost,77659.90454545454,1046.1594019346046
Lunches,CatBoost,84878.60545454547,1046.1594019346046
Lunches,CatBoost,92097.30636363637,1046.1594019346046
Lunches,CatBoost,99316.00727272728,1046.1594019346046
Lunches,CatBoost,106534.70818181819,1046.1594019346046
Lunches,CatBoost,113753.40909090909,1046.1594019346046
Lunches,CatBoost,120972.11000000002,1046.1594019346046
Lunches,CatBoost,128190.81090909091,1046.1594019346046
Lunches,CatBoost,135409.51181818184,1042.4848044356545
Lunches,CatBoost,142628.21272727274,1042.4848044356545
Lunches,CatBoost,149846.91363636364,1042.4848044356545
Lunches,CatBoost,157065.61454545456,1042.4848044356545
Lunches,CatBoost,164284.31545454546,1042.4848044356545
Lunches,CatBoost,171503.0163636364,1042.4848044356545
Lunches,CatBoost,178721.71727272728,1041.7233609516034
Lunches,CatBoost,185940.41818181818,1047.26121647263
Lunches,CatBoost,193159.1190909091,1047.26121647263
Lunches,CatBoost,200377.82,1047.26121647263
Lunches,CatBoost,207596.5209090909,1084.7638502429472
Lunches,CatBoost,214815.22181818183,1084.7638502429472
Lunches,CatBoost,222033.92272727273,1084.7638502429472
Lunches,CatBoost,229252.62363636366,1091.0770638130682
Lunches,CatBoost,236471.32454545455,1091.8798635617554
Lunches,CatBoost,243690.02545454545,1092.4724391613788
Lunches,CatBoost,250908.72636363638,1097.6374156929169
Lunches,CatBoost,258127.42727272728,1099.7727573163322
Lunches,CatBoost,265346.12818181823,1107.2188919830635
Lunches,CatBoost,272564.8290909091,1107.2188919830635
Lunches,CatBoost,279783.53,1107.180495746984
Lunches,CatBoost,287002.23090909095,1107.180495746984
Lunches,CatBoost,294220.9318181818,1106.9881857936866
Lunches,CatBoost,301439.63272727275,1106.9881857936866
Lunches,CatBoost,308658.3336363637,1127.760010177322
Lunches,CatBoost,315877.0345454546,1127.760010177322
Lunches,CatBoost,323095.7354545455,1127.760010177322
Lunches,CatBoost,330314.4363636364,1127.760010177322
Lunches,CatBoost,337533.1372727273,1127.760010177322
Lunches,CatBoost,344751.83818181825,1127.760010177322
Lunches,CatBoost,351970.5390909091,1127.8057059806138
Lunches,CatBoost,359189.24000000005,1127.8057059806138
Lunches,CatBoost,366407.940909091,1127.8057059806138
Lunches,CatBoost,373626.64181818184,1127.8057059806138
Lunches,CatBoost,380845.3427272728,1127.8057059806138
Lunches,CatBoost,388064.0436363637,1127.8057059806138
Lunches,CatBoost,395282.74454545457,1127.8057059806138
Lunches,CatBoost,402501.4454545455,1127.8057059806138
Lunches,CatBoost,409720.1463636364,1127.8057059806138
Lunches,CatBoost,416938.84727272735,1127.8057059806138
Lunches,CatBoost,424157.5481818182,1127.8057059806138
Lunches,CatBoost,431376.24909090914,1127.8057059806138
Lunches,CatBoost,438594.95000000007,1127.8057059806138
Lunches,CatBoost,445813.65090909094,1127.8057059806138
Lunches,CatBoost,453032.35181818187,1127.8057059806138
Lunches,CatBoost,460251.0527272728,1127.8057059806138
Lunches,CatBoost,467469.75363636366,1127.8057059806138
Lunches,CatBoost,474688.4545454546,1127.8057059806138
Lunches,CatBoost,481907.1554545455,1127.8057059806138
Lunches,CatBoost,489125.85636363644,1127.8057059806138
Lunches,CatBoost,496344.5572727273,1127.8057059806138
Lunches,CatBoost,503563.25818181824,1127.8057059806138
Lunches,CatBoost,510781.95909090916,1127.8057059806138
Lunches,CatBoost,518000.66000000003,1128.1380292342694
Lunches,CatBoost,525219.360909091,1128.1380292342694
Lunches,CatBoost,532438.0618181819,1128.1380292342694
Lunches,CatBoost,539656.7627272728,1128.1380292342694
Lunches,CatBoost,546875.4636363636,1128.4552637250194
Lunches,CatBoost,554094.1645454546,1128.4552637250194
Lunches,CatBoost,561312.8654545455,1128.4552637250194
Lunches,CatBoost,568531.5663636364,1129.655032813671
Lunches,CatBoost,575750.2672727273,1129.655032813671
Lunches,CatBoost,582968.9681818183,1130.0483125731557
Lunches,CatBoost,590187.6690909092,1130.0483125731557
Lunches,CatBoost,597406.3700000001,1198.5954530304687
Lunches,CatBoost,604625.0709090909,1198.5954530304687
Lunches,CatBoost,611843.7718181818,1198.5954530304687
Lunches,CatBoost,619062.4727272728,1198.5954530304687
Lunches,CatBoost,626281.1736363637,1275.3132925515972
Lunches,CatBoost,633499.8745454546,1275.3132925515972
Lunches,CatBoost,640718.5754545456,1275.3132925515972
Lunches,CatBoost,647937.2763636365,1275.3132925515972
Lunches,CatBoost,655155.9772727273,1299.0295463933112
Lunches,CatBoost,662374.6781818182,1299.0295463933112
Lunches,CatBoost,669593.3790909091,1300.965919599098
Lunches,CatBoost,676812.0800000001,1300.965919599098
Lunches,CatBoost,684030.780909091,1300.965919599098
Lunches,CatBoost,691249.4818181819,1300.965919599098
Lunches,CatBoost,698468.1827272727,1301.1173411881878
Lunches,CatBoost,705686.8836363637,1301.1173411881878
Lunches,CatBoost,712905.5845454546,1301.1173411881878
Lunches,CatBoost,720124.2854545455,1298.7292344686095
Lunches,CatBoost,727342.9863636364,1298.7292344686095
Lunches,CatBoost,734561.6872727274,1298.7292344686095
Lunches,CatBoost,741780.3881818183,1302.4651427226727
Lunches,CatBoost,748999.0890909091,1302.4651427226727
Lunches,CatBoost,756217.79,1328.2453657232588
Lunches,LightGBM,41566.4,1092.617599834291
Lunches,LightGBM,48785.100909090914,1092.617599834291
Lunches,LightGBM,56003.80181818182,1092.617599834291
Lunches,LightGBM,63222.50272727273,1092.617599834291
Lunches,LightGBM,70441.20363636364,1092.617599834291
Lunches,LightGBM,77659.90454545454,1092.617599834291
Lunches,LightGBM,84878.60545454547,1092.617599834291
Lunches,LightGBM,92097.30636363637,1092.617599834291
Lunches,LightGBM,99316.00727272728,1092.617599834291
Lunches,LightGBM,106534.70818181819,1092.617599834291
Lunches,LightGBM,113753.40909090909,1092.617599834291
Lunches,LightGBM,120972.11000000002,1092.617599834291
Lunches,LightGBM,128190.81090909091,1092.617599834291
Lunches,LightGBM,135409.51181818184,1092.617599834291
Lunches,LightGBM,142628.21272727274,1092.617599834291
Lunches,LightGBM,149846.91363636364,1092.617599834291
Lunches,LightGBM,157065.61454545456,1092.617599834291
Lunches,LightGBM,164284.31545454546,1092.5920588537115
Lunches,LightGBM,171503.0163636364,1092.5920588537115
Lunches,LightGBM,178721.71727272728,1092.5920588537115
Lunches,LightGBM,185940.41818181818,1092.5920588537115
Lunches,LightGBM,193159.1190909091,1092.5920588537115
Lunches,LightGBM,200377.82,1092.5920588537115
Lunches,LightGBM,207596.5209090909,1102.27405898992
Lunches,LightGBM,214815.22181818183,1102.27405898992
Lunches,LightGBM,222033.92272727273,1102.5324505916863
Lunches,LightGBM,229252.62363636366,1102.6214013191568
Lunches,LightGBM,236471.32454545455,1102.6308848367614
Lunches,LightGBM,243690.02545454545,1102.5697457625577
Lunches,LightGBM,250908.72636363638,1102.461418776056
Lunches,LightGBM,258127.42727272728,1104.2457307130737
Lunches,LightGBM,265346.12818181823,1104.0491356485313
Lunches,LightGBM,272564.8290909091,1104.0491356485313
Lunches,LightGBM,279783.53,1104.0707662222885
Lunches,LightGBM,287002.23090909095,1104.0707662222885
Lunches,LightGBM,294220.9318181818,1103.9892974280465
Lunches,LightGBM,301439.63272727275,1103.9892974280465
Lunches,LightGBM,308658.3336363637,1103.945837354839
Lunches,LightGBM,315877.0345454546,1103.945837354839
Lunches,LightGBM,323095.7354545455,1103.945837354839
Lunches,LightGBM,330314.4363636364,1103.945837354839
Lunches,LightGBM,337533.1372727273,1103.945837354839
Lunches,LightGBM,344751.83818181825,1103.945837354839
Lunches,LightGBM,351970.5390909091,1103.9756518004947
Lunches,LightGBM,359189.24000000005,1103.9756518004947
Lunches,LightGBM,366407.940909091,1103.9756518004947
Lunches,LightGBM,373626.64181818184,1103.9756518004947
Lunches,LightGBM,380845.3427272728,1103.9756518004947
Lunches,LightGBM,388064.0436363637,1103.9756518004947
Lunches,LightGBM,395282.74454545457,1103.9756518004947
Lunches,LightGBM,402501.4454545455,1103.9756518004947
Lunches,LightGBM,409720.1463636364,1103.9756518004947
Lunches,LightGBM,416938.84727272735,1103.9756518004947
Lunches,LightGBM,424157.5481818182,1103.9756518004947
Lunches,LightGBM,431376.24909090914,1103.9756518004947
Lunches,LightGBM,438594.95000000007,1103.9756518004947
Lunches,LightGBM,445813.65090909094,1104.0311216237649
Lunches,LightGBM,453032.35181818187,1104.0311216237649
Lunches,LightGBM,460251.0527272728,1104.0311216237649
Lunches,LightGBM,467469.75363636366,1104.0311216237649
Lunches,LightGBM,474688.4545454546,1104.0311216237649
Lunches,LightGBM,481907.1554545455,1104.0311216237649
Lunches,LightGBM,489125.85636363644,1104.0311216237649
Lunches,LightGBM,496344.5572727273,1104.0311216237649
Lunches,LightGBM,503563.25818181824,1104.0311216237649
Lunches,LightGBM,510781.95909090916,1104.0311216237649
Lunches,LightGBM,518000.66000000003,1106.8941028980691
Lunches,LightGBM,525219.360909091,1106.8941028980691
Lunches,LightGBM,532438.0618181819,1106.8941028980691
Lunches,LightGBM,539656.7627272728,1106.8941028980691
Lunches,LightGBM,546875.4636363636,1107.4595179786866
Lunches,LightGBM,554094.1645454546,1107.4595179786866
Lunches,LightGBM,561312.8654545455,1107.4595179786866
Lunches,LightGBM,568531.5663636364,1106.4754519080893
Lunches,LightGBM,575750.2672727273,1106.4754519080893
Lunches,LightGBM,582968.9681818183,1107.2048547505763
Lunches,LightGBM,590187.6690909092,1107.2048547505763
Lunches,LightGBM,597406.3700000001,1113.3064167956716
Lunches,LightGBM,604625.0709090909,1113.3064167956716
Lunches,LightGBM,611843.7718181818,1113.3064167956716
Lunches,LightGBM,619062.4727272728,1113.3064167956716
Lunches,LightGBM,626281.1736363637,1113.1800783861918
Lunches,LightGBM,633499.8745454546,1113.1800783861918
Lunches,LightGBM,640718.5754545456,1113.1800783861918
Lunches,LightGBM,647937.2763636365,1113.1800783861918
Lunches,LightGBM,655155.9772727273,1125.3925244535417
Lunches,LightGBM,662374.6781818182,1125.3925244535417
Lunches,LightGBM,669593.3790909091,1130.4964696932761
Lunches,LightGBM,676812.0800000001,1130.4964696932761
Lunches,LightGBM,684030.780909091,1130.4964696932761
Lunches,LightGBM,691249.4818181819,1130.4964696932761
Lunches,LightGBM,698468.1827272727,1167.7538339690286
Lunches,LightGBM,705686.8836363637,1167.7538339690286
Lunches,LightGBM,712905.5845454546,1167.7538339690286
Lunches,LightGBM,720124.2854545455,1167.7538339690286
Lunches,LightGBM,727342.9863636364,1167.7538339690286
Lunches,LightGBM,734561.6872727274,1167.7538339690286
Lunches,LightGBM,741780.3881818183,1167.6746787416625
Lunches,LightGBM,748999.0890909091,1167.6746787416625
Lunches,LightGBM,756217.79,1171.0452546866375
Afternoons,CatBoost,41566.4,1162.0507470836699
Afternoons,CatBoost,48785.100909090914,1162.0507470836699
Afternoons,CatBoost,56003.80181818182,1162.0507470836699
Afternoons,CatBoost,63222.50272727273,1162.0507470836699
Afternoons,CatBoost,70441.20363636364,1162.0507470836699
Afternoons,CatBoost,77659.90454545454,1162.0507470836699
Afternoons,CatBoost,84878.60545454547,1162.0196128384143
Afternoons,CatBoost,92097.30636363637,1162.0196128384143
Afternoons,CatBoost,99316.00727272728,1162.0196128384143
Afternoons,CatBoost,106534.70818181819,1162.0196128384143
Afternoons,CatBoost,113753.40909090909,1162.0196128384143
Afternoons,CatBoost,120972.11000000002,1161.882973755118
Afternoons,CatBoost,128190.81090909091,1161.444540077679
Afternoons,CatBoost,135409.51181818184,1161.444540077679
Afternoons,CatBoost,142628.21272727274,1163.0814795217173
Afternoons,CatBoost,149846.91363636364,1163.0814795217173
Afternoons,CatBoost,157065.61454545456,1163.0814795217173
Afternoons,CatBoost,164284.31545454546,1163.0814795217173
Afternoons,CatBoost,171503.0163636364,1163.0814795217173
Afternoons,CatBoost,178721.71727272728,1152.3258234505818
Afternoons,CatBoost,185940.41818181818,1152.3258234505818
Afternoons,CatBoost,193159.1190909091,1152.3258234505818
Afternoons,CatBoost,200377.82,1159.5401782546505
Afternoons,CatBoost,207596.5209090909,1164.0442187337017
Afternoons,CatBoost,214815.22181818183,1164.0442187337017
Afternoons,CatBoost,222033.92272727273,1167.1578674269333
Afternoons,CatBoost,229252.62363636366,1167.119123821567
Afternoons,CatBoost,236471.32454545455,1168.6267922670454
Afternoons,CatBoost,243690.02545454545,1172.5104320118712
Afternoons,CatBoost,250908.72636363638,1172.741780909851
Afternoons,CatBoost,258127.42727272728,1172.9356213825856
Afternoons,CatBoost,265346.12818181823,1173.3335270301814
Afternoons,CatBoost,272564.8290909091,1173.3335270301814
Afternoons,CatBoost,279783.53,1173.890077136355
Afternoons,CatBoost,287002.23090909095,1173.890077136355
Afternoons,CatBoost,294220.9318181818,1173.890077136355
Afternoons,CatBoost,301439.63272727275,1173.890077136355
Afternoons,CatBoost,308658.3336363637,1173.9514723102286
Afternoons,CatBoost,315877.0345454546,1173.9514723102286
Afternoons,CatBoost,323095.7354545455,1173.9514723102286
Afternoons,CatBoost,330314.4363636364,1173.9514723102286
Afternoons,CatBoost,337533.1372727273,1173.9514723102286
Afternoons,CatBoost,344751.83818181825,1173.9514723102286
Afternoons,CatBoost,351970.5390909091,1173.9514723102286
Afternoons,CatBoost,359189.24000000005,1173.9514723102286
Afternoons,CatBoost,366407.940909091,1173.9514723102286
Afternoons,CatBoost,373626.64181818184,1173.9514723102286
Afternoons,CatBoost,380845.3427272728,1173.9514723102286
Afternoons,CatBoost,388064.0436363637,1173.9514723102286
Afternoons,CatBoost,395282.74454545457,1173.9514723102286
Afternoons,CatBoost,402501.4454545455,1173.9514723102286
Afternoons,CatBoost,409720.1463636364,1173.9514723102286
Afternoons,CatBoost,416938.84727272735,1173.9514723102286
Afternoons,CatBoost,424157.5481818182,1173.9514723102286
Afternoons,CatBoost,431376.24909090914,1173.9514723102286
Afternoons,CatBoost,438594.95000000007,1173.9514723102286
Afternoons,CatBoost,445813.65090909094,1173.9514723102286
Afternoons,CatBoost,453032.35181818187,1173.9514723102286
Afternoons,CatBoost,460251.0527272728,1173.9514723102286
Afternoons,CatBoost,467469.75363636366,1173.9514723102286
Afternoons,CatBoost,474688.4545454546,1173.9514723102286
Afternoons,CatBoost,481907.1554545455,1173.9514723102286
Afternoons,CatBoost,489125.85636363644,1173.9514723102286
Afternoons,CatBoost,496344.5572727273,1173.9514723102286
Afternoons,CatBoost,503563.25818181824,1173.9514723102286
Afternoons,CatBoost,510781.95909090916,1173.9514723102286
Afternoons,CatBoost,518000.66000000003,1174.1075624423102
Afternoons,CatBoost,525219.360909091,1174.1075624423102
Afternoons,CatBoost,532438.0618181819,1174.1075624423102
Afternoons,CatBoost,539656.7627272728,1174.1075624423102
Afternoons,CatBoost,546875.4636363636,1174.168801861269
Afternoons,CatBoost,554094.1645454546,1174.168801861269
Afternoons,CatBoost,561312.8654545455,1174.168801861269
Afternoons,CatBoost,568531.5663636364,1174.181932191524
Afternoons,CatBoost,575750.2672727273,1174.181932191524
Afternoons,CatBoost,582968.9681818183,1174.181932191524
Afternoons,CatBoost,590187.6690909092,1174.181932191524
Afternoons,CatBoost,597406.3700000001,1199.220697936397
Afternoons,CatBoost,604625.0709090909,1199.220697936397
Afternoons,CatBoost,611843.7718181818,1199.220697936397
Afternoons,CatBoost,619062.4727272728,1199.220697936397
Afternoons,CatBoost,626281.1736363637,1222.2079188483367
Afternoons,CatBoost,633499.8745454546,1222.2079188483367
Afternoons,CatBoost,640718.5754545456,1222.2079188483367
Afternoons,CatBoost,647937.2763636365,1222.2079188483367
Afternoons,CatBoost,655155.9772727273,1460.7248405638063
Afternoons,CatBoost,662374.6781818182,1460.7248405638063
Afternoons,CatBoost,669593.3790909091,1487.5046698783963
Afternoons,CatBoost,676812.0800000001,1487.5046698783963
Afternoons,CatBoost,684030.780909091,1487.5046698783963
Afternoons,CatBoost,691249.4818181819,1487.5046698783963
Afternoons,CatBoost,698468.1827272727,1487.7374989582277
Afternoons,CatBoost,705686.8836363637,1487.7374989582277
Afternoons,CatBoost,712905.5845454546,1487.7374989582277
Afternoons,CatBoost,720124.2854545455,1485.6074770134016
Afternoons,CatBoost,727342.9863636364,1485.6074770134016
Afternoons,CatBoost,734561.6872727274,1485.6074770134016
Afternoons,CatBoost,741780.3881818183,1485.33584789384
Afternoons,CatBoost,748999.0890909091,1485.33584789384
Afternoons,CatBoost,756217.79,1493.569427589707
Afternoons,LightGBM,41566.4,1137.474931268153
Afternoons,LightGBM,48785.100909090914,1137.474931268153
Afternoons,LightGBM,56003.80181818182,1137.474931268153
Afternoons,LightGBM,63222.50272727273,1156.1463638921966
Afternoons,LightGBM,70441.20363636364,1156.1463638921966
Afternoons,LightGBM,77659.90454545454,1156.1463638921966
Afternoons,LightGBM,84878.60545454547,1156.919858558605
Afternoons,LightGBM,92097.30636363637,1156.919858558605
Afternoons,LightGBM,99316.00727272728,1156.8705662339066
Afternoons,LightGBM,106534.70818181819,1156.8705662339066
Afternoons,LightGBM,113753.40909090909,1156.8705662339066
Afternoons,LightGBM,120972.11000000002,1157.9569855026218
Afternoons,LightGBM,128190.81090909091,1158.9057176012755
Afternoons,LightGBM,135409.51181818184,1158.9057176012755
Afternoons,LightGBM,142628.21272727274,1160.7876456331942
Afternoons,LightGBM,149846.91363636364,1162.5958253395988
Afternoons,LightGBM,157065.61454545456,1162.5958253395988
Afternoons,LightGBM,164284.31545454546,1162.4174742023047
Afternoons,LightGBM,171503.0163636364,1162.4174742023047
Afternoons,LightGBM,178721.71727272728,1162.3631611512058
Afternoons,LightGBM,185940.41818181818,1162.3512659596897
Afternoons,LightGBM,193159.1190909091,1162.3512659596897
Afternoons,LightGBM,200377.82,1131.8882496673841
Afternoons,LightGBM,207596.5209090909,1170.7848745505244
Afternoons,LightGBM,214815.22181818183,1170.7848745505244
Afternoons,LightGBM,222033.92272727273,1169.1230226257082
Afternoons,LightGBM,229252.62363636366,1182.0730178270535
Afternoons,LightGBM,236471.32454545455,1182.7339015422547
Afternoons,LightGBM,243690.02545454545,1190.102962916336
Afternoons,LightGBM,250908.72636363638,1196.5054475739978
Afternoons,LightGBM,258127.42727272728,1196.6523946036118
Afternoons,LightGBM,265346.12818181823,1189.5280849370438
Afternoons,LightGBM,272564.8290909091,1189.5280849370438
Afternoons,LightGBM,279783.53,1178.437212699862
Afternoons,LightGBM,287002.23090909095,1178.437212699862
Afternoons,LightGBM,294220.9318181818,1178.2524877717751
Afternoons,LightGBM,301439.63272727275,1178.2524877717751
Afternoons,LightGBM,308658.3336363637,1177.8919620936024
Afternoons,LightGBM,315877.0345454546,1177.8919620936024
Afternoons,LightGBM,323095.7354545455,1177.8919620936024
Afternoons,LightGBM,330314.4363636364,1177.8919620936024
Afternoons,LightGBM,337533.1372727273,1177.8919620936024
Afternoons,LightGBM,344751.83818181825,1177.8919620936024
Afternoons,LightGBM,351970.5390909091,1176.4930255801335
Afternoons,LightGBM,359189.24000000005,1176.4930255801335
Afternoons,LightGBM,366407.940909091,1176.4930255801335
Afternoons,LightGBM,373626.64181818184,1176.4930255801335
Afternoons,LightGBM,380845.3427272728,1176.4930255801335
Afternoons,LightGBM,388064.0436363637,1176.4930255801335
Afternoons,LightGBM,395282.74454545457,1176.4930255801335
Afternoons,LightGBM,402501.4454545455,1176.4930255801335
Afternoons,LightGBM,409720.1463636364,1176.4930255801335
Afternoons,LightGBM,416938.84727272735,1176.4930255801335
Afternoons,LightGBM,424157.5481818182,1176.4930255801335
Afternoons,LightGBM,431376.24909090914,1176.4930255801335
Afternoons,LightGBM,438594.95000000007,1176.4930255801335
Afternoons,LightGBM,445813.65090909094,1176.4893503391927
Afternoons,LightGBM,453032.35181818187,1176.4893503391927
Afternoons,LightGBM,460251.0527272728,1176.4893503391927
Afternoons,LightGBM,467469.75363636366,1176.4893503391927
Afternoons,LightGBM,474688.4545454546,1176.4893503391927
Afternoons,LightGBM,481907.1554545455,1176.4893503391927
Afternoons,LightGBM,489125.85636363644,1176.4893503391927
Afternoons,LightGBM,496344.5572727273,1176.4893503391927
Afternoons,LightGBM,503563.25818181824,1176.4893503391927
Afternoons,LightGBM,510781.95909090916,1176.4893503391927
Afternoons,LightGBM,518000.66000000003,1176.4956428574553
Afternoons,LightGBM,525219.360909091,1176.4956428574553
Afternoons,LightGBM,532438.0618181819,1176.4956428574553
Afternoons,LightGBM,539656.7627272728,1176.4956428574553
Afternoons,LightGBM,546875.4636363636,1177.1258014650182
Afternoons,LightGBM,554094.1645454546,1177.1258014650182
Afternoons,LightGBM,561312.8654545455,1177.1258014650182
Afternoons,LightGBM,568531.5663636364,1183.2705326375037
Afternoons,LightGBM,575750.2672727273,1183.2705326375037
Afternoons,LightGBM,582968.9681818183,1183.182265811044
Afternoons,LightGBM,590187.6690909092,1183.182265811044
Afternoons,LightGBM,597406.3700000001,1203.5901185499663
Afternoons,LightGBM,604625.0709090909,1203.5901185499663
Afternoons,LightGBM,611843.7718181818,1203.5901185499663
Afternoons,LightGBM,619062.4727272728,1203.5901185499663
Afternoons,LightGBM,626281.1736363637,1217.4528476650958
Afternoons,LightGBM,633499.8745454546,1217.4528476650958
Afternoons,LightGBM,640718.5754545456,1217.4528476650958
Afternoons,LightGBM,647937.2763636365,1217.4528476650958
Afternoons,LightGBM,655155.9772727273,1339.0038526364128
Afternoons,LightGBM,662374.6781818182,1339.0038526364128
Afternoons,LightGBM,669593.3790909091,1476.2971943622617
Afternoons,LightGBM,676812.0800000001,1476.2971943622617
Afternoons,LightGBM,684030.780909091,1484.793568846111
Afternoons,LightGBM,691249.4818181819,1484.793568846111
Afternoons,LightGBM,698468.1827272727,1479.7364980195214
Afternoons,LightGBM,705686.8836363637,1479.7364980195214
Afternoons,LightGBM,712905.5845454546,1479.7364980195214
Afternoons,LightGBM,720124.2854545455,1517.991325743054
Afternoons,LightGBM,727342.9863636364,1517.991325743054
Afternoons,LightGBM,734561.6872727274,1517.991325743054
Afternoons,LightGBM,741780.3881818183,1526.3439033794862
Afternoons,LightGBM,748999.0890909091,1526.3439033794862
Afternoons,LightGBM,756217.79,1530.8505168306947
Evenings,LightGBM,41566.4,523.9900329650204
Evenings,LightGBM,48785.100909090914,523.9900329650204
Evenings,LightGBM,56003.80181818182,523.9900329650204
Evenings,LightGBM,63222.50272727273,523.9900329650204
Evenings,LightGBM,70441.20363636364,523.9900329650204
Evenings,LightGBM,77659.90454545454,523.9900329650204
Evenings,LightGBM,84878.60545454547,522.9242204857047
Evenings,LightGBM,92097.30636363637,522.9242204857047
Evenings,LightGBM,99316.00727272728,521.7716698870228
Evenings,LightGBM,106534.70818181819,521.7716698870228
Evenings,LightGBM,113753.40909090909,521.7716698870228
Evenings,LightGBM,120972.11000000002,522.1649318851772
Evenings,LightGBM,128190.81090909091,522.4824753115009
Evenings,LightGBM,135409.51181818184,522.4824753115009
Evenings,LightGBM,142628.21272727274,522.7840680063158
Evenings,LightGBM,149846.91363636364,522.9885214835537
Evenings,LightGBM,157065.61454545456,522.9885214835537
Evenings,LightGBM,164284.31545454546,523.0048036660755
Evenings,LightGBM,171503.0163636364,523.0048036660755
Evenings,LightGBM,178721.71727272728,522.6733882355502
Evenings,LightGBM,185940.41818181818,522.6733882355502
Evenings,LightGBM,193159.1190909091,522.6733882355502
Evenings,LightGBM,200377.82,522.5418860047382
Evenings,LightGBM,207596.5209090909,525.5540690580103
Evenings,LightGBM,214815.22181818183,525.5540690580103
Evenings,LightGBM,222033.92272727273,526.2376109715185
Evenings,LightGBM,229252.62363636366,530.8857327284892
Evenings,LightGBM,236471.32454545455,531.3765476280344
Evenings,LightGBM,243690.02545454545,526.1847697661489
Evenings,LightGBM,250908.72636363638,526.1344096522001
Evenings,LightGBM,258127.42727272728,526.7016205939034
Evenings,LightGBM,265346.12818181823,526.6455203868517
Evenings,LightGBM,272564.8290909091,526.6455203868517
Evenings,LightGBM,279783.53,535.1645431931365
Evenings,LightGBM,287002.23090909095,535.1645431931365
Evenings,LightGBM,294220.9318181818,535.1645431931365
Evenings,LightGBM,301439.63272727275,535.1645431931365
Evenings,LightGBM,308658.3336363637,538.4276274150454
Evenings,LightGBM,315877.0345454546,538.4276274150454
Evenings,LightGBM,323095.7354545455,538.4276274150454
Evenings,LightGBM,330314.4363636364,538.4276274150454
Evenings,LightGBM,337533.1372727273,538.4276274150454
Evenings,LightGBM,344751.83818181825,538.4276274150454
Evenings,LightGBM,351970.5390909091,538.9726582308325
Evenings,LightGBM,359189.24000000005,538.9726582308325
Evenings,LightGBM,366407.940909091,538.9726582308325
Evenings,LightGBM,373626.64181818184,538.9726582308325
Evenings,LightGBM,380845.3427272728,538.9726582308325
Evenings,LightGBM,388064.0436363637,538.9726582308325
Evenings,LightGBM,395282.74454545457,538.9726582308325
Evenings,LightGBM,402501.4454545455,538.9726582308325
Evenings,LightGBM,409720.1463636364,538.9726582308325
Evenings,LightGBM,416938.84727272735,538.9726582308325
Evenings,LightGBM,424157.5481818182,538.9726582308325
Evenings,LightGBM,431376.24909090914,538.9726582308325
Evenings,LightGBM,438594.95000000007,538.9726582308325
Evenings,LightGBM,445813.65090909094,538.8844899778315
