Dataset,Model,Temperature,Predicted Value
All,XGBoost,34.95757575757576,542.5883178710938
All,XGBoost,35.36060606060606,542.5883178710938
All,XGBoost,35.763636363636365,542.5883178710938
All,XGBoost,36.16666666666667,542.5883178710938
All,XGBoost,36.56969696969697,542.5883178710938
All,XGBoost,36.972727272727276,542.5883178710938
All,XGBoost,37.375757575757575,542.5883178710938
All,XGBoost,37.77878787878788,542.5883178710938
All,XGBoost,38.18181818181818,542.5883178710938
All,XGBoost,38.584848484848486,542.5883178710938
All,XGBoost,38.98787878787879,542.5883178710938
All,XGBoost,39.39090909090909,542.5883178710938
All,XGBoost,39.7939393939394,542.5883178710938
All,XGBoost,40.196969696969695,542.5883178710938
All,XGBoost,40.6,542.5883178710938
Lunches,CatBoost,4.125,1082.6127760459735
Lunches,CatBoost,4.405050505050505,1082.6127760459735
Lunches,CatBoost,4.68510101010101,1082.6127760459735
Lunches,CatBoost,4.965151515151515,1076.3091024581404
Lunches,CatBoost,5.24520202020202,1076.3091024581404
Lunches,CatBoost,5.525252525252525,1076.0089358849477
Lunches,CatBoost,5.80530303030303,1076.0089358849477
Lunches,CatBoost,6.085353535353535,1076.727645262467
Lunches,CatBoost,6.365404040404041,1080.9231595754054
Lunches,CatBoost,6.6454545454545455,1045.5966105868715
Lunches,CatBoost,6.92550505050505,1104.2921416359045
Lunches,CatBoost,7.205555555555556,1107.0812969607582
Lunches,CatBoost,7.48560606060606,1066.9731628702802
Lunches,CatBoost,7.765656565656565,1084.9848689231387
Lunches,CatBoost,8.04570707070707,1122.0274363903115
Lunches,CatBoost,8.325757575757576,1074.690239139551
Lunches,CatBoost,8.605808080808082,1085.8042638677236
Lunches,CatBoost,8.885858585858585,1085.5952429676165
Lunches,CatBoost,9.165909090909091,1097.6771922007727
Lunches,CatBoost,9.445959595959597,1091.4287474811117
Lunches,CatBoost,9.7260101010101,1107.6522997659213
Lunches,CatBoost,10.006060606060606,1104.9035682389747
Lunches,CatBoost,10.286111111111111,1100.4064766881122
Lunches,CatBoost,10.566161616161615,1108.5091432082695
Lunches,CatBoost,10.84621212121212,1105.8834525732857
Lunches,CatBoost,11.126262626262626,1108.507599949448
Lunches,CatBoost,11.40631313131313,1107.6892803213823
Lunches,CatBoost,11.686363636363637,1118.1555107056945
Lunches,CatBoost,11.966414141414141,1120.9333456580416
Lunches,CatBoost,12.246464646464647,1113.8085573089752
Lunches,CatBoost,12.526515151515152,1120.7939921244274
Lunches,CatBoost,12.806565656565656,1120.8763331322275
Lunches,CatBoost,13.086616161616162,1128.464825251205
Lunches,CatBoost,13.366666666666667,1106.9725549238058
Lunches,CatBoost,13.646717171717171,1139.316690105303
Lunches,CatBoost,13.926767676767676,1144.5190879734964
Lunches,CatBoost,14.206818181818182,1139.3996539718382
Lunches,CatBoost,14.486868686868688,1141.007654296204
Lunches,CatBoost,14.766919191919191,1136.6758839334202
Lunches,CatBoost,15.046969696969697,1139.859268524243
Lunches,CatBoost,15.327020202020202,1139.983036419673
Lunches,CatBoost,15.607070707070706,1140.71408735525
Lunches,CatBoost,15.887121212121212,1140.71408735525
Lunches,CatBoost,16.16717171717172,1140.7627836329013
Lunches,CatBoost,16.447222222222223,1140.5333666923038
Lunches,CatBoost,16.727272727272727,1140.2759729835318
Lunches,CatBoost,17.00732323232323,1131.7485257822973
Lunches,CatBoost,17.287373737373738,1130.5977436345586
Lunches,CatBoost,17.56742424242424,1128.483292812229
Lunches,CatBoost,17.84747474747475,1130.1792784942827
Lunches,CatBoost,18.127525252525253,1130.7301062256913
Lunches,CatBoost,18.407575757575756,1130.3895482398727
Lunches,CatBoost,18.68762626262626,1129.7375146775641
Lunches,CatBoost,18.967676767676767,1129.4779541063633
Lunches,CatBoost,19.247727272727275,1130.5929133438801
Lunches,CatBoost,19.52777777777778,1131.078651771968
Lunches,CatBoost,19.807828282828282,1122.4537173288218
Lunches,CatBoost,20.087878787878786,1116.91160900422
Lunches,CatBoost,20.367929292929293,1112.258217602598
Lunches,CatBoost,20.647979797979797,1112.3917434621137
Lunches,CatBoost,20.928030303030305,1112.7427924238907
Lunches,CatBoost,21.20808080808081,1114.5425248664972
Lunches,CatBoost,21.488131313131312,1113.1931289730599
Lunches,CatBoost,21.76818181818182,1115.52579866344
Lunches,CatBoost,22.048232323232323,1092.7983660475395
Lunches,CatBoost,22.328282828282827,1092.7983660475395
Lunches,CatBoost,22.608333333333334,1095.2475605498455
Lunches,CatBoost,22.888383838383838,1072.2232530820868
Lunches,CatBoost,23.168434343434342,1072.2232530820868
Lunches,CatBoost,23.44848484848485,1072.2232530820868
Lunches,CatBoost,23.728535353535353,1070.0387682166424
Lunches,CatBoost,24.00858585858586,1076.9142264491227
Lunches,CatBoost,24.288636363636364,1076.9142264491227
Lunches,CatBoost,24.568686868686868,1068.2888409261802
Lunches,CatBoost,24.848737373737375,1068.2888409261802
