Dataset,Model,5 Tree density,Predicted Value
Mornings,XGBoost,0.1100686940936898,571.644287109375
Mornings,XGBoost,0.11256647798823821,571.644287109375
Mornings,XGBoost,0.11506426188278665,571.644287109375
Mornings,XGBoost,0.11756204577733506,571.644287109375
Mornings,XGBoost,0.12005982967188347,571.644287109375
Mornings,XGBoost,0.12255761356643191,571.644287109375
Mornings,XGBoost,0.12505539746098032,571.644287109375
Mornings,XGBoost,0.12755318135552873,571.644287109375
Mornings,XGBoost,0.13005096525007717,571.644287109375
Mornings,XGBoost,0.13254874914462558,571.0613403320312
Mornings,XGBoost,0.135046533039174,571.0613403320312
Mornings,XGBoost,0.13754431693372243,571.0613403320312
Mornings,XGBoost,0.14004210082827084,571.0613403320312
Mornings,XGBoost,0.14253988472281925,576.1888427734375
Mornings,XGBoost,0.1450376686173677,576.1888427734375
Mornings,XGBoost,0.1475354525119161,576.1888427734375
Mornings,XGBoost,0.15003323640646452,576.1888427734375
Mornings,XGBoost,0.15253102030101295,576.1888427734375
Mornings,XGBoost,0.15502880419556136,576.1888427734375
Mornings,XGBoost,0.15752658809010978,576.1888427734375
Mornings,XGBoost,0.16002437198465821,576.1888427734375
Mornings,XGBoost,0.16252215587920663,576.1888427734375
Mornings,XGBoost,0.16501993977375504,576.1888427734375
Mornings,XGBoost,0.16751772366830348,576.1888427734375
Mornings,XGBoost,0.1700155075628519,576.1888427734375
Mornings,XGBoost,0.1725132914574003,576.1888427734375
Mornings,XGBoost,0.17501107535194874,576.1888427734375
Mornings,XGBoost,0.17750885924649715,576.1888427734375
Mornings,XGBoost,0.18000664314104556,576.1888427734375
Mornings,XGBoost,0.182504427035594,576.1888427734375
Mornings,XGBoost,0.1850022109301424,576.1888427734375
Mornings,XGBoost,0.18749999482469082,574.0906372070312
Mornings,XGBoost,0.18999777871923926,574.0906372070312
Mornings,XGBoost,0.19249556261378767,574.0906372070312
Mornings,XGBoost,0.19499334650833608,574.0906372070312
Mornings,XGBoost,0.19749113040288452,574.0906372070312
Mornings,XGBoost,0.19998891429743293,574.0906372070312
Mornings,XGBoost,0.20248669819198134,574.0906372070312
Mornings,XGBoost,0.20498448208652978,574.0906372070312
Mornings,XGBoost,0.2074822659810782,574.0906372070312
Mornings,XGBoost,0.2099800498756266,574.0906372070312
Mornings,XGBoost,0.21247783377017504,574.0906372070312
Mornings,XGBoost,0.21497561766472345,574.0906372070312
Mornings,XGBoost,0.21747340155927186,574.0906372070312
Mornings,XGBoost,0.2199711854538203,574.0906372070312
Mornings,XGBoost,0.2224689693483687,574.0906372070312
Mornings,XGBoost,0.22496675324291715,574.0906372070312
Mornings,XGBoost,0.22746453713746556,574.0906372070312
Mornings,XGBoost,0.22996232103201397,574.0906372070312
Mornings,XGBoost,0.2324601049265624,574.0906372070312
Mornings,XGBoost,0.23495788882111082,574.0906372070312
Mornings,XGBoost,0.23745567271565923,574.0906372070312
Mornings,XGBoost,0.23995345661020767,574.0906372070312
Mornings,XGBoost,0.24245124050475608,574.0906372070312
Mornings,XGBoost,0.2449490243993045,574.0906372070312
Mornings,XGBoost,0.24744680829385293,574.0906372070312
Mornings,XGBoost,0.24994459218840134,574.0906372070312
Mornings,XGBoost,0.2524423760829498,574.0906372070312
Mornings,XGBoost,0.2549401599774982,574.0906372070312
Mornings,XGBoost,0.2574379438720466,574.0906372070312
Mornings,XGBoost,0.259935727766595,574.0906372070312
Mornings,XGBoost,0.2624335116611435,574.0906372070312
Mornings,XGBoost,0.2649312955556919,574.0906372070312
Mornings,XGBoost,0.2674290794502403,574.0906372070312
Mornings,XGBoost,0.2699268633447887,574.0906372070312
Mornings,XGBoost,0.2724246472393371,576.9313354492188
Lunches,LightGBM,0.0251440416790435,1183.691740473264
Lunches,LightGBM,0.027641825573591922,1183.691740473264
Lunches,LightGBM,0.030139609468140344,1183.691740473264
Lunches,LightGBM,0.03263739336268876,1183.691740473264
Lunches,LightGBM,0.03513517725723718,1183.691740473264
Lunches,LightGBM,0.037632961151785604,1183.691740473264
Lunches,LightGBM,0.04013074504633402,1183.4944540311628
Lunches,LightGBM,0.04262852894088244,1183.4944540311628
Lunches,LightGBM,0.045126312835430865,1183.6141542971081
Lunches,LightGBM,0.04762409672997929,1183.6141542971081
Lunches,LightGBM,0.05012188062452771,1182.621751581911
Lunches,LightGBM,0.052619664519076126,1182.621751581911
Lunches,LightGBM,0.05511744841362455,1182.296420448526
Lunches,LightGBM,0.05761523230817297,1182.296420448526
Lunches,LightGBM,0.06011301620272139,1182.2788284836276
Lunches,LightGBM,0.06261080009726981,1182.2788284836276
Lunches,LightGBM,0.06510858399181824,1182.4310968712118
Lunches,LightGBM,0.06760636788636665,1182.4310968712118
Lunches,LightGBM,0.07010415178091507,1181.500312670533
Lunches,LightGBM,0.0726019356754635,1181.8428232685585
Lunches,LightGBM,0.07509971957001191,1181.866649252298
Lunches,LightGBM,0.07759750346456033,1181.7488366518176
Lunches,LightGBM,0.08009528735910876,1184.830103903118
Lunches,LightGBM,0.08259307125365717,1040.4763838894316
Lunches,LightGBM,0.0850908551482056,1040.427862932206
Lunches,LightGBM,0.08758863904275402,1035.1924064910445
Lunches,LightGBM,0.09008642293730243,1033.968116259994
Lunches,LightGBM,0.09258420683185087,1032.139443217773
Lunches,LightGBM,0.09508199072639928,1032.1578252916959
Lunches,LightGBM,0.09757977462094769,1032.1578252916959
Lunches,LightGBM,0.10007755851549613,1032.1578252916959
Lunches,LightGBM,0.10257534241004454,1032.1578252916959
Lunches,LightGBM,0.10507312630459295,1032.1578252916959
Lunches,LightGBM,0.10757091019914139,1032.1578252916959
Lunches,LightGBM,0.1100686940936898,1032.1578252916959
Lunches,LightGBM,0.11256647798823821,1032.1578252916959
Lunches,LightGBM,0.11506426188278665,1032.1578252916959
Lunches,LightGBM,0.11756204577733506,1032.1578252916959
Lunches,LightGBM,0.12005982967188347,1032.1578252916959
Lunches,LightGBM,0.12255761356643191,1032.1578252916959
Lunches,LightGBM,0.12505539746098032,1032.1578252916959
Lunches,LightGBM,0.12755318135552873,1032.1578252916959
Lunches,LightGBM,0.13005096525007717,1032.1578252916959
Lunches,LightGBM,0.13254874914462558,1032.5907657614005
Lunches,LightGBM,0.135046533039174,1032.5907657614005
Lunches,LightGBM,0.13754431693372243,1032.5907657614005
Lunches,LightGBM,0.14004210082827084,1032.5907657614005
Lunches,LightGBM,0.14253988472281925,1032.5907657614005
Lunches,LightGBM,0.1450376686173677,1032.5907657614005
Lunches,LightGBM,0.1475354525119161,1032.5907657614005
Lunches,LightGBM,0.15003323640646452,1032.5907657614005
Lunches,LightGBM,0.15253102030101295,1032.5907657614005
Lunches,LightGBM,0.15502880419556136,1032.5907657614005
Lunches,LightGBM,0.15752658809010978,1032.5907657614005
Lunches,LightGBM,0.16002437198465821,1032.5907657614005
Lunches,LightGBM,0.16252215587920663,1032.5907657614005
Lunches,LightGBM,0.16501993977375504,1032.5907657614005
Lunches,LightGBM,0.16751772366830348,1032.5907657614005
Lunches,LightGBM,0.1700155075628519,1032.5907657614005
Lunches,LightGBM,0.1725132914574003,1032.5907657614005
Lunches,LightGBM,0.17501107535194874,1032.5907657614005
Lunches,LightGBM,0.17750885924649715,1032.5907657614005
Lunches,LightGBM,0.18000664314104556,1032.5907657614005
Lunches,LightGBM,0.182504427035594,1032.5907657614005
Lunches,LightGBM,0.1850022109301424,1032.5907657614005
Lunches,LightGBM,0.18749999482469082,1032.5907657614005
Lunches,LightGBM,0.18999777871923926,1032.5907657614005
Lunches,LightGBM,0.19249556261378767,1032.5907657614005
Lunches,LightGBM,0.19499334650833608,1032.5907657614005
Lunches,LightGBM,0.19749113040288452,1032.5907657614005
Lunches,LightGBM,0.19998891429743293,1032.5907657614005
Lunches,LightGBM,0.20248669819198134,1032.5907657614005
Lunches,LightGBM,0.20498448208652978,1032.5907657614005
Lunches,LightGBM,0.2074822659810782,1032.5907657614005
Lunches,LightGBM,0.2099800498756266,1032.5907657614005
Lunches,LightGBM,0.21247783377017504,1032.5907657614005
Lunches,LightGBM,0.21497561766472345,1032.5907657614005
Lunches,LightGBM,0.21747340155927186,1032.5907657614005
Lunches,LightGBM,0.2199711854538203,1032.5907657614005
Lunches,LightGBM,0.2224689693483687,1032.5907657614005
Lunches,LightGBM,0.22496675324291715,1032.5907657614005
Lunches,LightGBM,0.22746453713746556,1032.5907657614005
Lunches,LightGBM,0.22996232103201397,1035.0473170461796
Lunches,LightGBM,0.2324601049265624,1035.0473170461796
Lunches,LightGBM,0.23495788882111082,1035.0473170461796
Lunches,LightGBM,0.23745567271565923,1035.0473170461796
Lunches,LightGBM,0.23995345661020767,1035.0473170461796
Lunches,LightGBM,0.24245124050475608,1035.0473170461796
Lunches,LightGBM,0.2449490243993045,1035.0473170461796
Lunches,LightGBM,0.24744680829385293,1035.0473170461796
Lunches,LightGBM,0.24994459218840134,1035.0473170461796
Lunches,LightGBM,0.2524423760829498,1035.0473170461796
Lunches,LightGBM,0.2549401599774982,1035.0473170461796
Lunches,LightGBM,0.2574379438720466,1035.0473170461796
Lunches,LightGBM,0.259935727766595,1035.0473170461796
Lunches,LightGBM,0.2624335116611435,1035.0473170461796
Lunches,LightGBM,0.2649312955556919,1035.0473170461796
Lunches,LightGBM,0.2674290794502403,1035.0473170461796
Lunches,LightGBM,0.2699268633447887,1035.0473170461796
Lunches,LightGBM,0.2724246472393371,1035.0473170461796
Lunches,XGBoost,0.0251440416790435,1185.0870361328125
Lunches,XGBoost,0.027641825573591922,1185.0870361328125
Lunches,XGBoost,0.030139609468140344,1185.0870361328125
Lunches,XGBoost,0.03263739336268876,1185.0870361328125
Lunches,XGBoost,0.03513517725723718,1185.0870361328125
Lunches,XGBoost,0.037632961151785604,1182.26611328125
Lunches,XGBoost,0.04013074504633402,1160.112060546875
Lunches,XGBoost,0.04262852894088244,1160.112060546875
Lunches,XGBoost,0.045126312835430865,1160.112060546875
Lunches,XGBoost,0.04762409672997929,1175.9261474609375
Lunches,XGBoost,0.05012188062452771,1165.7994384765625
Lunches,XGBoost,0.052619664519076126,1166.840087890625
Lunches,XGBoost,0.05511744841362455,1166.840087890625
Lunches,XGBoost,0.05761523230817297,1166.384765625
Lunches,XGBoost,0.06011301620272139,1165.6368408203125
Lunches,XGBoost,0.06261080009726981,1162.013427734375
Lunches,XGBoost,0.06510858399181824,1162.013427734375
Lunches,XGBoost,0.06760636788636665,1162.013427734375
Lunches,XGBoost,0.07010415178091507,1161.8856201171875
Lunches,XGBoost,0.0726019356754635,1165.4749755859375
Lunches,XGBoost,0.07509971957001191,1165.455322265625
Lunches,XGBoost,0.07759750346456033,1012.7931518554688
Lunches,XGBoost,0.08009528735910876,1012.7931518554688
Lunches,XGBoost,0.08259307125365717,1013.1827392578125
Lunches,XGBoost,0.0850908551482056,1013.1995849609375
Lunches,XGBoost,0.08758863904275402,999.5469360351562
Lunches,XGBoost,0.09008642293730243,1000.5843505859375
Lunches,XGBoost,0.09258420683185087,1000.0082397460938
Lunches,XGBoost,0.09508199072639928,1000.0082397460938
Lunches,XGBoost,0.09757977462094769,1000.0082397460938
Lunches,XGBoost,0.10007755851549613,1000.0082397460938
Lunches,XGBoost,0.10257534241004454,1000.0923461914062
Lunches,XGBoost,0.10507312630459295,1006.990234375
Lunches,XGBoost,0.10757091019914139,1006.990234375
Lunches,XGBoost,0.1100686940936898,1006.990234375
Lunches,XGBoost,0.11256647798823821,1006.990234375
Lunches,XGBoost,0.11506426188278665,1006.990234375
Lunches,XGBoost,0.11756204577733506,1006.990234375
Lunches,XGBoost,0.12005982967188347,1006.990234375
Lunches,XGBoost,0.12255761356643191,1007.019287109375
Lunches,XGBoost,0.12505539746098032,1007.019287109375
Lunches,XGBoost,0.12755318135552873,1007.019287109375
Lunches,XGBoost,0.13005096525007717,1007.019287109375
Lunches,XGBoost,0.13254874914462558,1005.8556518554688
Lunches,XGBoost,0.135046533039174,1005.8556518554688
Lunches,XGBoost,0.13754431693372243,1005.8556518554688
Lunches,XGBoost,0.14004210082827084,1005.8556518554688
Lunches,XGBoost,0.14253988472281925,1124.5440673828125
Lunches,XGBoost,0.1450376686173677,1124.5440673828125
Lunches,XGBoost,0.1475354525119161,1124.5440673828125
Lunches,XGBoost,0.15003323640646452,1124.5440673828125
Lunches,XGBoost,0.15253102030101295,1124.5440673828125
Lunches,XGBoost,0.15502880419556136,1124.5440673828125
Lunches,XGBoost,0.15752658809010978,1124.5440673828125
Lunches,XGBoost,0.16002437198465821,1124.5440673828125
Lunches,XGBoost,0.16252215587920663,1124.5440673828125
Lunches,XGBoost,0.16501993977375504,1124.5440673828125
Lunches,XGBoost,0.16751772366830348,1124.5440673828125
Lunches,XGBoost,0.1700155075628519,1124.5440673828125
Lunches,XGBoost,0.1725132914574003,1124.5440673828125
Lunches,XGBoost,0.17501107535194874,1124.5440673828125
Lunches,XGBoost,0.17750885924649715,1124.5440673828125
Lunches,XGBoost,0.18000664314104556,1124.5440673828125
Lunches,XGBoost,0.182504427035594,1124.5440673828125
Lunches,XGBoost,0.1850022109301424,1124.5440673828125
Lunches,XGBoost,0.18749999482469082,1129.52685546875
Lunches,XGBoost,0.18999777871923926,1129.52685546875
Lunches,XGBoost,0.19249556261378767,1129.52685546875
Lunches,XGBoost,0.19499334650833608,1129.52685546875
Lunches,XGBoost,0.19749113040288452,1129.52685546875
Lunches,XGBoost,0.19998891429743293,1129.52685546875
Lunches,XGBoost,0.20248669819198134,1129.52685546875
Lunches,XGBoost,0.20498448208652978,1129.52685546875
Lunches,XGBoost,0.2074822659810782,1129.52685546875
Lunches,XGBoost,0.2099800498756266,1129.52685546875
Lunches,XGBoost,0.21247783377017504,1129.52685546875
Lunches,XGBoost,0.21497561766472345,1129.52685546875
Lunches,XGBoost,0.21747340155927186,1129.52685546875
Lunches,XGBoost,0.2199711854538203,1129.52685546875
Lunches,XGBoost,0.2224689693483687,1129.52685546875
Lunches,XGBoost,0.22496675324291715,1129.52685546875
Lunches,XGBoost,0.22746453713746556,1129.52685546875
Lunches,XGBoost,0.22996232103201397,1129.52685546875
Lunches,XGBoost,0.2324601049265624,1129.52685546875
Lunches,XGBoost,0.23495788882111082,1129.52685546875
Lunches,XGBoost,0.23745567271565923,1129.52685546875
Lunches,XGBoost,0.23995345661020767,1129.52685546875
Lunches,XGBoost,0.24245124050475608,1129.52685546875
Lunches,XGBoost,0.2449490243993045,1129.52685546875
Lunches,XGBoost,0.24744680829385293,1129.52685546875
Lunches,XGBoost,0.24994459218840134,1129.52685546875
Lunches,XGBoost,0.2524423760829498,1129.52685546875
Lunches,XGBoost,0.2549401599774982,1129.52685546875
Lunches,XGBoost,0.2574379438720466,1129.52685546875
Lunches,XGBoost,0.259935727766595,1129.52685546875
Lunches,XGBoost,0.2624335116611435,1129.52685546875
Lunches,XGBoost,0.2649312955556919,1129.52685546875
Lunches,XGBoost,0.2674290794502403,1129.52685546875
Lunches,XGBoost,0.2699268633447887,1129.52685546875
Lunches,XGBoost,0.2724246472393371,1348.1375732421875
Afternoons,CatBoost,0.0251440416790435,1283.8715332291672
Afternoons,CatBoost,0.027641825573591922,1283.8715332291672
Afternoons,CatBoost,0.030139609468140344,1283.8715332291672
Afternoons,CatBoost,0.03263739336268876,1284.4729066596701
Afternoons,CatBoost,0.03513517725723718,1284.4729066596701
Afternoons,CatBoost,0.037632961151785604,1284.4729066596701
Afternoons,CatBoost,0.04013074504633402,1218.8906637196942
Afternoons,CatBoost,0.04262852894088244,1218.8906637196942
Afternoons,CatBoost,0.045126312835430865,1209.411653170002
Afternoons,CatBoost,0.04762409672997929,1209.411653170002
Afternoons,CatBoost,0.05012188062452771,1208.9829998030118
Afternoons,CatBoost,0.052619664519076126,1208.9829998030118
Afternoons,CatBoost,0.05511744841362455,1208.9829998030118
Afternoons,CatBoost,0.05761523230817297,1229.5861856197055
Afternoons,CatBoost,0.06011301620272139,1230.9863663344656
Afternoons,CatBoost,0.06261080009726981,1230.701938822613
Afternoons,CatBoost,0.06510858399181824,1228.0848930157592
Afternoons,CatBoost,0.06760636788636665,1228.0848930157592
Afternoons,CatBoost,0.07010415178091507,1230.502699193664
Afternoons,CatBoost,0.0726019356754635,1230.502699193664
Afternoons,CatBoost,0.07509971957001191,1230.502699193664
Afternoons,CatBoost,0.07759750346456033,1241.1672745730336
Afternoons,CatBoost,0.08009528735910876,1245.3457477433133
Afternoons,CatBoost,0.08259307125365717,1246.2935600060243
Afternoons,CatBoost,0.0850908551482056,1250.1407612422568
Afternoons,CatBoost,0.08758863904275402,1244.3964872021427
Afternoons,CatBoost,0.09008642293730243,1236.2224405441402
Afternoons,CatBoost,0.09258420683185087,1214.0960483047097
Afternoons,CatBoost,0.09508199072639928,1214.0490957309362
Afternoons,CatBoost,0.09757977462094769,1204.697047202515
Afternoons,CatBoost,0.10007755851549613,1204.9987560455443
Afternoons,CatBoost,0.10257534241004454,1204.9154981383924
Afternoons,CatBoost,0.10507312630459295,1204.9154981383924
Afternoons,CatBoost,0.10757091019914139,1204.9154981383924
Afternoons,CatBoost,0.1100686940936898,1204.9154981383924
Afternoons,CatBoost,0.11256647798823821,1204.9154981383924
Afternoons,CatBoost,0.11506426188278665,1204.9154981383924
Afternoons,CatBoost,0.11756204577733506,1204.9154981383924
Afternoons,CatBoost,0.12005982967188347,1204.9154981383924
Afternoons,CatBoost,0.12255761356643191,1204.9154981383924
Afternoons,CatBoost,0.12505539746098032,1204.9154981383924
Afternoons,CatBoost,0.12755318135552873,1204.9154981383924
Afternoons,CatBoost,0.13005096525007717,1204.9154981383924
Afternoons,CatBoost,0.13254874914462558,1204.9154981383924
Afternoons,CatBoost,0.135046533039174,1204.9154981383924
Afternoons,CatBoost,0.13754431693372243,1204.9154981383924
Afternoons,CatBoost,0.14004210082827084,1204.9154981383924
Afternoons,CatBoost,0.14253988472281925,1201.9306200448123
Afternoons,CatBoost,0.1450376686173677,1201.9306200448123
Afternoons,CatBoost,0.1475354525119161,1201.9306200448123
Afternoons,CatBoost,0.15003323640646452,1201.9306200448123
Afternoons,CatBoost,0.15253102030101295,1201.9306200448123
Afternoons,CatBoost,0.15502880419556136,1201.9306200448123
Afternoons,CatBoost,0.15752658809010978,1201.9306200448123
Afternoons,CatBoost,0.16002437198465821,1201.9306200448123
Afternoons,CatBoost,0.16252215587920663,1201.9306200448123
Afternoons,CatBoost,0.16501993977375504,1201.6736683418385
Afternoons,CatBoost,0.16751772366830348,1201.6736683418385
Afternoons,CatBoost,0.1700155075628519,1201.6736683418385
Afternoons,CatBoost,0.1725132914574003,1201.6736683418385
Afternoons,CatBoost,0.17501107535194874,1201.6736683418385
Afternoons,CatBoost,0.17750885924649715,1201.6736683418385
Afternoons,CatBoost,0.18000664314104556,1201.6736683418385
Afternoons,CatBoost,0.182504427035594,1201.6736683418385
Afternoons,CatBoost,0.1850022109301424,1201.6736683418385
Afternoons,CatBoost,0.18749999482469082,1201.6736683418385
Afternoons,CatBoost,0.18999777871923926,1201.6736683418385
Afternoons,CatBoost,0.19249556261378767,1201.6736683418385
Afternoons,CatBoost,0.19499334650833608,1201.6736683418385
Afternoons,CatBoost,0.19749113040288452,1201.6736683418385
Afternoons,CatBoost,0.19998891429743293,1201.6736683418385
Afternoons,CatBoost,0.20248669819198134,1201.6736683418385
Afternoons,CatBoost,0.20498448208652978,1201.6736683418385
Afternoons,CatBoost,0.2074822659810782,1201.6736683418385
Afternoons,CatBoost,0.2099800498756266,1201.6736683418385
Afternoons,CatBoost,0.21247783377017504,1201.6736683418385
Afternoons,CatBoost,0.21497561766472345,1201.6736683418385
Afternoons,CatBoost,0.21747340155927186,1201.6736683418385
Afternoons,CatBoost,0.2199711854538203,1201.6736683418385
Afternoons,CatBoost,0.2224689693483687,1201.6736683418385
Afternoons,CatBoost,0.22496675324291715,1201.6736683418385
Afternoons,CatBoost,0.22746453713746556,1201.6736683418385
Afternoons,CatBoost,0.22996232103201397,1199.4757069662237
Afternoons,CatBoost,0.2324601049265624,1199.4757069662237
Afternoons,CatBoost,0.23495788882111082,1199.4757069662237
Afternoons,CatBoost,0.23745567271565923,1199.4757069662237
Afternoons,CatBoost,0.23995345661020767,1199.4757069662237
Afternoons,CatBoost,0.24245124050475608,1199.4757069662237
Afternoons,CatBoost,0.2449490243993045,1199.4757069662237
Afternoons,CatBoost,0.24744680829385293,1199.4757069662237
Afternoons,CatBoost,0.24994459218840134,1199.4757069662237
Afternoons,CatBoost,0.2524423760829498,1199.4757069662237
Afternoons,CatBoost,0.2549401599774982,1199.4757069662237
Afternoons,CatBoost,0.2574379438720466,1199.4757069662237
Afternoons,CatBoost,0.259935727766595,1199.4757069662237
Afternoons,CatBoost,0.2624335116611435,1199.4757069662237
Afternoons,CatBoost,0.2649312955556919,1199.4757069662237
Afternoons,CatBoost,0.2674290794502403,1199.4757069662237
Afternoons,CatBoost,0.2699268633447887,1199.4757069662237
Afternoons,CatBoost,0.2724246472393371,1199.4757069662237
Mornings Special,CatBoost,0.0251440416790435,318.8678909870694
Mornings Special,CatBoost,0.027641825573591922,318.8678909870694
Mornings Special,CatBoost,0.030139609468140344,318.8678909870694
Mornings Special,CatBoost,0.03263739336268876,309.53378538637105
Mornings Special,CatBoost,0.03513517725723718,309.53378538637105
Mornings Special,CatBoost,0.037632961151785604,309.53378538637105
Mornings Special,CatBoost,0.04013074504633402,309.562594596129
Mornings Special,CatBoost,0.04262852894088244,309.562594596129
Mornings Special,CatBoost,0.045126312835430865,309.52821257763776
Mornings Special,CatBoost,0.04762409672997929,309.52821257763776
Mornings Special,CatBoost,0.05012188062452771,309.52702477086586
Mornings Special,CatBoost,0.052619664519076126,309.52702477086586
Mornings Special,CatBoost,0.05511744841362455,309.52702477086586
Mornings Special,CatBoost,0.05761523230817297,309.52702477086586
Mornings Special,CatBoost,0.06011301620272139,309.52702477086586
Mornings Special,CatBoost,0.06261080009726981,305.5589614233283
Mornings Special,CatBoost,0.06510858399181824,305.5589614233283
Mornings Special,CatBoost,0.06760636788636665,305.5589614233283
Mornings Special,CatBoost,0.07010415178091507,302.71340916109926
Mornings Special,CatBoost,0.0726019356754635,302.7331496160074
Mornings Special,CatBoost,0.07509971957001191,302.7331496160074
Mornings Special,CatBoost,0.07759750346456033,302.72183318633756
Mornings Special,CatBoost,0.08009528735910876,302.72183318633756
Mornings Special,CatBoost,0.08259307125365717,302.44105039192317
Mornings Special,CatBoost,0.0850908551482056,302.44105039192317
Mornings Special,CatBoost,0.08758863904275402,302.4355527030627
Mornings Special,CatBoost,0.09008642293730243,304.3732515383414
Mornings Special,CatBoost,0.09258420683185087,306.9956811070496
Mornings Special,CatBoost,0.09508199072639928,306.9956811070496
Mornings Special,CatBoost,0.09757977462094769,306.9956811070496
Mornings Special,CatBoost,0.10007755851549613,307.1173285733113
Mornings Special,CatBoost,0.10257534241004454,307.1318767601942
Mornings Special,CatBoost,0.10507312630459295,307.1318767601942
Mornings Special,CatBoost,0.10757091019914139,307.1318767601942
Mornings Special,CatBoost,0.1100686940936898,307.1318767601942
Mornings Special,CatBoost,0.11256647798823821,307.1318767601942
Mornings Special,CatBoost,0.11506426188278665,307.1318767601942
Mornings Special,CatBoost,0.11756204577733506,307.1318767601942
Mornings Special,CatBoost,0.12005982967188347,307.1318767601942
Mornings Special,CatBoost,0.12255761356643191,307.1318767601942
Mornings Special,CatBoost,0.12505539746098032,307.1318767601942
Mornings Special,CatBoost,0.12755318135552873,307.12199038135515
Mornings Special,CatBoost,0.13005096525007717,307.12199038135515
Mornings Special,CatBoost,0.13254874914462558,306.9298541508595
Mornings Special,CatBoost,0.135046533039174,306.9298541508595
Mornings Special,CatBoost,0.13754431693372243,306.9298541508595
Mornings Special,CatBoost,0.14004210082827084,306.9298541508595
Mornings Special,CatBoost,0.14253988472281925,308.2351401851963
Mornings Special,CatBoost,0.1450376686173677,308.2351401851963
Mornings Special,CatBoost,0.1475354525119161,308.2351401851963
Mornings Special,CatBoost,0.15003323640646452,308.2351401851963
Mornings Special,CatBoost,0.15253102030101295,308.2351401851963
Mornings Special,CatBoost,0.15502880419556136,308.2351401851963
Mornings Special,CatBoost,0.15752658809010978,308.2351401851963
Mornings Special,CatBoost,0.16002437198465821,308.2351401851963
Mornings Special,CatBoost,0.16252215587920663,308.2351401851963
Mornings Special,CatBoost,0.16501993977375504,312.459293309455
Mornings Special,CatBoost,0.16751772366830348,312.459293309455
Mornings Special,CatBoost,0.1700155075628519,312.459293309455
Mornings Special,CatBoost,0.1725132914574003,312.459293309455
Mornings Special,CatBoost,0.17501107535194874,312.459293309455
Mornings Special,CatBoost,0.17750885924649715,312.459293309455
Mornings Special,CatBoost,0.18000664314104556,312.459293309455
Mornings Special,CatBoost,0.182504427035594,312.459293309455
Mornings Special,CatBoost,0.1850022109301424,312.459293309455
Mornings Special,CatBoost,0.18749999482469082,312.459293309455
Mornings Special,CatBoost,0.18999777871923926,312.459293309455
Mornings Special,CatBoost,0.19249556261378767,312.459293309455
Mornings Special,CatBoost,0.19499334650833608,312.459293309455
Mornings Special,CatBoost,0.19749113040288452,312.459293309455
Mornings Special,CatBoost,0.19998891429743293,312.459293309455
Mornings Special,CatBoost,0.20248669819198134,312.459293309455
Mornings Special,CatBoost,0.20498448208652978,312.459293309455
Mornings Special,CatBoost,0.2074822659810782,312.459293309455
Mornings Special,CatBoost,0.2099800498756266,312.459293309455
Mornings Special,CatBoost,0.21247783377017504,312.459293309455
Mornings Special,CatBoost,0.21497561766472345,312.459293309455
Mornings Special,CatBoost,0.21747340155927186,312.459293309455
Mornings Special,CatBoost,0.2199711854538203,312.459293309455
Mornings Special,CatBoost,0.2224689693483687,312.459293309455
Mornings Special,CatBoost,0.22496675324291715,312.459293309455
Mornings Special,CatBoost,0.22746453713746556,312.459293309455
Mornings Special,CatBoost,0.22996232103201397,302.5256945632923
Mornings Special,CatBoost,0.2324601049265624,302.5256945632923
Mornings Special,CatBoost,0.23495788882111082,302.5256945632923
Mornings Special,CatBoost,0.23745567271565923,302.5256945632923
Mornings Special,CatBoost,0.23995345661020767,302.5256945632923
Mornings Special,CatBoost,0.24245124050475608,302.5256945632923
Mornings Special,CatBoost,0.2449490243993045,302.5256945632923
Mornings Special,CatBoost,0.24744680829385293,302.5256945632923
Mornings Special,CatBoost,0.24994459218840134,302.5256945632923
Mornings Special,CatBoost,0.2524423760829498,302.5256945632923
Mornings Special,CatBoost,0.2549401599774982,302.5256945632923
Mornings Special,CatBoost,0.2574379438720466,302.5256945632923
Mornings Special,CatBoost,0.259935727766595,302.5256945632923
Mornings Special,CatBoost,0.2624335116611435,302.5256945632923
Mornings Special,CatBoost,0.2649312955556919,302.5256945632923
Mornings Special,CatBoost,0.2674290794502403,302.5256945632923
Mornings Special,CatBoost,0.2699268633447887,302.5256945632923
Mornings Special,CatBoost,0.2724246472393371,302.5256945632923
Lunches Special,LightGBM,0.0251440416790435,1021.000479533312
Lunches Special,LightGBM,0.027641825573591922,1021.000479533312
Lunches Special,LightGBM,0.030139609468140344,1021.000479533312
Lunches Special,LightGBM,0.03263739336268876,1020.7092567235941
Lunches Special,LightGBM,0.03513517725723718,1020.7092567235941
Lunches Special,LightGBM,0.037632961151785604,1020.7092567235941
Lunches Special,LightGBM,0.04013074504633402,1020.7092567235941
Lunches Special,LightGBM,0.04262852894088244,1020.7092567235941
Lunches Special,LightGBM,0.045126312835430865,1020.7598484824157
Lunches Special,LightGBM,0.04762409672997929,1020.7598484824157
Lunches Special,LightGBM,0.05012188062452771,1016.1021078141366
Lunches Special,LightGBM,0.052619664519076126,1016.1021078141366
Lunches Special,LightGBM,0.05511744841362455,1014.907478004686
Lunches Special,LightGBM,0.05761523230817297,1012.0846292977352
Lunches Special,LightGBM,0.06011301620272139,1012.0846292977352
