Dataset,Model,Building view mean,Predicted Value
Afternoons,LightGBM,0.11722331422331414,1335.5730696766786
Afternoons,LightGBM,0.12093447993447985,1335.5730696766786
Afternoons,LightGBM,0.12464564564564555,1335.0182422813227
Afternoons,LightGBM,0.12835681135681126,1335.0182422813227
Afternoons,LightGBM,0.13206797706797696,1335.0182422813227
Afternoons,LightGBM,0.13577914277914266,1335.4995030964938
Afternoons,LightGBM,0.13949030849030838,1334.778252974885
Afternoons,LightGBM,0.1432014742014741,1334.778252974885
Afternoons,LightGBM,0.1469126399126398,1329.471945371671
Afternoons,LightGBM,0.1506238056238055,1329.471945371671
Afternoons,LightGBM,0.1543349713349712,1329.471945371671
Afternoons,LightGBM,0.1580461370461369,1329.471945371671
Afternoons,LightGBM,0.16175730275730263,1329.407950426766
Afternoons,LightGBM,0.16546846846846835,1329.407950426766
Afternoons,LightGBM,0.16917963417963405,1329.407950426766
Afternoons,LightGBM,0.17289079989079975,1329.386830015661
Afternoons,LightGBM,0.17660196560196545,1329.386830015661
Afternoons,LightGBM,0.18031313131313115,1329.386830015661
Afternoons,LightGBM,0.18402429702429685,1329.386830015661
Afternoons,LightGBM,0.1877354627354626,1329.386830015661
Afternoons,LightGBM,0.1914466284466283,1329.386830015661
Afternoons,LightGBM,0.195157794157794,1329.386830015661
Afternoons,LightGBM,0.1988689598689597,1329.357799581696
Afternoons,LightGBM,0.2025801255801254,1329.3662095362756
Afternoons,LightGBM,0.2062912912912911,1329.3662095362756
Afternoons,LightGBM,0.21000245700245684,1316.6301969345643
Afternoons,LightGBM,0.21371362271362254,1352.5665727886487
Afternoons,LightGBM,0.21742478842478824,1352.7324934204403
Afternoons,LightGBM,0.22113595413595394,1352.6887704455853
Afternoons,LightGBM,0.22484711984711964,1352.728082041811
Afternoons,LightGBM,0.22855828555828533,1352.728082041811
Afternoons,LightGBM,0.2322694512694511,908.6280780053038
Afternoons,LightGBM,0.2359806169806168,920.4004792149234
Afternoons,LightGBM,0.23969178269178248,920.4004792149234
Afternoons,LightGBM,0.24340294840294818,920.4004792149234
Afternoons,LightGBM,0.24711411411411388,920.159532520339
Afternoons,LightGBM,0.2508252798252796,920.159532520339
Afternoons,LightGBM,0.25453644553644533,920.159532520339
Afternoons,LightGBM,0.25824761124761103,920.5160215192082
Afternoons,LightGBM,0.26195877695877673,920.5160215192082
Afternoons,LightGBM,0.2656699426699424,920.5160215192082
Afternoons,LightGBM,0.2693811083811081,933.3969771854793
Afternoons,LightGBM,0.2730922740922738,933.3969771854793
Afternoons,LightGBM,0.2768034398034396,933.7244781544576
Afternoons,LightGBM,0.2805146055146053,933.7244781544576
Afternoons,LightGBM,0.284225771225771,933.7244781544576
Afternoons,LightGBM,0.28793693693693667,933.7244781544576
Afternoons,LightGBM,0.29164810264810237,933.7244781544576
Afternoons,LightGBM,0.29535926835926807,933.7244781544576
Afternoons,LightGBM,0.29907043407043377,935.7699819876084
Afternoons,LightGBM,0.30278159978159946,938.5240434347011
Afternoons,LightGBM,0.3064927654927652,938.5240434347011
Afternoons,LightGBM,0.3102039312039309,938.5240434347011
Afternoons,LightGBM,0.3139150969150966,938.5240434347011
Afternoons,LightGBM,0.3176262626262623,938.5240434347011
Afternoons,LightGBM,0.321337428337428,938.8785189179653
Afternoons,LightGBM,0.3250485940485937,938.8785189179653
Afternoons,LightGBM,0.32875975975975946,938.8785189179653
Afternoons,LightGBM,0.33247092547092516,938.8785189179653
Afternoons,LightGBM,0.33618209118209086,938.8785189179653
Afternoons,LightGBM,0.33989325689325656,938.8785189179653
Afternoons,LightGBM,0.34360442260442225,944.7587996244586
Afternoons,LightGBM,0.34731558831558795,944.7587996244586
Afternoons,LightGBM,0.3510267540267537,1010.4581007750236
Afternoons,LightGBM,0.3547379197379194,898.6147319749687
Afternoons,LightGBM,0.3584490854490851,898.6147319749687
Afternoons,LightGBM,0.3621602511602508,898.6147319749687
Afternoons,LightGBM,0.3658714168714165,898.6147319749687
Afternoons,LightGBM,0.3695825825825822,898.6147319749687
Afternoons,LightGBM,0.37329374829374795,898.6147319749687
Afternoons,LightGBM,0.37700491400491365,898.6147319749687
Afternoons,LightGBM,0.38071607971607935,1840.5975331895875
Afternoons,LightGBM,0.38442724542724505,1840.5975331895875
Afternoons,LightGBM,0.38813841113841074,1840.5975331895875
Afternoons,LightGBM,0.39184957684957644,1840.5975331895875
Afternoons,LightGBM,0.3955607425607422,1840.5975331895875
Afternoons,LightGBM,0.3992719082719079,1840.5975331895875
Afternoons,LightGBM,0.4029830739830736,1840.5975331895875
Afternoons,LightGBM,0.4066942396942393,1840.5975331895875
Afternoons,LightGBM,0.410405405405405,1830.2338943503457
Afternoons,XGBoost,0.043,1331.387451171875
Afternoons,XGBoost,0.0467111657111657,1331.387451171875
Afternoons,XGBoost,0.050422331422331414,1331.387451171875
Afternoons,XGBoost,0.05413349713349712,1331.387451171875
Afternoons,XGBoost,0.057844662844662824,1331.387451171875
Afternoons,XGBoost,0.06155582855582853,1331.387451171875
Afternoons,XGBoost,0.06526699426699424,1331.387451171875
Afternoons,XGBoost,0.06897815997815995,1331.387451171875
Afternoons,XGBoost,0.07268932568932565,1331.387451171875
Afternoons,XGBoost,0.07640049140049136,1331.387451171875
Afternoons,XGBoost,0.08011165711165708,1330.9140625
Afternoons,XGBoost,0.08382282282282277,1330.9140625
Afternoons,XGBoost,0.08753398853398849,1330.9140625
Afternoons,XGBoost,0.0912451542451542,1330.9140625
Afternoons,XGBoost,0.0949563199563199,1330.9140625
Afternoons,XGBoost,0.09866748566748561,1330.9140625
Afternoons,XGBoost,0.10237865137865132,1330.9140625
Afternoons,XGBoost,0.10608981708981702,1330.9140625
Afternoons,XGBoost,0.10980098280098273,1330.9140625
Afternoons,XGBoost,0.11351214851214843,1330.9140625
Afternoons,XGBoost,0.11722331422331414,1331.4510498046875
Afternoons,XGBoost,0.12093447993447985,1331.4510498046875
Afternoons,XGBoost,0.12464564564564555,1331.4510498046875
Afternoons,XGBoost,0.12835681135681126,1331.4510498046875
Afternoons,XGBoost,0.13206797706797696,1331.980712890625
Afternoons,XGBoost,0.13577914277914266,1331.980712890625
Afternoons,XGBoost,0.13949030849030838,1331.46923828125
Afternoons,XGBoost,0.1432014742014741,1327.037841796875
Afternoons,XGBoost,0.1469126399126398,1327.037841796875
Afternoons,XGBoost,0.1506238056238055,1327.037841796875
Afternoons,XGBoost,0.1543349713349712,1327.2864990234375
Afternoons,XGBoost,0.1580461370461369,1327.2864990234375
Afternoons,XGBoost,0.16175730275730263,1327.2864990234375
Afternoons,XGBoost,0.16546846846846835,1327.2864990234375
Afternoons,XGBoost,0.16917963417963405,1327.2611083984375
Afternoons,XGBoost,0.17289079989079975,1327.3331298828125
Afternoons,XGBoost,0.17660196560196545,1327.3582763671875
Afternoons,XGBoost,0.18031313131313115,1327.3582763671875
Afternoons,XGBoost,0.18402429702429685,1327.3582763671875
Afternoons,XGBoost,0.1877354627354626,1327.3582763671875
Afternoons,XGBoost,0.1914466284466283,1327.4339599609375
Afternoons,XGBoost,0.195157794157794,1327.4339599609375
Afternoons,XGBoost,0.1988689598689597,1327.4339599609375
Afternoons,XGBoost,0.2025801255801254,1327.4339599609375
Afternoons,XGBoost,0.2062912912912911,1326.7325439453125
Afternoons,XGBoost,0.21000245700245684,1326.7325439453125
Afternoons,XGBoost,0.21371362271362254,1327.111572265625
Afternoons,XGBoost,0.21742478842478824,1327.3465576171875
Afternoons,XGBoost,0.22113595413595394,1327.3631591796875
Afternoons,XGBoost,0.22484711984711964,1327.3631591796875
Afternoons,XGBoost,0.22855828555828533,1327.3631591796875
Afternoons,XGBoost,0.2322694512694511,884.184326171875
Afternoons,XGBoost,0.2359806169806168,884.184326171875
Afternoons,XGBoost,0.23969178269178248,884.0853881835938
Afternoons,XGBoost,0.24340294840294818,884.0853881835938
Afternoons,XGBoost,0.24711411411411388,884.0853881835938
Afternoons,XGBoost,0.2508252798252796,884.03271484375
Afternoons,XGBoost,0.25453644553644533,884.03271484375
Afternoons,XGBoost,0.25824761124761103,884.03271484375
Afternoons,XGBoost,0.26195877695877673,884.03271484375
Afternoons,XGBoost,0.2656699426699424,884.190185546875
Afternoons,XGBoost,0.2693811083811081,884.190185546875
Afternoons,XGBoost,0.2730922740922738,884.190185546875
Afternoons,XGBoost,0.2768034398034396,885.3765258789062
Afternoons,XGBoost,0.2805146055146053,884.4652709960938
Afternoons,XGBoost,0.284225771225771,884.561279296875
Afternoons,XGBoost,0.28793693693693667,884.561279296875
Afternoons,XGBoost,0.29164810264810237,884.561279296875
Afternoons,XGBoost,0.29535926835926807,884.6138916015625
Afternoons,XGBoost,0.29907043407043377,884.6138916015625
Afternoons,XGBoost,0.30278159978159946,885.0901489257812
Afternoons,XGBoost,0.3064927654927652,885.0901489257812
Afternoons,XGBoost,0.3102039312039309,885.0901489257812
Afternoons,XGBoost,0.3139150969150966,885.0901489257812
Afternoons,XGBoost,0.3176262626262623,885.0901489257812
Afternoons,XGBoost,0.321337428337428,885.0901489257812
Afternoons,XGBoost,0.3250485940485937,885.0901489257812
Afternoons,XGBoost,0.32875975975975946,885.0901489257812
Afternoons,XGBoost,0.33247092547092516,885.0901489257812
Afternoons,XGBoost,0.33618209118209086,885.0901489257812
Afternoons,XGBoost,0.33989325689325656,886.0379638671875
Afternoons,XGBoost,0.34360442260442225,886.0379638671875
Afternoons,XGBoost,0.34731558831558795,886.0379638671875
Afternoons,XGBoost,0.3510267540267537,884.3466796875
Afternoons,XGBoost,0.3547379197379194,884.04150390625
Afternoons,XGBoost,0.3584490854490851,884.04150390625
Afternoons,XGBoost,0.3621602511602508,884.04150390625
Afternoons,XGBoost,0.3658714168714165,884.04150390625
Afternoons,XGBoost,0.3695825825825822,884.04150390625
Afternoons,XGBoost,0.37329374829374795,884.04150390625
Afternoons,XGBoost,0.37700491400491365,884.04150390625
Afternoons,XGBoost,0.38071607971607935,884.04150390625
Afternoons,XGBoost,0.38442724542724505,1691.1409912109375
Afternoons,XGBoost,0.38813841113841074,1691.1409912109375
Afternoons,XGBoost,0.39184957684957644,1691.1409912109375
Afternoons,XGBoost,0.3955607425607422,1691.1409912109375
Afternoons,XGBoost,0.3992719082719079,1691.1409912109375
Afternoons,XGBoost,0.4029830739830736,1691.1409912109375
Afternoons,XGBoost,0.4066942396942393,1691.1409912109375
Afternoons,XGBoost,0.410405405405405,1691.1409912109375
Evenings,CatBoost,0.043,597.4069193707915
Evenings,CatBoost,0.0467111657111657,597.4069193707915
Evenings,CatBoost,0.050422331422331414,597.4069193707915
Evenings,CatBoost,0.05413349713349712,597.4069193707915
Evenings,CatBoost,0.057844662844662824,597.4069193707915
Evenings,CatBoost,0.06155582855582853,597.4069193707915
Evenings,CatBoost,0.06526699426699424,597.4069193707915
Evenings,CatBoost,0.06897815997815995,597.4069193707915
Evenings,CatBoost,0.07268932568932565,597.4069193707915
Evenings,CatBoost,0.07640049140049136,597.4069193707915
Evenings,CatBoost,0.08011165711165708,597.4069193707915
Evenings,CatBoost,0.08382282282282277,597.4069193707915
Evenings,CatBoost,0.08753398853398849,597.4069193707915
Evenings,CatBoost,0.0912451542451542,597.4069193707915
Evenings,CatBoost,0.0949563199563199,597.4069193707915
Evenings,CatBoost,0.09866748566748561,597.4069193707915
Evenings,CatBoost,0.10237865137865132,597.4069193707915
Evenings,CatBoost,0.10608981708981702,597.4069193707915
Evenings,CatBoost,0.10980098280098273,597.4069193707915
Evenings,CatBoost,0.11351214851214843,596.8463267469172
Evenings,CatBoost,0.11722331422331414,596.8463267469172
Evenings,CatBoost,0.12093447993447985,596.8463267469172
Evenings,CatBoost,0.12464564564564555,597.8948899094647
Evenings,CatBoost,0.12835681135681126,597.8948899094647
Evenings,CatBoost,0.13206797706797696,597.8948899094647
Evenings,CatBoost,0.13577914277914266,597.8948899094647
Evenings,CatBoost,0.13949030849030838,597.8948899094647
Evenings,CatBoost,0.1432014742014741,597.8948899094647
Evenings,CatBoost,0.1469126399126398,597.8948899094647
Evenings,CatBoost,0.1506238056238055,597.8948899094647
Evenings,CatBoost,0.1543349713349712,597.8948899094647
Evenings,CatBoost,0.1580461370461369,597.8948899094647
Evenings,CatBoost,0.16175730275730263,597.8948899094647
Evenings,CatBoost,0.16546846846846835,597.8948899094647
Evenings,CatBoost,0.16917963417963405,597.8948899094647
Evenings,CatBoost,0.17289079989079975,597.8948899094647
Evenings,CatBoost,0.17660196560196545,597.8948899094647
Evenings,CatBoost,0.18031313131313115,597.8948899094647
Evenings,CatBoost,0.18402429702429685,597.8948899094647
Evenings,CatBoost,0.1877354627354626,597.8948899094647
Evenings,CatBoost,0.1914466284466283,597.8948899094647
Evenings,CatBoost,0.195157794157794,597.8948899094647
Evenings,CatBoost,0.1988689598689597,597.8852389442789
Evenings,CatBoost,0.2025801255801254,582.166777308947
Evenings,CatBoost,0.2062912912912911,582.166777308947
Evenings,CatBoost,0.21000245700245684,565.6634301372627
Evenings,CatBoost,0.21371362271362254,564.4575487940867
Evenings,CatBoost,0.21742478842478824,564.4575487940867
Evenings,CatBoost,0.22113595413595394,565.2853934866961
Evenings,CatBoost,0.22484711984711964,564.8543847946224
Evenings,CatBoost,0.22855828555828533,564.8543847946224
Evenings,CatBoost,0.2322694512694511,562.9781474775198
Evenings,CatBoost,0.2359806169806168,565.158537290255
Evenings,CatBoost,0.23969178269178248,565.158537290255
Evenings,CatBoost,0.24340294840294818,565.158537290255
Evenings,CatBoost,0.24711411411411388,560.5276836395716
Evenings,CatBoost,0.2508252798252796,560.5276836395716
Evenings,CatBoost,0.25453644553644533,560.5276836395716
Evenings,CatBoost,0.25824761124761103,558.4171072854973
Evenings,CatBoost,0.26195877695877673,558.4171072854973
Evenings,CatBoost,0.2656699426699424,558.4171072854973
Evenings,CatBoost,0.2693811083811081,558.3229061498073
Evenings,CatBoost,0.2730922740922738,558.3229061498073
Evenings,CatBoost,0.2768034398034396,557.6577553224909
Evenings,CatBoost,0.2805146055146053,557.6577553224909
Evenings,CatBoost,0.284225771225771,560.1138730423481
Evenings,CatBoost,0.28793693693693667,560.1138730423481
Evenings,CatBoost,0.29164810264810237,560.1138730423481
Evenings,CatBoost,0.29535926835926807,560.1138730423481
Evenings,CatBoost,0.29907043407043377,559.2957709206494
Evenings,CatBoost,0.30278159978159946,563.4382236313459
Evenings,CatBoost,0.3064927654927652,563.4382236313459
Evenings,CatBoost,0.3102039312039309,563.4382236313459
Evenings,CatBoost,0.3139150969150966,563.4382236313459
Evenings,CatBoost,0.3176262626262623,563.4382236313459
Evenings,CatBoost,0.321337428337428,563.4382236313459
Evenings,CatBoost,0.3250485940485937,563.4382236313459
Evenings,CatBoost,0.32875975975975946,563.4382236313459
Evenings,CatBoost,0.33247092547092516,563.4382236313459
Evenings,CatBoost,0.33618209118209086,563.4382236313459
Evenings,CatBoost,0.33989325689325656,563.4382236313459
Evenings,CatBoost,0.34360442260442225,562.6593377831103
Evenings,CatBoost,0.34731558831558795,562.6593377831103
Evenings,CatBoost,0.3510267540267537,562.6593377831103
Evenings,CatBoost,0.3547379197379194,562.6593377831103
Evenings,CatBoost,0.3584490854490851,562.6593377831103
Evenings,CatBoost,0.3621602511602508,562.6593377831103
Evenings,CatBoost,0.3658714168714165,562.6593377831103
Evenings,CatBoost,0.3695825825825822,562.6593377831103
Evenings,CatBoost,0.37329374829374795,562.6593377831103
Evenings,CatBoost,0.37700491400491365,562.6593377831103
Evenings,CatBoost,0.38071607971607935,611.1509962086077
Evenings,CatBoost,0.38442724542724505,611.1509962086077
Evenings,CatBoost,0.38813841113841074,611.1509962086077
Evenings,CatBoost,0.39184957684957644,611.1509962086077
Evenings,CatBoost,0.3955607425607422,611.1509962086077
Evenings,CatBoost,0.3992719082719079,611.1509962086077
Evenings,CatBoost,0.4029830739830736,611.1509962086077
Evenings,CatBoost,0.4066942396942393,611.1509962086077
Evenings,CatBoost,0.410405405405405,611.2179626545344
Evenings,LightGBM,0.043,639.8889375541976
Evenings,LightGBM,0.0467111657111657,639.8889375541976
Evenings,LightGBM,0.050422331422331414,639.8889375541976
Evenings,LightGBM,0.05413349713349712,639.8889375541976
Evenings,LightGBM,0.057844662844662824,639.8889375541976
Evenings,LightGBM,0.06155582855582853,639.8889375541976
Evenings,LightGBM,0.06526699426699424,639.8889375541976
Evenings,LightGBM,0.06897815997815995,639.8889375541976
Evenings,LightGBM,0.07268932568932565,639.8889375541976
Evenings,LightGBM,0.07640049140049136,639.8889375541976
Evenings,LightGBM,0.08011165711165708,639.8889375541976
Evenings,LightGBM,0.08382282282282277,639.8889375541976
Evenings,LightGBM,0.08753398853398849,639.8889375541976
Evenings,LightGBM,0.0912451542451542,639.8889375541976
Evenings,LightGBM,0.0949563199563199,639.7752902771844
Evenings,LightGBM,0.09866748566748561,639.7752902771844
Evenings,LightGBM,0.10237865137865132,639.7752902771844
Evenings,LightGBM,0.10608981708981702,639.7752902771844
Evenings,LightGBM,0.10980098280098273,639.7752902771844
Evenings,LightGBM,0.11351214851214843,639.9829859820982
Evenings,LightGBM,0.11722331422331414,639.9829859820982
Evenings,LightGBM,0.12093447993447985,639.9829859820982
Evenings,LightGBM,0.12464564564564555,635.9125305610384
Evenings,LightGBM,0.12835681135681126,635.9125305610384
Evenings,LightGBM,0.13206797706797696,635.9125305610384
Evenings,LightGBM,0.13577914277914266,635.8034959553992
Evenings,LightGBM,0.13949030849030838,635.8092306488636
Evenings,LightGBM,0.1432014742014741,635.8092306488636
Evenings,LightGBM,0.1469126399126398,635.871765291137
Evenings,LightGBM,0.1506238056238055,635.871765291137
Evenings,LightGBM,0.1543349713349712,635.6885634161144
Evenings,LightGBM,0.1580461370461369,635.6885634161144
Evenings,LightGBM,0.16175730275730263,635.5219972670659
Evenings,LightGBM,0.16546846846846835,635.5219972670659
Evenings,LightGBM,0.16917963417963405,635.5219972670659
Evenings,LightGBM,0.17289079989079975,635.5114777252561
Evenings,LightGBM,0.17660196560196545,635.5114777252561
Evenings,LightGBM,0.18031313131313115,635.5114777252561
Evenings,LightGBM,0.18402429702429685,635.5114777252561
Evenings,LightGBM,0.1877354627354626,635.5114777252561
Evenings,LightGBM,0.1914466284466283,635.5114777252561
Evenings,LightGBM,0.195157794157794,635.5114777252561
Evenings,LightGBM,0.1988689598689597,635.4429857864102
Evenings,LightGBM,0.2025801255801254,635.2790934589078
Evenings,LightGBM,0.2062912912912911,635.2790934589078
Evenings,LightGBM,0.21000245700245684,428.8003692323461
Evenings,LightGBM,0.21371362271362254,441.64589804560256
Evenings,LightGBM,0.21742478842478824,465.27998450483494
Evenings,LightGBM,0.22113595413595394,465.3700143541353
Evenings,LightGBM,0.22484711984711964,465.32522963823766
Evenings,LightGBM,0.22855828555828533,465.32522963823766
Evenings,LightGBM,0.2322694512694511,465.29255683155947
Evenings,LightGBM,0.2359806169806168,465.7209588530713
Evenings,LightGBM,0.23969178269178248,465.7209588530713
Evenings,LightGBM,0.24340294840294818,465.7209588530713
Evenings,LightGBM,0.24711411411411388,466.44207233402483
Evenings,LightGBM,0.2508252798252796,466.44207233402483
Evenings,LightGBM,0.25453644553644533,466.44207233402483
Evenings,LightGBM,0.25824761124761103,466.34643975504474
Evenings,LightGBM,0.26195877695877673,466.34643975504474
Evenings,LightGBM,0.2656699426699424,466.34643975504474
Evenings,LightGBM,0.2693811083811081,466.35738299047193
Evenings,LightGBM,0.2730922740922738,466.35738299047193
Evenings,LightGBM,0.2768034398034396,466.5611298228888
Evenings,LightGBM,0.2805146055146053,466.5611298228888
Evenings,LightGBM,0.284225771225771,465.07649394506905
Evenings,LightGBM,0.28793693693693667,465.07649394506905
Evenings,LightGBM,0.29164810264810237,465.07649394506905
Evenings,LightGBM,0.29535926835926807,465.07649394506905
Evenings,LightGBM,0.29907043407043377,465.07649394506905
Evenings,LightGBM,0.30278159978159946,465.07649394506905
Evenings,LightGBM,0.3064927654927652,465.07649394506905
Evenings,LightGBM,0.3102039312039309,465.07649394506905
Evenings,LightGBM,0.3139150969150966,465.07649394506905
Evenings,LightGBM,0.3176262626262623,465.07649394506905
Evenings,LightGBM,0.321337428337428,465.07649394506905
Evenings,LightGBM,0.3250485940485937,465.07649394506905
Evenings,LightGBM,0.32875975975975946,465.07649394506905
Evenings,LightGBM,0.33247092547092516,465.07649394506905
Evenings,LightGBM,0.33618209118209086,465.07649394506905
Evenings,LightGBM,0.33989325689325656,465.07649394506905
Evenings,LightGBM,0.34360442260442225,465.07649394506905
Evenings,LightGBM,0.34731558831558795,465.07649394506905
Evenings,LightGBM,0.3510267540267537,471.1546531282153
Evenings,LightGBM,0.3547379197379194,463.747686754146
Evenings,LightGBM,0.3584490854490851,463.747686754146
Evenings,LightGBM,0.3621602511602508,463.747686754146
Evenings,LightGBM,0.3658714168714165,463.747686754146
Evenings,LightGBM,0.3695825825825822,463.747686754146
Evenings,LightGBM,0.37329374829374795,463.747686754146
Evenings,LightGBM,0.37700491400491365,463.747686754146
Evenings,LightGBM,0.38071607971607935,698.1572461465688
Evenings,LightGBM,0.38442724542724505,698.1572461465688
Evenings,LightGBM,0.38813841113841074,698.1572461465688
Evenings,LightGBM,0.39184957684957644,698.1572461465688
Evenings,LightGBM,0.3955607425607422,698.1572461465688
Evenings,LightGBM,0.3992719082719079,698.1572461465688
Evenings,LightGBM,0.4029830739830736,698.1572461465688
Evenings,LightGBM,0.4066942396942393,698.1572461465688
Evenings,LightGBM,0.410405405405405,698.1572461465688
Evenings,XGBoost,0.043,651.9585571289062
Evenings,XGBoost,0.0467111657111657,651.9585571289062
Evenings,XGBoost,0.050422331422331414,651.9585571289062
Evenings,XGBoost,0.05413349713349712,651.9585571289062
Evenings,XGBoost,0.057844662844662824,651.9585571289062
Evenings,XGBoost,0.06155582855582853,651.9585571289062
Evenings,XGBoost,0.06526699426699424,651.9585571289062
Evenings,XGBoost,0.06897815997815995,651.9585571289062
Evenings,XGBoost,0.07268932568932565,651.9585571289062
Evenings,XGBoost,0.07640049140049136,651.9585571289062
Evenings,XGBoost,0.08011165711165708,652.0135498046875
Evenings,XGBoost,0.08382282282282277,652.0135498046875
Evenings,XGBoost,0.08753398853398849,652.0135498046875
Evenings,XGBoost,0.0912451542451542,652.0135498046875
Evenings,XGBoost,0.0949563199563199,652.0135498046875
Evenings,XGBoost,0.09866748566748561,652.0135498046875
Evenings,XGBoost,0.10237865137865132,652.0135498046875
Evenings,XGBoost,0.10608981708981702,652.0135498046875
Evenings,XGBoost,0.10980098280098273,652.0135498046875
Evenings,XGBoost,0.11351214851214843,651.9276123046875
Evenings,XGBoost,0.11722331422331414,651.2815551757812
Evenings,XGBoost,0.12093447993447985,651.2815551757812
Evenings,XGBoost,0.12464564564564555,651.2815551757812
Evenings,XGBoost,0.12835681135681126,651.2815551757812
Evenings,XGBoost,0.13206797706797696,650.5111694335938
Evenings,XGBoost,0.13577914277914266,650.5111694335938
Evenings,XGBoost,0.13949030849030838,650.1151733398438
Evenings,XGBoost,0.1432014742014741,649.819580078125
Evenings,XGBoost,0.1469126399126398,649.819580078125
Evenings,XGBoost,0.1506238056238055,649.819580078125
Evenings,XGBoost,0.1543349713349712,649.2800903320312
Evenings,XGBoost,0.1580461370461369,649.2800903320312
Evenings,XGBoost,0.16175730275730263,649.2800903320312
Evenings,XGBoost,0.16546846846846835,649.2800903320312
Evenings,XGBoost,0.16917963417963405,649.2481079101562
Evenings,XGBoost,0.17289079989079975,650.2238159179688
Evenings,XGBoost,0.17660196560196545,650.1900024414062
Evenings,XGBoost,0.18031313131313115,650.1900024414062
Evenings,XGBoost,0.18402429702429685,650.1900024414062
Evenings,XGBoost,0.1877354627354626,650.1900024414062
Evenings,XGBoost,0.1914466284466283,650.171630859375
Evenings,XGBoost,0.195157794157794,650.171630859375
Evenings,XGBoost,0.1988689598689597,650.171630859375
Evenings,XGBoost,0.2025801255801254,650.2720947265625
Evenings,XGBoost,0.2062912912912911,434.89764404296875
Evenings,XGBoost,0.21000245700245684,434.89764404296875
Evenings,XGBoost,0.21371362271362254,460.98321533203125
Evenings,XGBoost,0.21742478842478824,460.9230041503906
Evenings,XGBoost,0.22113595413595394,461.0296936035156
Evenings,XGBoost,0.22484711984711964,461.0296936035156
Evenings,XGBoost,0.22855828555828533,461.0296936035156
Evenings,XGBoost,0.2322694512694511,462.156982421875
Evenings,XGBoost,0.2359806169806168,462.156982421875
Evenings,XGBoost,0.23969178269178248,462.156982421875
Evenings,XGBoost,0.24340294840294818,462.156982421875
Evenings,XGBoost,0.24711411411411388,462.156982421875
Evenings,XGBoost,0.2508252798252796,462.4871520996094
Evenings,XGBoost,0.25453644553644533,462.4871520996094
Evenings,XGBoost,0.25824761124761103,462.4871520996094
Evenings,XGBoost,0.26195877695877673,462.4871520996094
Evenings,XGBoost,0.2656699426699424,462.4064025878906
Evenings,XGBoost,0.2693811083811081,462.4064025878906
Evenings,XGBoost,0.2730922740922738,462.4064025878906
Evenings,XGBoost,0.2768034398034396,463.45477294921875
Evenings,XGBoost,0.2805146055146053,463.5293884277344
Evenings,XGBoost,0.284225771225771,462.1720886230469
Evenings,XGBoost,0.28793693693693667,462.1720886230469
Evenings,XGBoost,0.29164810264810237,462.1720886230469
Evenings,XGBoost,0.29535926835926807,462.1761169433594
Evenings,XGBoost,0.29907043407043377,462.1761169433594
Evenings,XGBoost,0.30278159978159946,462.20025634765625
Evenings,XGBoost,0.3064927654927652,462.20025634765625
Evenings,XGBoost,0.3102039312039309,462.20025634765625
Evenings,XGBoost,0.3139150969150966,462.20025634765625
Evenings,XGBoost,0.3176262626262623,462.20025634765625
Evenings,XGBoost,0.321337428337428,462.20025634765625
Evenings,XGBoost,0.3250485940485937,462.20025634765625
Evenings,XGBoost,0.32875975975975946,462.20025634765625
Evenings,XGBoost,0.33247092547092516,462.20025634765625
Evenings,XGBoost,0.33618209118209086,462.20025634765625
Evenings,XGBoost,0.33989325689325656,462.20025634765625
Evenings,XGBoost,0.34360442260442225,462.20025634765625
Evenings,XGBoost,0.34731558831558795,462.20025634765625
Evenings,XGBoost,0.3510267540267537,455.8008117675781
Evenings,XGBoost,0.3547379197379194,455.8008117675781
Evenings,XGBoost,0.3584490854490851,455.8008117675781
Evenings,XGBoost,0.3621602511602508,455.8008117675781
Evenings,XGBoost,0.3658714168714165,455.8008117675781
Evenings,XGBoost,0.3695825825825822,455.8008117675781
Evenings,XGBoost,0.37329374829374795,455.8008117675781
Evenings,XGBoost,0.37700491400491365,455.8008117675781
Evenings,XGBoost,0.38071607971607935,455.8008117675781
Evenings,XGBoost,0.38442724542724505,717.1229248046875
Evenings,XGBoost,0.38813841113841074,717.1229248046875
Evenings,XGBoost,0.39184957684957644,717.1229248046875
Evenings,XGBoost,0.3955607425607422,717.1229248046875
Evenings,XGBoost,0.3992719082719079,717.1229248046875
Evenings,XGBoost,0.4029830739830736,717.1229248046875
Evenings,XGBoost,0.4066942396942393,717.1229248046875
Evenings,XGBoost,0.410405405405405,717.1229248046875
Mornings Special,CatBoost,0.043,296.22821774199605
Mornings Special,CatBoost,0.0467111657111657,296.22821774199605
Mornings Special,CatBoost,0.050422331422331414,296.22821774199605
Mornings Special,CatBoost,0.05413349713349712,296.22821774199605
Mornings Special,CatBoost,0.057844662844662824,296.22821774199605
Mornings Special,CatBoost,0.06155582855582853,296.22821774199605
Mornings Special,CatBoost,0.06526699426699424,296.22821774199605
Mornings Special,CatBoost,0.06897815997815995,296.22821774199605
Mornings Special,CatBoost,0.07268932568932565,296.22821774199605
Mornings Special,CatBoost,0.07640049140049136,296.22821774199605
Mornings Special,CatBoost,0.08011165711165708,296.22821774199605
Mornings Special,CatBoost,0.08382282282282277,296.22821774199605
Mornings Special,CatBoost,0.08753398853398849,296.22821774199605
