Dataset,Model,Day,Predicted Value
Lunches,LightGBM,30.090909090909093,1090.4516773656717
Lunches,LightGBM,30.393939393939394,1090.4516773656717
Lunches,LightGBM,30.6969696969697,1089.2670237260513
Lunches,LightGBM,31.0,1089.2670237260513
Afternoons,CatBoost,1.0,1211.4193033416748
Afternoons,CatBoost,1.303030303030303,1211.4193033416748
Afternoons,CatBoost,1.606060606060606,1215.6685627355157
Afternoons,CatBoost,1.9090909090909092,1215.6685627355157
Afternoons,CatBoost,2.212121212121212,1215.6685627355157
Afternoons,CatBoost,2.515151515151515,1214.5243797939218
Afternoons,CatBoost,2.8181818181818183,1214.5243797939218
Afternoons,CatBoost,3.121212121212121,1214.5243797939218
Afternoons,CatBoost,3.4242424242424243,1214.5243797939218
Afternoons,CatBoost,3.7272727272727275,1212.4813802716671
Afternoons,CatBoost,4.03030303030303,1212.4813802716671
Afternoons,CatBoost,4.333333333333334,1212.4813802716671
Afternoons,CatBoost,4.636363636363637,1218.1986120554288
Afternoons,CatBoost,4.9393939393939394,1218.1986120554288
Afternoons,CatBoost,5.242424242424242,1218.1986120554288
Afternoons,CatBoost,5.545454545454546,1223.1369036907279
Afternoons,CatBoost,5.848484848484849,1223.1369036907279
Afternoons,CatBoost,6.151515151515151,1223.1369036907279
Afternoons,CatBoost,6.454545454545455,1223.1369036907279
Afternoons,CatBoost,6.757575757575758,1223.301287403828
Afternoons,CatBoost,7.0606060606060606,1223.301287403828
Afternoons,CatBoost,7.363636363636364,1223.301287403828
Afternoons,CatBoost,7.666666666666667,1225.8977507430166
Afternoons,CatBoost,7.96969696969697,1225.8977507430166
Afternoons,CatBoost,8.272727272727273,1225.8977507430166
Afternoons,CatBoost,8.575757575757576,1227.0436914944114
Afternoons,CatBoost,8.878787878787879,1227.0436914944114
Afternoons,CatBoost,9.181818181818182,1227.0436914944114
Afternoons,CatBoost,9.484848484848484,1227.0436914944114
Afternoons,CatBoost,9.787878787878789,1228.8265361370802
Afternoons,CatBoost,10.090909090909092,1228.8265361370802
Afternoons,CatBoost,10.393939393939394,1228.8265361370802
Afternoons,CatBoost,10.696969696969697,1229.5305715728744
Afternoons,CatBoost,11.0,1229.5305715728744
Afternoons,CatBoost,11.303030303030303,1229.5305715728744
Afternoons,CatBoost,11.606060606060606,1232.9401231740774
Afternoons,CatBoost,11.90909090909091,1232.9401231740774
Afternoons,CatBoost,12.212121212121213,1232.9401231740774
Afternoons,CatBoost,12.515151515151516,1233.4446701504933
Afternoons,CatBoost,12.818181818181818,1233.4446701504933
Afternoons,CatBoost,13.121212121212121,1233.4446701504933
Afternoons,CatBoost,13.424242424242424,1233.4446701504933
Afternoons,CatBoost,13.727272727272728,1233.4746428409908
Afternoons,CatBoost,14.030303030303031,1233.4746428409908
Afternoons,CatBoost,14.333333333333334,1233.4746428409908
Afternoons,CatBoost,14.636363636363637,1231.8935684267515
Afternoons,CatBoost,14.93939393939394,1231.8935684267515
Afternoons,CatBoost,15.242424242424242,1231.8935684267515
Afternoons,CatBoost,15.545454545454547,1231.6708661391328
Afternoons,CatBoost,15.84848484848485,1231.6708661391328
Afternoons,CatBoost,16.151515151515152,1231.6708661391328
Afternoons,CatBoost,16.454545454545453,1231.6708661391328
Afternoons,CatBoost,16.757575757575758,1225.1870803508962
Afternoons,CatBoost,17.060606060606062,1225.1870803508962
Afternoons,CatBoost,17.363636363636363,1225.1870803508962
Afternoons,CatBoost,17.666666666666668,1226.7869463628474
Afternoons,CatBoost,17.96969696969697,1226.7869463628474
Afternoons,CatBoost,18.272727272727273,1226.7869463628474
Afternoons,CatBoost,18.575757575757578,1228.2894171214136
Afternoons,CatBoost,18.87878787878788,1228.2894171214136
Afternoons,CatBoost,19.181818181818183,1228.2894171214136
Afternoons,CatBoost,19.484848484848484,1228.2894171214136
Afternoons,CatBoost,19.78787878787879,1234.7817622205139
Afternoons,CatBoost,20.09090909090909,1234.7817622205139
Afternoons,CatBoost,20.393939393939394,1234.7817622205139
Afternoons,CatBoost,20.6969696969697,1236.1701158273017
Afternoons,CatBoost,21.0,1236.1701158273017
Afternoons,CatBoost,21.303030303030305,1236.1701158273017
Afternoons,CatBoost,21.606060606060606,1235.8868275284467
Afternoons,CatBoost,21.90909090909091,1235.8868275284467
Afternoons,CatBoost,22.21212121212121,1235.8868275284467
Afternoons,CatBoost,22.515151515151516,1231.7571831101407
Afternoons,CatBoost,22.81818181818182,1231.7571831101407
Afternoons,CatBoost,23.12121212121212,1231.7571831101407
Afternoons,CatBoost,23.424242424242426,1231.7571831101407
Afternoons,CatBoost,23.727272727272727,1221.0648716559056
Afternoons,CatBoost,24.03030303030303,1221.0648716559056
Afternoons,CatBoost,24.333333333333336,1221.0648716559056
Afternoons,CatBoost,24.636363636363637,1220.070123389945
Afternoons,CatBoost,24.93939393939394,1220.070123389945
Afternoons,CatBoost,25.242424242424242,1220.070123389945
Afternoons,CatBoost,25.545454545454547,1222.5636964096004
Afternoons,CatBoost,25.848484848484848,1222.5636964096004
Afternoons,CatBoost,26.151515151515152,1222.5636964096004
Afternoons,CatBoost,26.454545454545457,1222.5636964096004
Afternoons,CatBoost,26.757575757575758,1224.638065044919
Afternoons,CatBoost,27.060606060606062,1224.638065044919
Afternoons,CatBoost,27.363636363636363,1224.638065044919
Afternoons,CatBoost,27.666666666666668,1220.4236361826092
Afternoons,CatBoost,27.96969696969697,1220.4236361826092
Afternoons,CatBoost,28.272727272727273,1220.4236361826092
Afternoons,CatBoost,28.575757575757578,1212.602363335986
Afternoons,CatBoost,28.87878787878788,1212.602363335986
Afternoons,CatBoost,29.181818181818183,1212.602363335986
Afternoons,CatBoost,29.484848484848484,1212.602363335986
Afternoons,CatBoost,29.78787878787879,1194.263832967586
Afternoons,CatBoost,30.090909090909093,1194.263832967586
Afternoons,CatBoost,30.393939393939394,1194.263832967586
Afternoons,CatBoost,30.6969696969697,1189.0394247822455
Afternoons,CatBoost,31.0,1189.0394247822455
Afternoons,XGBoost,1.0,1217.0631103515625
