Dataset,Model,Year,Predicted Value
Mornings Special,CatBoost,2013.2424242424242,292.0235499918621
Mornings Special,CatBoost,2013.3434343434344,292.0235499918621
Mornings Special,CatBoost,2013.4444444444443,292.0235499918621
Mornings Special,CatBoost,2013.5454545454545,315.66750327843727
Mornings Special,CatBoost,2013.6464646464647,315.66750327843727
Mornings Special,CatBoost,2013.7474747474748,315.66750327843727
Mornings Special,CatBoost,2013.8484848484848,315.66750327843727
Mornings Special,CatBoost,2013.949494949495,315.66750327843727
Mornings Special,CatBoost,2014.050505050505,315.66750327843727
Mornings Special,CatBoost,2014.1515151515152,315.66750327843727
Mornings Special,CatBoost,2014.2525252525252,315.66750327843727
Mornings Special,CatBoost,2014.3535353535353,315.66750327843727
Mornings Special,CatBoost,2014.4545454545455,315.66750327843727
Mornings Special,CatBoost,2014.5555555555557,307.33096697631066
Mornings Special,CatBoost,2014.6565656565656,307.33096697631066
Mornings Special,CatBoost,2014.7575757575758,307.33096697631066
Mornings Special,CatBoost,2014.858585858586,307.33096697631066
Mornings Special,CatBoost,2014.959595959596,307.33096697631066
Mornings Special,CatBoost,2015.060606060606,307.33096697631066
Mornings Special,CatBoost,2015.1616161616162,307.33096697631066
Mornings Special,CatBoost,2015.2626262626263,307.33096697631066
Mornings Special,CatBoost,2015.3636363636363,307.33096697631066
Mornings Special,CatBoost,2015.4646464646464,307.33096697631066
Mornings Special,CatBoost,2015.5656565656566,306.05492775235746
Mornings Special,CatBoost,2015.6666666666667,306.05492775235746
Mornings Special,CatBoost,2015.7676767676767,306.05492775235746
Mornings Special,CatBoost,2015.8686868686868,306.05492775235746
Mornings Special,CatBoost,2015.969696969697,306.05492775235746
Mornings Special,CatBoost,2016.0707070707072,306.05492775235746
Mornings Special,CatBoost,2016.171717171717,306.05492775235746
Mornings Special,CatBoost,2016.2727272727273,306.05492775235746
Mornings Special,CatBoost,2016.3737373737374,306.05492775235746
Mornings Special,CatBoost,2016.4747474747476,306.05492775235746
Mornings Special,CatBoost,2016.5757575757575,307.0454243442244
Mornings Special,CatBoost,2016.6767676767677,307.0454243442244
Mornings Special,CatBoost,2016.7777777777778,307.0454243442244
Mornings Special,CatBoost,2016.878787878788,307.0454243442244
Mornings Special,CatBoost,2016.979797979798,307.0454243442244
Mornings Special,CatBoost,2017.080808080808,307.0454243442244
Mornings Special,CatBoost,2017.1818181818182,307.0454243442244
Mornings Special,CatBoost,2017.2828282828282,307.0454243442244
Mornings Special,CatBoost,2017.3838383838383,307.0454243442244
Mornings Special,CatBoost,2017.4848484848485,307.0454243442244
Mornings Special,CatBoost,2017.5858585858587,306.34486607414055
Mornings Special,CatBoost,2017.6868686868686,306.34486607414055
Mornings Special,CatBoost,2017.7878787878788,306.34486607414055
Mornings Special,CatBoost,2017.888888888889,306.34486607414055
Mornings Special,CatBoost,2017.989898989899,306.34486607414055
Mornings Special,CatBoost,2018.090909090909,306.34486607414055
Mornings Special,CatBoost,2018.1919191919192,306.34486607414055
Mornings Special,CatBoost,2018.2929292929293,306.34486607414055
Mornings Special,CatBoost,2018.3939393939395,306.34486607414055
Mornings Special,CatBoost,2018.4949494949494,306.34486607414055
Mornings Special,CatBoost,2018.5959595959596,303.52178147584243
Mornings Special,CatBoost,2018.6969696969697,303.52178147584243
Mornings Special,CatBoost,2018.79797979798,303.52178147584243
Mornings Special,CatBoost,2018.8989898989898,303.52178147584243
Mornings Special,CatBoost,2019.0,303.52178147584243
Afternoons Special,CatBoost,2009.0,854.2434734461066
Afternoons Special,CatBoost,2009.1010101010102,854.2434734461066
Afternoons Special,CatBoost,2009.20202020202,854.2434734461066
Afternoons Special,CatBoost,2009.3030303030303,854.2434734461066
Afternoons Special,CatBoost,2009.4040404040404,854.2434734461066
Afternoons Special,CatBoost,2009.5050505050506,832.5004814918831
Afternoons Special,CatBoost,2009.6060606060605,832.5004814918831
Afternoons Special,CatBoost,2009.7070707070707,832.5004814918831
Afternoons Special,CatBoost,2009.8080808080808,832.5004814918831
Afternoons Special,CatBoost,2009.909090909091,832.5004814918831
Afternoons Special,CatBoost,2010.010101010101,832.5004814918831
Afternoons Special,CatBoost,2010.111111111111,832.5004814918831
Afternoons Special,CatBoost,2010.2121212121212,832.5004814918831
Afternoons Special,CatBoost,2010.3131313131314,832.5004814918831
Afternoons Special,CatBoost,2010.4141414141413,832.5004814918831
Afternoons Special,CatBoost,2010.5151515151515,861.6758743462651
Afternoons Special,CatBoost,2010.6161616161617,861.6758743462651
Afternoons Special,CatBoost,2010.7171717171718,861.6758743462651
Afternoons Special,CatBoost,2010.8181818181818,861.6758743462651
Afternoons Special,CatBoost,2010.919191919192,861.6758743462651
Afternoons Special,CatBoost,2011.020202020202,861.6758743462651
Afternoons Special,CatBoost,2011.121212121212,861.6758743462651
Afternoons Special,CatBoost,2011.2222222222222,861.6758743462651
Afternoons Special,CatBoost,2011.3232323232323,861.6758743462651
Afternoons Special,CatBoost,2011.4242424242425,861.6758743462651
Afternoons Special,CatBoost,2011.5252525252524,900.3531158597787
Afternoons Special,CatBoost,2011.6262626262626,900.3531158597787
Afternoons Special,CatBoost,2011.7272727272727,900.3531158597787
Afternoons Special,CatBoost,2011.828282828283,900.3531158597787
Afternoons Special,CatBoost,2011.9292929292928,900.3531158597787
Afternoons Special,CatBoost,2012.030303030303,900.3531158597787
Afternoons Special,CatBoost,2012.1313131313132,900.3531158597787
Afternoons Special,CatBoost,2012.2323232323233,900.3531158597787
Afternoons Special,CatBoost,2012.3333333333333,900.3531158597787
Afternoons Special,CatBoost,2012.4343434343434,900.3531158597787
Afternoons Special,CatBoost,2012.5353535353536,914.7320939919447
Afternoons Special,CatBoost,2012.6363636363637,914.7320939919447
Afternoons Special,CatBoost,2012.7373737373737,914.7320939919447
Afternoons Special,CatBoost,2012.8383838383838,914.7320939919447
Afternoons Special,CatBoost,2012.939393939394,914.7320939919447
Afternoons Special,CatBoost,2013.040404040404,914.7320939919447
Afternoons Special,CatBoost,2013.141414141414,914.7320939919447
Afternoons Special,CatBoost,2013.2424242424242,914.7320939919447
Afternoons Special,CatBoost,2013.3434343434344,914.7320939919447
Afternoons Special,CatBoost,2013.4444444444443,914.7320939919447
Afternoons Special,CatBoost,2013.5454545454545,922.1353156082437
Afternoons Special,CatBoost,2013.6464646464647,922.1353156082437
Afternoons Special,CatBoost,2013.7474747474748,922.1353156082437
Afternoons Special,CatBoost,2013.8484848484848,922.1353156082437
Afternoons Special,CatBoost,2013.949494949495,922.1353156082437
Afternoons Special,CatBoost,2014.050505050505,922.1353156082437
Afternoons Special,CatBoost,2014.1515151515152,922.1353156082437
Afternoons Special,CatBoost,2014.2525252525252,922.1353156082437
Afternoons Special,CatBoost,2014.3535353535353,922.1353156082437
Afternoons Special,CatBoost,2014.4545454545455,922.1353156082437
Afternoons Special,CatBoost,2014.5555555555557,967.3706056602284
Afternoons Special,CatBoost,2014.6565656565656,967.3706056602284
Afternoons Special,CatBoost,2014.7575757575758,967.3706056602284
Afternoons Special,CatBoost,2014.858585858586,967.3706056602284
Afternoons Special,CatBoost,2014.959595959596,967.3706056602284
Afternoons Special,CatBoost,2015.060606060606,967.3706056602284
Afternoons Special,CatBoost,2015.1616161616162,967.3706056602284
Afternoons Special,CatBoost,2015.2626262626263,967.3706056602284
Afternoons Special,CatBoost,2015.3636363636363,967.3706056602284
Afternoons Special,CatBoost,2015.4646464646464,967.3706056602284
Afternoons Special,CatBoost,2015.5656565656566,999.4256938032343
Afternoons Special,CatBoost,2015.6666666666667,999.4256938032343
Afternoons Special,CatBoost,2015.7676767676767,999.4256938032343
Afternoons Special,CatBoost,2015.8686868686868,999.4256938032343
Afternoons Special,CatBoost,2015.969696969697,999.4256938032343
Afternoons Special,CatBoost,2016.0707070707072,999.4256938032343
Afternoons Special,CatBoost,2016.171717171717,999.4256938032343
Afternoons Special,CatBoost,2016.2727272727273,999.4256938032343
Afternoons Special,CatBoost,2016.3737373737374,999.4256938032343
Afternoons Special,CatBoost,2016.4747474747476,999.4256938032343
Afternoons Special,CatBoost,2016.5757575757575,996.0609208964837
Afternoons Special,CatBoost,2016.6767676767677,996.0609208964837
Afternoons Special,CatBoost,2016.7777777777778,996.0609208964837
Afternoons Special,CatBoost,2016.878787878788,996.0609208964837
Afternoons Special,CatBoost,2016.979797979798,996.0609208964837
Afternoons Special,CatBoost,2017.080808080808,996.0609208964837
Afternoons Special,CatBoost,2017.1818181818182,996.0609208964837
Afternoons Special,CatBoost,2017.2828282828282,996.0609208964837
Afternoons Special,CatBoost,2017.3838383838383,996.0609208964837
Afternoons Special,CatBoost,2017.4848484848485,996.0609208964837
Afternoons Special,CatBoost,2017.5858585858587,997.2921768609572
Afternoons Special,CatBoost,2017.6868686868686,997.2921768609572
Afternoons Special,CatBoost,2017.7878787878788,997.2921768609572
Afternoons Special,CatBoost,2017.888888888889,997.2921768609572
Afternoons Special,CatBoost,2017.989898989899,997.2921768609572
Afternoons Special,CatBoost,2018.090909090909,997.2921768609572
Afternoons Special,CatBoost,2018.1919191919192,997.2921768609572
Afternoons Special,CatBoost,2018.2929292929293,997.2921768609572
Afternoons Special,CatBoost,2018.3939393939395,997.2921768609572
Afternoons Special,CatBoost,2018.4949494949494,997.2921768609572
Afternoons Special,CatBoost,2018.5959595959596,972.863098747246
Afternoons Special,CatBoost,2018.6969696969697,972.863098747246
Afternoons Special,CatBoost,2018.79797979798,972.863098747246
Afternoons Special,CatBoost,2018.8989898989898,972.863098747246
Afternoons Special,CatBoost,2019.0,972.863098747246
Afternoons Special,LightGBM,2009.0,870.3986334601911
Afternoons Special,LightGBM,2009.1010101010102,870.3986334601911
Afternoons Special,LightGBM,2009.20202020202,870.3986334601911
Afternoons Special,LightGBM,2009.3030303030303,870.3986334601911
Afternoons Special,LightGBM,2009.4040404040404,870.3986334601911
Afternoons Special,LightGBM,2009.5050505050506,856.0612561151448
Afternoons Special,LightGBM,2009.6060606060605,856.0612561151448
Afternoons Special,LightGBM,2009.7070707070707,856.0612561151448
Afternoons Special,LightGBM,2009.8080808080808,856.0612561151448
Afternoons Special,LightGBM,2009.909090909091,856.0612561151448
Afternoons Special,LightGBM,2010.010101010101,856.0612561151448
Afternoons Special,LightGBM,2010.111111111111,856.0612561151448
Afternoons Special,LightGBM,2010.2121212121212,856.0612561151448
Afternoons Special,LightGBM,2010.3131313131314,856.0612561151448
Afternoons Special,LightGBM,2010.4141414141413,856.0612561151448
Afternoons Special,LightGBM,2010.5151515151515,872.2531186213488
Afternoons Special,LightGBM,2010.6161616161617,872.2531186213488
Afternoons Special,LightGBM,2010.7171717171718,872.2531186213488
Afternoons Special,LightGBM,2010.8181818181818,872.2531186213488
Afternoons Special,LightGBM,2010.919191919192,872.2531186213488
Afternoons Special,LightGBM,2011.020202020202,872.2531186213488
Afternoons Special,LightGBM,2011.121212121212,872.2531186213488
Afternoons Special,LightGBM,2011.2222222222222,872.2531186213488
Afternoons Special,LightGBM,2011.3232323232323,872.2531186213488
Afternoons Special,LightGBM,2011.4242424242425,872.2531186213488
Afternoons Special,LightGBM,2011.5252525252524,890.6319192124433
Afternoons Special,LightGBM,2011.6262626262626,890.6319192124433
Afternoons Special,LightGBM,2011.7272727272727,890.6319192124433
Afternoons Special,LightGBM,2011.828282828283,890.6319192124433
Afternoons Special,LightGBM,2011.9292929292928,890.6319192124433
Afternoons Special,LightGBM,2012.030303030303,890.6319192124433
Afternoons Special,LightGBM,2012.1313131313132,890.6319192124433
Afternoons Special,LightGBM,2012.2323232323233,890.6319192124433
Afternoons Special,LightGBM,2012.3333333333333,890.6319192124433
Afternoons Special,LightGBM,2012.4343434343434,890.6319192124433
Afternoons Special,LightGBM,2012.5353535353536,918.5897017780667
Afternoons Special,LightGBM,2012.6363636363637,918.5897017780667
Afternoons Special,LightGBM,2012.7373737373737,918.5897017780667
Afternoons Special,LightGBM,2012.8383838383838,918.5897017780667
Afternoons Special,LightGBM,2012.939393939394,918.5897017780667
Afternoons Special,LightGBM,2013.040404040404,918.5897017780667
Afternoons Special,LightGBM,2013.141414141414,918.5897017780667
Afternoons Special,LightGBM,2013.2424242424242,918.5897017780667
Afternoons Special,LightGBM,2013.3434343434344,918.5897017780667
Afternoons Special,LightGBM,2013.4444444444443,918.5897017780667
Afternoons Special,LightGBM,2013.5454545454545,922.6183159280793
Afternoons Special,LightGBM,2013.6464646464647,922.6183159280793
Afternoons Special,LightGBM,2013.7474747474748,922.6183159280793
Afternoons Special,LightGBM,2013.8484848484848,922.6183159280793
Afternoons Special,LightGBM,2013.949494949495,922.6183159280793
Afternoons Special,LightGBM,2014.050505050505,922.6183159280793
Afternoons Special,LightGBM,2014.1515151515152,922.6183159280793
Afternoons Special,LightGBM,2014.2525252525252,922.6183159280793
Afternoons Special,LightGBM,2014.3535353535353,922.6183159280793
Afternoons Special,LightGBM,2014.4545454545455,922.6183159280793
Afternoons Special,LightGBM,2014.5555555555557,997.4109396523958
Afternoons Special,LightGBM,2014.6565656565656,997.4109396523958
Afternoons Special,LightGBM,2014.7575757575758,997.4109396523958
Afternoons Special,LightGBM,2014.858585858586,997.4109396523958
Afternoons Special,LightGBM,2014.959595959596,997.4109396523958
Afternoons Special,LightGBM,2015.060606060606,997.4109396523958
Afternoons Special,LightGBM,2015.1616161616162,997.4109396523958
Afternoons Special,LightGBM,2015.2626262626263,997.4109396523958
Afternoons Special,LightGBM,2015.3636363636363,997.4109396523958
Afternoons Special,LightGBM,2015.4646464646464,997.4109396523958
Afternoons Special,LightGBM,2015.5656565656566,1004.4484890567006
Afternoons Special,LightGBM,2015.6666666666667,1004.4484890567006
Afternoons Special,LightGBM,2015.7676767676767,1004.4484890567006
Afternoons Special,LightGBM,2015.8686868686868,1004.4484890567006
Afternoons Special,LightGBM,2015.969696969697,1004.4484890567006
Afternoons Special,LightGBM,2016.0707070707072,1004.4484890567006
Afternoons Special,LightGBM,2016.171717171717,1004.4484890567006
Afternoons Special,LightGBM,2016.2727272727273,1004.4484890567006
Afternoons Special,LightGBM,2016.3737373737374,1004.4484890567006
Afternoons Special,LightGBM,2016.4747474747476,1004.4484890567006
Afternoons Special,LightGBM,2016.5757575757575,1001.7498958336879
Afternoons Special,LightGBM,2016.6767676767677,1001.7498958336879
Afternoons Special,LightGBM,2016.7777777777778,1001.7498958336879
Afternoons Special,LightGBM,2016.878787878788,1001.7498958336879
Afternoons Special,LightGBM,2016.979797979798,1001.7498958336879
Afternoons Special,LightGBM,2017.080808080808,1001.7498958336879
Afternoons Special,LightGBM,2017.1818181818182,1001.7498958336879
Afternoons Special,LightGBM,2017.2828282828282,1001.7498958336879
Afternoons Special,LightGBM,2017.3838383838383,1001.7498958336879
Afternoons Special,LightGBM,2017.4848484848485,1001.7498958336879
Afternoons Special,LightGBM,2017.5858585858587,1001.7301458824146
Afternoons Special,LightGBM,2017.6868686868686,1001.7301458824146
Afternoons Special,LightGBM,2017.7878787878788,1001.7301458824146
Afternoons Special,LightGBM,2017.888888888889,1001.7301458824146
Afternoons Special,LightGBM,2017.989898989899,1001.7301458824146
Afternoons Special,LightGBM,2018.090909090909,1001.7301458824146
Afternoons Special,LightGBM,2018.1919191919192,1001.7301458824146
Afternoons Special,LightGBM,2018.2929292929293,1001.7301458824146
Afternoons Special,LightGBM,2018.3939393939395,1001.7301458824146
Afternoons Special,LightGBM,2018.4949494949494,1001.7301458824146
Afternoons Special,LightGBM,2018.5959595959596,996.0350446788323
Afternoons Special,LightGBM,2018.6969696969697,996.0350446788323
Afternoons Special,LightGBM,2018.79797979798,996.0350446788323
Afternoons Special,LightGBM,2018.8989898989898,996.0350446788323
Afternoons Special,LightGBM,2019.0,996.0350446788323
Afternoons Special,XGBoost,2009.0,833.412841796875
Afternoons Special,XGBoost,2009.1010101010102,833.412841796875
Afternoons Special,XGBoost,2009.20202020202,833.412841796875
Afternoons Special,XGBoost,2009.3030303030303,833.412841796875
Afternoons Special,XGBoost,2009.4040404040404,833.412841796875
Afternoons Special,XGBoost,2009.5050505050506,833.412841796875
Afternoons Special,XGBoost,2009.6060606060605,833.412841796875
Afternoons Special,XGBoost,2009.7070707070707,833.412841796875
Afternoons Special,XGBoost,2009.8080808080808,833.412841796875
Afternoons Special,XGBoost,2009.909090909091,833.412841796875
Afternoons Special,XGBoost,2010.010101010101,814.3765869140625
Afternoons Special,XGBoost,2010.111111111111,814.3765869140625
Afternoons Special,XGBoost,2010.2121212121212,814.3765869140625
Afternoons Special,XGBoost,2010.3131313131314,814.3765869140625
Afternoons Special,XGBoost,2010.4141414141413,814.3765869140625
Afternoons Special,XGBoost,2010.5151515151515,814.3765869140625
Afternoons Special,XGBoost,2010.6161616161617,814.3765869140625
Afternoons Special,XGBoost,2010.7171717171718,814.3765869140625
Afternoons Special,XGBoost,2010.8181818181818,814.3765869140625
Afternoons Special,XGBoost,2010.919191919192,814.3765869140625
Afternoons Special,XGBoost,2011.020202020202,848.9806518554688
Afternoons Special,XGBoost,2011.121212121212,848.9806518554688
Afternoons Special,XGBoost,2011.2222222222222,848.9806518554688
Afternoons Special,XGBoost,2011.3232323232323,848.9806518554688
Afternoons Special,XGBoost,2011.4242424242425,848.9806518554688
Afternoons Special,XGBoost,2011.5252525252524,848.9806518554688
Afternoons Special,XGBoost,2011.6262626262626,848.9806518554688
Afternoons Special,XGBoost,2011.7272727272727,848.9806518554688
Afternoons Special,XGBoost,2011.828282828283,848.9806518554688
Afternoons Special,XGBoost,2011.9292929292928,848.9806518554688
Afternoons Special,XGBoost,2012.030303030303,871.28662109375
Afternoons Special,XGBoost,2012.1313131313132,871.28662109375
Afternoons Special,XGBoost,2012.2323232323233,871.28662109375
Afternoons Special,XGBoost,2012.3333333333333,871.28662109375
Afternoons Special,XGBoost,2012.4343434343434,871.28662109375
Afternoons Special,XGBoost,2012.5353535353536,871.28662109375
Afternoons Special,XGBoost,2012.6363636363637,871.28662109375
Afternoons Special,XGBoost,2012.7373737373737,871.28662109375
Afternoons Special,XGBoost,2012.8383838383838,871.28662109375
Afternoons Special,XGBoost,2012.939393939394,871.28662109375
Afternoons Special,XGBoost,2013.040404040404,900.9659423828125
Afternoons Special,XGBoost,2013.141414141414,900.9659423828125
Afternoons Special,XGBoost,2013.2424242424242,900.9659423828125
Afternoons Special,XGBoost,2013.3434343434344,900.9659423828125
Afternoons Special,XGBoost,2013.4444444444443,900.9659423828125
Afternoons Special,XGBoost,2013.5454545454545,900.9659423828125
Afternoons Special,XGBoost,2013.6464646464647,900.9659423828125
Afternoons Special,XGBoost,2013.7474747474748,900.9659423828125
Afternoons Special,XGBoost,2013.8484848484848,900.9659423828125
Afternoons Special,XGBoost,2013.949494949495,900.9659423828125
Afternoons Special,XGBoost,2014.050505050505,901.8268432617188
Afternoons Special,XGBoost,2014.1515151515152,901.8268432617188
Afternoons Special,XGBoost,2014.2525252525252,901.8268432617188
Afternoons Special,XGBoost,2014.3535353535353,901.8268432617188
Afternoons Special,XGBoost,2014.4545454545455,901.8268432617188
Afternoons Special,XGBoost,2014.5555555555557,901.8268432617188
Afternoons Special,XGBoost,2014.6565656565656,901.8268432617188
Afternoons Special,XGBoost,2014.7575757575758,901.8268432617188
Afternoons Special,XGBoost,2014.858585858586,901.8268432617188
Afternoons Special,XGBoost,2014.959595959596,901.8268432617188
Afternoons Special,XGBoost,2015.060606060606,984.196044921875
Afternoons Special,XGBoost,2015.1616161616162,984.196044921875
Afternoons Special,XGBoost,2015.2626262626263,984.196044921875
Afternoons Special,XGBoost,2015.3636363636363,984.196044921875
Afternoons Special,XGBoost,2015.4646464646464,984.196044921875
Afternoons Special,XGBoost,2015.5656565656566,984.196044921875
Afternoons Special,XGBoost,2015.6666666666667,984.196044921875
Afternoons Special,XGBoost,2015.7676767676767,984.196044921875
Afternoons Special,XGBoost,2015.8686868686868,984.196044921875
Afternoons Special,XGBoost,2015.969696969697,984.196044921875
Afternoons Special,XGBoost,2016.0707070707072,1027.194580078125
Afternoons Special,XGBoost,2016.171717171717,1027.194580078125
Afternoons Special,XGBoost,2016.2727272727273,1027.194580078125
Afternoons Special,XGBoost,2016.3737373737374,1027.194580078125
Afternoons Special,XGBoost,2016.4747474747476,1027.194580078125
Afternoons Special,XGBoost,2016.5757575757575,1027.194580078125
Afternoons Special,XGBoost,2016.6767676767677,1027.194580078125
Afternoons Special,XGBoost,2016.7777777777778,1027.194580078125
Afternoons Special,XGBoost,2016.878787878788,1027.194580078125
Afternoons Special,XGBoost,2016.979797979798,1027.194580078125
Afternoons Special,XGBoost,2017.080808080808,1024.8861083984375
Afternoons Special,XGBoost,2017.1818181818182,1024.8861083984375
Afternoons Special,XGBoost,2017.2828282828282,1024.8861083984375
Afternoons Special,XGBoost,2017.3838383838383,1024.8861083984375
Afternoons Special,XGBoost,2017.4848484848485,1024.8861083984375
Afternoons Special,XGBoost,2017.5858585858587,1024.8861083984375
Afternoons Special,XGBoost,2017.6868686868686,1024.8861083984375
Afternoons Special,XGBoost,2017.7878787878788,1024.8861083984375
Afternoons Special,XGBoost,2017.888888888889,1024.8861083984375
Afternoons Special,XGBoost,2017.989898989899,1024.8861083984375
Afternoons Special,XGBoost,2018.090909090909,1021.29931640625
Afternoons Special,XGBoost,2018.1919191919192,1021.29931640625
Afternoons Special,XGBoost,2018.2929292929293,1021.29931640625
Afternoons Special,XGBoost,2018.3939393939395,1021.29931640625
Afternoons Special,XGBoost,2018.4949494949494,1021.29931640625
Afternoons Special,XGBoost,2018.5959595959596,1021.29931640625
Afternoons Special,XGBoost,2018.6969696969697,1021.29931640625
Afternoons Special,XGBoost,2018.79797979798,1021.29931640625
Afternoons Special,XGBoost,2018.8989898989898,1021.29931640625
Afternoons Special,XGBoost,2019.0,996.3744506835938
Evenings Special,CatBoost,2009.0,449.6566539112389
Evenings Special,CatBoost,2009.1010101010102,449.6566539112389
Evenings Special,CatBoost,2009.20202020202,449.6566539112389
Evenings Special,CatBoost,2009.3030303030303,449.6566539112389
Evenings Special,CatBoost,2009.4040404040404,449.6566539112389
Evenings Special,CatBoost,2009.5050505050506,440.0615360208072
Evenings Special,CatBoost,2009.6060606060605,440.0615360208072
Evenings Special,CatBoost,2009.7070707070707,440.0615360208072
Evenings Special,CatBoost,2009.8080808080808,440.0615360208072
Evenings Special,CatBoost,2009.909090909091,440.0615360208072
Evenings Special,CatBoost,2010.010101010101,440.0615360208072
Evenings Special,CatBoost,2010.111111111111,440.0615360208072
Evenings Special,CatBoost,2010.2121212121212,440.0615360208072
Evenings Special,CatBoost,2010.3131313131314,440.0615360208072
Evenings Special,CatBoost,2010.4141414141413,440.0615360208072
Evenings Special,CatBoost,2010.5151515151515,451.7328971449354
Evenings Special,CatBoost,2010.6161616161617,451.7328971449354
Evenings Special,CatBoost,2010.7171717171718,451.7328971449354
Evenings Special,CatBoost,2010.8181818181818,451.7328971449354
Evenings Special,CatBoost,2010.919191919192,451.7328971449354
Evenings Special,CatBoost,2011.020202020202,451.7328971449354
Evenings Special,CatBoost,2011.121212121212,451.7328971449354
Evenings Special,CatBoost,2011.2222222222222,451.7328971449354
Evenings Special,CatBoost,2011.3232323232323,451.7328971449354
Evenings Special,CatBoost,2011.4242424242425,451.7328971449354
Evenings Special,CatBoost,2011.5252525252524,487.61129129318584
Evenings Special,CatBoost,2011.6262626262626,487.61129129318584
Evenings Special,CatBoost,2011.7272727272727,487.61129129318584
Evenings Special,CatBoost,2011.828282828283,487.61129129318584
Evenings Special,CatBoost,2011.9292929292928,487.61129129318584
Evenings Special,CatBoost,2012.030303030303,487.61129129318584
Evenings Special,CatBoost,2012.1313131313132,487.61129129318584
Evenings Special,CatBoost,2012.2323232323233,487.61129129318584
Evenings Special,CatBoost,2012.3333333333333,487.61129129318584
Evenings Special,CatBoost,2012.4343434343434,487.61129129318584
Evenings Special,CatBoost,2012.5353535353536,514.8018590590527
Evenings Special,CatBoost,2012.6363636363637,514.8018590590527
Evenings Special,CatBoost,2012.7373737373737,514.8018590590527
Evenings Special,CatBoost,2012.8383838383838,514.8018590590527
Evenings Special,CatBoost,2012.939393939394,514.8018590590527
Evenings Special,CatBoost,2013.040404040404,514.8018590590527
Evenings Special,CatBoost,2013.141414141414,514.8018590590527
Evenings Special,CatBoost,2013.2424242424242,514.8018590590527
Evenings Special,CatBoost,2013.3434343434344,514.8018590590527
Evenings Special,CatBoost,2013.4444444444443,514.8018590590527
Evenings Special,CatBoost,2013.5454545454545,519.2353043210924
Evenings Special,CatBoost,2013.6464646464647,519.2353043210924
Evenings Special,CatBoost,2013.7474747474748,519.2353043210924
Evenings Special,CatBoost,2013.8484848484848,519.2353043210924
Evenings Special,CatBoost,2013.949494949495,519.2353043210924
Evenings Special,CatBoost,2014.050505050505,519.2353043210924
Evenings Special,CatBoost,2014.1515151515152,519.2353043210924
Evenings Special,CatBoost,2014.2525252525252,519.2353043210924
Evenings Special,CatBoost,2014.3535353535353,519.2353043210924
Evenings Special,CatBoost,2014.4545454545455,519.2353043210924
Evenings Special,CatBoost,2014.5555555555557,586.3494206910686
Evenings Special,CatBoost,2014.6565656565656,586.3494206910686
Evenings Special,CatBoost,2014.7575757575758,586.3494206910686
Evenings Special,CatBoost,2014.858585858586,586.3494206910686
Evenings Special,CatBoost,2014.959595959596,586.3494206910686
Evenings Special,CatBoost,2015.060606060606,586.3494206910686
Evenings Special,CatBoost,2015.1616161616162,586.3494206910686
Evenings Special,CatBoost,2015.2626262626263,586.3494206910686
Evenings Special,CatBoost,2015.3636363636363,586.3494206910686
Evenings Special,CatBoost,2015.4646464646464,586.3494206910686
Evenings Special,CatBoost,2015.5656565656566,609.1900267671552
Evenings Special,CatBoost,2015.6666666666667,609.1900267671552
Evenings Special,CatBoost,2015.7676767676767,609.1900267671552
Evenings Special,CatBoost,2015.8686868686868,609.1900267671552
Evenings Special,CatBoost,2015.969696969697,609.1900267671552
Evenings Special,CatBoost,2016.0707070707072,609.1900267671552
Evenings Special,CatBoost,2016.171717171717,609.1900267671552
Evenings Special,CatBoost,2016.2727272727273,609.1900267671552
Evenings Special,CatBoost,2016.3737373737374,609.1900267671552
Evenings Special,CatBoost,2016.4747474747476,609.1900267671552
Evenings Special,CatBoost,2016.5757575757575,613.7224280124601
Evenings Special,CatBoost,2016.6767676767677,613.7224280124601
Evenings Special,CatBoost,2016.7777777777778,613.7224280124601
Evenings Special,CatBoost,2016.878787878788,613.7224280124601
Evenings Special,CatBoost,2016.979797979798,613.7224280124601
Evenings Special,CatBoost,2017.080808080808,613.7224280124601
Evenings Special,CatBoost,2017.1818181818182,613.7224280124601
Evenings Special,CatBoost,2017.2828282828282,613.7224280124601
Evenings Special,CatBoost,2017.3838383838383,613.7224280124601
Evenings Special,CatBoost,2017.4848484848485,613.7224280124601
Evenings Special,CatBoost,2017.5858585858587,614.0642195616908
Evenings Special,CatBoost,2017.6868686868686,614.0642195616908
Evenings Special,CatBoost,2017.7878787878788,614.0642195616908
Evenings Special,CatBoost,2017.888888888889,614.0642195616908
Evenings Special,CatBoost,2017.989898989899,614.0642195616908
Evenings Special,CatBoost,2018.090909090909,614.0642195616908
Evenings Special,CatBoost,2018.1919191919192,614.0642195616908
Evenings Special,CatBoost,2018.2929292929293,614.0642195616908
Evenings Special,CatBoost,2018.3939393939395,614.0642195616908
Evenings Special,CatBoost,2018.4949494949494,614.0642195616908
Evenings Special,CatBoost,2018.5959595959596,621.8901661291585
Evenings Special,CatBoost,2018.6969696969697,621.8901661291585
Evenings Special,CatBoost,2018.79797979798,621.8901661291585
Evenings Special,CatBoost,2018.8989898989898,621.8901661291585
Evenings Special,CatBoost,2019.0,621.8901661291585
