Dataset,Model,15 Dwelling count,Predicted Value
Afternoons,LightGBM,16110.131313131313,1258.1451561189178
Afternoons,LightGBM,16405.383838383837,1259.8691935064112
Afternoons,LightGBM,16700.63636363636,1260.1424268346502
Afternoons,LightGBM,16995.888888888887,1261.8816667938017
Afternoons,LightGBM,17291.141414141413,1261.8926257686796
Afternoons,LightGBM,17586.39393939394,1261.8926257686796
Afternoons,LightGBM,17881.646464646463,1258.4654146992902
Afternoons,LightGBM,18176.89898989899,1295.258038027208
Afternoons,LightGBM,18472.151515151512,1295.258038027208
Afternoons,LightGBM,18767.40404040404,1302.6138967835516
Afternoons,LightGBM,19062.656565656565,1302.6138967835516
Afternoons,LightGBM,19357.90909090909,1298.3878278758323
Afternoons,LightGBM,19653.161616161615,1298.4256971909927
Afternoons,LightGBM,19948.41414141414,1298.4453119970326
Afternoons,LightGBM,20243.666666666664,1299.4295266000881
Afternoons,LightGBM,20538.91919191919,1297.9387163868348
Afternoons,LightGBM,20834.171717171717,1297.9387163868348
Afternoons,LightGBM,21129.42424242424,1297.9387163868348
Afternoons,LightGBM,21424.676767676767,1297.8943296864857
Afternoons,LightGBM,21719.92929292929,1297.647553504209
Afternoons,LightGBM,22015.181818181816,1297.4477080579463
Afternoons,LightGBM,22310.434343434343,1297.4477080579463
Afternoons,LightGBM,22605.686868686866,1297.4477080579463
Afternoons,LightGBM,22900.939393939392,1296.2212097200568
Afternoons,LightGBM,23196.19191919192,1296.2212097200568
Afternoons,LightGBM,23491.44444444444,1301.7218361951116
Afternoons,LightGBM,23786.696969696968,1301.7218361951116
Afternoons,LightGBM,24081.949494949495,1301.4475792147496
Afternoons,LightGBM,24377.202020202018,1288.4843780219414
Afternoons,LightGBM,24672.454545454544,1288.4843780219414
Afternoons,LightGBM,24967.70707070707,1287.990287652684
Afternoons,LightGBM,25262.959595959594,1301.291032411761
Afternoons,LightGBM,25558.21212121212,1301.291032411761
Afternoons,LightGBM,25853.464646464643,1301.291032411761
Afternoons,LightGBM,26148.71717171717,1306.0816638451943
Afternoons,LightGBM,26443.969696969696,1306.0816638451943
Afternoons,LightGBM,26739.22222222222,1306.0816638451943
Afternoons,LightGBM,27034.474747474746,1314.138364828221
Afternoons,LightGBM,27329.727272727272,1314.138364828221
Afternoons,LightGBM,27624.979797979795,1314.138364828221
Afternoons,LightGBM,27920.23232323232,1309.8140438529024
Afternoons,LightGBM,28215.484848484848,1309.8140438529024
Afternoons,LightGBM,28510.73737373737,1309.8140438529024
Afternoons,LightGBM,28805.989898989897,1298.7647289895806
Afternoons,LightGBM,29101.242424242424,1298.7647289895806
Afternoons,LightGBM,29396.494949494947,1314.9214374016883
Afternoons,LightGBM,29691.747474747473,1314.9214374016883
Afternoons,LightGBM,29987.0,1314.9214374016883
Afternoons,XGBoost,757.0,1169.5506591796875
Afternoons,XGBoost,1052.2525252525252,1178.4337158203125
Afternoons,XGBoost,1347.5050505050503,1178.4671630859375
Afternoons,XGBoost,1642.7575757575758,1178.4671630859375
Afternoons,XGBoost,1938.010101010101,1178.3311767578125
Afternoons,XGBoost,2233.2626262626263,1178.3311767578125
Afternoons,XGBoost,2528.5151515151515,1178.3311767578125
Afternoons,XGBoost,2823.7676767676767,1178.3311767578125
Afternoons,XGBoost,3119.020202020202,1188.0579833984375
Afternoons,XGBoost,3414.272727272727,1188.0579833984375
Afternoons,XGBoost,3709.525252525252,1188.0579833984375
Afternoons,XGBoost,4004.7777777777774,1188.0579833984375
Afternoons,XGBoost,4300.030303030303,1188.0579833984375
Afternoons,XGBoost,4595.282828282829,1188.0579833984375
Afternoons,XGBoost,4890.535353535353,1188.6549072265625
Afternoons,XGBoost,5185.787878787878,1188.6549072265625
Afternoons,XGBoost,5481.040404040404,1188.6549072265625
Afternoons,XGBoost,5776.292929292929,1188.6549072265625
Afternoons,XGBoost,6071.545454545454,1193.9571533203125
Afternoons,XGBoost,6366.79797979798,1192.8475341796875
Afternoons,XGBoost,6662.050505050504,1180.733154296875
Afternoons,XGBoost,6957.30303030303,1183.80615234375
Afternoons,XGBoost,7252.555555555555,1183.80615234375
Afternoons,XGBoost,7547.80808080808,1185.8970947265625
Afternoons,XGBoost,7843.060606060606,1185.8970947265625
Afternoons,XGBoost,8138.313131313131,1186.1656494140625
Afternoons,XGBoost,8433.565656565657,1192.2755126953125
Afternoons,XGBoost,8728.81818181818,1189.939453125
Afternoons,XGBoost,9024.070707070707,1176.190673828125
Afternoons,XGBoost,9319.323232323231,1182.881103515625
Afternoons,XGBoost,9614.575757575756,1193.685302734375
Afternoons,XGBoost,9909.828282828283,1193.8848876953125
Afternoons,XGBoost,10205.080808080807,1202.103515625
Afternoons,XGBoost,10500.333333333332,1224.8948974609375
Afternoons,XGBoost,10795.585858585859,1234.6583251953125
Afternoons,XGBoost,11090.838383838383,1237.212646484375
Afternoons,XGBoost,11386.090909090908,1240.057373046875
Afternoons,XGBoost,11681.343434343433,1235.31640625
Afternoons,XGBoost,11976.59595959596,1244.7022705078125
Afternoons,XGBoost,12271.848484848484,1244.42041015625
Afternoons,XGBoost,12567.101010101009,1247.0052490234375
Afternoons,XGBoost,12862.353535353535,1245.3248291015625
Afternoons,XGBoost,13157.60606060606,1250.63427734375
Afternoons,XGBoost,13452.858585858585,1250.7139892578125
Afternoons,XGBoost,13748.11111111111,1249.7474365234375
Afternoons,XGBoost,14043.363636363636,1253.1207275390625
Afternoons,XGBoost,14338.61616161616,1252.964599609375
Afternoons,XGBoost,14633.868686868685,1272.7349853515625
Afternoons,XGBoost,14929.121212121212,1273.3369140625
Afternoons,XGBoost,15224.373737373737,1273.5888671875
Afternoons,XGBoost,15519.626262626261,1274.303466796875
Afternoons,XGBoost,15814.878787878786,1276.1357421875
Afternoons,XGBoost,16110.131313131313,1276.1400146484375
Afternoons,XGBoost,16405.383838383837,1276.35888671875
Afternoons,XGBoost,16700.63636363636,1276.1915283203125
Afternoons,XGBoost,16995.888888888887,1276.8116455078125
Afternoons,XGBoost,17291.141414141413,1276.76953125
Afternoons,XGBoost,17586.39393939394,1276.76953125
Afternoons,XGBoost,17881.646464646463,1276.1546630859375
Afternoons,XGBoost,18176.89898989899,1276.1546630859375
Afternoons,XGBoost,18472.151515151512,1276.1546630859375
Afternoons,XGBoost,18767.40404040404,1276.1546630859375
Afternoons,XGBoost,19062.656565656565,1277.2947998046875
Afternoons,XGBoost,19357.90909090909,1277.629150390625
Afternoons,XGBoost,19653.161616161615,1277.629150390625
Afternoons,XGBoost,19948.41414141414,1277.629150390625
Afternoons,XGBoost,20243.666666666664,1278.9393310546875
Afternoons,XGBoost,20538.91919191919,1278.59619140625
Afternoons,XGBoost,20834.171717171717,1278.625732421875
Afternoons,XGBoost,21129.42424242424,1278.625732421875
Afternoons,XGBoost,21424.676767676767,1280.633056640625
Afternoons,XGBoost,21719.92929292929,1280.633056640625
Afternoons,XGBoost,22015.181818181816,1280.633056640625
Afternoons,XGBoost,22310.434343434343,1280.0853271484375
Afternoons,XGBoost,22605.686868686866,1280.0853271484375
Afternoons,XGBoost,22900.939393939392,1280.0853271484375
Afternoons,XGBoost,23196.19191919192,1280.0853271484375
Afternoons,XGBoost,23491.44444444444,1280.0853271484375
Afternoons,XGBoost,23786.696969696968,1280.9459228515625
Afternoons,XGBoost,24081.949494949495,1280.9459228515625
Afternoons,XGBoost,24377.202020202018,1280.9459228515625
Afternoons,XGBoost,24672.454545454544,1280.8253173828125
Afternoons,XGBoost,24967.70707070707,1281.3441162109375
Afternoons,XGBoost,25262.959595959594,1281.3555908203125
Afternoons,XGBoost,25558.21212121212,1281.3555908203125
Afternoons,XGBoost,25853.464646464643,1282.000732421875
Afternoons,XGBoost,26148.71717171717,1282.000732421875
Afternoons,XGBoost,26443.969696969696,1282.000732421875
Afternoons,XGBoost,26739.22222222222,1282.000732421875
Afternoons,XGBoost,27034.474747474746,1282.38427734375
Afternoons,XGBoost,27329.727272727272,1282.38427734375
Afternoons,XGBoost,27624.979797979795,1282.38427734375
Afternoons,XGBoost,27920.23232323232,1282.38427734375
Afternoons,XGBoost,28215.484848484848,1282.38427734375
Afternoons,XGBoost,28510.73737373737,1282.38427734375
Afternoons,XGBoost,28805.989898989897,1282.38427734375
Afternoons,XGBoost,29101.242424242424,1282.38427734375
Afternoons,XGBoost,29396.494949494947,1282.713134765625
Afternoons,XGBoost,29691.747474747473,1282.713134765625
Afternoons,XGBoost,29987.0,1282.713134765625
Evenings,CatBoost,757.0,457.1794471921474
Evenings,CatBoost,1052.2525252525252,463.45240294064996
Evenings,CatBoost,1347.5050505050503,463.45240294064996
Evenings,CatBoost,1642.7575757575758,461.9214156865776
Evenings,CatBoost,1938.010101010101,461.9214156865776
Evenings,CatBoost,2233.2626262626263,461.9214156865776
Evenings,CatBoost,2528.5151515151515,461.9214156865776
Evenings,CatBoost,2823.7676767676767,462.21513000905065
Evenings,CatBoost,3119.020202020202,462.21513000905065
Evenings,CatBoost,3414.272727272727,462.21513000905065
Evenings,CatBoost,3709.525252525252,462.21513000905065
Evenings,CatBoost,4004.7777777777774,462.21513000905065
Evenings,CatBoost,4300.030303030303,462.21513000905065
Evenings,CatBoost,4595.282828282829,462.21513000905065
Evenings,CatBoost,4890.535353535353,462.21513000905065
Evenings,CatBoost,5185.787878787878,462.21513000905065
Evenings,CatBoost,5481.040404040404,462.21513000905065
Evenings,CatBoost,5776.292929292929,462.21513000905065
Evenings,CatBoost,6071.545454545454,475.3690039204478
Evenings,CatBoost,6366.79797979798,481.4285470091819
Evenings,CatBoost,6662.050505050504,481.4993482886939
Evenings,CatBoost,6957.30303030303,477.78734969697643
Evenings,CatBoost,7252.555555555555,477.78734969697643
Evenings,CatBoost,7547.80808080808,477.78734969697643
Evenings,CatBoost,7843.060606060606,477.78734969697643
Evenings,CatBoost,8138.313131313131,477.78734969697643
Evenings,CatBoost,8433.565656565657,477.3635238765603
Evenings,CatBoost,8728.81818181818,477.40907375835275
Evenings,CatBoost,9024.070707070707,478.62188229015106
Evenings,CatBoost,9319.323232323231,476.6318010380757
Evenings,CatBoost,9614.575757575756,478.41494138511973
Evenings,CatBoost,9909.828282828283,497.12513094065037
Evenings,CatBoost,10205.080808080807,515.6197128528404
Evenings,CatBoost,10500.333333333332,533.5640996880928
Evenings,CatBoost,10795.585858585859,549.3327805139763
Evenings,CatBoost,11090.838383838383,553.536116720465
Evenings,CatBoost,11386.090909090908,561.7600742416104
Evenings,CatBoost,11681.343434343433,567.7017960508797
Evenings,CatBoost,11976.59595959596,569.2856440441118
Evenings,CatBoost,12271.848484848484,568.8242541275143
Evenings,CatBoost,12567.101010101009,571.6667069751197
Evenings,CatBoost,12862.353535353535,571.2877995395319
Evenings,CatBoost,13157.60606060606,571.4458916992078
Evenings,CatBoost,13452.858585858585,574.0856345323101
Evenings,CatBoost,13748.11111111111,574.0490591374332
Evenings,CatBoost,14043.363636363636,573.4305877802504
Evenings,CatBoost,14338.61616161616,573.4702139127986
Evenings,CatBoost,14633.868686868685,573.4702139127986
Evenings,CatBoost,14929.121212121212,592.6444716804285
Evenings,CatBoost,15224.373737373737,571.9021780903336
Evenings,CatBoost,15519.626262626261,571.7925034491475
Evenings,CatBoost,15814.878787878786,571.7925034491475
Evenings,CatBoost,16110.131313131313,570.2188185283264
Evenings,CatBoost,16405.383838383837,570.0337056127715
Evenings,CatBoost,16700.63636363636,564.5343459309098
Evenings,CatBoost,16995.888888888887,574.4351952846308
Evenings,CatBoost,17291.141414141413,574.8390571728563
Evenings,CatBoost,17586.39393939394,574.5916814629618
Evenings,CatBoost,17881.646464646463,574.5916814629618
Evenings,CatBoost,18176.89898989899,574.4046929032806
Evenings,CatBoost,18472.151515151512,574.4046929032806
Evenings,CatBoost,18767.40404040404,569.9475398439381
Evenings,CatBoost,19062.656565656565,569.9475398439381
Evenings,CatBoost,19357.90909090909,569.9607449720199
Evenings,CatBoost,19653.161616161615,569.9607449720199
Evenings,CatBoost,19948.41414141414,569.9607449720199
Evenings,CatBoost,20243.666666666664,569.9607449720199
Evenings,CatBoost,20538.91919191919,569.9607449720199
Evenings,CatBoost,20834.171717171717,569.9607449720199
Evenings,CatBoost,21129.42424242424,569.9607449720199
Evenings,CatBoost,21424.676767676767,569.9607449720199
Evenings,CatBoost,21719.92929292929,569.929617482987
Evenings,CatBoost,22015.181818181816,569.929617482987
Evenings,CatBoost,22310.434343434343,569.929617482987
Evenings,CatBoost,22605.686868686866,569.7307714489408
Evenings,CatBoost,22900.939393939392,548.3056348458904
Evenings,CatBoost,23196.19191919192,548.3056348458904
Evenings,CatBoost,23491.44444444444,565.3076255319302
Evenings,CatBoost,23786.696969696968,565.3076255319302
Evenings,CatBoost,24081.949494949495,565.3076255319302
Evenings,CatBoost,24377.202020202018,565.3076255319302
Evenings,CatBoost,24672.454545454544,565.3076255319302
Evenings,CatBoost,24967.70707070707,567.5043902455487
Evenings,CatBoost,25262.959595959594,567.4972595158548
Evenings,CatBoost,25558.21212121212,567.9125147882974
Evenings,CatBoost,25853.464646464643,567.9125147882974
Evenings,CatBoost,26148.71717171717,567.9125147882974
Evenings,CatBoost,26443.969696969696,567.9125147882974
Evenings,CatBoost,26739.22222222222,567.9125147882974
Evenings,CatBoost,27034.474747474746,567.9775139402406
Evenings,CatBoost,27329.727272727272,567.8940298342342
Evenings,CatBoost,27624.979797979795,567.8940298342342
Evenings,CatBoost,27920.23232323232,567.8940298342342
Evenings,CatBoost,28215.484848484848,567.8940298342342
Evenings,CatBoost,28510.73737373737,567.8940298342342
Evenings,CatBoost,28805.989898989897,567.8940298342342
Evenings,CatBoost,29101.242424242424,567.8940298342342
Evenings,CatBoost,29396.494949494947,630.4209195086621
Evenings,CatBoost,29691.747474747473,630.4209195086621
Evenings,CatBoost,29987.0,630.4209195086621
Evenings,LightGBM,757.0,456.1297394396386
Evenings,LightGBM,1052.2525252525252,456.1297394396386
Evenings,LightGBM,1347.5050505050503,456.1297394396386
Evenings,LightGBM,1642.7575757575758,456.1297394396386
Evenings,LightGBM,1938.010101010101,456.1297394396386
Evenings,LightGBM,2233.2626262626263,456.1297394396386
Evenings,LightGBM,2528.5151515151515,456.1297394396386
Evenings,LightGBM,2823.7676767676767,456.1297394396386
Evenings,LightGBM,3119.020202020202,458.9291203989466
Evenings,LightGBM,3414.272727272727,458.801318134959
Evenings,LightGBM,3709.525252525252,458.801318134959
Evenings,LightGBM,4004.7777777777774,458.801318134959
Evenings,LightGBM,4300.030303030303,458.801318134959
Evenings,LightGBM,4595.282828282829,458.801318134959
Evenings,LightGBM,4890.535353535353,458.801318134959
Evenings,LightGBM,5185.787878787878,458.801318134959
Evenings,LightGBM,5481.040404040404,458.801318134959
Evenings,LightGBM,5776.292929292929,458.801318134959
Evenings,LightGBM,6071.545454545454,469.69071497579915
Evenings,LightGBM,6366.79797979798,470.8850317849656
Evenings,LightGBM,6662.050505050504,470.8850317849656
Evenings,LightGBM,6957.30303030303,469.95006672492065
Evenings,LightGBM,7252.555555555555,469.95006672492065
Evenings,LightGBM,7547.80808080808,469.95006672492065
Evenings,LightGBM,7843.060606060606,470.03110097299253
Evenings,LightGBM,8138.313131313131,470.4448711498879
Evenings,LightGBM,8433.565656565657,470.2952024475276
Evenings,LightGBM,8728.81818181818,471.8111106057006
Evenings,LightGBM,9024.070707070707,471.3331084836039
Evenings,LightGBM,9319.323232323231,471.17276278451754
Evenings,LightGBM,9614.575757575756,472.8702299810524
Evenings,LightGBM,9909.828282828283,472.5980811878338
Evenings,LightGBM,10205.080808080807,523.7111370769978
Evenings,LightGBM,10500.333333333332,542.3671163029938
Evenings,LightGBM,10795.585858585859,545.9540307352978
Evenings,LightGBM,11090.838383838383,549.7315703537909
Evenings,LightGBM,11386.090909090908,554.6145041709788
Evenings,LightGBM,11681.343434343433,558.0742354731817
Evenings,LightGBM,11976.59595959596,560.2834895512146
Evenings,LightGBM,12271.848484848484,560.2838749384704
Evenings,LightGBM,12567.101010101009,559.9489728633193
Evenings,LightGBM,12862.353535353535,563.4674194074515
Evenings,LightGBM,13157.60606060606,566.9825491063856
Evenings,LightGBM,13452.858585858585,566.996350662897
Evenings,LightGBM,13748.11111111111,565.4666813767118
Evenings,LightGBM,14043.363636363636,566.6070019079964
Evenings,LightGBM,14338.61616161616,566.717206960725
Evenings,LightGBM,14633.868686868685,566.6676213190601
Evenings,LightGBM,14929.121212121212,569.8441589717862
Evenings,LightGBM,15224.373737373737,570.2741924685648
Evenings,LightGBM,15519.626262626261,558.4449688979249
Evenings,LightGBM,15814.878787878786,558.4189365615636
Evenings,LightGBM,16110.131313131313,561.4790172463901
Evenings,LightGBM,16405.383838383837,557.6697444144193
Evenings,LightGBM,16700.63636363636,553.493378060918
Evenings,LightGBM,16995.888888888887,562.6946988109415
Evenings,LightGBM,17291.141414141413,570.8271320427561
Evenings,LightGBM,17586.39393939394,569.731066254478
Evenings,LightGBM,17881.646464646463,571.3730912211317
Evenings,LightGBM,18176.89898989899,573.8000249102722
Evenings,LightGBM,18472.151515151512,573.8000249102722
Evenings,LightGBM,18767.40404040404,574.9447546017166
Evenings,LightGBM,19062.656565656565,574.9447546017166
Evenings,LightGBM,19357.90909090909,575.0250571685556
Evenings,LightGBM,19653.161616161615,574.9802201433995
Evenings,LightGBM,19948.41414141414,574.9236728917701
Evenings,LightGBM,20243.666666666664,575.0876958157351
Evenings,LightGBM,20538.91919191919,575.844707172611
Evenings,LightGBM,20834.171717171717,575.8335579191747
Evenings,LightGBM,21129.42424242424,575.8335579191747
Evenings,LightGBM,21424.676767676767,575.7637472196964
Evenings,LightGBM,21719.92929292929,575.7637472196964
Evenings,LightGBM,22015.181818181816,576.0554334806689
Evenings,LightGBM,22310.434343434343,576.0554334806689
Evenings,LightGBM,22605.686868686866,576.0554334806689
Evenings,LightGBM,22900.939393939392,576.0381346234677
Evenings,LightGBM,23196.19191919192,576.0381346234677
Evenings,LightGBM,23491.44444444444,576.1225418954582
Evenings,LightGBM,23786.696969696968,576.0643180410163
Evenings,LightGBM,24081.949494949495,576.4750666882945
Evenings,LightGBM,24377.202020202018,576.4750666882945
Evenings,LightGBM,24672.454545454544,576.4750666882945
Evenings,LightGBM,24967.70707070707,576.4802946919494
Evenings,LightGBM,25262.959595959594,586.1057265786295
Evenings,LightGBM,25558.21212121212,586.1057265786295
Evenings,LightGBM,25853.464646464643,586.1057265786295
Evenings,LightGBM,26148.71717171717,586.1057265786295
Evenings,LightGBM,26443.969696969696,586.1057265786295
Evenings,LightGBM,26739.22222222222,586.1057265786295
Evenings,LightGBM,27034.474747474746,586.1057265786295
Evenings,LightGBM,27329.727272727272,586.1057265786295
Evenings,LightGBM,27624.979797979795,586.1057265786295
Evenings,LightGBM,27920.23232323232,583.1752269636977
Evenings,LightGBM,28215.484848484848,583.1752269636977
Evenings,LightGBM,28510.73737373737,583.1752269636977
Evenings,LightGBM,28805.989898989897,583.1752269636977
Evenings,LightGBM,29101.242424242424,583.1752269636977
Evenings,LightGBM,29396.494949494947,587.7894064552221
Evenings,LightGBM,29691.747474747473,587.7894064552221
Evenings,LightGBM,29987.0,587.7894064552221
Evenings,XGBoost,757.0,476.1064453125
Evenings,XGBoost,1052.2525252525252,476.1064453125
Evenings,XGBoost,1347.5050505050503,476.1064453125
Evenings,XGBoost,1642.7575757575758,476.1064453125
Evenings,XGBoost,1938.010101010101,476.1064453125
Evenings,XGBoost,2233.2626262626263,476.1064453125
Evenings,XGBoost,2528.5151515151515,476.1064453125
Evenings,XGBoost,2823.7676767676767,476.1064453125
Evenings,XGBoost,3119.020202020202,476.1282653808594
Evenings,XGBoost,3414.272727272727,476.1282653808594
Evenings,XGBoost,3709.525252525252,473.9591979980469
Evenings,XGBoost,4004.7777777777774,473.9591979980469
Evenings,XGBoost,4300.030303030303,473.9591979980469
Evenings,XGBoost,4595.282828282829,473.9591979980469
Evenings,XGBoost,4890.535353535353,473.9558410644531
Evenings,XGBoost,5185.787878787878,473.9558410644531
Evenings,XGBoost,5481.040404040404,473.9558410644531
Evenings,XGBoost,5776.292929292929,473.9558410644531
Evenings,XGBoost,6071.545454545454,481.0946960449219
Evenings,XGBoost,6366.79797979798,481.0946960449219
Evenings,XGBoost,6662.050505050504,479.8540954589844
Evenings,XGBoost,6957.30303030303,478.7632141113281
Evenings,XGBoost,7252.555555555555,478.7632141113281
Evenings,XGBoost,7547.80808080808,478.7632141113281
Evenings,XGBoost,7843.060606060606,478.7828369140625
Evenings,XGBoost,8138.313131313131,478.70281982421875
Evenings,XGBoost,8433.565656565657,473.63543701171875
Evenings,XGBoost,8728.81818181818,473.5125427246094
Evenings,XGBoost,9024.070707070707,473.77252197265625
Evenings,XGBoost,9319.323232323231,473.5280456542969
Evenings,XGBoost,9614.575757575756,525.424072265625
Evenings,XGBoost,9909.828282828283,524.8856201171875
Evenings,XGBoost,10205.080808080807,525.8657836914062
Evenings,XGBoost,10500.333333333332,539.949951171875
Evenings,XGBoost,10795.585858585859,542.1808471679688
Evenings,XGBoost,11090.838383838383,546.7511596679688
Evenings,XGBoost,11386.090909090908,550.2432250976562
Evenings,XGBoost,11681.343434343433,548.9732055664062
Evenings,XGBoost,11976.59595959596,553.2274169921875
Evenings,XGBoost,12271.848484848484,553.1160888671875
Evenings,XGBoost,12567.101010101009,555.328125
Evenings,XGBoost,12862.353535353535,557.1978759765625
Evenings,XGBoost,13157.60606060606,558.2849731445312
Evenings,XGBoost,13452.858585858585,558.3525390625
Evenings,XGBoost,13748.11111111111,558.2251586914062
Evenings,XGBoost,14043.363636363636,563.0670776367188
Evenings,XGBoost,14338.61616161616,562.9971313476562
Evenings,XGBoost,14633.868686868685,562.1487426757812
Evenings,XGBoost,14929.121212121212,563.0477294921875
Evenings,XGBoost,15224.373737373737,564.1355590820312
Evenings,XGBoost,15519.626262626261,562.5020141601562
Evenings,XGBoost,15814.878787878786,562.5047607421875
Evenings,XGBoost,16110.131313131313,562.4301147460938
Evenings,XGBoost,16405.383838383837,562.1580200195312
Evenings,XGBoost,16700.63636363636,562.4727783203125
Evenings,XGBoost,16995.888888888887,570.4152221679688
Evenings,XGBoost,17291.141414141413,569.3106079101562
Evenings,XGBoost,17586.39393939394,569.3106079101562
Evenings,XGBoost,17881.646464646463,566.8797607421875
Evenings,XGBoost,18176.89898989899,564.6412353515625
Evenings,XGBoost,18472.151515151512,564.6412353515625
Evenings,XGBoost,18767.40404040404,564.6412353515625
Evenings,XGBoost,19062.656565656565,568.1846923828125
Evenings,XGBoost,19357.90909090909,569.2500610351562
Evenings,XGBoost,19653.161616161615,569.2500610351562
Evenings,XGBoost,19948.41414141414,569.4853515625
Evenings,XGBoost,20243.666666666664,572.449951171875
Evenings,XGBoost,20538.91919191919,571.796630859375
Evenings,XGBoost,20834.171717171717,571.796630859375
Evenings,XGBoost,21129.42424242424,572.6224975585938
Evenings,XGBoost,21424.676767676767,578.4749145507812
Evenings,XGBoost,21719.92929292929,578.4749145507812
Evenings,XGBoost,22015.181818181816,578.4749145507812
Evenings,XGBoost,22310.434343434343,578.4749145507812
Evenings,XGBoost,22605.686868686866,578.3352661132812
Evenings,XGBoost,22900.939393939392,578.3352661132812
Evenings,XGBoost,23196.19191919192,578.3352661132812
Evenings,XGBoost,23491.44444444444,578.2456665039062
Evenings,XGBoost,23786.696969696968,578.6659545898438
Evenings,XGBoost,24081.949494949495,579.2674560546875
Evenings,XGBoost,24377.202020202018,579.2674560546875
Evenings,XGBoost,24672.454545454544,579.2674560546875
Evenings,XGBoost,24967.70707070707,579.5480346679688
Evenings,XGBoost,25262.959595959594,580.1883544921875
Evenings,XGBoost,25558.21212121212,580.1883544921875
Evenings,XGBoost,25853.464646464643,583.4189453125
Evenings,XGBoost,26148.71717171717,583.4189453125
Evenings,XGBoost,26443.969696969696,583.4189453125
Evenings,XGBoost,26739.22222222222,583.4189453125
Evenings,XGBoost,27034.474747474746,583.080078125
Evenings,XGBoost,27329.727272727272,580.9769897460938
Evenings,XGBoost,27624.979797979795,580.9769897460938
Evenings,XGBoost,27920.23232323232,580.9769897460938
Evenings,XGBoost,28215.484848484848,580.955078125
Evenings,XGBoost,28510.73737373737,580.955078125
Evenings,XGBoost,28805.989898989897,580.955078125
Evenings,XGBoost,29101.242424242424,580.955078125
Evenings,XGBoost,29396.494949494947,580.955078125
Evenings,XGBoost,29691.747474747473,580.955078125
Evenings,XGBoost,29987.0,580.955078125
Mornings Special,CatBoost,757.0,287.24449687653083
Mornings Special,CatBoost,1052.2525252525252,288.30651317564
Mornings Special,CatBoost,1347.5050505050503,288.68279215671004
Mornings Special,CatBoost,1642.7575757575758,288.6042758923239
Mornings Special,CatBoost,1938.010101010101,288.5826589824597
Mornings Special,CatBoost,2233.2626262626263,288.5826589824597
Mornings Special,CatBoost,2528.5151515151515,288.5826589824597
Mornings Special,CatBoost,2823.7676767676767,288.6867557573423
Mornings Special,CatBoost,3119.020202020202,288.6867557573423
Mornings Special,CatBoost,3414.272727272727,288.6867557573423
Mornings Special,CatBoost,3709.525252525252,288.6867557573423
Mornings Special,CatBoost,4004.7777777777774,288.6867557573423
Mornings Special,CatBoost,4300.030303030303,289.07886854112076
Mornings Special,CatBoost,4595.282828282829,289.07886854112076
Mornings Special,CatBoost,4890.535353535353,289.07886854112076
Mornings Special,CatBoost,5185.787878787878,289.07886854112076
Mornings Special,CatBoost,5481.040404040404,289.07886854112076
Mornings Special,CatBoost,5776.292929292929,289.128144052367
Mornings Special,CatBoost,6071.545454545454,289.59778993860726
Mornings Special,CatBoost,6366.79797979798,289.59778993860726
Mornings Special,CatBoost,6662.050505050504,289.59778993860726
Mornings Special,CatBoost,6957.30303030303,287.7687811989914
Mornings Special,CatBoost,7252.555555555555,288.9414888362684
Mornings Special,CatBoost,7547.80808080808,288.9414888362684
Mornings Special,CatBoost,7843.060606060606,288.9414888362684
Mornings Special,CatBoost,8138.313131313131,288.9414888362684
Mornings Special,CatBoost,8433.565656565657,292.7183786489188
Mornings Special,CatBoost,8728.81818181818,292.7183786489188
Mornings Special,CatBoost,9024.070707070707,291.5574031470617
Mornings Special,CatBoost,9319.323232323231,291.3391952260944
Mornings Special,CatBoost,9614.575757575756,291.3391952260944
Mornings Special,CatBoost,9909.828282828283,290.868546353975
Mornings Special,CatBoost,10205.080808080807,304.92993063731245
Mornings Special,CatBoost,10500.333333333332,308.1571252427678
Mornings Special,CatBoost,10795.585858585859,311.13062639388835
Mornings Special,CatBoost,11090.838383838383,309.5517049666377
Mornings Special,CatBoost,11386.090909090908,310.16040741342016
Mornings Special,CatBoost,11681.343434343433,311.1968546003908
Mornings Special,CatBoost,11976.59595959596,313.4917481825657
Mornings Special,CatBoost,12271.848484848484,319.42615993128436
Mornings Special,CatBoost,12567.101010101009,318.2278148560737
Mornings Special,CatBoost,12862.353535353535,318.1383117489227
Mornings Special,CatBoost,13157.60606060606,317.45490446398713
Mornings Special,CatBoost,13452.858585858585,317.39315106466637
Mornings Special,CatBoost,13748.11111111111,316.9127664213869
Mornings Special,CatBoost,14043.363636363636,317.09518150174426
Mornings Special,CatBoost,14338.61616161616,317.09518150174426
Mornings Special,CatBoost,14633.868686868685,317.0764392703549
Mornings Special,CatBoost,14929.121212121212,317.0764392703549
Mornings Special,CatBoost,15224.373737373737,314.94598712296204
Mornings Special,CatBoost,15519.626262626261,309.89848235930066
Mornings Special,CatBoost,15814.878787878786,311.56957583557204
Mornings Special,CatBoost,16110.131313131313,311.56957583557204
Mornings Special,CatBoost,16405.383838383837,311.87294645329445
Mornings Special,CatBoost,16700.63636363636,311.02878193102123
Mornings Special,CatBoost,16995.888888888887,323.8421489120165
Mornings Special,CatBoost,17291.141414141413,325.2516137255148
Mornings Special,CatBoost,17586.39393939394,325.2516137255148
