Dataset,Model,5 Dwelling count,Predicted Value
Evenings,XGBoost,814.5454545454545,542.8225708007812
Evenings,XGBoost,896.0,548.8120727539062
Evenings,XGBoost,977.4545454545455,554.0662841796875
Evenings,XGBoost,1058.909090909091,557.4878540039062
Evenings,XGBoost,1140.3636363636363,552.6099853515625
Evenings,XGBoost,1221.8181818181818,574.8798217773438
Evenings,XGBoost,1303.2727272727273,574.9567260742188
Evenings,XGBoost,1384.7272727272727,584.5626831054688
Evenings,XGBoost,1466.1818181818182,586.790771484375
Evenings,XGBoost,1547.6363636363635,588.0538330078125
Evenings,XGBoost,1629.090909090909,582.767822265625
Evenings,XGBoost,1710.5454545454545,582.767822265625
Evenings,XGBoost,1792.0,583.7852172851562
Evenings,XGBoost,1873.4545454545455,583.94677734375
Evenings,XGBoost,1954.909090909091,584.3125
Evenings,XGBoost,2036.3636363636363,584.9146728515625
Evenings,XGBoost,2117.818181818182,584.94482421875
Evenings,XGBoost,2199.272727272727,587.3241577148438
Evenings,XGBoost,2280.7272727272725,587.3241577148438
Evenings,XGBoost,2362.181818181818,587.3363037109375
Evenings,XGBoost,2443.6363636363635,587.3363037109375
Evenings,XGBoost,2525.090909090909,587.4459228515625
Evenings,XGBoost,2606.5454545454545,587.4459228515625
Evenings,XGBoost,2688.0,587.4459228515625
Evenings,XGBoost,2769.4545454545455,587.4459228515625
Evenings,XGBoost,2850.909090909091,587.4459228515625
Evenings,XGBoost,2932.3636363636365,587.4459228515625
Evenings,XGBoost,3013.818181818182,592.7133178710938
Evenings,XGBoost,3095.272727272727,592.7133178710938
Evenings,XGBoost,3176.7272727272725,592.7133178710938
Evenings,XGBoost,3258.181818181818,592.7133178710938
Evenings,XGBoost,3339.6363636363635,592.7133178710938
Evenings,XGBoost,3421.090909090909,592.7133178710938
Evenings,XGBoost,3502.5454545454545,592.7133178710938
Evenings,XGBoost,3584.0,592.7133178710938
Evenings,XGBoost,3665.4545454545455,588.0353393554688
Evenings,XGBoost,3746.909090909091,588.0353393554688
Evenings,XGBoost,3828.3636363636365,588.0353393554688
Evenings,XGBoost,3909.818181818182,588.0353393554688
Evenings,XGBoost,3991.272727272727,588.2199096679688
Evenings,XGBoost,4072.7272727272725,588.2199096679688
Evenings,XGBoost,4154.181818181818,589.42578125
Evenings,XGBoost,4235.636363636364,589.42578125
Evenings,XGBoost,4317.090909090909,589.42578125
Evenings,XGBoost,4398.545454545454,589.3871459960938
Evenings,XGBoost,4480.0,589.3871459960938
Evenings,XGBoost,4561.454545454545,589.3871459960938
Evenings,XGBoost,4642.909090909091,584.86962890625
Evenings,XGBoost,4724.363636363636,584.86962890625
Evenings,XGBoost,4805.818181818182,584.86962890625
Evenings,XGBoost,4887.272727272727,584.86962890625
Evenings,XGBoost,4968.727272727273,584.86962890625
Evenings,XGBoost,5050.181818181818,578.0160522460938
Evenings,XGBoost,5131.636363636364,578.0160522460938
Evenings,XGBoost,5213.090909090909,578.0160522460938
Evenings,XGBoost,5294.545454545454,578.0160522460938
Evenings,XGBoost,5376.0,578.0160522460938
Evenings,XGBoost,5457.454545454545,578.0160522460938
Evenings,XGBoost,5538.909090909091,578.0160522460938
Evenings,XGBoost,5620.363636363636,578.0160522460938
Evenings,XGBoost,5701.818181818182,578.0160522460938
Evenings,XGBoost,5783.272727272727,578.0160522460938
Evenings,XGBoost,5864.727272727273,578.0160522460938
Evenings,XGBoost,5946.181818181818,578.0160522460938
Evenings,XGBoost,6027.636363636364,578.0160522460938
Evenings,XGBoost,6109.090909090909,578.0160522460938
Evenings,XGBoost,6190.545454545454,578.0160522460938
Evenings,XGBoost,6272.0,578.0160522460938
Evenings,XGBoost,6353.454545454545,578.0160522460938
Evenings,XGBoost,6434.909090909091,578.0160522460938
Evenings,XGBoost,6516.363636363636,578.0160522460938
Evenings,XGBoost,6597.818181818182,578.0160522460938
Evenings,XGBoost,6679.272727272727,578.0160522460938
Evenings,XGBoost,6760.727272727273,578.0160522460938
Evenings,XGBoost,6842.181818181818,578.1727294921875
Evenings,XGBoost,6923.636363636364,578.1727294921875
Evenings,XGBoost,7005.090909090909,578.1727294921875
Evenings,XGBoost,7086.545454545454,578.1727294921875
Evenings,XGBoost,7168.0,578.1727294921875
Evenings,XGBoost,7249.454545454545,578.1727294921875
Evenings,XGBoost,7330.909090909091,578.1727294921875
Evenings,XGBoost,7412.363636363636,578.189208984375
Evenings,XGBoost,7493.818181818182,629.0565185546875
Evenings,XGBoost,7575.272727272727,629.0565185546875
Evenings,XGBoost,7656.727272727273,629.0565185546875
Evenings,XGBoost,7738.181818181818,629.0565185546875
Evenings,XGBoost,7819.636363636364,629.0565185546875
Evenings,XGBoost,7901.090909090909,629.0565185546875
Evenings,XGBoost,7982.545454545454,629.0565185546875
Evenings,XGBoost,8064.0,658.8453369140625
