Dataset,Model,15 Building use diversity,Predicted Value
Lunches,LightGBM,0.0173659466162809,1107.4419197460832
Lunches,LightGBM,0.019506963077481374,1103.5728708768277
Lunches,LightGBM,0.021647979538681847,1094.0546516197344
Lunches,LightGBM,0.02378899599988232,1094.4815513430774
Lunches,LightGBM,0.02593001246108279,1096.184037950951
Lunches,LightGBM,0.02807102892228326,1071.8419044251898
Lunches,LightGBM,0.030212045383483734,1076.491629834648
Lunches,LightGBM,0.03235306184468421,1077.283977551036
Lunches,LightGBM,0.03449407830588468,1082.4741703152667
Lunches,LightGBM,0.03663509476708515,1105.819664723272
Lunches,LightGBM,0.03877611122828562,1105.3788991379652
Lunches,LightGBM,0.0409171276894861,1105.3788991379652
Lunches,LightGBM,0.04305814415068657,1105.3788991379652
Lunches,LightGBM,0.04519916061188704,1126.2943836075578
Lunches,LightGBM,0.04734017707308751,1127.0387683906017
Lunches,LightGBM,0.04948119353428798,1127.0387683906017
Lunches,LightGBM,0.05162220999548846,1108.7511313266273
Lunches,LightGBM,0.05376322645668893,1108.5540289812218
Lunches,LightGBM,0.055904242917889396,1108.5633178400842
Lunches,LightGBM,0.05804525937908987,1108.5633178400842
Lunches,LightGBM,0.06018627584029034,1108.5633178400842
Lunches,LightGBM,0.06232729230149081,1108.5633178400842
Lunches,LightGBM,0.06446830876269129,1108.5633178400842
Lunches,LightGBM,0.06660932522389176,1108.5633178400842
Lunches,LightGBM,0.06875034168509223,1108.5633178400842
Lunches,LightGBM,0.0708913581462927,1108.5633178400842
Lunches,LightGBM,0.07303237460749318,1107.667418939159
Lunches,LightGBM,0.07517339106869364,1107.667418939159
Lunches,LightGBM,0.07731440752989412,1107.9144097068079
Lunches,LightGBM,0.07945542399109459,1107.9144097068079
Lunches,LightGBM,0.08159644045229505,1107.9144097068079
Lunches,LightGBM,0.08373745691349553,1107.9144097068079
Lunches,LightGBM,0.08587847337469601,1107.9144097068079
Lunches,LightGBM,0.08801948983589648,1107.9144097068079
Lunches,LightGBM,0.09016050629709695,1107.9144097068079
Lunches,LightGBM,0.09230152275829742,1107.9144097068079
Lunches,LightGBM,0.0944425392194979,1107.9144097068079
Lunches,LightGBM,0.09658355568069836,1107.9144097068079
Lunches,LightGBM,0.09872457214189884,1107.9144097068079
Lunches,LightGBM,0.10086558860309931,1107.9144097068079
Lunches,LightGBM,0.10300660506429977,1107.9144097068079
Lunches,LightGBM,0.10514762152550025,1107.9144097068079
Lunches,LightGBM,0.10728863798670073,1107.9144097068079
Lunches,LightGBM,0.10942965444790119,1109.4182361485455
Lunches,LightGBM,0.11157067090910167,1109.984719166158
Lunches,LightGBM,0.11371168737030214,1109.984719166158
Lunches,LightGBM,0.1158527038315026,1109.9709394588183
Lunches,LightGBM,0.11799372029270308,1109.9709394588183
Lunches,LightGBM,0.12013473675390356,1109.9709394588183
Lunches,LightGBM,0.12227575321510402,1109.9709394588183
Lunches,LightGBM,0.1244167696763045,1109.9709394588183
Lunches,LightGBM,0.12655778613750496,1109.9709394588183
Lunches,LightGBM,0.12869880259870542,1109.9709394588183
Lunches,LightGBM,0.1308398190599059,1109.9709394588183
Lunches,LightGBM,0.13298083552110637,1109.9709394588183
Lunches,LightGBM,0.13512185198230683,1109.9709394588183
Lunches,LightGBM,0.13726286844350732,1109.9709394588183
Lunches,LightGBM,0.1394038849047078,1110.1209948663438
Lunches,LightGBM,0.14154490136590825,1110.1209948663438
Lunches,LightGBM,0.14368591782710874,1110.1209948663438
Lunches,LightGBM,0.1458269342883092,1110.1209948663438
Lunches,LightGBM,0.14796795074950966,1110.1209948663438
Lunches,LightGBM,0.15010896721071015,1110.1209948663438
Lunches,LightGBM,0.15224998367191062,1110.1209948663438
Lunches,LightGBM,0.15439100013311108,1109.8380734102452
Lunches,LightGBM,0.15653201659431157,1107.3862140450651
Lunches,LightGBM,0.15867303305551203,1107.3799327872193
Lunches,LightGBM,0.1608140495167125,1107.3799327872193
Lunches,LightGBM,0.16295506597791298,1107.1153359975235
Lunches,LightGBM,0.16509608243911345,1107.1153359975235
Lunches,LightGBM,0.1672370989003139,1107.1153359975235
Lunches,LightGBM,0.1693781153615144,1107.1153359975235
Lunches,LightGBM,0.17151913182271486,1107.1153359975235
Lunches,LightGBM,0.17366014828391535,1107.1153359975235
Lunches,LightGBM,0.1758011647451158,1107.1153359975235
Lunches,LightGBM,0.17794218120631627,1107.1153359975235
Lunches,LightGBM,0.18008319766751676,1107.6031537830986
Lunches,LightGBM,0.18222421412871723,1107.6031537830986
Lunches,LightGBM,0.1843652305899177,1107.6031537830986
Lunches,LightGBM,0.18650624705111818,1107.6031537830986
Lunches,LightGBM,0.18864726351231864,1107.6031537830986
Lunches,LightGBM,0.1907882799735191,1107.6031537830986
Lunches,LightGBM,0.1929292964347196,1107.6031537830986
Lunches,LightGBM,0.19507031289592006,1107.9734865606192
Lunches,LightGBM,0.19721132935712052,1107.9734865606192
Lunches,LightGBM,0.199352345818321,1107.9734865606192
Lunches,LightGBM,0.20149336227952147,1107.9734865606192
Lunches,LightGBM,0.20363437874072193,1107.9734865606192
Lunches,LightGBM,0.20577539520192242,1107.9734865606192
Lunches,LightGBM,0.20791641166312289,1107.9734865606192
Lunches,LightGBM,0.21005742812432335,1107.9734865606192
Lunches,LightGBM,0.21219844458552384,1107.9734865606192
Lunches,LightGBM,0.2143394610467243,1107.9734865606192
Lunches,XGBoost,0.0023788313878776,1146.0740966796875
Lunches,XGBoost,0.004519847849078072,1146.0740966796875
Lunches,XGBoost,0.006660864310278543,1146.09228515625
Lunches,XGBoost,0.008801880771479016,1146.0892333984375
Lunches,XGBoost,0.010942897232679487,1132.7376708984375
Lunches,XGBoost,0.01308391369387996,1132.7376708984375
Lunches,XGBoost,0.01522493015508043,1130.931884765625
Lunches,XGBoost,0.0173659466162809,1104.805908203125
Lunches,XGBoost,0.019506963077481374,1105.5623779296875
Lunches,XGBoost,0.021647979538681847,1094.605712890625
Lunches,XGBoost,0.02378899599988232,1098.1170654296875
Lunches,XGBoost,0.02593001246108279,1097.848388671875
Lunches,XGBoost,0.02807102892228326,1081.822998046875
Lunches,XGBoost,0.030212045383483734,1085.255615234375
Lunches,XGBoost,0.03235306184468421,1081.6224365234375
Lunches,XGBoost,0.03449407830588468,1087.5008544921875
Lunches,XGBoost,0.03663509476708515,1098.4154052734375
Lunches,XGBoost,0.03877611122828562,1100.87060546875
Lunches,XGBoost,0.0409171276894861,1099.6544189453125
Lunches,XGBoost,0.04305814415068657,1099.6544189453125
Lunches,XGBoost,0.04519916061188704,1099.3900146484375
Lunches,XGBoost,0.04734017707308751,1101.6893310546875
Lunches,XGBoost,0.04948119353428798,1101.6893310546875
Lunches,XGBoost,0.05162220999548846,1101.6893310546875
Lunches,XGBoost,0.05376322645668893,1101.6893310546875
Lunches,XGBoost,0.055904242917889396,1101.6741943359375
Lunches,XGBoost,0.05804525937908987,1101.6741943359375
Lunches,XGBoost,0.06018627584029034,1101.6741943359375
Lunches,XGBoost,0.06232729230149081,1101.6741943359375
Lunches,XGBoost,0.06446830876269129,1101.6741943359375
Lunches,XGBoost,0.06660932522389176,1101.6741943359375
Lunches,XGBoost,0.06875034168509223,1101.6741943359375
Lunches,XGBoost,0.0708913581462927,1101.6741943359375
Lunches,XGBoost,0.07303237460749318,1101.6741943359375
Lunches,XGBoost,0.07517339106869364,1100.9769287109375
Lunches,XGBoost,0.07731440752989412,1100.9769287109375
Lunches,XGBoost,0.07945542399109459,1100.9769287109375
Lunches,XGBoost,0.08159644045229505,1100.9769287109375
Lunches,XGBoost,0.08373745691349553,1100.9769287109375
Lunches,XGBoost,0.08587847337469601,1100.9769287109375
Lunches,XGBoost,0.08801948983589648,1100.98876953125
Lunches,XGBoost,0.09016050629709695,1100.98876953125
Lunches,XGBoost,0.09230152275829742,1100.98876953125
Lunches,XGBoost,0.0944425392194979,1100.98876953125
Lunches,XGBoost,0.09658355568069836,1100.98876953125
Lunches,XGBoost,0.09872457214189884,1100.98876953125
Lunches,XGBoost,0.10086558860309931,1101.7296142578125
Lunches,XGBoost,0.10300660506429977,1101.7296142578125
Lunches,XGBoost,0.10514762152550025,1101.7109375
Lunches,XGBoost,0.10728863798670073,1101.7109375
Lunches,XGBoost,0.10942965444790119,1101.7109375
Lunches,XGBoost,0.11157067090910167,1101.7109375
Lunches,XGBoost,0.11371168737030214,1101.7275390625
Lunches,XGBoost,0.1158527038315026,1101.968994140625
Lunches,XGBoost,0.11799372029270308,1101.968994140625
Lunches,XGBoost,0.12013473675390356,1101.968994140625
Lunches,XGBoost,0.12227575321510402,1101.968994140625
Lunches,XGBoost,0.1244167696763045,1101.968994140625
Lunches,XGBoost,0.12655778613750496,1101.968994140625
Lunches,XGBoost,0.12869880259870542,1101.968994140625
Lunches,XGBoost,0.1308398190599059,1101.968994140625
Lunches,XGBoost,0.13298083552110637,1101.968994140625
Lunches,XGBoost,0.13512185198230683,1101.968994140625
Lunches,XGBoost,0.13726286844350732,1101.968994140625
Lunches,XGBoost,0.1394038849047078,1101.968994140625
Lunches,XGBoost,0.14154490136590825,1101.968994140625
Lunches,XGBoost,0.14368591782710874,1101.968994140625
Lunches,XGBoost,0.1458269342883092,1101.968994140625
Lunches,XGBoost,0.14796795074950966,1101.968994140625
Lunches,XGBoost,0.15010896721071015,1101.968994140625
Lunches,XGBoost,0.15224998367191062,1101.968994140625
Lunches,XGBoost,0.15439100013311108,1103.0318603515625
Lunches,XGBoost,0.15653201659431157,1103.0318603515625
Lunches,XGBoost,0.15867303305551203,1103.0318603515625
Lunches,XGBoost,0.1608140495167125,1099.773681640625
Lunches,XGBoost,0.16295506597791298,1099.773681640625
Lunches,XGBoost,0.16509608243911345,1099.773681640625
Lunches,XGBoost,0.1672370989003139,1099.8817138671875
Lunches,XGBoost,0.1693781153615144,1099.8817138671875
Lunches,XGBoost,0.17151913182271486,1099.8817138671875
Lunches,XGBoost,0.17366014828391535,1099.8817138671875
Lunches,XGBoost,0.1758011647451158,1099.8817138671875
Lunches,XGBoost,0.17794218120631627,1099.8817138671875
Lunches,XGBoost,0.18008319766751676,1110.19921875
Lunches,XGBoost,0.18222421412871723,1110.19921875
Lunches,XGBoost,0.1843652305899177,1110.19921875
Lunches,XGBoost,0.18650624705111818,1110.19921875
Lunches,XGBoost,0.18864726351231864,1110.2149658203125
Lunches,XGBoost,0.1907882799735191,1110.4365234375
Lunches,XGBoost,0.1929292964347196,1110.4365234375
Lunches,XGBoost,0.19507031289592006,1110.35986328125
Lunches,XGBoost,0.19721132935712052,1110.87060546875
Lunches,XGBoost,0.199352345818321,1109.2283935546875
Lunches,XGBoost,0.20149336227952147,1109.2283935546875
Lunches,XGBoost,0.20363437874072193,1109.2283935546875
Lunches,XGBoost,0.20577539520192242,1109.2283935546875
Lunches,XGBoost,0.20791641166312289,1109.2283935546875
Lunches,XGBoost,0.21005742812432335,1109.2283935546875
Lunches,XGBoost,0.21219844458552384,1109.2283935546875
Lunches,XGBoost,0.2143394610467243,1109.2283935546875
Afternoons,CatBoost,0.0023788313878776,1271.680180069663
Afternoons,CatBoost,0.004519847849078072,1275.020263755839
Afternoons,CatBoost,0.006660864310278543,1274.1379173944574
Afternoons,CatBoost,0.008801880771479016,1271.4687781466985
Afternoons,CatBoost,0.010942897232679487,1226.9627129233527
Afternoons,CatBoost,0.01308391369387996,1226.9627129233527
Afternoons,CatBoost,0.01522493015508043,1256.5612265262298
Afternoons,CatBoost,0.0173659466162809,1225.335513023239
Afternoons,CatBoost,0.019506963077481374,1216.4119421688017
Afternoons,CatBoost,0.021647979538681847,1223.88971873048
Afternoons,CatBoost,0.02378899599988232,1217.6055208069195
Afternoons,CatBoost,0.02593001246108279,1217.6055208069195
Afternoons,CatBoost,0.02807102892228326,1209.1325044244024
Afternoons,CatBoost,0.030212045383483734,1209.2267389463868
Afternoons,CatBoost,0.03235306184468421,1208.9907337721957
Afternoons,CatBoost,0.03449407830588468,1210.0267078081888
Afternoons,CatBoost,0.03663509476708515,1228.4749925409146
Afternoons,CatBoost,0.03877611122828562,1228.4749925409146
Afternoons,CatBoost,0.0409171276894861,1228.4749925409146
Afternoons,CatBoost,0.04305814415068657,1228.4336102280206
Afternoons,CatBoost,0.04519916061188704,1228.2362600659108
Afternoons,CatBoost,0.04734017707308751,1228.1094353467936
Afternoons,CatBoost,0.04948119353428798,1228.1094353467936
Afternoons,CatBoost,0.05162220999548846,1228.1094353467936
Afternoons,CatBoost,0.05376322645668893,1228.1094353467936
Afternoons,CatBoost,0.055904242917889396,1228.1094353467936
Afternoons,CatBoost,0.05804525937908987,1228.1094353467936
Afternoons,CatBoost,0.06018627584029034,1228.1094353467936
Afternoons,CatBoost,0.06232729230149081,1228.1094353467936
Afternoons,CatBoost,0.06446830876269129,1228.1094353467936
Afternoons,CatBoost,0.06660932522389176,1228.1094353467936
Afternoons,CatBoost,0.06875034168509223,1228.1094353467936
Afternoons,CatBoost,0.0708913581462927,1228.1094353467936
Afternoons,CatBoost,0.07303237460749318,1228.1094353467936
Afternoons,CatBoost,0.07517339106869364,1228.1094353467936
Afternoons,CatBoost,0.07731440752989412,1228.1094353467936
Afternoons,CatBoost,0.07945542399109459,1228.1094353467936
Afternoons,CatBoost,0.08159644045229505,1228.1094353467936
Afternoons,CatBoost,0.08373745691349553,1228.1094353467936
Afternoons,CatBoost,0.08587847337469601,1228.1094353467936
Afternoons,CatBoost,0.08801948983589648,1228.1094353467936
Afternoons,CatBoost,0.09016050629709695,1228.1094353467936
Afternoons,CatBoost,0.09230152275829742,1228.1094353467936
Afternoons,CatBoost,0.0944425392194979,1228.1094353467936
Afternoons,CatBoost,0.09658355568069836,1228.1094353467936
Afternoons,CatBoost,0.09872457214189884,1228.1094353467936
Afternoons,CatBoost,0.10086558860309931,1228.1094353467936
Afternoons,CatBoost,0.10300660506429977,1228.1094353467936
Afternoons,CatBoost,0.10514762152550025,1228.0386660629624
Afternoons,CatBoost,0.10728863798670073,1228.0386660629624
Afternoons,CatBoost,0.10942965444790119,1228.0386660629624
Afternoons,CatBoost,0.11157067090910167,1228.0386660629624
Afternoons,CatBoost,0.11371168737030214,1228.0386660629624
Afternoons,CatBoost,0.1158527038315026,1228.0386660629624
Afternoons,CatBoost,0.11799372029270308,1228.0386660629624
Afternoons,CatBoost,0.12013473675390356,1228.0386660629624
Afternoons,CatBoost,0.12227575321510402,1228.0386660629624
Afternoons,CatBoost,0.1244167696763045,1228.0386660629624
Afternoons,CatBoost,0.12655778613750496,1228.0386660629624
Afternoons,CatBoost,0.12869880259870542,1228.0386660629624
Afternoons,CatBoost,0.1308398190599059,1228.0386660629624
Afternoons,CatBoost,0.13298083552110637,1228.0386660629624
Afternoons,CatBoost,0.13512185198230683,1228.0386660629624
Afternoons,CatBoost,0.13726286844350732,1228.0386660629624
Afternoons,CatBoost,0.1394038849047078,1229.2820767926414
Afternoons,CatBoost,0.14154490136590825,1229.2820767926414
Afternoons,CatBoost,0.14368591782710874,1229.2820767926414
Afternoons,CatBoost,0.1458269342883092,1229.2820767926414
Afternoons,CatBoost,0.14796795074950966,1229.2820767926414
Afternoons,CatBoost,0.15010896721071015,1229.2820767926414
Afternoons,CatBoost,0.15224998367191062,1229.2820767926414
Afternoons,CatBoost,0.15439100013311108,1229.0875627727778
Afternoons,CatBoost,0.15653201659431157,1227.7325210124254
Afternoons,CatBoost,0.15867303305551203,1227.7325210124254
Afternoons,CatBoost,0.1608140495167125,1227.7325210124254
Afternoons,CatBoost,0.16295506597791298,1227.7325210124254
Afternoons,CatBoost,0.16509608243911345,1227.7325210124254
Afternoons,CatBoost,0.1672370989003139,1227.7325210124254
Afternoons,CatBoost,0.1693781153615144,1227.7325210124254
Afternoons,CatBoost,0.17151913182271486,1227.7325210124254
Afternoons,CatBoost,0.17366014828391535,1227.7325210124254
Afternoons,CatBoost,0.1758011647451158,1227.7325210124254
Afternoons,CatBoost,0.17794218120631627,1227.7325210124254
Afternoons,CatBoost,0.18008319766751676,1227.7325210124254
Afternoons,CatBoost,0.18222421412871723,1227.7325210124254
Afternoons,CatBoost,0.1843652305899177,1227.7325210124254
Afternoons,CatBoost,0.18650624705111818,1227.7325210124254
Afternoons,CatBoost,0.18864726351231864,1227.7325210124254
Afternoons,CatBoost,0.1907882799735191,1227.7325210124254
Afternoons,CatBoost,0.1929292964347196,1227.7325210124254
Afternoons,CatBoost,0.19507031289592006,1234.6086877768175
Afternoons,CatBoost,0.19721132935712052,1234.6086877768175
Afternoons,CatBoost,0.199352345818321,1234.6086877768175
Afternoons,CatBoost,0.20149336227952147,1234.6086877768175
Afternoons,CatBoost,0.20363437874072193,1234.6086877768175
Afternoons,CatBoost,0.20577539520192242,1234.6086877768175
Afternoons,CatBoost,0.20791641166312289,1234.6086877768175
Afternoons,CatBoost,0.21005742812432335,1234.6086877768175
Afternoons,CatBoost,0.21219844458552384,1234.6086877768175
Afternoons,CatBoost,0.2143394610467243,1234.6086877768175
Afternoons,LightGBM,0.0023788313878776,1385.7360334979273
Afternoons,LightGBM,0.004519847849078072,1385.7360334979273
Afternoons,LightGBM,0.006660864310278543,1385.7643267411042
Afternoons,LightGBM,0.008801880771479016,1385.7693678081687
Afternoons,LightGBM,0.010942897232679487,1366.5944324451668
Afternoons,LightGBM,0.01308391369387996,1370.931233873377
Afternoons,LightGBM,0.01522493015508043,1371.7565801073936
Afternoons,LightGBM,0.0173659466162809,1332.1629315031412
Afternoons,LightGBM,0.019506963077481374,1216.6898612770044
Afternoons,LightGBM,0.021647979538681847,1202.1909655033653
Afternoons,LightGBM,0.02378899599988232,1202.2476399838001
Afternoons,LightGBM,0.02593001246108279,1202.4940776662472
Afternoons,LightGBM,0.02807102892228326,1178.8550760618227
Afternoons,LightGBM,0.030212045383483734,1176.679870201437
Afternoons,LightGBM,0.03235306184468421,1176.7730033173193
Afternoons,LightGBM,0.03449407830588468,1175.908535525433
Afternoons,LightGBM,0.03663509476708515,1180.4333457799012
Afternoons,LightGBM,0.03877611122828562,1179.8057207847905
Afternoons,LightGBM,0.0409171276894861,1177.3821611300998
Afternoons,LightGBM,0.04305814415068657,1177.3821611300998
Afternoons,LightGBM,0.04519916061188704,1177.2899666272153
Afternoons,LightGBM,0.04734017707308751,1160.1237822461294
Afternoons,LightGBM,0.04948119353428798,1160.1237822461294
Afternoons,LightGBM,0.05162220999548846,1155.4649671957068
Afternoons,LightGBM,0.05376322645668893,1155.4649671957068
Afternoons,LightGBM,0.055904242917889396,1155.4649671957068
Afternoons,LightGBM,0.05804525937908987,1155.4649671957068
Afternoons,LightGBM,0.06018627584029034,1155.4649671957068
Afternoons,LightGBM,0.06232729230149081,1155.4649671957068
Afternoons,LightGBM,0.06446830876269129,1155.4649671957068
Afternoons,LightGBM,0.06660932522389176,1155.4649671957068
Afternoons,LightGBM,0.06875034168509223,1155.4649671957068
Afternoons,LightGBM,0.0708913581462927,1155.4649671957068
Afternoons,LightGBM,0.07303237460749318,1155.4649671957068
Afternoons,LightGBM,0.07517339106869364,1155.4649671957068
Afternoons,LightGBM,0.07731440752989412,1155.4649671957068
Afternoons,LightGBM,0.07945542399109459,1155.4649671957068
Afternoons,LightGBM,0.08159644045229505,1155.4649671957068
Afternoons,LightGBM,0.08373745691349553,1155.4649671957068
Afternoons,LightGBM,0.08587847337469601,1155.4649671957068
Afternoons,LightGBM,0.08801948983589648,1155.4649671957068
Afternoons,LightGBM,0.09016050629709695,1155.4649671957068
Afternoons,LightGBM,0.09230152275829742,1155.4649671957068
Afternoons,LightGBM,0.0944425392194979,1155.4649671957068
Afternoons,LightGBM,0.09658355568069836,1155.4649671957068
Afternoons,LightGBM,0.09872457214189884,1155.4649671957068
Afternoons,LightGBM,0.10086558860309931,1155.4649671957068
Afternoons,LightGBM,0.10300660506429977,1155.4649671957068
Afternoons,LightGBM,0.10514762152550025,1153.8069081056585
Afternoons,LightGBM,0.10728863798670073,1153.8069081056585
Afternoons,LightGBM,0.10942965444790119,1153.8069081056585
Afternoons,LightGBM,0.11157067090910167,1153.8069081056585
Afternoons,LightGBM,0.11371168737030214,1153.8069081056585
Afternoons,LightGBM,0.1158527038315026,1153.8069081056585
Afternoons,LightGBM,0.11799372029270308,1153.8069081056585
Afternoons,LightGBM,0.12013473675390356,1153.659456012422
Afternoons,LightGBM,0.12227575321510402,1153.659456012422
Afternoons,LightGBM,0.1244167696763045,1153.659456012422
Afternoons,LightGBM,0.12655778613750496,1153.659456012422
Afternoons,LightGBM,0.12869880259870542,1153.659456012422
Afternoons,LightGBM,0.1308398190599059,1153.659456012422
Afternoons,LightGBM,0.13298083552110637,1153.659456012422
Afternoons,LightGBM,0.13512185198230683,1153.659456012422
Afternoons,LightGBM,0.13726286844350732,1153.659456012422
Afternoons,LightGBM,0.1394038849047078,1153.659456012422
Afternoons,LightGBM,0.14154490136590825,1153.659456012422
Afternoons,LightGBM,0.14368591782710874,1153.659456012422
Afternoons,LightGBM,0.1458269342883092,1153.659456012422
Afternoons,LightGBM,0.14796795074950966,1153.659456012422
Afternoons,LightGBM,0.15010896721071015,1153.659456012422
Afternoons,LightGBM,0.15224998367191062,1153.659456012422
Afternoons,LightGBM,0.15439100013311108,1153.5196525577219
Afternoons,LightGBM,0.15653201659431157,1153.5196525577219
Afternoons,LightGBM,0.15867303305551203,1153.5196525577219
Afternoons,LightGBM,0.1608140495167125,1153.5196525577219
Afternoons,LightGBM,0.16295506597791298,1153.537127904616
Afternoons,LightGBM,0.16509608243911345,1153.537127904616
Afternoons,LightGBM,0.1672370989003139,1153.537127904616
Afternoons,LightGBM,0.1693781153615144,1153.537127904616
Afternoons,LightGBM,0.17151913182271486,1153.537127904616
Afternoons,LightGBM,0.17366014828391535,1138.5381516369325
Afternoons,LightGBM,0.1758011647451158,1138.5381516369325
Afternoons,LightGBM,0.17794218120631627,1138.5381516369325
Afternoons,LightGBM,0.18008319766751676,1152.3064077055374
Afternoons,LightGBM,0.18222421412871723,1152.3064077055374
Afternoons,LightGBM,0.1843652305899177,1152.3064077055374
Afternoons,LightGBM,0.18650624705111818,1152.2222070065056
Afternoons,LightGBM,0.18864726351231864,1152.2222070065056
Afternoons,LightGBM,0.1907882799735191,1152.2222070065056
Afternoons,LightGBM,0.1929292964347196,1152.68588601464
Afternoons,LightGBM,0.19507031289592006,1157.4682736359248
Afternoons,LightGBM,0.19721132935712052,1157.4682736359248
Afternoons,LightGBM,0.199352345818321,1157.4682736359248
Afternoons,LightGBM,0.20149336227952147,1157.4682736359248
Afternoons,LightGBM,0.20363437874072193,1157.4682736359248
Afternoons,LightGBM,0.20577539520192242,1157.4682736359248
Afternoons,LightGBM,0.20791641166312289,1157.4682736359248
Afternoons,LightGBM,0.21005742812432335,1157.4682736359248
Afternoons,LightGBM,0.21219844458552384,1157.4682736359248
Afternoons,LightGBM,0.2143394610467243,1157.4682736359248
Afternoons,XGBoost,0.0023788313878776,1436.1463623046875
Afternoons,XGBoost,0.004519847849078072,1436.1463623046875
Afternoons,XGBoost,0.006660864310278543,1436.05859375
Afternoons,XGBoost,0.008801880771479016,1436.055908203125
Afternoons,XGBoost,0.010942897232679487,1399.48388671875
Afternoons,XGBoost,0.01308391369387996,1399.48388671875
Afternoons,XGBoost,0.01522493015508043,1399.75048828125
Afternoons,XGBoost,0.0173659466162809,1361.5401611328125
Afternoons,XGBoost,0.019506963077481374,1178.8515625
Afternoons,XGBoost,0.021647979538681847,1217.279541015625
Afternoons,XGBoost,0.02378899599988232,1212.0389404296875
Afternoons,XGBoost,0.02593001246108279,1194.973388671875
Afternoons,XGBoost,0.02807102892228326,1186.49560546875
Afternoons,XGBoost,0.030212045383483734,1188.081787109375
Afternoons,XGBoost,0.03235306184468421,1190.3275146484375
Afternoons,XGBoost,0.03449407830588468,1189.640869140625
Afternoons,XGBoost,0.03663509476708515,1180.569091796875
Afternoons,XGBoost,0.03877611122828562,1180.569091796875
Afternoons,XGBoost,0.0409171276894861,1180.569091796875
Afternoons,XGBoost,0.04305814415068657,1184.8194580078125
Afternoons,XGBoost,0.04519916061188704,1184.8438720703125
Afternoons,XGBoost,0.04734017707308751,1189.728515625
Afternoons,XGBoost,0.04948119353428798,1189.728515625
Afternoons,XGBoost,0.05162220999548846,1189.728515625
Afternoons,XGBoost,0.05376322645668893,1174.3370361328125
Afternoons,XGBoost,0.055904242917889396,1174.325439453125
Afternoons,XGBoost,0.05804525937908987,1174.325439453125
Afternoons,XGBoost,0.06018627584029034,1174.325439453125
Afternoons,XGBoost,0.06232729230149081,1174.325439453125
Afternoons,XGBoost,0.06446830876269129,1174.325439453125
Afternoons,XGBoost,0.06660932522389176,1174.325439453125
Afternoons,XGBoost,0.06875034168509223,1174.325439453125
Afternoons,XGBoost,0.0708913581462927,1174.325439453125
Afternoons,XGBoost,0.07303237460749318,1174.325439453125
Afternoons,XGBoost,0.07517339106869364,1174.325439453125
Afternoons,XGBoost,0.07731440752989412,1174.325439453125
Afternoons,XGBoost,0.07945542399109459,1174.325439453125
Afternoons,XGBoost,0.08159644045229505,1174.325439453125
Afternoons,XGBoost,0.08373745691349553,1174.325439453125
Afternoons,XGBoost,0.08587847337469601,1174.325439453125
Afternoons,XGBoost,0.08801948983589648,1174.325439453125
Afternoons,XGBoost,0.09016050629709695,1174.325439453125
Afternoons,XGBoost,0.09230152275829742,1174.325439453125
Afternoons,XGBoost,0.0944425392194979,1174.325439453125
Afternoons,XGBoost,0.09658355568069836,1174.325439453125
Afternoons,XGBoost,0.09872457214189884,1174.325439453125
Afternoons,XGBoost,0.10086558860309931,1174.325439453125
Afternoons,XGBoost,0.10300660506429977,1174.325439453125
Afternoons,XGBoost,0.10514762152550025,1174.325439453125
Afternoons,XGBoost,0.10728863798670073,1174.5438232421875
Afternoons,XGBoost,0.10942965444790119,1174.5438232421875
Afternoons,XGBoost,0.11157067090910167,1174.5438232421875
Afternoons,XGBoost,0.11371168737030214,1174.5438232421875
Afternoons,XGBoost,0.1158527038315026,1174.583740234375
Afternoons,XGBoost,0.11799372029270308,1174.583740234375
Afternoons,XGBoost,0.12013473675390356,1174.583740234375
Afternoons,XGBoost,0.12227575321510402,1174.583740234375
Afternoons,XGBoost,0.1244167696763045,1174.583740234375
Afternoons,XGBoost,0.12655778613750496,1174.583740234375
Afternoons,XGBoost,0.12869880259870542,1174.583740234375
Afternoons,XGBoost,0.1308398190599059,1174.583740234375
Afternoons,XGBoost,0.13298083552110637,1174.583740234375
Afternoons,XGBoost,0.13512185198230683,1174.583740234375
Afternoons,XGBoost,0.13726286844350732,1174.583740234375
Afternoons,XGBoost,0.1394038849047078,1174.583740234375
Afternoons,XGBoost,0.14154490136590825,1174.583740234375
Afternoons,XGBoost,0.14368591782710874,1174.583740234375
Afternoons,XGBoost,0.1458269342883092,1174.583740234375
Afternoons,XGBoost,0.14796795074950966,1174.583740234375
Afternoons,XGBoost,0.15010896721071015,1174.583740234375
Afternoons,XGBoost,0.15224998367191062,1174.583740234375
Afternoons,XGBoost,0.15439100013311108,1173.45068359375
Afternoons,XGBoost,0.15653201659431157,1173.45068359375
Afternoons,XGBoost,0.15867303305551203,1173.45068359375
Afternoons,XGBoost,0.1608140495167125,1173.503173828125
Afternoons,XGBoost,0.16295506597791298,1173.503173828125
Afternoons,XGBoost,0.16509608243911345,1173.503173828125
Afternoons,XGBoost,0.1672370989003139,1173.54736328125
Afternoons,XGBoost,0.1693781153615144,1173.54736328125
Afternoons,XGBoost,0.17151913182271486,1173.54736328125
Afternoons,XGBoost,0.17366014828391535,1173.54736328125
Afternoons,XGBoost,0.1758011647451158,1173.54736328125
Afternoons,XGBoost,0.17794218120631627,1173.54736328125
Afternoons,XGBoost,0.18008319766751676,1174.7432861328125
Afternoons,XGBoost,0.18222421412871723,1174.7432861328125
