Dataset,Model,5 Building use diversity,Predicted Value
Mornings,XGBoost,0.06159268191157609,400.7425842285156
Mornings,XGBoost,0.06357954261840112,400.7425842285156
Mornings,XGBoost,0.06556640332522616,400.7425842285156
Mornings,XGBoost,0.0675532640320512,400.7425842285156
Mornings,XGBoost,0.06954012473887623,400.7425842285156
Mornings,XGBoost,0.07152698544570127,400.7425842285156
Mornings,XGBoost,0.0735138461525263,400.7425842285156
Mornings,XGBoost,0.07550070685935134,400.7425842285156
Mornings,XGBoost,0.07748756756617638,400.7425842285156
Mornings,XGBoost,0.07947442827300141,400.7425842285156
Mornings,XGBoost,0.08146128897982644,400.7425842285156
Mornings,XGBoost,0.08344814968665147,400.7425842285156
Mornings,XGBoost,0.08543501039347651,400.7425842285156
Mornings,XGBoost,0.08742187110030154,400.7585144042969
Mornings,XGBoost,0.08940873180712658,400.76776123046875
Mornings,XGBoost,0.09139559251395162,400.76776123046875
Mornings,XGBoost,0.09338245322077665,390.5354919433594
Mornings,XGBoost,0.09536931392760169,390.5354919433594
Mornings,XGBoost,0.09735617463442672,390.5354919433594
Mornings,XGBoost,0.09934303534125176,390.5354919433594
Mornings,XGBoost,0.1013298960480768,390.5354919433594
Mornings,XGBoost,0.10331675675490183,390.5354919433594
Mornings,XGBoost,0.10530361746172687,390.5354919433594
Mornings,XGBoost,0.1072904781685519,390.5354919433594
Mornings,XGBoost,0.10927733887537694,390.5354919433594
Mornings,XGBoost,0.11126419958220196,390.5354919433594
Mornings,XGBoost,0.113251060289027,390.5354919433594
Mornings,XGBoost,0.11523792099585203,390.5354919433594
Mornings,XGBoost,0.11722478170267707,390.5354919433594
Mornings,XGBoost,0.1192116424095021,390.5354919433594
Mornings,XGBoost,0.12119850311632714,390.5354919433594
Mornings,XGBoost,0.12318536382315218,390.5354919433594
Mornings,XGBoost,0.12517222452997723,390.5354919433594
Mornings,XGBoost,0.12715908523680225,390.5354919433594
Mornings,XGBoost,0.12914594594362727,390.5354919433594
Mornings,XGBoost,0.13113280665045232,390.5354919433594
Mornings,XGBoost,0.13311966735727734,390.5354919433594
Mornings,XGBoost,0.1351065280641024,390.6353454589844
Mornings,XGBoost,0.13709338877092742,390.6353454589844
Mornings,XGBoost,0.13908024947775247,390.6353454589844
Mornings,XGBoost,0.1410671101845775,390.6353454589844
Mornings,XGBoost,0.14305397089140254,390.6508483886719
Mornings,XGBoost,0.14504083159822756,390.6379699707031
Mornings,XGBoost,0.1470276923050526,390.6379699707031
Mornings,XGBoost,0.14901455301187763,390.6379699707031
Mornings,XGBoost,0.15100141371870268,390.6379699707031
Mornings,XGBoost,0.1529882744255277,390.6379699707031
Mornings,XGBoost,0.15497513513235275,390.6715393066406
Mornings,XGBoost,0.15696199583917778,390.6715393066406
Mornings,XGBoost,0.15894885654600283,390.6715393066406
Mornings,XGBoost,0.16093571725282785,390.6715393066406
Mornings,XGBoost,0.16292257795965287,390.6715393066406
Mornings,XGBoost,0.16490943866647792,390.6715393066406
Mornings,XGBoost,0.16689629937330294,401.3395080566406
Mornings,XGBoost,0.168883160080128,401.3395080566406
Mornings,XGBoost,0.17087002078695301,401.3395080566406
Mornings,XGBoost,0.17285688149377806,401.3395080566406
Mornings,XGBoost,0.1748437422006031,401.3395080566406
Mornings,XGBoost,0.17683060290742814,401.3395080566406
Mornings,XGBoost,0.17881746361425316,401.3395080566406
Mornings,XGBoost,0.1808043243210782,400.3876953125
Mornings,XGBoost,0.18279118502790323,400.3876953125
Mornings,XGBoost,0.18477804573472828,400.3876953125
Mornings,XGBoost,0.1867649064415533,398.58868408203125
Mornings,XGBoost,0.18875176714837835,398.58868408203125
Mornings,XGBoost,0.19073862785520337,398.5970153808594
Mornings,XGBoost,0.1927254885620284,398.5970153808594
Mornings,XGBoost,0.19471234926885345,398.33880615234375
Mornings,XGBoost,0.1966992099756785,398.50592041015625
Lunches,CatBoost,0.0,1145.8096313857707
Lunches,CatBoost,0.001986860706825035,1130.478610339583
Lunches,CatBoost,0.00397372141365007,1123.1291367357185
Lunches,CatBoost,0.0059605821204751054,1119.2391978905441
Lunches,CatBoost,0.00794744282730014,1119.1529806394526
Lunches,CatBoost,0.009934303534125177,1119.378025437535
Lunches,CatBoost,0.011921164240950211,1119.378025437535
Lunches,CatBoost,0.013908024947775245,1102.1859891011352
Lunches,CatBoost,0.01589488565460028,1101.2207282286963
Lunches,CatBoost,0.017881746361425317,1097.175684657844
Lunches,CatBoost,0.019868607068250353,1099.5005727912899
Lunches,CatBoost,0.021855467775075386,1090.2955323018969
Lunches,CatBoost,0.023842328481900422,1082.8597358239992
Lunches,CatBoost,0.025829189188725458,1083.38287145987
Lunches,CatBoost,0.02781604989555049,1083.38287145987
Lunches,CatBoost,0.029802910602375526,1083.38287145987
Lunches,CatBoost,0.03178977130920056,1083.38287145987
Lunches,CatBoost,0.0337766320160256,1083.38287145987
Lunches,CatBoost,0.035763492722850634,1083.38287145987
Lunches,CatBoost,0.03775035342967567,1083.38287145987
Lunches,CatBoost,0.039737214136500706,1083.38287145987
Lunches,CatBoost,0.041724074843325736,1083.38287145987
Lunches,CatBoost,0.04371093555015077,1083.38287145987
Lunches,CatBoost,0.04569779625697581,1083.38287145987
Lunches,CatBoost,0.047684656963800844,1083.38287145987
Lunches,CatBoost,0.04967151767062588,1083.38287145987
Lunches,CatBoost,0.051658378377450916,1083.38287145987
Lunches,CatBoost,0.05364523908427595,1083.38287145987
Lunches,CatBoost,0.05563209979110098,1083.38287145987
Lunches,CatBoost,0.05761896049792602,1083.38287145987
Lunches,CatBoost,0.05960582120475105,1083.38287145987
Lunches,CatBoost,0.06159268191157609,1083.38287145987
Lunches,CatBoost,0.06357954261840112,1083.38287145987
Lunches,CatBoost,0.06556640332522616,1083.38287145987
Lunches,CatBoost,0.0675532640320512,1083.38287145987
Lunches,CatBoost,0.06954012473887623,1083.38287145987
Lunches,CatBoost,0.07152698544570127,1083.38287145987
Lunches,CatBoost,0.0735138461525263,1083.38287145987
Lunches,CatBoost,0.07550070685935134,1083.38287145987
Lunches,CatBoost,0.07748756756617638,1083.38287145987
Lunches,CatBoost,0.07947442827300141,1083.38287145987
Lunches,CatBoost,0.08146128897982644,1083.38287145987
Lunches,CatBoost,0.08344814968665147,1083.38287145987
Lunches,CatBoost,0.08543501039347651,1083.38287145987
Lunches,CatBoost,0.08742187110030154,1083.38287145987
Lunches,CatBoost,0.08940873180712658,1083.38287145987
Lunches,CatBoost,0.09139559251395162,1083.38287145987
Lunches,CatBoost,0.09338245322077665,1083.38287145987
Lunches,CatBoost,0.09536931392760169,1083.38287145987
Lunches,CatBoost,0.09735617463442672,1083.38287145987
Lunches,CatBoost,0.09934303534125176,1083.38287145987
Lunches,CatBoost,0.1013298960480768,1083.38287145987
Lunches,CatBoost,0.10331675675490183,1083.38287145987
Lunches,CatBoost,0.10530361746172687,1083.38287145987
Lunches,CatBoost,0.1072904781685519,1083.38287145987
Lunches,CatBoost,0.10927733887537694,1083.38287145987
Lunches,CatBoost,0.11126419958220196,1083.38287145987
Lunches,CatBoost,0.113251060289027,1083.38287145987
Lunches,CatBoost,0.11523792099585203,1083.38287145987
Lunches,CatBoost,0.11722478170267707,1083.38287145987
Lunches,CatBoost,0.1192116424095021,1083.38287145987
Lunches,CatBoost,0.12119850311632714,1083.38287145987
Lunches,CatBoost,0.12318536382315218,1083.38287145987
Lunches,CatBoost,0.12517222452997723,1083.38287145987
Lunches,CatBoost,0.12715908523680225,1083.38287145987
Lunches,CatBoost,0.12914594594362727,1083.38287145987
Lunches,CatBoost,0.13113280665045232,1083.38287145987
Lunches,CatBoost,0.13311966735727734,1083.38287145987
Lunches,CatBoost,0.1351065280641024,1083.38287145987
Lunches,CatBoost,0.13709338877092742,1083.38287145987
Lunches,CatBoost,0.13908024947775247,1083.38287145987
Lunches,CatBoost,0.1410671101845775,1083.38287145987
Lunches,CatBoost,0.14305397089140254,1083.38287145987
Lunches,CatBoost,0.14504083159822756,1083.38287145987
Lunches,CatBoost,0.1470276923050526,1083.38287145987
Lunches,CatBoost,0.14901455301187763,1083.38287145987
Lunches,CatBoost,0.15100141371870268,1083.38287145987
Lunches,CatBoost,0.1529882744255277,1083.38287145987
Lunches,CatBoost,0.15497513513235275,1083.38287145987
Lunches,CatBoost,0.15696199583917778,1083.38287145987
Lunches,CatBoost,0.15894885654600283,1083.38287145987
Lunches,CatBoost,0.16093571725282785,1083.4260409678702
Lunches,CatBoost,0.16292257795965287,1083.6818793699738
Lunches,CatBoost,0.16490943866647792,1083.9395832234386
Lunches,CatBoost,0.16689629937330294,1083.9395832234386
Lunches,CatBoost,0.168883160080128,1083.9395832234386
Lunches,CatBoost,0.17087002078695301,1083.9395832234386
Lunches,CatBoost,0.17285688149377806,1083.9395832234386
Lunches,CatBoost,0.1748437422006031,1083.9395832234386
Lunches,CatBoost,0.17683060290742814,1083.9395832234386
Lunches,CatBoost,0.17881746361425316,1083.9395832234386
Lunches,CatBoost,0.1808043243210782,1083.9395832234386
Lunches,CatBoost,0.18279118502790323,1083.9395832234386
Lunches,CatBoost,0.18477804573472828,1083.9395832234386
Lunches,CatBoost,0.1867649064415533,1083.9395832234386
Lunches,CatBoost,0.18875176714837835,1083.9395832234386
Lunches,CatBoost,0.19073862785520337,1080.5917302784478
Lunches,CatBoost,0.1927254885620284,1080.5917302784478
Lunches,CatBoost,0.19471234926885345,1080.5917302784478
Lunches,CatBoost,0.1966992099756785,1080.5917302784478
Lunches,LightGBM,0.0,1199.705475518856
Lunches,LightGBM,0.001986860706825035,1187.5270666807803
Lunches,LightGBM,0.00397372141365007,1115.8822729091933
Lunches,LightGBM,0.0059605821204751054,1123.1349315219286
Lunches,LightGBM,0.00794744282730014,1122.8927392849882
Lunches,LightGBM,0.009934303534125177,1123.8949385408814
Lunches,LightGBM,0.011921164240950211,1124.3939625725811
Lunches,LightGBM,0.013908024947775245,1103.0475179012885
Lunches,LightGBM,0.01589488565460028,1101.6757100102857
Lunches,LightGBM,0.017881746361425317,1097.6921983889204
Lunches,LightGBM,0.019868607068250353,1091.4588044943007
Lunches,LightGBM,0.021855467775075386,1084.7857719554281
Lunches,LightGBM,0.023842328481900422,1084.7089212249239
Lunches,LightGBM,0.025829189188725458,1084.5716695840697
Lunches,LightGBM,0.02781604989555049,1084.5716695840697
Lunches,LightGBM,0.029802910602375526,1084.5716695840697
Lunches,LightGBM,0.03178977130920056,1084.5716695840697
Lunches,LightGBM,0.0337766320160256,1084.5716695840697
Lunches,LightGBM,0.035763492722850634,1084.5716695840697
Lunches,LightGBM,0.03775035342967567,1084.5716695840697
Lunches,LightGBM,0.039737214136500706,1084.5716695840697
Lunches,LightGBM,0.041724074843325736,1084.5716695840697
Lunches,LightGBM,0.04371093555015077,1084.5716695840697
Lunches,LightGBM,0.04569779625697581,1084.5716695840697
Lunches,LightGBM,0.047684656963800844,1084.5716695840697
Lunches,LightGBM,0.04967151767062588,1084.5716695840697
Lunches,LightGBM,0.051658378377450916,1084.5716695840697
Lunches,LightGBM,0.05364523908427595,1084.5716695840697
Lunches,LightGBM,0.05563209979110098,1084.5716695840697
Lunches,LightGBM,0.05761896049792602,1086.9049383362094
Lunches,LightGBM,0.05960582120475105,1085.8872578438518
Lunches,LightGBM,0.06159268191157609,1085.8872578438518
Lunches,LightGBM,0.06357954261840112,1085.8872578438518
Lunches,LightGBM,0.06556640332522616,1085.8872578438518
Lunches,LightGBM,0.0675532640320512,1085.8872578438518
Lunches,LightGBM,0.06954012473887623,1085.8872578438518
Lunches,LightGBM,0.07152698544570127,1085.8872578438518
Lunches,LightGBM,0.0735138461525263,1085.8872578438518
Lunches,LightGBM,0.07550070685935134,1085.8872578438518
Lunches,LightGBM,0.07748756756617638,1085.8872578438518
Lunches,LightGBM,0.07947442827300141,1085.8872578438518
Lunches,LightGBM,0.08146128897982644,1085.8872578438518
Lunches,LightGBM,0.08344814968665147,1085.8872578438518
Lunches,LightGBM,0.08543501039347651,1085.8872578438518
Lunches,LightGBM,0.08742187110030154,1080.6887303584024
Lunches,LightGBM,0.08940873180712658,1080.6887303584024
Lunches,LightGBM,0.09139559251395162,1080.682114981224
Lunches,LightGBM,0.09338245322077665,1080.682114981224
Lunches,LightGBM,0.09536931392760169,1080.682114981224
Lunches,LightGBM,0.09735617463442672,1080.682114981224
Lunches,LightGBM,0.09934303534125176,1080.682114981224
Lunches,LightGBM,0.1013298960480768,1080.682114981224
Lunches,LightGBM,0.10331675675490183,1080.682114981224
Lunches,LightGBM,0.10530361746172687,1080.682114981224
Lunches,LightGBM,0.1072904781685519,1080.682114981224
Lunches,LightGBM,0.10927733887537694,1080.682114981224
Lunches,LightGBM,0.11126419958220196,1080.682114981224
Lunches,LightGBM,0.113251060289027,1080.682114981224
Lunches,LightGBM,0.11523792099585203,1079.6679120110493
Lunches,LightGBM,0.11722478170267707,1079.6679120110493
Lunches,LightGBM,0.1192116424095021,1079.6679120110493
Lunches,LightGBM,0.12119850311632714,1079.6679120110493
Lunches,LightGBM,0.12318536382315218,1079.6679120110493
Lunches,LightGBM,0.12517222452997723,1079.6679120110493
Lunches,LightGBM,0.12715908523680225,1079.6679120110493
Lunches,LightGBM,0.12914594594362727,1079.6679120110493
Lunches,LightGBM,0.13113280665045232,1079.6679120110493
Lunches,LightGBM,0.13311966735727734,1079.6679120110493
Lunches,LightGBM,0.1351065280641024,1079.6679120110493
Lunches,LightGBM,0.13709338877092742,1079.6475381185103
Lunches,LightGBM,0.13908024947775247,1079.6475381185103
Lunches,LightGBM,0.1410671101845775,1079.6475381185103
Lunches,LightGBM,0.14305397089140254,1075.4939780241546
Lunches,LightGBM,0.14504083159822756,1075.4939780241546
Lunches,LightGBM,0.1470276923050526,1075.4939780241546
Lunches,LightGBM,0.14901455301187763,1075.4939780241546
Lunches,LightGBM,0.15100141371870268,1075.4939780241546
Lunches,LightGBM,0.1529882744255277,1075.4939780241546
Lunches,LightGBM,0.15497513513235275,1075.4939780241546
Lunches,LightGBM,0.15696199583917778,1074.4072834694534
Lunches,LightGBM,0.15894885654600283,1074.4072834694534
Lunches,LightGBM,0.16093571725282785,1097.3193313542204
Lunches,LightGBM,0.16292257795965287,1097.3193313542204
Lunches,LightGBM,0.16490943866647792,1109.5463775721555
Lunches,LightGBM,0.16689629937330294,1109.5463775721555
Lunches,LightGBM,0.168883160080128,1109.5463775721555
Lunches,LightGBM,0.17087002078695301,1109.5463775721555
Lunches,LightGBM,0.17285688149377806,1109.5463775721555
Lunches,LightGBM,0.1748437422006031,1109.5463775721555
Lunches,LightGBM,0.17683060290742814,1109.5463775721555
Lunches,LightGBM,0.17881746361425316,1109.5463775721555
Lunches,LightGBM,0.1808043243210782,1109.5463775721555
Lunches,LightGBM,0.18279118502790323,1109.5463775721555
Lunches,LightGBM,0.18477804573472828,1109.5463775721555
Lunches,LightGBM,0.1867649064415533,1095.6214918653266
Lunches,LightGBM,0.18875176714837835,1095.6214918653266
Lunches,LightGBM,0.19073862785520337,1089.003504308732
Lunches,LightGBM,0.1927254885620284,1089.003504308732
Lunches,LightGBM,0.19471234926885345,1089.003504308732
Lunches,LightGBM,0.1966992099756785,1089.003504308732
Lunches,XGBoost,0.0,1305.0460205078125
Lunches,XGBoost,0.001986860706825035,1242.754638671875
Lunches,XGBoost,0.00397372141365007,1142.0313720703125
Lunches,XGBoost,0.0059605821204751054,1140.9224853515625
Lunches,XGBoost,0.00794744282730014,1144.58203125
Lunches,XGBoost,0.009934303534125177,1158.02734375
Lunches,XGBoost,0.011921164240950211,1166.59912109375
Lunches,XGBoost,0.013908024947775245,1103.4609375
Lunches,XGBoost,0.01589488565460028,1098.570068359375
Lunches,XGBoost,0.017881746361425317,1099.76171875
Lunches,XGBoost,0.019868607068250353,1084.4266357421875
Lunches,XGBoost,0.021855467775075386,1078.9288330078125
Lunches,XGBoost,0.023842328481900422,1083.68017578125
Lunches,XGBoost,0.025829189188725458,1102.8736572265625
Lunches,XGBoost,0.02781604989555049,1102.8736572265625
Lunches,XGBoost,0.029802910602375526,1102.8736572265625
Lunches,XGBoost,0.03178977130920056,1102.8736572265625
Lunches,XGBoost,0.0337766320160256,1102.8736572265625
Lunches,XGBoost,0.035763492722850634,1102.8736572265625
Lunches,XGBoost,0.03775035342967567,1102.8736572265625
Lunches,XGBoost,0.039737214136500706,1073.1904296875
Lunches,XGBoost,0.041724074843325736,1073.1904296875
Lunches,XGBoost,0.04371093555015077,1073.1904296875
Lunches,XGBoost,0.04569779625697581,1073.1904296875
Lunches,XGBoost,0.047684656963800844,1073.1904296875
Lunches,XGBoost,0.04967151767062588,1073.1904296875
Lunches,XGBoost,0.051658378377450916,1073.1904296875
Lunches,XGBoost,0.05364523908427595,1073.1904296875
Lunches,XGBoost,0.05563209979110098,1089.0728759765625
Lunches,XGBoost,0.05761896049792602,1089.0799560546875
Lunches,XGBoost,0.05960582120475105,1089.0799560546875
Lunches,XGBoost,0.06159268191157609,1088.011474609375
Lunches,XGBoost,0.06357954261840112,1087.8426513671875
Lunches,XGBoost,0.06556640332522616,1087.8426513671875
Lunches,XGBoost,0.0675532640320512,1086.7508544921875
Lunches,XGBoost,0.06954012473887623,1086.7508544921875
Lunches,XGBoost,0.07152698544570127,1086.7508544921875
Lunches,XGBoost,0.0735138461525263,1086.7508544921875
Lunches,XGBoost,0.07550070685935134,1086.7508544921875
Lunches,XGBoost,0.07748756756617638,1086.7508544921875
Lunches,XGBoost,0.07947442827300141,1086.7508544921875
Lunches,XGBoost,0.08146128897982644,1086.7508544921875
Lunches,XGBoost,0.08344814968665147,1086.7508544921875
Lunches,XGBoost,0.08543501039347651,1086.7508544921875
Lunches,XGBoost,0.08742187110030154,1086.6766357421875
Lunches,XGBoost,0.08940873180712658,1086.6766357421875
Lunches,XGBoost,0.09139559251395162,1086.1719970703125
Lunches,XGBoost,0.09338245322077665,1085.29052734375
Lunches,XGBoost,0.09536931392760169,1085.29052734375
Lunches,XGBoost,0.09735617463442672,1085.29052734375
Lunches,XGBoost,0.09934303534125176,1085.29052734375
Lunches,XGBoost,0.1013298960480768,1085.29052734375
Lunches,XGBoost,0.10331675675490183,1085.29052734375
Lunches,XGBoost,0.10530361746172687,1085.29052734375
Lunches,XGBoost,0.1072904781685519,1085.29052734375
Lunches,XGBoost,0.10927733887537694,1085.29052734375
Lunches,XGBoost,0.11126419958220196,1085.29052734375
Lunches,XGBoost,0.113251060289027,1085.29052734375
Lunches,XGBoost,0.11523792099585203,1085.29052734375
Lunches,XGBoost,0.11722478170267707,1085.29052734375
Lunches,XGBoost,0.1192116424095021,1085.29052734375
Lunches,XGBoost,0.12119850311632714,1085.29052734375
Lunches,XGBoost,0.12318536382315218,1085.29052734375
Lunches,XGBoost,0.12517222452997723,1085.29052734375
Lunches,XGBoost,0.12715908523680225,1085.29052734375
Lunches,XGBoost,0.12914594594362727,1085.29052734375
Lunches,XGBoost,0.13113280665045232,1085.29052734375
Lunches,XGBoost,0.13311966735727734,1085.29052734375
Lunches,XGBoost,0.1351065280641024,1085.6395263671875
Lunches,XGBoost,0.13709338877092742,1085.8743896484375
Lunches,XGBoost,0.13908024947775247,1085.8743896484375
Lunches,XGBoost,0.1410671101845775,1085.8743896484375
Lunches,XGBoost,0.14305397089140254,1085.8743896484375
Lunches,XGBoost,0.14504083159822756,1085.871337890625
Lunches,XGBoost,0.1470276923050526,1085.871337890625
Lunches,XGBoost,0.14901455301187763,1085.871337890625
Lunches,XGBoost,0.15100141371870268,1085.871337890625
Lunches,XGBoost,0.1529882744255277,1085.871337890625
Lunches,XGBoost,0.15497513513235275,1085.98095703125
Lunches,XGBoost,0.15696199583917778,1085.98095703125
Lunches,XGBoost,0.15894885654600283,1086.6534423828125
Lunches,XGBoost,0.16093571725282785,1090.98974609375
Lunches,XGBoost,0.16292257795965287,1090.98974609375
Lunches,XGBoost,0.16490943866647792,1090.98974609375
Lunches,XGBoost,0.16689629937330294,1093.214599609375
Lunches,XGBoost,0.168883160080128,1093.214599609375
Lunches,XGBoost,0.17087002078695301,1093.214599609375
Lunches,XGBoost,0.17285688149377806,1093.214599609375
Lunches,XGBoost,0.1748437422006031,1093.214599609375
Lunches,XGBoost,0.17683060290742814,1093.214599609375
Lunches,XGBoost,0.17881746361425316,1093.214599609375
Lunches,XGBoost,0.1808043243210782,1090.409423828125
Lunches,XGBoost,0.18279118502790323,1090.409423828125
Lunches,XGBoost,0.18477804573472828,1090.409423828125
Lunches,XGBoost,0.1867649064415533,1091.427001953125
Lunches,XGBoost,0.18875176714837835,1091.427001953125
Lunches,XGBoost,0.19073862785520337,1091.427001953125
Lunches,XGBoost,0.1927254885620284,1091.427001953125
Lunches,XGBoost,0.19471234926885345,1091.4249267578125
Lunches,XGBoost,0.1966992099756785,1091.4249267578125
Afternoons,CatBoost,0.0,1300.1241474757107
Afternoons,CatBoost,0.001986860706825035,1272.2272723740095
Afternoons,CatBoost,0.00397372141365007,1258.9856159839128
Afternoons,CatBoost,0.0059605821204751054,1261.7198764610935
Afternoons,CatBoost,0.00794744282730014,1261.2448289837318
Afternoons,CatBoost,0.009934303534125177,1240.3741631819007
Afternoons,CatBoost,0.011921164240950211,1252.042947761084
Afternoons,CatBoost,0.013908024947775245,1238.3124215497485
Afternoons,CatBoost,0.01589488565460028,1212.8822971726938
Afternoons,CatBoost,0.017881746361425317,1203.4789122011157
Afternoons,CatBoost,0.019868607068250353,1179.0416344392202
Afternoons,CatBoost,0.021855467775075386,1170.683166739458
Afternoons,CatBoost,0.023842328481900422,1170.6782921537351
Afternoons,CatBoost,0.025829189188725458,1170.6782921537351
Afternoons,CatBoost,0.02781604989555049,1170.6782921537351
Afternoons,CatBoost,0.029802910602375526,1170.6782921537351
Afternoons,CatBoost,0.03178977130920056,1170.6782921537351
Afternoons,CatBoost,0.0337766320160256,1170.6782921537351
Afternoons,CatBoost,0.035763492722850634,1170.6782921537351
Afternoons,CatBoost,0.03775035342967567,1170.6782921537351
Afternoons,CatBoost,0.039737214136500706,1170.6782921537351
Afternoons,CatBoost,0.041724074843325736,1170.6782921537351
Afternoons,CatBoost,0.04371093555015077,1170.6782921537351
Afternoons,CatBoost,0.04569779625697581,1170.6782921537351
Afternoons,CatBoost,0.047684656963800844,1170.6782921537351
Afternoons,CatBoost,0.04967151767062588,1170.6782921537351
Afternoons,CatBoost,0.051658378377450916,1170.6782921537351
Afternoons,CatBoost,0.05364523908427595,1170.6782921537351
Afternoons,CatBoost,0.05563209979110098,1170.6782921537351
Afternoons,CatBoost,0.05761896049792602,1170.6782921537351
Afternoons,CatBoost,0.05960582120475105,1170.6782921537351
Afternoons,CatBoost,0.06159268191157609,1170.6782921537351
Afternoons,CatBoost,0.06357954261840112,1170.6782921537351
Afternoons,CatBoost,0.06556640332522616,1170.6782921537351
Afternoons,CatBoost,0.0675532640320512,1170.6782921537351
Afternoons,CatBoost,0.06954012473887623,1170.6782921537351
Afternoons,CatBoost,0.07152698544570127,1170.6782921537351
Afternoons,CatBoost,0.0735138461525263,1170.6782921537351
Afternoons,CatBoost,0.07550070685935134,1170.6782921537351
Afternoons,CatBoost,0.07748756756617638,1170.6782921537351
Afternoons,CatBoost,0.07947442827300141,1170.6782921537351
Afternoons,CatBoost,0.08146128897982644,1170.6782921537351
Afternoons,CatBoost,0.08344814968665147,1170.6782921537351
Afternoons,CatBoost,0.08543501039347651,1170.6782921537351
Afternoons,CatBoost,0.08742187110030154,1170.3437657370325
Afternoons,CatBoost,0.08940873180712658,1170.3437657370325
Afternoons,CatBoost,0.09139559251395162,1169.5451012621916
Afternoons,CatBoost,0.09338245322077665,1169.5451012621916
Afternoons,CatBoost,0.09536931392760169,1169.5451012621916
Afternoons,CatBoost,0.09735617463442672,1169.5451012621916
Afternoons,CatBoost,0.09934303534125176,1169.5451012621916
Afternoons,CatBoost,0.1013298960480768,1169.5451012621916
Afternoons,CatBoost,0.10331675675490183,1169.5451012621916
Afternoons,CatBoost,0.10530361746172687,1169.5451012621916
Afternoons,CatBoost,0.1072904781685519,1169.5451012621916
Afternoons,CatBoost,0.10927733887537694,1169.5451012621916
Afternoons,CatBoost,0.11126419958220196,1169.5451012621916
Afternoons,CatBoost,0.113251060289027,1169.5451012621916
Afternoons,CatBoost,0.11523792099585203,1169.5451012621916
Afternoons,CatBoost,0.11722478170267707,1169.5451012621916
Afternoons,CatBoost,0.1192116424095021,1169.5451012621916
Afternoons,CatBoost,0.12119850311632714,1169.5451012621916
Afternoons,CatBoost,0.12318536382315218,1169.5451012621916
Afternoons,CatBoost,0.12517222452997723,1169.5451012621916
Afternoons,CatBoost,0.12715908523680225,1169.5451012621916
Afternoons,CatBoost,0.12914594594362727,1169.5451012621916
Afternoons,CatBoost,0.13113280665045232,1169.5451012621916
Afternoons,CatBoost,0.13311966735727734,1169.5451012621916
Afternoons,CatBoost,0.1351065280641024,1169.5451012621916
Afternoons,CatBoost,0.13709338877092742,1169.5451012621916
Afternoons,CatBoost,0.13908024947775247,1169.5451012621916
Afternoons,CatBoost,0.1410671101845775,1169.5451012621916
Afternoons,CatBoost,0.14305397089140254,1169.5451012621916
Afternoons,CatBoost,0.14504083159822756,1169.5451012621916
Afternoons,CatBoost,0.1470276923050526,1169.5451012621916
Afternoons,CatBoost,0.14901455301187763,1169.5451012621916
Afternoons,CatBoost,0.15100141371870268,1169.5451012621916
Afternoons,CatBoost,0.1529882744255277,1169.5451012621916
Afternoons,CatBoost,0.15497513513235275,1169.5451012621916
Afternoons,CatBoost,0.15696199583917778,1169.5451012621916
Afternoons,CatBoost,0.15894885654600283,1169.5451012621916
Afternoons,CatBoost,0.16093571725282785,1169.5451012621916
Afternoons,CatBoost,0.16292257795965287,1170.5281844399078
Afternoons,CatBoost,0.16490943866647792,1174.4167450012644
Afternoons,CatBoost,0.16689629937330294,1174.4167450012644
Afternoons,CatBoost,0.168883160080128,1174.4167450012644
Afternoons,CatBoost,0.17087002078695301,1174.4167450012644
Afternoons,CatBoost,0.17285688149377806,1174.4167450012644
Afternoons,CatBoost,0.1748437422006031,1174.4167450012644
Afternoons,CatBoost,0.17683060290742814,1174.4167450012644
Afternoons,CatBoost,0.17881746361425316,1174.4167450012644
Afternoons,CatBoost,0.1808043243210782,1174.4167450012644
Afternoons,CatBoost,0.18279118502790323,1174.4167450012644
Afternoons,CatBoost,0.18477804573472828,1174.4167450012644
Afternoons,CatBoost,0.1867649064415533,1170.3966612878319
Afternoons,CatBoost,0.18875176714837835,1166.0204829328147
Afternoons,CatBoost,0.19073862785520337,1166.0204829328147
Afternoons,CatBoost,0.1927254885620284,1166.0204829328147
Afternoons,CatBoost,0.19471234926885345,1166.0204829328147
Afternoons,CatBoost,0.1966992099756785,1166.0204829328147
Afternoons,LightGBM,0.0,1403.923196599121
Afternoons,LightGBM,0.001986860706825035,1374.7819654429559
Afternoons,LightGBM,0.00397372141365007,1174.8887570586487
Afternoons,LightGBM,0.0059605821204751054,1177.8241747922696
Afternoons,LightGBM,0.00794744282730014,1204.981035305377
Afternoons,LightGBM,0.009934303534125177,1214.3880373926345
Afternoons,LightGBM,0.011921164240950211,1221.8438814063718
Afternoons,LightGBM,0.013908024947775245,1154.8720815206357
Afternoons,LightGBM,0.01589488565460028,1152.6781258522137
Afternoons,LightGBM,0.017881746361425317,1152.1820228427296
Afternoons,LightGBM,0.019868607068250353,1116.5730773881346
Afternoons,LightGBM,0.021855467775075386,1089.2905108524042
Afternoons,LightGBM,0.023842328481900422,1089.3440636327527
Afternoons,LightGBM,0.025829189188725458,1087.0564563088064
Afternoons,LightGBM,0.02781604989555049,1087.0564563088064
Afternoons,LightGBM,0.029802910602375526,1087.0564563088064
Afternoons,LightGBM,0.03178977130920056,1087.0564563088064
