Dataset,Model,5 Intersection density,Predicted Value
Lunches,XGBoost,0.002105697566442615,1131.703369140625
Lunches,XGBoost,0.00211833027679341,1131.703369140625
Lunches,XGBoost,0.002130962987144205,1199.7193603515625
Lunches,XGBoost,0.002143595697495,1199.154541015625
Afternoons,CatBoost,0.0008929573727663,1224.9502704486079
Afternoons,CatBoost,0.000905590083117095,1224.9502704486079
Afternoons,CatBoost,0.0009182227934678899,1224.9502704486079
Afternoons,CatBoost,0.0009308555038186849,1224.9502704486079
Afternoons,CatBoost,0.0009434882141694798,1227.6270226226154
Afternoons,CatBoost,0.0009561209245202748,1227.6270226226154
Afternoons,CatBoost,0.0009687536348710697,1227.3785723203416
Afternoons,CatBoost,0.0009813863452218647,1223.1047028542935
Afternoons,CatBoost,0.0009940190555726596,1223.1047028542935
Afternoons,CatBoost,0.0010066517659234546,1223.208914724156
Afternoons,CatBoost,0.0010192844762742495,1223.208914724156
Afternoons,CatBoost,0.0010319171866250444,1223.208914724156
Afternoons,CatBoost,0.0010445498969758394,1223.208914724156
Afternoons,CatBoost,0.0010571826073266343,1223.208914724156
Afternoons,CatBoost,0.0010698153176774293,1223.208914724156
Afternoons,CatBoost,0.0010824480280282242,1223.208914724156
Afternoons,CatBoost,0.0010950807383790192,1223.208914724156
Afternoons,CatBoost,0.0011077134487298141,1223.208914724156
Afternoons,CatBoost,0.001120346159080609,1188.4058125847803
Afternoons,CatBoost,0.001132978869431404,1177.3679354643966
Afternoons,CatBoost,0.001145611579782199,1177.3679354643966
Afternoons,CatBoost,0.001158244290132994,1177.3679354643966
Afternoons,CatBoost,0.0011708770004837889,1177.3679354643966
Afternoons,CatBoost,0.0011835097108345838,1177.3679354643966
Afternoons,CatBoost,0.0011961424211853788,1177.3679354643966
Afternoons,CatBoost,0.0012087751315361737,1177.3679354643966
Afternoons,CatBoost,0.0012214078418869687,1177.3679354643966
Afternoons,CatBoost,0.0012340405522377636,1177.3679354643966
Afternoons,CatBoost,0.0012466732625885585,1177.3679354643966
Afternoons,CatBoost,0.0012593059729393535,1177.3679354643966
Afternoons,CatBoost,0.0012719386832901484,1177.3679354643966
Afternoons,CatBoost,0.0012845713936409434,1177.3679354643966
Afternoons,CatBoost,0.0012972041039917383,1177.3679354643966
Afternoons,CatBoost,0.0013098368143425333,1177.3679354643966
Afternoons,CatBoost,0.0013224695246933282,1177.3679354643966
Afternoons,CatBoost,0.0013351022350441232,1177.3679354643966
Afternoons,CatBoost,0.0013477349453949181,1177.3679354643966
Afternoons,CatBoost,0.001360367655745713,1177.3679354643966
Afternoons,CatBoost,0.001373000366096508,1177.3679354643966
Afternoons,CatBoost,0.0013856330764473032,1177.3679354643966
Afternoons,CatBoost,0.0013982657867980981,1177.3679354643966
Afternoons,CatBoost,0.001410898497148893,1177.3679354643966
Afternoons,CatBoost,0.001423531207499688,1177.3679354643966
Afternoons,CatBoost,0.001436163917850483,1177.3679354643966
Afternoons,CatBoost,0.001448796628201278,1177.3679354643966
Afternoons,CatBoost,0.0014614293385520729,1177.3679354643966
Afternoons,CatBoost,0.0014740620489028678,1177.3679354643966
Afternoons,CatBoost,0.0014866947592536628,1177.4024677309924
Afternoons,CatBoost,0.0014993274696044577,1177.8834328160883
Afternoons,CatBoost,0.0015119601799552526,1177.8834328160883
Afternoons,CatBoost,0.0015245928903060476,1177.8834328160883
Afternoons,CatBoost,0.0015372256006568425,1177.8834328160883
Afternoons,CatBoost,0.0015498583110076375,1177.8834328160883
Afternoons,CatBoost,0.0015624910213584324,1177.8834328160883
Afternoons,CatBoost,0.0015751237317092274,1177.8834328160883
Afternoons,CatBoost,0.0015877564420600223,1177.8834328160883
Afternoons,CatBoost,0.0016003891524108173,1177.8834328160883
Afternoons,CatBoost,0.0016130218627616122,1187.9898619258634
Afternoons,CatBoost,0.0016256545731124072,1191.9203151113736
Afternoons,CatBoost,0.0016382872834632021,1193.584150520813
Afternoons,CatBoost,0.001650919993813997,1212.1377007716858
Afternoons,CatBoost,0.001663552704164792,1212.5953394165153
Afternoons,CatBoost,0.001676185414515587,1212.5953394165153
Afternoons,CatBoost,0.001688818124866382,1212.5953394165153
Afternoons,CatBoost,0.0017014508352171769,1212.5953394165153
Afternoons,CatBoost,0.0017140835455679718,1212.5674106117826
Afternoons,CatBoost,0.0017267162559187667,1212.5674106117826
Afternoons,CatBoost,0.0017393489662695617,1212.8716741471678
Afternoons,CatBoost,0.0017519816766203566,1212.8716741471678
Afternoons,CatBoost,0.0017646143869711516,1212.8716741471678
Afternoons,CatBoost,0.0017772470973219465,1212.8716741471678
Afternoons,CatBoost,0.0017898798076727415,1212.8716741471678
Afternoons,CatBoost,0.0018025125180235364,1212.8716741471678
Afternoons,CatBoost,0.0018151452283743314,1212.8716741471678
Afternoons,CatBoost,0.0018277779387251263,1212.8716741471678
Afternoons,CatBoost,0.0018404106490759213,1212.8716741471678
Afternoons,CatBoost,0.0018530433594267162,1212.8716741471678
Afternoons,CatBoost,0.0018656760697775112,1212.8716741471678
Afternoons,CatBoost,0.0018783087801283061,1212.8716741471678
Afternoons,CatBoost,0.001890941490479101,1212.8716741471678
Afternoons,CatBoost,0.001903574200829896,1212.8716741471678
Afternoons,CatBoost,0.001916206911180691,1212.8716741471678
Afternoons,CatBoost,0.001928839621531486,1212.8716741471678
Afternoons,CatBoost,0.0019414723318822808,1212.8716741471678
Afternoons,CatBoost,0.001954105042233076,1212.8716741471678
Afternoons,CatBoost,0.0019667377525838707,1212.8716741471678
Afternoons,CatBoost,0.0019793704629346657,1212.8716741471678
Afternoons,CatBoost,0.0019920031732854606,1226.0256729477246
Afternoons,CatBoost,0.0020046358836362556,1226.0256729477246
Afternoons,CatBoost,0.0020172685939870505,1226.0256729477246
Afternoons,CatBoost,0.0020299013043378455,1226.0256729477246
Afternoons,CatBoost,0.0020425340146886404,1226.0256729477246
Afternoons,CatBoost,0.0020551667250394354,1226.0256729477246
Afternoons,CatBoost,0.0020677994353902303,1226.0256729477246
Afternoons,CatBoost,0.0020804321457410253,1226.0256729477246
Afternoons,CatBoost,0.00209306485609182,1241.248326979037
Afternoons,CatBoost,0.002105697566442615,1241.248326979037
Afternoons,CatBoost,0.00211833027679341,1241.248326979037
Afternoons,CatBoost,0.002130962987144205,1241.248326979037
Afternoons,CatBoost,0.002143595697495,1236.0216769679266
Afternoons,LightGBM,0.0008929573727663,1162.6490950656405
Afternoons,LightGBM,0.000905590083117095,1162.6490950656405
Afternoons,LightGBM,0.0009182227934678899,1162.6490950656405
Afternoons,LightGBM,0.0009308555038186849,1162.6490950656405
Afternoons,LightGBM,0.0009434882141694798,1161.612139109949
Afternoons,LightGBM,0.0009561209245202748,1161.612139109949
Afternoons,LightGBM,0.0009687536348710697,1169.4851907809254
Afternoons,LightGBM,0.0009813863452218647,1178.3234156777469
Afternoons,LightGBM,0.0009940190555726596,1178.3234156777469
Afternoons,LightGBM,0.0010066517659234546,1177.9527039778163
Afternoons,LightGBM,0.0010192844762742495,1177.9527039778163
Afternoons,LightGBM,0.0010319171866250444,1177.9527039778163
Afternoons,LightGBM,0.0010445498969758394,1177.9527039778163
Afternoons,LightGBM,0.0010571826073266343,1178.5921554659203
Afternoons,LightGBM,0.0010698153176774293,1178.5921554659203
Afternoons,LightGBM,0.0010824480280282242,1178.5921554659203
Afternoons,LightGBM,0.0010950807383790192,1178.5921554659203
Afternoons,LightGBM,0.0011077134487298141,1178.6805449657627
Afternoons,LightGBM,0.001120346159080609,1146.521340700827
Afternoons,LightGBM,0.001132978869431404,1144.4153377936088
Afternoons,LightGBM,0.001145611579782199,1144.4153377936088
Afternoons,LightGBM,0.001158244290132994,1144.4153377936088
Afternoons,LightGBM,0.0011708770004837889,1144.4153377936088
Afternoons,LightGBM,0.0011835097108345838,1144.4153377936088
Afternoons,LightGBM,0.0011961424211853788,1144.4153377936088
Afternoons,LightGBM,0.0012087751315361737,1144.4153377936088
Afternoons,LightGBM,0.0012214078418869687,1144.4153377936088
Afternoons,LightGBM,0.0012340405522377636,1144.4153377936088
Afternoons,LightGBM,0.0012466732625885585,1144.4153377936088
Afternoons,LightGBM,0.0012593059729393535,1144.4153377936088
Afternoons,LightGBM,0.0012719386832901484,1144.4153377936088
Afternoons,LightGBM,0.0012845713936409434,1144.3320594770253
Afternoons,LightGBM,0.0012972041039917383,1144.3320594770253
Afternoons,LightGBM,0.0013098368143425333,1140.3741482482806
Afternoons,LightGBM,0.0013224695246933282,1140.3741482482806
Afternoons,LightGBM,0.0013351022350441232,1140.3741482482806
Afternoons,LightGBM,0.0013477349453949181,1146.8136326204099
Afternoons,LightGBM,0.001360367655745713,1146.8136326204099
Afternoons,LightGBM,0.001373000366096508,1146.8136326204099
Afternoons,LightGBM,0.0013856330764473032,1146.4769545033978
Afternoons,LightGBM,0.0013982657867980981,1146.7170416122217
Afternoons,LightGBM,0.001410898497148893,1146.4379125985345
Afternoons,LightGBM,0.001423531207499688,1146.4379125985345
Afternoons,LightGBM,0.001436163917850483,1146.4379125985345
Afternoons,LightGBM,0.001448796628201278,1146.5183022105286
Afternoons,LightGBM,0.0014614293385520729,1146.5183022105286
Afternoons,LightGBM,0.0014740620489028678,1146.5183022105286
Afternoons,LightGBM,0.0014866947592536628,1158.04455761544
Afternoons,LightGBM,0.0014993274696044577,1158.9900162435245
Afternoons,LightGBM,0.0015119601799552526,1196.2573081747992
Afternoons,LightGBM,0.0015245928903060476,1204.4878525161132
Afternoons,LightGBM,0.0015372256006568425,1204.39224659647
Afternoons,LightGBM,0.0015498583110076375,1204.838056503952
Afternoons,LightGBM,0.0015624910213584324,1204.838056503952
Afternoons,LightGBM,0.0015751237317092274,1206.2946775416533
Afternoons,LightGBM,0.0015877564420600223,1206.2946775416533
Afternoons,LightGBM,0.0016003891524108173,1206.2946775416533
Afternoons,LightGBM,0.0016130218627616122,1211.088629567337
Afternoons,LightGBM,0.0016256545731124072,1213.5984021397821
Afternoons,LightGBM,0.0016382872834632021,1213.5984021397821
Afternoons,LightGBM,0.001650919993813997,1222.1706458160377
Afternoons,LightGBM,0.001663552704164792,1223.7747553098966
Afternoons,LightGBM,0.001676185414515587,1225.5330312875335
Afternoons,LightGBM,0.001688818124866382,1225.5330312875335
Afternoons,LightGBM,0.0017014508352171769,1225.5330312875335
Afternoons,LightGBM,0.0017140835455679718,1225.40820897833
Afternoons,LightGBM,0.0017267162559187667,1225.40820897833
Afternoons,LightGBM,0.0017393489662695617,1222.660903852231
Afternoons,LightGBM,0.0017519816766203566,1222.660903852231
Afternoons,LightGBM,0.0017646143869711516,1222.660903852231
Afternoons,LightGBM,0.0017772470973219465,1222.660903852231
Afternoons,LightGBM,0.0017898798076727415,1222.660903852231
Afternoons,LightGBM,0.0018025125180235364,1222.7236089078995
Afternoons,LightGBM,0.0018151452283743314,1222.7236089078995
Afternoons,LightGBM,0.0018277779387251263,1222.7236089078995
Afternoons,LightGBM,0.0018404106490759213,1222.7236089078995
Afternoons,LightGBM,0.0018530433594267162,1222.7236089078995
Afternoons,LightGBM,0.0018656760697775112,1222.7236089078995
Afternoons,LightGBM,0.0018783087801283061,1226.3406766696626
Afternoons,LightGBM,0.001890941490479101,1226.3406766696626
Afternoons,LightGBM,0.001903574200829896,1226.3406766696626
Afternoons,LightGBM,0.001916206911180691,1226.448638118327
Afternoons,LightGBM,0.001928839621531486,1226.448638118327
Afternoons,LightGBM,0.0019414723318822808,1226.448638118327
Afternoons,LightGBM,0.001954105042233076,1226.448638118327
Afternoons,LightGBM,0.0019667377525838707,1226.448638118327
Afternoons,LightGBM,0.0019793704629346657,1226.448638118327
Afternoons,LightGBM,0.0019920031732854606,1257.629443045281
Afternoons,LightGBM,0.0020046358836362556,1257.629443045281
Afternoons,LightGBM,0.0020172685939870505,1257.629443045281
Afternoons,LightGBM,0.0020299013043378455,1257.629443045281
Afternoons,LightGBM,0.0020425340146886404,1257.629443045281
Afternoons,LightGBM,0.0020551667250394354,1257.629443045281
Afternoons,LightGBM,0.0020677994353902303,1257.629443045281
Afternoons,LightGBM,0.0020804321457410253,1257.629443045281
Afternoons,LightGBM,0.00209306485609182,1301.881872298706
Afternoons,LightGBM,0.002105697566442615,1301.881872298706
Afternoons,LightGBM,0.00211833027679341,1301.881872298706
Afternoons,LightGBM,0.002130962987144205,1301.881872298706
Afternoons,LightGBM,0.002143595697495,1301.1167149037108
Afternoons,XGBoost,0.0008929573727663,1221.813720703125
Afternoons,XGBoost,0.000905590083117095,1221.813720703125
Afternoons,XGBoost,0.0009182227934678899,1221.813720703125
Afternoons,XGBoost,0.0009308555038186849,1221.813720703125
Afternoons,XGBoost,0.0009434882141694798,1221.813720703125
Afternoons,XGBoost,0.0009561209245202748,1221.813720703125
Afternoons,XGBoost,0.0009687536348710697,1212.4991455078125
Afternoons,XGBoost,0.0009813863452218647,1212.4991455078125
Afternoons,XGBoost,0.0009940190555726596,1212.6405029296875
Afternoons,XGBoost,0.0010066517659234546,1212.6405029296875
Afternoons,XGBoost,0.0010192844762742495,1213.4537353515625
Afternoons,XGBoost,0.0010319171866250444,1213.4537353515625
Afternoons,XGBoost,0.0010445498969758394,1213.4537353515625
Afternoons,XGBoost,0.0010571826073266343,1213.4537353515625
Afternoons,XGBoost,0.0010698153176774293,1213.4537353515625
Afternoons,XGBoost,0.0010824480280282242,1213.4537353515625
Afternoons,XGBoost,0.0010950807383790192,1213.4537353515625
Afternoons,XGBoost,0.0011077134487298141,1213.4537353515625
Afternoons,XGBoost,0.001120346159080609,1197.5782470703125
Afternoons,XGBoost,0.001132978869431404,1197.5782470703125
Afternoons,XGBoost,0.001145611579782199,1197.5782470703125
Afternoons,XGBoost,0.001158244290132994,1189.0120849609375
Afternoons,XGBoost,0.0011708770004837889,1189.0120849609375
Afternoons,XGBoost,0.0011835097108345838,1189.0120849609375
Afternoons,XGBoost,0.0011961424211853788,1189.0120849609375
Afternoons,XGBoost,0.0012087751315361737,1189.0120849609375
Afternoons,XGBoost,0.0012214078418869687,1189.0120849609375
Afternoons,XGBoost,0.0012340405522377636,1189.0120849609375
Afternoons,XGBoost,0.0012466732625885585,1189.0120849609375
Afternoons,XGBoost,0.0012593059729393535,1189.0120849609375
Afternoons,XGBoost,0.0012719386832901484,1189.0084228515625
Afternoons,XGBoost,0.0012845713936409434,1189.0084228515625
Afternoons,XGBoost,0.0012972041039917383,1189.0084228515625
Afternoons,XGBoost,0.0013098368143425333,1188.8421630859375
Afternoons,XGBoost,0.0013224695246933282,1188.8421630859375
Afternoons,XGBoost,0.0013351022350441232,1188.8421630859375
Afternoons,XGBoost,0.0013477349453949181,1188.8421630859375
Afternoons,XGBoost,0.001360367655745713,1188.8421630859375
Afternoons,XGBoost,0.001373000366096508,1188.8421630859375
Afternoons,XGBoost,0.0013856330764473032,1184.9661865234375
Afternoons,XGBoost,0.0013982657867980981,1185.319580078125
Afternoons,XGBoost,0.001410898497148893,1185.3446044921875
Afternoons,XGBoost,0.001423531207499688,1184.1646728515625
Afternoons,XGBoost,0.001436163917850483,1184.1646728515625
Afternoons,XGBoost,0.001448796628201278,1184.1646728515625
Afternoons,XGBoost,0.0014614293385520729,1184.1646728515625
Afternoons,XGBoost,0.0014740620489028678,1193.7962646484375
Afternoons,XGBoost,0.0014866947592536628,1207.955078125
Afternoons,XGBoost,0.0014993274696044577,1205.7738037109375
Afternoons,XGBoost,0.0015119601799552526,1205.8875732421875
Afternoons,XGBoost,0.0015245928903060476,1205.8978271484375
Afternoons,XGBoost,0.0015372256006568425,1205.93115234375
Afternoons,XGBoost,0.0015498583110076375,1206.401611328125
Afternoons,XGBoost,0.0015624910213584324,1206.38525390625
Afternoons,XGBoost,0.0015751237317092274,1206.4066162109375
Afternoons,XGBoost,0.0015877564420600223,1206.4710693359375
Afternoons,XGBoost,0.0016003891524108173,1206.4710693359375
Afternoons,XGBoost,0.0016130218627616122,1206.4710693359375
Afternoons,XGBoost,0.0016256545731124072,1206.65380859375
Afternoons,XGBoost,0.0016382872834632021,1210.5970458984375
Afternoons,XGBoost,0.001650919993813997,1213.3131103515625
Afternoons,XGBoost,0.001663552704164792,1213.3131103515625
Afternoons,XGBoost,0.001676185414515587,1213.587646484375
Afternoons,XGBoost,0.001688818124866382,1213.587646484375
Afternoons,XGBoost,0.0017014508352171769,1213.587646484375
Afternoons,XGBoost,0.0017140835455679718,1213.587646484375
Afternoons,XGBoost,0.0017267162559187667,1213.587646484375
Afternoons,XGBoost,0.0017393489662695617,1213.587646484375
Afternoons,XGBoost,0.0017519816766203566,1213.166259765625
Afternoons,XGBoost,0.0017646143869711516,1213.166259765625
Afternoons,XGBoost,0.0017772470973219465,1213.166259765625
Afternoons,XGBoost,0.0017898798076727415,1213.166259765625
Afternoons,XGBoost,0.0018025125180235364,1213.166259765625
Afternoons,XGBoost,0.0018151452283743314,1213.166259765625
Afternoons,XGBoost,0.0018277779387251263,1213.166259765625
Afternoons,XGBoost,0.0018404106490759213,1213.166259765625
Afternoons,XGBoost,0.0018530433594267162,1213.166259765625
Afternoons,XGBoost,0.0018656760697775112,1213.166259765625
Afternoons,XGBoost,0.0018783087801283061,1213.166259765625
Afternoons,XGBoost,0.001890941490479101,1213.125244140625
Afternoons,XGBoost,0.001903574200829896,1213.125244140625
Afternoons,XGBoost,0.001916206911180691,1213.125244140625
Afternoons,XGBoost,0.001928839621531486,1213.125244140625
Afternoons,XGBoost,0.0019414723318822808,1213.125244140625
Afternoons,XGBoost,0.001954105042233076,1213.125244140625
Afternoons,XGBoost,0.0019667377525838707,1213.125244140625
Afternoons,XGBoost,0.0019793704629346657,1213.125244140625
Afternoons,XGBoost,0.0019920031732854606,1213.125244140625
Afternoons,XGBoost,0.0020046358836362556,1213.125244140625
Afternoons,XGBoost,0.0020172685939870505,1213.125244140625
Afternoons,XGBoost,0.0020299013043378455,1213.125244140625
Afternoons,XGBoost,0.0020425340146886404,1230.2611083984375
Afternoons,XGBoost,0.0020551667250394354,1230.2611083984375
Afternoons,XGBoost,0.0020677994353902303,1230.2611083984375
Afternoons,XGBoost,0.0020804321457410253,1230.2611083984375
Afternoons,XGBoost,0.00209306485609182,1230.2611083984375
Afternoons,XGBoost,0.002105697566442615,1230.2611083984375
Afternoons,XGBoost,0.00211833027679341,1230.2611083984375
Afternoons,XGBoost,0.002130962987144205,1249.9122314453125
Afternoons,XGBoost,0.002143595697495,1249.8223876953125
Mornings Special,CatBoost,0.0008929573727663,310.42565561582927
Mornings Special,CatBoost,0.000905590083117095,310.42565561582927
Mornings Special,CatBoost,0.0009182227934678899,310.42565561582927
Mornings Special,CatBoost,0.0009308555038186849,310.42565561582927
Mornings Special,CatBoost,0.0009434882141694798,310.7177843674273
Mornings Special,CatBoost,0.0009561209245202748,310.7177843674273
Mornings Special,CatBoost,0.0009687536348710697,308.0817595635162
Mornings Special,CatBoost,0.0009813863452218647,304.5974173823736
Mornings Special,CatBoost,0.0009940190555726596,304.5974173823736
Mornings Special,CatBoost,0.0010066517659234546,303.25095603496993
Mornings Special,CatBoost,0.0010192844762742495,303.25095603496993
Mornings Special,CatBoost,0.0010319171866250444,303.25095603496993
Mornings Special,CatBoost,0.0010445498969758394,303.25095603496993
Mornings Special,CatBoost,0.0010571826073266343,302.57792156055945
Mornings Special,CatBoost,0.0010698153176774293,302.57792156055945
Mornings Special,CatBoost,0.0010824480280282242,302.57792156055945
Mornings Special,CatBoost,0.0010950807383790192,302.57792156055945
Mornings Special,CatBoost,0.0011077134487298141,302.57792156055945
Mornings Special,CatBoost,0.001120346159080609,301.6284764536733
Mornings Special,CatBoost,0.001132978869431404,296.9050490162529
Mornings Special,CatBoost,0.001145611579782199,296.9050490162529
Mornings Special,CatBoost,0.001158244290132994,296.9050490162529
Mornings Special,CatBoost,0.0011708770004837889,296.9050490162529
Mornings Special,CatBoost,0.0011835097108345838,296.9050490162529
Mornings Special,CatBoost,0.0011961424211853788,296.9050490162529
Mornings Special,CatBoost,0.0012087751315361737,296.9050490162529
Mornings Special,CatBoost,0.0012214078418869687,296.9050490162529
Mornings Special,CatBoost,0.0012340405522377636,296.9050490162529
Mornings Special,CatBoost,0.0012466732625885585,296.9050490162529
Mornings Special,CatBoost,0.0012593059729393535,296.9050490162529
Mornings Special,CatBoost,0.0012719386832901484,296.9050490162529
Mornings Special,CatBoost,0.0012845713936409434,296.67850364068045
Mornings Special,CatBoost,0.0012972041039917383,296.67850364068045
Mornings Special,CatBoost,0.0013098368143425333,296.67850364068045
Mornings Special,CatBoost,0.0013224695246933282,296.67850364068045
Mornings Special,CatBoost,0.0013351022350441232,296.67850364068045
Mornings Special,CatBoost,0.0013477349453949181,296.67850364068045
Mornings Special,CatBoost,0.001360367655745713,296.67850364068045
Mornings Special,CatBoost,0.001373000366096508,296.67850364068045
Mornings Special,CatBoost,0.0013856330764473032,296.7208533845396
Mornings Special,CatBoost,0.0013982657867980981,296.6208035531341
Mornings Special,CatBoost,0.001410898497148893,296.6208035531341
Mornings Special,CatBoost,0.001423531207499688,296.6208035531341
Mornings Special,CatBoost,0.001436163917850483,296.6208035531341
Mornings Special,CatBoost,0.001448796628201278,296.4654801020275
Mornings Special,CatBoost,0.0014614293385520729,296.4654801020275
Mornings Special,CatBoost,0.0014740620489028678,296.4654801020275
Mornings Special,CatBoost,0.0014866947592536628,296.8624584001603
Mornings Special,CatBoost,0.0014993274696044577,297.1480193277478
Mornings Special,CatBoost,0.0015119601799552526,297.1480193277478
Mornings Special,CatBoost,0.0015245928903060476,297.1497965352911
Mornings Special,CatBoost,0.0015372256006568425,297.1497965352911
Mornings Special,CatBoost,0.0015498583110076375,297.1497965352911
Mornings Special,CatBoost,0.0015624910213584324,297.1497965352911
Mornings Special,CatBoost,0.0015751237317092274,297.1497965352911
Mornings Special,CatBoost,0.0015877564420600223,298.02387659927336
Mornings Special,CatBoost,0.0016003891524108173,298.02387659927336
Mornings Special,CatBoost,0.0016130218627616122,298.02387659927336
Mornings Special,CatBoost,0.0016256545731124072,299.71071361321015
Mornings Special,CatBoost,0.0016382872834632021,299.71071361321015
Mornings Special,CatBoost,0.001650919993813997,299.48571415459764
Mornings Special,CatBoost,0.001663552704164792,301.68761248758125
Mornings Special,CatBoost,0.001676185414515587,301.59791468991943
Mornings Special,CatBoost,0.001688818124866382,301.59791468991943
Mornings Special,CatBoost,0.0017014508352171769,301.59791468991943
Mornings Special,CatBoost,0.0017140835455679718,301.59791468991943
Mornings Special,CatBoost,0.0017267162559187667,301.59791468991943
Mornings Special,CatBoost,0.0017393489662695617,301.5138213482093
Mornings Special,CatBoost,0.0017519816766203566,301.5138213482093
Mornings Special,CatBoost,0.0017646143869711516,301.5138213482093
Mornings Special,CatBoost,0.0017772470973219465,301.5138213482093
Mornings Special,CatBoost,0.0017898798076727415,301.5138213482093
Mornings Special,CatBoost,0.0018025125180235364,301.5138213482093
Mornings Special,CatBoost,0.0018151452283743314,301.5138213482093
Mornings Special,CatBoost,0.0018277779387251263,301.5138213482093
Mornings Special,CatBoost,0.0018404106490759213,301.5138213482093
Mornings Special,CatBoost,0.0018530433594267162,301.5138213482093
Mornings Special,CatBoost,0.0018656760697775112,301.5138213482093
Mornings Special,CatBoost,0.0018783087801283061,301.4699520284449
Mornings Special,CatBoost,0.001890941490479101,301.4699520284449
Mornings Special,CatBoost,0.001903574200829896,301.4699520284449
Mornings Special,CatBoost,0.001916206911180691,301.4699520284449
Mornings Special,CatBoost,0.001928839621531486,301.4699520284449
Mornings Special,CatBoost,0.0019414723318822808,301.4699520284449
Mornings Special,CatBoost,0.001954105042233076,301.4699520284449
Mornings Special,CatBoost,0.0019667377525838707,301.4699520284449
Mornings Special,CatBoost,0.0019793704629346657,301.4699520284449
Mornings Special,CatBoost,0.0019920031732854606,301.4651971765346
Mornings Special,CatBoost,0.0020046358836362556,301.4651971765346
Mornings Special,CatBoost,0.0020172685939870505,301.4651971765346
Mornings Special,CatBoost,0.0020299013043378455,301.4651971765346
Mornings Special,CatBoost,0.0020425340146886404,301.4651971765346
Mornings Special,CatBoost,0.0020551667250394354,301.4651971765346
Mornings Special,CatBoost,0.0020677994353902303,301.4651971765346
Mornings Special,CatBoost,0.0020804321457410253,301.4651971765346
Mornings Special,CatBoost,0.00209306485609182,300.87559632067416
Mornings Special,CatBoost,0.002105697566442615,300.87559632067416
Mornings Special,CatBoost,0.00211833027679341,300.87559632067416
Mornings Special,CatBoost,0.002130962987144205,300.87559632067416
Mornings Special,CatBoost,0.002143595697495,300.87559632067416
