Dataset,Model,Month,Predicted Value
Mornings Special,LightGBM,2.4444444444444446,282.38510089388217
Mornings Special,LightGBM,2.5555555555555554,321.0821999924085
Mornings Special,LightGBM,2.6666666666666665,321.0821999924085
Mornings Special,LightGBM,2.7777777777777777,321.0821999924085
Mornings Special,LightGBM,2.888888888888889,321.0821999924085
Mornings Special,LightGBM,3.0,321.0821999924085
Mornings Special,LightGBM,3.111111111111111,321.0821999924085
Mornings Special,LightGBM,3.2222222222222223,321.0821999924085
Mornings Special,LightGBM,3.333333333333333,321.0821999924085
Mornings Special,LightGBM,3.444444444444444,321.0821999924085
Mornings Special,LightGBM,3.5555555555555554,328.54712616235526
Mornings Special,LightGBM,3.6666666666666665,328.54712616235526
Mornings Special,LightGBM,3.7777777777777777,328.54712616235526
Mornings Special,LightGBM,3.888888888888889,328.54712616235526
Mornings Special,LightGBM,4.0,328.54712616235526
Mornings Special,LightGBM,4.111111111111111,328.54712616235526
Mornings Special,LightGBM,4.222222222222221,328.54712616235526
Mornings Special,LightGBM,4.333333333333333,328.54712616235526
Mornings Special,LightGBM,4.444444444444445,328.54712616235526
Mornings Special,LightGBM,4.555555555555555,296.26419698013785
Mornings Special,LightGBM,4.666666666666666,296.26419698013785
Mornings Special,LightGBM,4.777777777777778,296.26419698013785
Mornings Special,LightGBM,4.888888888888889,296.26419698013785
Mornings Special,LightGBM,5.0,296.26419698013785
Mornings Special,LightGBM,5.111111111111111,296.26419698013785
Mornings Special,LightGBM,5.222222222222222,296.26419698013785
Mornings Special,LightGBM,5.333333333333333,296.26419698013785
Mornings Special,LightGBM,5.444444444444445,296.26419698013785
Mornings Special,LightGBM,5.555555555555555,274.4476161938084
Mornings Special,LightGBM,5.666666666666666,274.4476161938084
Mornings Special,LightGBM,5.777777777777778,274.4476161938084
Mornings Special,LightGBM,5.888888888888888,274.4476161938084
Mornings Special,LightGBM,6.0,274.4476161938084
Mornings Special,LightGBM,6.111111111111111,274.4476161938084
Mornings Special,LightGBM,6.222222222222222,274.4476161938084
Mornings Special,LightGBM,6.333333333333333,274.4476161938084
Mornings Special,LightGBM,6.444444444444444,274.4476161938084
Mornings Special,LightGBM,6.555555555555555,306.28462194646767
Mornings Special,LightGBM,6.666666666666666,306.28462194646767
Mornings Special,LightGBM,6.777777777777778,306.28462194646767
Mornings Special,LightGBM,6.888888888888888,306.28462194646767
Mornings Special,LightGBM,7.0,306.28462194646767
Mornings Special,LightGBM,7.111111111111111,306.28462194646767
Mornings Special,LightGBM,7.222222222222221,306.28462194646767
Mornings Special,LightGBM,7.333333333333333,306.28462194646767
Mornings Special,LightGBM,7.444444444444444,306.28462194646767
Mornings Special,LightGBM,7.555555555555555,298.1134476409249
Mornings Special,LightGBM,7.666666666666666,298.1134476409249
Mornings Special,LightGBM,7.777777777777778,298.1134476409249
Mornings Special,LightGBM,7.888888888888888,298.1134476409249
Mornings Special,LightGBM,8.0,298.1134476409249
Mornings Special,LightGBM,8.11111111111111,298.1134476409249
Mornings Special,LightGBM,8.222222222222221,298.1134476409249
Mornings Special,LightGBM,8.333333333333332,298.1134476409249
Mornings Special,LightGBM,8.444444444444443,298.1134476409249
Mornings Special,LightGBM,8.555555555555555,306.60116923742333
Mornings Special,LightGBM,8.666666666666666,306.60116923742333
Mornings Special,LightGBM,8.777777777777779,306.60116923742333
Mornings Special,LightGBM,8.88888888888889,306.60116923742333
Mornings Special,LightGBM,9.0,306.60116923742333
Mornings Special,LightGBM,9.11111111111111,306.60116923742333
Mornings Special,LightGBM,9.222222222222221,306.60116923742333
Mornings Special,LightGBM,9.333333333333332,306.60116923742333
Mornings Special,LightGBM,9.444444444444445,306.60116923742333
Mornings Special,LightGBM,9.555555555555555,323.15058232140024
Mornings Special,LightGBM,9.666666666666666,323.15058232140024
Mornings Special,LightGBM,9.777777777777777,323.15058232140024
Mornings Special,LightGBM,9.88888888888889,323.15058232140024
Mornings Special,LightGBM,10.0,323.15058232140024
Mornings Special,LightGBM,10.11111111111111,323.15058232140024
Mornings Special,LightGBM,10.222222222222221,323.15058232140024
Mornings Special,LightGBM,10.333333333333332,323.15058232140024
Mornings Special,LightGBM,10.444444444444445,323.15058232140024
Mornings Special,LightGBM,10.555555555555555,305.1630743781377
Mornings Special,LightGBM,10.666666666666666,305.1630743781377
Mornings Special,LightGBM,10.777777777777777,305.1630743781377
Mornings Special,LightGBM,10.888888888888888,305.1630743781377
Mornings Special,LightGBM,11.0,305.1630743781377
Mornings Special,LightGBM,11.11111111111111,305.1630743781377
Mornings Special,LightGBM,11.222222222222221,305.1630743781377
Mornings Special,LightGBM,11.333333333333332,305.1630743781377
Mornings Special,LightGBM,11.444444444444445,305.1630743781377
Mornings Special,LightGBM,11.555555555555555,300.7200725377373
Mornings Special,LightGBM,11.666666666666666,300.7200725377373
Mornings Special,LightGBM,11.777777777777777,300.7200725377373
Mornings Special,LightGBM,11.888888888888888,300.7200725377373
Mornings Special,LightGBM,12.0,300.7200725377373
Mornings Special,XGBoost,1.0,254.31216430664062
Mornings Special,XGBoost,1.1111111111111112,254.31216430664062
Mornings Special,XGBoost,1.2222222222222223,254.31216430664062
Mornings Special,XGBoost,1.3333333333333333,254.31216430664062
Mornings Special,XGBoost,1.4444444444444444,254.31216430664062
Mornings Special,XGBoost,1.5555555555555556,254.31216430664062
Mornings Special,XGBoost,1.6666666666666665,254.31216430664062
Mornings Special,XGBoost,1.7777777777777777,254.31216430664062
Mornings Special,XGBoost,1.8888888888888888,254.31216430664062
Mornings Special,XGBoost,2.0,270.0779113769531
Mornings Special,XGBoost,2.111111111111111,270.0779113769531
Mornings Special,XGBoost,2.2222222222222223,270.0779113769531
Mornings Special,XGBoost,2.333333333333333,270.0779113769531
Mornings Special,XGBoost,2.4444444444444446,270.0779113769531
Mornings Special,XGBoost,2.5555555555555554,270.0779113769531
Mornings Special,XGBoost,2.6666666666666665,270.0779113769531
Mornings Special,XGBoost,2.7777777777777777,270.0779113769531
Mornings Special,XGBoost,2.888888888888889,270.0779113769531
Mornings Special,XGBoost,3.0,307.07568359375
Mornings Special,XGBoost,3.111111111111111,307.07568359375
Mornings Special,XGBoost,3.2222222222222223,307.07568359375
Mornings Special,XGBoost,3.333333333333333,307.07568359375
Mornings Special,XGBoost,3.444444444444444,307.07568359375
Mornings Special,XGBoost,3.5555555555555554,307.07568359375
Mornings Special,XGBoost,3.6666666666666665,307.07568359375
Mornings Special,XGBoost,3.7777777777777777,307.07568359375
Mornings Special,XGBoost,3.888888888888889,307.07568359375
Mornings Special,XGBoost,4.0,321.2612609863281
Mornings Special,XGBoost,4.111111111111111,321.2612609863281
Mornings Special,XGBoost,4.222222222222221,321.2612609863281
Mornings Special,XGBoost,4.333333333333333,321.2612609863281
Mornings Special,XGBoost,4.444444444444445,321.2612609863281
Mornings Special,XGBoost,4.555555555555555,321.2612609863281
Mornings Special,XGBoost,4.666666666666666,321.2612609863281
Mornings Special,XGBoost,4.777777777777778,321.2612609863281
Mornings Special,XGBoost,4.888888888888889,321.2612609863281
Mornings Special,XGBoost,5.0,302.3616943359375
Mornings Special,XGBoost,5.111111111111111,302.3616943359375
Mornings Special,XGBoost,5.222222222222222,302.3616943359375
Mornings Special,XGBoost,5.333333333333333,302.3616943359375
Mornings Special,XGBoost,5.444444444444445,302.3616943359375
Mornings Special,XGBoost,5.555555555555555,302.3616943359375
Mornings Special,XGBoost,5.666666666666666,302.3616943359375
Mornings Special,XGBoost,5.777777777777778,302.3616943359375
Mornings Special,XGBoost,5.888888888888888,302.3616943359375
Mornings Special,XGBoost,6.0,304.1445617675781
Mornings Special,XGBoost,6.111111111111111,304.1445617675781
Mornings Special,XGBoost,6.222222222222222,304.1445617675781
Mornings Special,XGBoost,6.333333333333333,304.1445617675781
Mornings Special,XGBoost,6.444444444444444,304.1445617675781
Mornings Special,XGBoost,6.555555555555555,304.1445617675781
Mornings Special,XGBoost,6.666666666666666,304.1445617675781
Mornings Special,XGBoost,6.777777777777778,304.1445617675781
Mornings Special,XGBoost,6.888888888888888,304.1445617675781
Mornings Special,XGBoost,7.0,318.54742431640625
Mornings Special,XGBoost,7.111111111111111,318.54742431640625
Mornings Special,XGBoost,7.222222222222221,318.54742431640625
Mornings Special,XGBoost,7.333333333333333,318.54742431640625
Mornings Special,XGBoost,7.444444444444444,318.54742431640625
Mornings Special,XGBoost,7.555555555555555,318.54742431640625
Mornings Special,XGBoost,7.666666666666666,318.54742431640625
Mornings Special,XGBoost,7.777777777777778,318.54742431640625
Mornings Special,XGBoost,7.888888888888888,318.54742431640625
Mornings Special,XGBoost,8.0,317.62744140625
Mornings Special,XGBoost,8.11111111111111,317.62744140625
Mornings Special,XGBoost,8.222222222222221,317.62744140625
Mornings Special,XGBoost,8.333333333333332,317.62744140625
Mornings Special,XGBoost,8.444444444444443,317.62744140625
Mornings Special,XGBoost,8.555555555555555,317.62744140625
Mornings Special,XGBoost,8.666666666666666,317.62744140625
Mornings Special,XGBoost,8.777777777777779,317.62744140625
Mornings Special,XGBoost,8.88888888888889,317.62744140625
Mornings Special,XGBoost,9.0,317.3294372558594
Mornings Special,XGBoost,9.11111111111111,317.3294372558594
Mornings Special,XGBoost,9.222222222222221,317.3294372558594
Mornings Special,XGBoost,9.333333333333332,317.3294372558594
Mornings Special,XGBoost,9.444444444444445,317.3294372558594
Mornings Special,XGBoost,9.555555555555555,317.3294372558594
Mornings Special,XGBoost,9.666666666666666,317.3294372558594
Mornings Special,XGBoost,9.777777777777777,317.3294372558594
Mornings Special,XGBoost,9.88888888888889,317.3294372558594
Mornings Special,XGBoost,10.0,319.9885559082031
Mornings Special,XGBoost,10.11111111111111,319.9885559082031
Mornings Special,XGBoost,10.222222222222221,319.9885559082031
Mornings Special,XGBoost,10.333333333333332,319.9885559082031
Mornings Special,XGBoost,10.444444444444445,319.9885559082031
Mornings Special,XGBoost,10.555555555555555,319.9885559082031
Mornings Special,XGBoost,10.666666666666666,319.9885559082031
Mornings Special,XGBoost,10.777777777777777,319.9885559082031
Mornings Special,XGBoost,10.888888888888888,319.9885559082031
Mornings Special,XGBoost,11.0,303.83367919921875
Mornings Special,XGBoost,11.11111111111111,303.83367919921875
Mornings Special,XGBoost,11.222222222222221,303.83367919921875
Mornings Special,XGBoost,11.333333333333332,303.83367919921875
Mornings Special,XGBoost,11.444444444444445,303.83367919921875
Mornings Special,XGBoost,11.555555555555555,303.83367919921875
Mornings Special,XGBoost,11.666666666666666,303.83367919921875
Mornings Special,XGBoost,11.777777777777777,303.83367919921875
Mornings Special,XGBoost,11.888888888888888,303.83367919921875
Mornings Special,XGBoost,12.0,301.5718078613281
Lunches Special,CatBoost,1.0,869.5380156384621
Lunches Special,CatBoost,1.1111111111111112,869.5380156384621
Lunches Special,CatBoost,1.2222222222222223,869.5380156384621
Lunches Special,CatBoost,1.3333333333333333,869.5380156384621
Lunches Special,CatBoost,1.4444444444444444,869.5380156384621
Lunches Special,CatBoost,1.5555555555555556,930.633710355881
Lunches Special,CatBoost,1.6666666666666665,930.633710355881
Lunches Special,CatBoost,1.7777777777777777,930.633710355881
Lunches Special,CatBoost,1.8888888888888888,930.633710355881
Lunches Special,CatBoost,2.0,930.633710355881
Lunches Special,CatBoost,2.111111111111111,930.633710355881
Lunches Special,CatBoost,2.2222222222222223,930.633710355881
Lunches Special,CatBoost,2.333333333333333,930.633710355881
Lunches Special,CatBoost,2.4444444444444446,930.633710355881
Lunches Special,CatBoost,2.5555555555555554,1000.9366069133191
Lunches Special,CatBoost,2.6666666666666665,1000.9366069133191
Lunches Special,CatBoost,2.7777777777777777,1000.9366069133191
Lunches Special,CatBoost,2.888888888888889,1000.9366069133191
Lunches Special,CatBoost,3.0,1000.9366069133191
Lunches Special,CatBoost,3.111111111111111,1000.9366069133191
Lunches Special,CatBoost,3.2222222222222223,1000.9366069133191
Lunches Special,CatBoost,3.333333333333333,1000.9366069133191
Lunches Special,CatBoost,3.444444444444444,1000.9366069133191
Lunches Special,CatBoost,3.5555555555555554,999.0441401565421
Lunches Special,CatBoost,3.6666666666666665,999.0441401565421
Lunches Special,CatBoost,3.7777777777777777,999.0441401565421
Lunches Special,CatBoost,3.888888888888889,999.0441401565421
Lunches Special,CatBoost,4.0,999.0441401565421
Lunches Special,CatBoost,4.111111111111111,999.0441401565421
Lunches Special,CatBoost,4.222222222222221,999.0441401565421
Lunches Special,CatBoost,4.333333333333333,999.0441401565421
Lunches Special,CatBoost,4.444444444444445,999.0441401565421
Lunches Special,CatBoost,4.555555555555555,942.3791776679119
Lunches Special,CatBoost,4.666666666666666,942.3791776679119
Lunches Special,CatBoost,4.777777777777778,942.3791776679119
Lunches Special,CatBoost,4.888888888888889,942.3791776679119
Lunches Special,CatBoost,5.0,942.3791776679119
Lunches Special,CatBoost,5.111111111111111,942.3791776679119
Lunches Special,CatBoost,5.222222222222222,942.3791776679119
Lunches Special,CatBoost,5.333333333333333,942.3791776679119
Lunches Special,CatBoost,5.444444444444445,942.3791776679119
Lunches Special,CatBoost,5.555555555555555,940.1120749245034
Lunches Special,CatBoost,5.666666666666666,940.1120749245034
Lunches Special,CatBoost,5.777777777777778,940.1120749245034
Lunches Special,CatBoost,5.888888888888888,940.1120749245034
Lunches Special,CatBoost,6.0,940.1120749245034
Lunches Special,CatBoost,6.111111111111111,940.1120749245034
Lunches Special,CatBoost,6.222222222222222,940.1120749245034
Lunches Special,CatBoost,6.333333333333333,940.1120749245034
Lunches Special,CatBoost,6.444444444444444,940.1120749245034
Lunches Special,CatBoost,6.555555555555555,982.2809412779877
Lunches Special,CatBoost,6.666666666666666,982.2809412779877
Lunches Special,CatBoost,6.777777777777778,982.2809412779877
Lunches Special,CatBoost,6.888888888888888,982.2809412779877
Lunches Special,CatBoost,7.0,982.2809412779877
Lunches Special,CatBoost,7.111111111111111,982.2809412779877
Lunches Special,CatBoost,7.222222222222221,982.2809412779877
Lunches Special,CatBoost,7.333333333333333,982.2809412779877
Lunches Special,CatBoost,7.444444444444444,982.2809412779877
Lunches Special,CatBoost,7.555555555555555,984.1318693210657
Lunches Special,CatBoost,7.666666666666666,984.1318693210657
Lunches Special,CatBoost,7.777777777777778,984.1318693210657
Lunches Special,CatBoost,7.888888888888888,984.1318693210657
Lunches Special,CatBoost,8.0,984.1318693210657
Lunches Special,CatBoost,8.11111111111111,984.1318693210657
Lunches Special,CatBoost,8.222222222222221,984.1318693210657
Lunches Special,CatBoost,8.333333333333332,984.1318693210657
Lunches Special,CatBoost,8.444444444444443,984.1318693210657
Lunches Special,CatBoost,8.555555555555555,943.7515060180775
Lunches Special,CatBoost,8.666666666666666,943.7515060180775
Lunches Special,CatBoost,8.777777777777779,943.7515060180775
Lunches Special,CatBoost,8.88888888888889,943.7515060180775
Lunches Special,CatBoost,9.0,943.7515060180775
Lunches Special,CatBoost,9.11111111111111,943.7515060180775
Lunches Special,CatBoost,9.222222222222221,943.7515060180775
Lunches Special,CatBoost,9.333333333333332,943.7515060180775
Lunches Special,CatBoost,9.444444444444445,943.7515060180775
Lunches Special,CatBoost,9.555555555555555,942.5238793500021
Lunches Special,CatBoost,9.666666666666666,942.5238793500021
Lunches Special,CatBoost,9.777777777777777,942.5238793500021
Lunches Special,CatBoost,9.88888888888889,942.5238793500021
Lunches Special,CatBoost,10.0,942.5238793500021
Lunches Special,CatBoost,10.11111111111111,942.5238793500021
Lunches Special,CatBoost,10.222222222222221,942.5238793500021
Lunches Special,CatBoost,10.333333333333332,942.5238793500021
Lunches Special,CatBoost,10.444444444444445,942.5238793500021
Lunches Special,CatBoost,10.555555555555555,912.2145775050154
Lunches Special,CatBoost,10.666666666666666,912.2145775050154
Lunches Special,CatBoost,10.777777777777777,912.2145775050154
Lunches Special,CatBoost,10.888888888888888,912.2145775050154
Lunches Special,CatBoost,11.0,912.2145775050154
Lunches Special,CatBoost,11.11111111111111,912.2145775050154
Lunches Special,CatBoost,11.222222222222221,912.2145775050154
Lunches Special,CatBoost,11.333333333333332,912.2145775050154
Lunches Special,CatBoost,11.444444444444445,912.2145775050154
Lunches Special,CatBoost,11.555555555555555,966.4779873701734
Lunches Special,CatBoost,11.666666666666666,966.4779873701734
Lunches Special,CatBoost,11.777777777777777,966.4779873701734
Lunches Special,CatBoost,11.888888888888888,966.4779873701734
Lunches Special,CatBoost,12.0,966.4779873701734
Lunches Special,LightGBM,1.0,875.2033595016956
Lunches Special,LightGBM,1.1111111111111112,875.2033595016956
Lunches Special,LightGBM,1.2222222222222223,875.2033595016956
Lunches Special,LightGBM,1.3333333333333333,875.2033595016956
Lunches Special,LightGBM,1.4444444444444444,875.2033595016956
Lunches Special,LightGBM,1.5555555555555556,928.423529211917
Lunches Special,LightGBM,1.6666666666666665,928.423529211917
Lunches Special,LightGBM,1.7777777777777777,928.423529211917
Lunches Special,LightGBM,1.8888888888888888,928.423529211917
Lunches Special,LightGBM,2.0,928.423529211917
Lunches Special,LightGBM,2.111111111111111,928.423529211917
Lunches Special,LightGBM,2.2222222222222223,928.423529211917
Lunches Special,LightGBM,2.333333333333333,928.423529211917
Lunches Special,LightGBM,2.4444444444444446,928.423529211917
Lunches Special,LightGBM,2.5555555555555554,998.4888789058742
Lunches Special,LightGBM,2.6666666666666665,998.4888789058742
Lunches Special,LightGBM,2.7777777777777777,998.4888789058742
Lunches Special,LightGBM,2.888888888888889,998.4888789058742
Lunches Special,LightGBM,3.0,998.4888789058742
Lunches Special,LightGBM,3.111111111111111,998.4888789058742
Lunches Special,LightGBM,3.2222222222222223,998.4888789058742
Lunches Special,LightGBM,3.333333333333333,998.4888789058742
Lunches Special,LightGBM,3.444444444444444,998.4888789058742
Lunches Special,LightGBM,3.5555555555555554,998.6226498508335
Lunches Special,LightGBM,3.6666666666666665,998.6226498508335
Lunches Special,LightGBM,3.7777777777777777,998.6226498508335
Lunches Special,LightGBM,3.888888888888889,998.6226498508335
Lunches Special,LightGBM,4.0,998.6226498508335
Lunches Special,LightGBM,4.111111111111111,998.6226498508335
Lunches Special,LightGBM,4.222222222222221,998.6226498508335
Lunches Special,LightGBM,4.333333333333333,998.6226498508335
Lunches Special,LightGBM,4.444444444444445,998.6226498508335
Lunches Special,LightGBM,4.555555555555555,941.9565944547749
Lunches Special,LightGBM,4.666666666666666,941.9565944547749
Lunches Special,LightGBM,4.777777777777778,941.9565944547749
Lunches Special,LightGBM,4.888888888888889,941.9565944547749
Lunches Special,LightGBM,5.0,941.9565944547749
Lunches Special,LightGBM,5.111111111111111,941.9565944547749
Lunches Special,LightGBM,5.222222222222222,941.9565944547749
Lunches Special,LightGBM,5.333333333333333,941.9565944547749
Lunches Special,LightGBM,5.444444444444445,941.9565944547749
Lunches Special,LightGBM,5.555555555555555,947.3571854954212
Lunches Special,LightGBM,5.666666666666666,947.3571854954212
Lunches Special,LightGBM,5.777777777777778,947.3571854954212
Lunches Special,LightGBM,5.888888888888888,947.3571854954212
Lunches Special,LightGBM,6.0,947.3571854954212
Lunches Special,LightGBM,6.111111111111111,947.3571854954212
Lunches Special,LightGBM,6.222222222222222,947.3571854954212
Lunches Special,LightGBM,6.333333333333333,947.3571854954212
Lunches Special,LightGBM,6.444444444444444,947.3571854954212
Lunches Special,LightGBM,6.555555555555555,980.2170408879423
Lunches Special,LightGBM,6.666666666666666,980.2170408879423
Lunches Special,LightGBM,6.777777777777778,980.2170408879423
Lunches Special,LightGBM,6.888888888888888,980.2170408879423
Lunches Special,LightGBM,7.0,980.2170408879423
Lunches Special,LightGBM,7.111111111111111,980.2170408879423
Lunches Special,LightGBM,7.222222222222221,980.2170408879423
Lunches Special,LightGBM,7.333333333333333,980.2170408879423
Lunches Special,LightGBM,7.444444444444444,980.2170408879423
Lunches Special,LightGBM,7.555555555555555,979.9012460867881
Lunches Special,LightGBM,7.666666666666666,979.9012460867881
Lunches Special,LightGBM,7.777777777777778,979.9012460867881
Lunches Special,LightGBM,7.888888888888888,979.9012460867881
Lunches Special,LightGBM,8.0,979.9012460867881
Lunches Special,LightGBM,8.11111111111111,979.9012460867881
Lunches Special,LightGBM,8.222222222222221,979.9012460867881
Lunches Special,LightGBM,8.333333333333332,979.9012460867881
Lunches Special,LightGBM,8.444444444444443,979.9012460867881
Lunches Special,LightGBM,8.555555555555555,944.1851145986896
Lunches Special,LightGBM,8.666666666666666,944.1851145986896
Lunches Special,LightGBM,8.777777777777779,944.1851145986896
Lunches Special,LightGBM,8.88888888888889,944.1851145986896
Lunches Special,LightGBM,9.0,944.1851145986896
Lunches Special,LightGBM,9.11111111111111,944.1851145986896
Lunches Special,LightGBM,9.222222222222221,944.1851145986896
Lunches Special,LightGBM,9.333333333333332,944.1851145986896
Lunches Special,LightGBM,9.444444444444445,944.1851145986896
Lunches Special,LightGBM,9.555555555555555,943.5097743349488
Lunches Special,LightGBM,9.666666666666666,943.5097743349488
Lunches Special,LightGBM,9.777777777777777,943.5097743349488
Lunches Special,LightGBM,9.88888888888889,943.5097743349488
Lunches Special,LightGBM,10.0,943.5097743349488
Lunches Special,LightGBM,10.11111111111111,943.5097743349488
Lunches Special,LightGBM,10.222222222222221,943.5097743349488
Lunches Special,LightGBM,10.333333333333332,943.5097743349488
Lunches Special,LightGBM,10.444444444444445,943.5097743349488
Lunches Special,LightGBM,10.555555555555555,913.2012278227585
Lunches Special,LightGBM,10.666666666666666,913.2012278227585
Lunches Special,LightGBM,10.777777777777777,913.2012278227585
Lunches Special,LightGBM,10.888888888888888,913.2012278227585
Lunches Special,LightGBM,11.0,913.2012278227585
Lunches Special,LightGBM,11.11111111111111,913.2012278227585
Lunches Special,LightGBM,11.222222222222221,913.2012278227585
Lunches Special,LightGBM,11.333333333333332,913.2012278227585
Lunches Special,LightGBM,11.444444444444445,913.2012278227585
Lunches Special,LightGBM,11.555555555555555,963.8736720198165
Lunches Special,LightGBM,11.666666666666666,963.8736720198165
Lunches Special,LightGBM,11.777777777777777,963.8736720198165
Lunches Special,LightGBM,11.888888888888888,963.8736720198165
Lunches Special,LightGBM,12.0,963.8736720198165
Lunches Special,XGBoost,1.0,889.4227294921875
Lunches Special,XGBoost,1.1111111111111112,889.4227294921875
Lunches Special,XGBoost,1.2222222222222223,889.4227294921875
Lunches Special,XGBoost,1.3333333333333333,889.4227294921875
Lunches Special,XGBoost,1.4444444444444444,889.4227294921875
Lunches Special,XGBoost,1.5555555555555556,889.4227294921875
Lunches Special,XGBoost,1.6666666666666665,889.4227294921875
Lunches Special,XGBoost,1.7777777777777777,889.4227294921875
Lunches Special,XGBoost,1.8888888888888888,889.4227294921875
Lunches Special,XGBoost,2.0,930.4146728515625
Lunches Special,XGBoost,2.111111111111111,930.4146728515625
Lunches Special,XGBoost,2.2222222222222223,930.4146728515625
Lunches Special,XGBoost,2.333333333333333,930.4146728515625
Lunches Special,XGBoost,2.4444444444444446,930.4146728515625
Lunches Special,XGBoost,2.5555555555555554,930.4146728515625
Lunches Special,XGBoost,2.6666666666666665,930.4146728515625
Lunches Special,XGBoost,2.7777777777777777,930.4146728515625
Lunches Special,XGBoost,2.888888888888889,930.4146728515625
Lunches Special,XGBoost,3.0,1006.285400390625
Lunches Special,XGBoost,3.111111111111111,1006.285400390625
Lunches Special,XGBoost,3.2222222222222223,1006.285400390625
Lunches Special,XGBoost,3.333333333333333,1006.285400390625
Lunches Special,XGBoost,3.444444444444444,1006.285400390625
Lunches Special,XGBoost,3.5555555555555554,1006.285400390625
Lunches Special,XGBoost,3.6666666666666665,1006.285400390625
Lunches Special,XGBoost,3.7777777777777777,1006.285400390625
Lunches Special,XGBoost,3.888888888888889,1006.285400390625
Lunches Special,XGBoost,4.0,1013.44091796875
Lunches Special,XGBoost,4.111111111111111,1013.44091796875
Lunches Special,XGBoost,4.222222222222221,1013.44091796875
Lunches Special,XGBoost,4.333333333333333,1013.44091796875
Lunches Special,XGBoost,4.444444444444445,1013.44091796875
Lunches Special,XGBoost,4.555555555555555,1013.44091796875
Lunches Special,XGBoost,4.666666666666666,1013.44091796875
Lunches Special,XGBoost,4.777777777777778,1013.44091796875
Lunches Special,XGBoost,4.888888888888889,1013.44091796875
Lunches Special,XGBoost,5.0,940.9454956054688
Lunches Special,XGBoost,5.111111111111111,940.9454956054688
Lunches Special,XGBoost,5.222222222222222,940.9454956054688
Lunches Special,XGBoost,5.333333333333333,940.9454956054688
Lunches Special,XGBoost,5.444444444444445,940.9454956054688
Lunches Special,XGBoost,5.555555555555555,940.9454956054688
Lunches Special,XGBoost,5.666666666666666,940.9454956054688
Lunches Special,XGBoost,5.777777777777778,940.9454956054688
Lunches Special,XGBoost,5.888888888888888,940.9454956054688
Lunches Special,XGBoost,6.0,943.1361694335938
Lunches Special,XGBoost,6.111111111111111,943.1361694335938
Lunches Special,XGBoost,6.222222222222222,943.1361694335938
Lunches Special,XGBoost,6.333333333333333,943.1361694335938
Lunches Special,XGBoost,6.444444444444444,943.1361694335938
Lunches Special,XGBoost,6.555555555555555,943.1361694335938
Lunches Special,XGBoost,6.666666666666666,943.1361694335938
Lunches Special,XGBoost,6.777777777777778,943.1361694335938
Lunches Special,XGBoost,6.888888888888888,943.1361694335938
Lunches Special,XGBoost,7.0,978.343994140625
Lunches Special,XGBoost,7.111111111111111,978.343994140625
Lunches Special,XGBoost,7.222222222222221,978.343994140625
Lunches Special,XGBoost,7.333333333333333,978.343994140625
Lunches Special,XGBoost,7.444444444444444,978.343994140625
Lunches Special,XGBoost,7.555555555555555,978.343994140625
Lunches Special,XGBoost,7.666666666666666,978.343994140625
Lunches Special,XGBoost,7.777777777777778,978.343994140625
Lunches Special,XGBoost,7.888888888888888,978.343994140625
Lunches Special,XGBoost,8.0,986.0673828125
Lunches Special,XGBoost,8.11111111111111,986.0673828125
Lunches Special,XGBoost,8.222222222222221,986.0673828125
Lunches Special,XGBoost,8.333333333333332,986.0673828125
Lunches Special,XGBoost,8.444444444444443,986.0673828125
Lunches Special,XGBoost,8.555555555555555,986.0673828125
Lunches Special,XGBoost,8.666666666666666,986.0673828125
Lunches Special,XGBoost,8.777777777777779,986.0673828125
Lunches Special,XGBoost,8.88888888888889,986.0673828125
Lunches Special,XGBoost,9.0,948.4288330078125
Lunches Special,XGBoost,9.11111111111111,948.4288330078125
Lunches Special,XGBoost,9.222222222222221,948.4288330078125
Lunches Special,XGBoost,9.333333333333332,948.4288330078125
Lunches Special,XGBoost,9.444444444444445,948.4288330078125
Lunches Special,XGBoost,9.555555555555555,948.4288330078125
Lunches Special,XGBoost,9.666666666666666,948.4288330078125
Lunches Special,XGBoost,9.777777777777777,948.4288330078125
Lunches Special,XGBoost,9.88888888888889,948.4288330078125
Lunches Special,XGBoost,10.0,947.9005737304688
Lunches Special,XGBoost,10.11111111111111,947.9005737304688
Lunches Special,XGBoost,10.222222222222221,947.9005737304688
Lunches Special,XGBoost,10.333333333333332,947.9005737304688
Lunches Special,XGBoost,10.444444444444445,947.9005737304688
Lunches Special,XGBoost,10.555555555555555,947.9005737304688
Lunches Special,XGBoost,10.666666666666666,947.9005737304688
Lunches Special,XGBoost,10.777777777777777,947.9005737304688
Lunches Special,XGBoost,10.888888888888888,947.9005737304688
Lunches Special,XGBoost,11.0,900.9628295898438
Lunches Special,XGBoost,11.11111111111111,900.9628295898438
Lunches Special,XGBoost,11.222222222222221,900.9628295898438
Lunches Special,XGBoost,11.333333333333332,900.9628295898438
Lunches Special,XGBoost,11.444444444444445,900.9628295898438
Lunches Special,XGBoost,11.555555555555555,900.9628295898438
Lunches Special,XGBoost,11.666666666666666,900.9628295898438
Lunches Special,XGBoost,11.777777777777777,900.9628295898438
Lunches Special,XGBoost,11.888888888888888,900.9628295898438
Lunches Special,XGBoost,12.0,956.6692504882812
Afternoons Special,CatBoost,1.0,877.5071292104385
Afternoons Special,CatBoost,1.1111111111111112,877.5071292104385
