Dataset,Model,15 Job count,Predicted Value
Afternoons,LightGBM,157814.57575757575,1298.5791924431896
Afternoons,LightGBM,160444.62626262626,1298.948050057958
Afternoons,LightGBM,163074.67676767675,1298.2265900896662
Afternoons,LightGBM,165704.72727272726,1298.947716048169
Afternoons,LightGBM,168334.77777777778,1298.9265901533415
Afternoons,LightGBM,170964.82828282827,1304.4187560334617
Afternoons,LightGBM,173594.87878787878,1304.0891492997787
Afternoons,LightGBM,176224.92929292927,1304.2368693745127
Afternoons,LightGBM,178854.9797979798,1304.2368526732794
Afternoons,LightGBM,181485.0303030303,1304.3147091994977
Afternoons,LightGBM,184115.0808080808,1304.1987639109552
Afternoons,LightGBM,186745.1313131313,1304.302989043
Afternoons,LightGBM,189375.1818181818,1307.816164587704
Afternoons,LightGBM,192005.2323232323,1308.233408166373
Afternoons,LightGBM,194635.28282828283,1308.2516149797034
Afternoons,LightGBM,197265.3333333333,1308.5177704882183
Afternoons,LightGBM,199895.38383838383,1322.051572011952
Afternoons,LightGBM,202525.43434343432,1326.6146260943503
Afternoons,LightGBM,205155.48484848483,1352.963972688275
Afternoons,LightGBM,207785.53535353535,1332.8627992908414
Afternoons,LightGBM,210415.58585858584,1313.0674521362032
Afternoons,LightGBM,213045.63636363635,1314.9977601955195
Afternoons,LightGBM,215675.68686868684,1369.653536594055
Afternoons,LightGBM,218305.73737373736,1369.9118269553371
Afternoons,LightGBM,220935.78787878787,1373.8642486094861
Afternoons,LightGBM,223565.83838383836,1373.9748529191227
Afternoons,LightGBM,226195.88888888888,1373.4698963754242
Afternoons,LightGBM,228825.9393939394,1373.9388301043925
Afternoons,LightGBM,231455.98989898988,1373.5645107146877
Afternoons,LightGBM,234086.0404040404,1374.3173544662834
Afternoons,LightGBM,236716.09090909088,1376.9918633936124
Afternoons,LightGBM,239346.1414141414,1377.694444870399
Afternoons,LightGBM,241976.19191919192,1380.7143173095471
Afternoons,LightGBM,244606.2424242424,1386.835620012105
Afternoons,LightGBM,247236.29292929292,1379.226541089309
Afternoons,LightGBM,249866.3434343434,1411.3186457359259
Afternoons,LightGBM,252496.39393939392,1373.097198282475
Afternoons,LightGBM,255126.44444444444,1369.821955278118
Afternoons,LightGBM,257756.49494949493,1379.03365138158
Afternoons,LightGBM,260386.54545454544,1377.6023296649144
Afternoons,LightGBM,263016.5959595959,1378.2380364325181
Afternoons,LightGBM,265646.64646464644,1378.5188447054852
Afternoons,LightGBM,268276.69696969696,1379.0247288772528
Afternoons,LightGBM,270906.7474747475,1379.0247288772528
Afternoons,LightGBM,273536.79797979794,1379.0247288772528
Afternoons,LightGBM,276166.84848484845,1379.0247288772528
Afternoons,LightGBM,278796.89898989897,1379.0247288772528
Afternoons,LightGBM,281426.9494949495,1379.0247288772528
Afternoons,LightGBM,284057.0,1379.0247288772528
Afternoons,XGBoost,23682.0,1072.546630859375
Afternoons,XGBoost,26312.050505050505,1072.546630859375
Afternoons,XGBoost,28942.10101010101,1078.6534423828125
Afternoons,XGBoost,31572.151515151512,1078.6534423828125
Afternoons,XGBoost,34202.20202020202,1078.6534423828125
Afternoons,XGBoost,36832.25252525252,1078.6534423828125
Afternoons,XGBoost,39462.303030303025,1078.563232421875
Afternoons,XGBoost,42092.35353535353,1087.310546875
Afternoons,XGBoost,44722.40404040404,1088.8292236328125
Afternoons,XGBoost,47352.454545454544,1088.81982421875
Afternoons,XGBoost,49982.505050505046,1088.81982421875
Afternoons,XGBoost,52612.555555555555,1096.016845703125
Afternoons,XGBoost,55242.60606060606,1096.016845703125
Afternoons,XGBoost,57872.656565656565,1096.4075927734375
Afternoons,XGBoost,60502.70707070707,1096.4075927734375
Afternoons,XGBoost,63132.757575757576,1096.4075927734375
Afternoons,XGBoost,65762.80808080808,1096.4075927734375
Afternoons,XGBoost,68392.85858585857,1096.4075927734375
Afternoons,XGBoost,71022.90909090909,1098.1259765625
Afternoons,XGBoost,73652.95959595959,1098.5206298828125
Afternoons,XGBoost,76283.01010101009,1098.4857177734375
Afternoons,XGBoost,78913.06060606061,1098.489013671875
Afternoons,XGBoost,81543.11111111111,1098.489013671875
Afternoons,XGBoost,84173.16161616161,1098.489013671875
Afternoons,XGBoost,86803.21212121211,1098.489013671875
Afternoons,XGBoost,89433.26262626261,1098.489013671875
Afternoons,XGBoost,92063.31313131313,1098.489013671875
Afternoons,XGBoost,94693.36363636363,1098.489013671875
Afternoons,XGBoost,97323.41414141413,1098.489013671875
Afternoons,XGBoost,99953.46464646464,1098.489013671875
Afternoons,XGBoost,102583.51515151515,1098.489013671875
Afternoons,XGBoost,105213.56565656565,1098.489013671875
Afternoons,XGBoost,107843.61616161616,1072.4044189453125
Afternoons,XGBoost,110473.66666666666,1073.0220947265625
Afternoons,XGBoost,113103.71717171716,1073.0220947265625
Afternoons,XGBoost,115733.76767676767,1072.9957275390625
Afternoons,XGBoost,118363.81818181818,1072.9957275390625
Afternoons,XGBoost,120993.86868686868,1072.9957275390625
Afternoons,XGBoost,123623.91919191918,1072.9957275390625
Afternoons,XGBoost,126253.9696969697,1133.7705078125
Afternoons,XGBoost,128884.0202020202,1133.7705078125
Afternoons,XGBoost,131514.0707070707,1133.7705078125
Afternoons,XGBoost,134144.12121212122,1133.7705078125
Afternoons,XGBoost,136774.1717171717,1133.7705078125
Afternoons,XGBoost,139404.22222222222,1343.9744873046875
Afternoons,XGBoost,142034.2727272727,1343.318359375
Afternoons,XGBoost,144664.32323232322,1349.4012451171875
Afternoons,XGBoost,147294.37373737374,1357.164306640625
Afternoons,XGBoost,149924.42424242423,1357.164306640625
Afternoons,XGBoost,152554.47474747474,1386.0501708984375
Afternoons,XGBoost,155184.52525252523,1385.736083984375
Afternoons,XGBoost,157814.57575757575,1384.7576904296875
Afternoons,XGBoost,160444.62626262626,1386.103759765625
Afternoons,XGBoost,163074.67676767675,1385.73974609375
Afternoons,XGBoost,165704.72727272726,1385.6776123046875
Afternoons,XGBoost,168334.77777777778,1423.160888671875
Afternoons,XGBoost,170964.82828282827,1419.7109375
Afternoons,XGBoost,173594.87878787878,1419.597412109375
Afternoons,XGBoost,176224.92929292927,1425.960693359375
Afternoons,XGBoost,178854.9797979798,1424.57958984375
Afternoons,XGBoost,181485.0303030303,1427.14697265625
Afternoons,XGBoost,184115.0808080808,1427.9393310546875
Afternoons,XGBoost,186745.1313131313,1428.070068359375
Afternoons,XGBoost,189375.1818181818,1441.7174072265625
Afternoons,XGBoost,192005.2323232323,1441.4862060546875
Afternoons,XGBoost,194635.28282828283,1439.3463134765625
Afternoons,XGBoost,197265.3333333333,1440.6163330078125
Afternoons,XGBoost,199895.38383838383,1440.6163330078125
Afternoons,XGBoost,202525.43434343432,1441.057861328125
Afternoons,XGBoost,205155.48484848483,1440.8863525390625
Afternoons,XGBoost,207785.53535353535,1407.3951416015625
Afternoons,XGBoost,210415.58585858584,1406.6451416015625
Afternoons,XGBoost,213045.63636363635,1441.7569580078125
Afternoons,XGBoost,215675.68686868684,1442.84228515625
Afternoons,XGBoost,218305.73737373736,1442.9573974609375
Afternoons,XGBoost,220935.78787878787,1444.0809326171875
Afternoons,XGBoost,223565.83838383836,1445.23095703125
Afternoons,XGBoost,226195.88888888888,1438.9949951171875
Afternoons,XGBoost,228825.9393939394,1438.0533447265625
Afternoons,XGBoost,231455.98989898988,1444.8255615234375
Afternoons,XGBoost,234086.0404040404,1444.4876708984375
Afternoons,XGBoost,236716.09090909088,1443.3612060546875
Afternoons,XGBoost,239346.1414141414,1444.375732421875
Afternoons,XGBoost,241976.19191919192,1445.65771484375
Afternoons,XGBoost,244606.2424242424,1450.8709716796875
Afternoons,XGBoost,247236.29292929292,1449.88525390625
Afternoons,XGBoost,249866.3434343434,1424.044677734375
Afternoons,XGBoost,252496.39393939392,1429.0872802734375
Afternoons,XGBoost,255126.44444444444,1433.2027587890625
Afternoons,XGBoost,257756.49494949493,1431.414794921875
Afternoons,XGBoost,260386.54545454544,1424.0992431640625
Afternoons,XGBoost,263016.5959595959,1424.509765625
Afternoons,XGBoost,265646.64646464644,1424.509765625
Afternoons,XGBoost,268276.69696969696,1426.1441650390625
Afternoons,XGBoost,270906.7474747475,1426.1441650390625
Afternoons,XGBoost,273536.79797979794,1426.16015625
Afternoons,XGBoost,276166.84848484845,1426.16015625
Afternoons,XGBoost,278796.89898989897,1426.16015625
Afternoons,XGBoost,281426.9494949495,1426.16015625
Afternoons,XGBoost,284057.0,1426.16015625
Evenings,CatBoost,23682.0,528.2052300187269
Evenings,CatBoost,26312.050505050505,529.1334843035119
Evenings,CatBoost,28942.10101010101,531.0519185342308
Evenings,CatBoost,31572.151515151512,531.0519185342308
Evenings,CatBoost,34202.20202020202,533.6556012734604
Evenings,CatBoost,36832.25252525252,533.6556012734604
Evenings,CatBoost,39462.303030303025,533.6556012734604
Evenings,CatBoost,42092.35353535353,530.1253522805418
Evenings,CatBoost,44722.40404040404,530.1253522805418
Evenings,CatBoost,47352.454545454544,530.6587164662047
Evenings,CatBoost,49982.505050505046,530.6587164662047
Evenings,CatBoost,52612.555555555555,530.6587164662047
Evenings,CatBoost,55242.60606060606,530.6587164662047
Evenings,CatBoost,57872.656565656565,530.3083891833377
Evenings,CatBoost,60502.70707070707,530.3083891833377
Evenings,CatBoost,63132.757575757576,530.3083891833377
Evenings,CatBoost,65762.80808080808,530.3083891833377
Evenings,CatBoost,68392.85858585857,530.3083891833377
Evenings,CatBoost,71022.90909090909,530.3083891833377
Evenings,CatBoost,73652.95959595959,530.3083891833377
Evenings,CatBoost,76283.01010101009,529.9534278066201
Evenings,CatBoost,78913.06060606061,530.0166469491804
Evenings,CatBoost,81543.11111111111,530.0166469491804
Evenings,CatBoost,84173.16161616161,530.0166469491804
Evenings,CatBoost,86803.21212121211,530.0166469491804
Evenings,CatBoost,89433.26262626261,530.0166469491804
Evenings,CatBoost,92063.31313131313,530.0166469491804
Evenings,CatBoost,94693.36363636363,530.0166469491804
Evenings,CatBoost,97323.41414141413,530.0166469491804
Evenings,CatBoost,99953.46464646464,530.0166469491804
Evenings,CatBoost,102583.51515151515,530.0166469491804
Evenings,CatBoost,105213.56565656565,530.0166469491804
Evenings,CatBoost,107843.61616161616,530.3042201484501
Evenings,CatBoost,110473.66666666666,529.8080053729083
Evenings,CatBoost,113103.71717171716,529.3754811509385
Evenings,CatBoost,115733.76767676767,528.8068318778824
Evenings,CatBoost,118363.81818181818,528.8068318778824
Evenings,CatBoost,120993.86868686868,528.8068318778824
Evenings,CatBoost,123623.91919191918,528.8068318778824
Evenings,CatBoost,126253.9696969697,528.8068318778824
Evenings,CatBoost,128884.0202020202,528.7858689461622
Evenings,CatBoost,131514.0707070707,528.7858689461622
Evenings,CatBoost,134144.12121212122,528.7858689461622
Evenings,CatBoost,136774.1717171717,528.7858689461622
Evenings,CatBoost,139404.22222222222,529.3733405849816
Evenings,CatBoost,142034.2727272727,529.9112288680511
Evenings,CatBoost,144664.32323232322,530.0216714432969
Evenings,CatBoost,147294.37373737374,530.6867855839608
Evenings,CatBoost,149924.42424242423,531.1114568262061
Evenings,CatBoost,152554.47474747474,533.9768933946044
Evenings,CatBoost,155184.52525252523,533.9768933946044
Evenings,CatBoost,157814.57575757575,533.9768933946044
Evenings,CatBoost,160444.62626262626,533.9768933946044
Evenings,CatBoost,163074.67676767675,533.9768933946044
Evenings,CatBoost,165704.72727272726,533.9768933946044
Evenings,CatBoost,168334.77777777778,534.6125191791751
Evenings,CatBoost,170964.82828282827,535.746809867338
Evenings,CatBoost,173594.87878787878,535.746809867338
Evenings,CatBoost,176224.92929292927,535.746809867338
Evenings,CatBoost,178854.9797979798,535.746809867338
Evenings,CatBoost,181485.0303030303,535.3826591303086
Evenings,CatBoost,184115.0808080808,534.6293192118285
Evenings,CatBoost,186745.1313131313,534.8333120446387
Evenings,CatBoost,189375.1818181818,540.237379545713
Evenings,CatBoost,192005.2323232323,540.1072599521455
Evenings,CatBoost,194635.28282828283,538.2714408521015
Evenings,CatBoost,197265.3333333333,538.655054120169
Evenings,CatBoost,199895.38383838383,541.3471293126053
Evenings,CatBoost,202525.43434343432,541.3851642503513
Evenings,CatBoost,205155.48484848483,541.5347010225832
Evenings,CatBoost,207785.53535353535,541.2678543467791
Evenings,CatBoost,210415.58585858584,539.8668466790544
Evenings,CatBoost,213045.63636363635,541.8540581762632
Evenings,CatBoost,215675.68686868684,544.7070017568562
Evenings,CatBoost,218305.73737373736,544.7826490694945
Evenings,CatBoost,220935.78787878787,544.6890735785314
Evenings,CatBoost,223565.83838383836,542.7824589333609
Evenings,CatBoost,226195.88888888888,535.3277006410231
Evenings,CatBoost,228825.9393939394,530.0117979429507
Evenings,CatBoost,231455.98989898988,530.0117979429507
Evenings,CatBoost,234086.0404040404,530.1087767429372
Evenings,CatBoost,236716.09090909088,529.8830591646283
Evenings,CatBoost,239346.1414141414,529.8830591646283
Evenings,CatBoost,241976.19191919192,530.3753143932473
Evenings,CatBoost,244606.2424242424,533.1609302562173
Evenings,CatBoost,247236.29292929292,533.2931726932852
Evenings,CatBoost,249866.3434343434,537.4647668197007
Evenings,CatBoost,252496.39393939392,537.1713855132828
Evenings,CatBoost,255126.44444444444,539.4549144944134
Evenings,CatBoost,257756.49494949493,528.3758129773149
Evenings,CatBoost,260386.54545454544,521.2622549818575
Evenings,CatBoost,263016.5959595959,525.9130407434892
Evenings,CatBoost,265646.64646464644,526.6057756873506
Evenings,CatBoost,268276.69696969696,545.4504751545622
Evenings,CatBoost,270906.7474747475,545.4504751545622
Evenings,CatBoost,273536.79797979794,545.4504751545622
Evenings,CatBoost,276166.84848484845,545.4504751545622
Evenings,CatBoost,278796.89898989897,545.4504751545622
Evenings,CatBoost,281426.9494949495,545.4504751545622
Evenings,CatBoost,284057.0,545.4504751545622
Evenings,LightGBM,23682.0,491.97564907621137
Evenings,LightGBM,26312.050505050505,506.46705515967216
Evenings,LightGBM,28942.10101010101,506.46705515967216
Evenings,LightGBM,31572.151515151512,510.8815152881803
Evenings,LightGBM,34202.20202020202,515.8089909004923
Evenings,LightGBM,36832.25252525252,515.8089909004923
Evenings,LightGBM,39462.303030303025,515.8089909004923
Evenings,LightGBM,42092.35353535353,515.7025680160954
Evenings,LightGBM,44722.40404040404,515.7025680160954
Evenings,LightGBM,47352.454545454544,515.7025680160954
Evenings,LightGBM,49982.505050505046,515.7025680160954
Evenings,LightGBM,52612.555555555555,515.7025680160954
Evenings,LightGBM,55242.60606060606,515.7025680160954
Evenings,LightGBM,57872.656565656565,515.7025680160954
Evenings,LightGBM,60502.70707070707,515.7025680160954
Evenings,LightGBM,63132.757575757576,515.7025680160954
Evenings,LightGBM,65762.80808080808,515.7025680160954
Evenings,LightGBM,68392.85858585857,515.7025680160954
Evenings,LightGBM,71022.90909090909,515.6840036195822
Evenings,LightGBM,73652.95959595959,515.4295155641117
Evenings,LightGBM,76283.01010101009,515.3978599615697
Evenings,LightGBM,78913.06060606061,515.3978599615697
Evenings,LightGBM,81543.11111111111,515.3550212053873
Evenings,LightGBM,84173.16161616161,515.3550212053873
Evenings,LightGBM,86803.21212121211,515.3550212053873
Evenings,LightGBM,89433.26262626261,515.3550212053873
Evenings,LightGBM,92063.31313131313,515.3550212053873
Evenings,LightGBM,94693.36363636363,515.3550212053873
Evenings,LightGBM,97323.41414141413,515.3550212053873
Evenings,LightGBM,99953.46464646464,515.3550212053873
Evenings,LightGBM,102583.51515151515,515.3550212053873
Evenings,LightGBM,105213.56565656565,515.2825723528093
Evenings,LightGBM,107843.61616161616,514.9731021601942
Evenings,LightGBM,110473.66666666666,513.8731028923236
Evenings,LightGBM,113103.71717171716,513.8531891400985
Evenings,LightGBM,115733.76767676767,512.485378670417
Evenings,LightGBM,118363.81818181818,512.3387447090863
Evenings,LightGBM,120993.86868686868,512.3387447090863
Evenings,LightGBM,123623.91919191918,512.3387447090863
Evenings,LightGBM,126253.9696969697,512.3387447090863
Evenings,LightGBM,128884.0202020202,512.3387447090863
Evenings,LightGBM,131514.0707070707,512.3387447090863
Evenings,LightGBM,134144.12121212122,512.3387447090863
Evenings,LightGBM,136774.1717171717,512.3387447090863
Evenings,LightGBM,139404.22222222222,517.317877112729
Evenings,LightGBM,142034.2727272727,517.4597198091399
Evenings,LightGBM,144664.32323232322,516.7688842295092
Evenings,LightGBM,147294.37373737374,516.7960559669586
Evenings,LightGBM,149924.42424242423,516.7960559669586
Evenings,LightGBM,152554.47474747474,520.0141072857898
Evenings,LightGBM,155184.52525252523,520.0271140266037
Evenings,LightGBM,157814.57575757575,520.0271140266037
Evenings,LightGBM,160444.62626262626,528.2839299703904
Evenings,LightGBM,163074.67676767675,528.2839299703904
Evenings,LightGBM,165704.72727272726,528.5117799473104
Evenings,LightGBM,168334.77777777778,528.3667298219996
Evenings,LightGBM,170964.82828282827,531.9352154459465
Evenings,LightGBM,173594.87878787878,531.5789235394808
Evenings,LightGBM,176224.92929292927,531.7015194380836
Evenings,LightGBM,178854.9797979798,531.7395921260847
Evenings,LightGBM,181485.0303030303,531.804251679413
Evenings,LightGBM,184115.0808080808,531.4606084228809
Evenings,LightGBM,186745.1313131313,531.4421467367897
Evenings,LightGBM,189375.1818181818,550.3986688854362
Evenings,LightGBM,192005.2323232323,550.8200559285953
Evenings,LightGBM,194635.28282828283,550.658943926421
Evenings,LightGBM,197265.3333333333,550.5337980192554
Evenings,LightGBM,199895.38383838383,551.4901116066767
Evenings,LightGBM,202525.43434343432,555.0885609383579
Evenings,LightGBM,205155.48484848483,555.5634419597144
Evenings,LightGBM,207785.53535353535,555.5739535136506
Evenings,LightGBM,210415.58585858584,555.4527075339948
Evenings,LightGBM,213045.63636363635,566.7162483132553
Evenings,LightGBM,215675.68686868684,570.754228900753
Evenings,LightGBM,218305.73737373736,570.8060385769155
Evenings,LightGBM,220935.78787878787,570.8292649328992
Evenings,LightGBM,223565.83838383836,569.843266315265
Evenings,LightGBM,226195.88888888888,569.8304002588385
Evenings,LightGBM,228825.9393939394,569.9993904559404
Evenings,LightGBM,231455.98989898988,572.5773588130643
Evenings,LightGBM,234086.0404040404,572.8156663029507
Evenings,LightGBM,236716.09090909088,580.8297493681115
Evenings,LightGBM,239346.1414141414,582.7386629046592
Evenings,LightGBM,241976.19191919192,584.4039102869137
Evenings,LightGBM,244606.2424242424,589.8663904421749
Evenings,LightGBM,247236.29292929292,590.4535546254475
Evenings,LightGBM,249866.3434343434,591.0204900010996
Evenings,LightGBM,252496.39393939392,590.7727875254914
Evenings,LightGBM,255126.44444444444,590.4769547467715
Evenings,LightGBM,257756.49494949493,587.2192583918572
Evenings,LightGBM,260386.54545454544,586.1081099110357
Evenings,LightGBM,263016.5959595959,589.469467711608
Evenings,LightGBM,265646.64646464644,590.3359335146804
Evenings,LightGBM,268276.69696969696,593.159598268352
Evenings,LightGBM,270906.7474747475,593.159598268352
Evenings,LightGBM,273536.79797979794,593.159598268352
Evenings,LightGBM,276166.84848484845,593.159598268352
Evenings,LightGBM,278796.89898989897,593.159598268352
Evenings,LightGBM,281426.9494949495,593.159598268352
Evenings,LightGBM,284057.0,593.159598268352
Evenings,XGBoost,23682.0,508.641845703125
Evenings,XGBoost,26312.050505050505,508.641845703125
Evenings,XGBoost,28942.10101010101,510.025146484375
Evenings,XGBoost,31572.151515151512,512.1370849609375
Evenings,XGBoost,34202.20202020202,512.1370849609375
Evenings,XGBoost,36832.25252525252,512.1370849609375
Evenings,XGBoost,39462.303030303025,512.0849609375
Evenings,XGBoost,42092.35353535353,511.9322509765625
Evenings,XGBoost,44722.40404040404,511.9322509765625
Evenings,XGBoost,47352.454545454544,511.91937255859375
Evenings,XGBoost,49982.505050505046,511.91937255859375
Evenings,XGBoost,52612.555555555555,512.0455932617188
Evenings,XGBoost,55242.60606060606,511.9239807128906
Evenings,XGBoost,57872.656565656565,511.8304138183594
Evenings,XGBoost,60502.70707070707,511.8304138183594
Evenings,XGBoost,63132.757575757576,511.8304138183594
Evenings,XGBoost,65762.80808080808,511.8304138183594
Evenings,XGBoost,68392.85858585857,511.8304138183594
Evenings,XGBoost,71022.90909090909,511.8304138183594
Evenings,XGBoost,73652.95959595959,511.8304138183594
Evenings,XGBoost,76283.01010101009,515.26611328125
Evenings,XGBoost,78913.06060606061,515.37109375
Evenings,XGBoost,81543.11111111111,515.2960205078125
Evenings,XGBoost,84173.16161616161,514.8606567382812
Evenings,XGBoost,86803.21212121211,514.8606567382812
Evenings,XGBoost,89433.26262626261,514.8606567382812
Evenings,XGBoost,92063.31313131313,514.8606567382812
Evenings,XGBoost,94693.36363636363,514.8606567382812
Evenings,XGBoost,97323.41414141413,514.8606567382812
Evenings,XGBoost,99953.46464646464,514.8606567382812
Evenings,XGBoost,102583.51515151515,514.8580932617188
Evenings,XGBoost,105213.56565656565,514.8646240234375
Evenings,XGBoost,107843.61616161616,514.5595092773438
Evenings,XGBoost,110473.66666666666,514.4655151367188
Evenings,XGBoost,113103.71717171716,514.3104858398438
Evenings,XGBoost,115733.76767676767,514.3154907226562
Evenings,XGBoost,118363.81818181818,514.3154907226562
Evenings,XGBoost,120993.86868686868,514.2952880859375
Evenings,XGBoost,123623.91919191918,514.2952880859375
Evenings,XGBoost,126253.9696969697,514.3629760742188
Evenings,XGBoost,128884.0202020202,514.3668823242188
Evenings,XGBoost,131514.0707070707,514.3668823242188
Evenings,XGBoost,134144.12121212122,514.3668823242188
Evenings,XGBoost,136774.1717171717,514.3668823242188
Evenings,XGBoost,139404.22222222222,528.8063354492188
Evenings,XGBoost,142034.2727272727,529.5755004882812
Evenings,XGBoost,144664.32323232322,526.9890747070312
Evenings,XGBoost,147294.37373737374,527.0994873046875
Evenings,XGBoost,149924.42424242423,527.0994873046875
Evenings,XGBoost,152554.47474747474,535.9622802734375
Evenings,XGBoost,155184.52525252523,535.9364013671875
Evenings,XGBoost,157814.57575757575,535.9364013671875
Evenings,XGBoost,160444.62626262626,546.65234375
Evenings,XGBoost,163074.67676767675,546.7655639648438
Evenings,XGBoost,165704.72727272726,546.7655639648438
Evenings,XGBoost,168334.77777777778,548.9837036132812
Evenings,XGBoost,170964.82828282827,547.2257080078125
Evenings,XGBoost,173594.87878787878,547.2819213867188
Evenings,XGBoost,176224.92929292927,546.3670654296875
Evenings,XGBoost,178854.9797979798,546.3662109375
Evenings,XGBoost,181485.0303030303,546.959228515625
Evenings,XGBoost,184115.0808080808,546.9838256835938
Evenings,XGBoost,186745.1313131313,546.8477783203125
Evenings,XGBoost,189375.1818181818,565.1331176757812
Evenings,XGBoost,192005.2323232323,564.7320556640625
Evenings,XGBoost,194635.28282828283,559.5621337890625
Evenings,XGBoost,197265.3333333333,558.3101806640625
Evenings,XGBoost,199895.38383838383,558.3101806640625
Evenings,XGBoost,202525.43434343432,558.4058227539062
Evenings,XGBoost,205155.48484848483,559.1386108398438
Evenings,XGBoost,207785.53535353535,560.2951049804688
Evenings,XGBoost,210415.58585858584,560.5503540039062
Evenings,XGBoost,213045.63636363635,563.383544921875
Evenings,XGBoost,215675.68686868684,564.788818359375
Evenings,XGBoost,218305.73737373736,565.1356201171875
Evenings,XGBoost,220935.78787878787,564.4532470703125
Evenings,XGBoost,223565.83838383836,573.1198120117188
Evenings,XGBoost,226195.88888888888,573.93408203125
Evenings,XGBoost,228825.9393939394,574.5663452148438
Evenings,XGBoost,231455.98989898988,569.233154296875
Evenings,XGBoost,234086.0404040404,569.0287475585938
Evenings,XGBoost,236716.09090909088,574.4539794921875
Evenings,XGBoost,239346.1414141414,574.4500732421875
Evenings,XGBoost,241976.19191919192,575.471923828125
Evenings,XGBoost,244606.2424242424,576.6683959960938
Evenings,XGBoost,247236.29292929292,577.4885864257812
Evenings,XGBoost,249866.3434343434,577.1193237304688
Evenings,XGBoost,252496.39393939392,580.8975830078125
Evenings,XGBoost,255126.44444444444,584.9423217773438
Evenings,XGBoost,257756.49494949493,570.4331665039062
Evenings,XGBoost,260386.54545454544,571.016357421875
Evenings,XGBoost,263016.5959595959,575.426025390625
Evenings,XGBoost,265646.64646464644,575.426025390625
Evenings,XGBoost,268276.69696969696,586.7839965820312
Evenings,XGBoost,270906.7474747475,586.7839965820312
Evenings,XGBoost,273536.79797979794,586.7839965820312
Evenings,XGBoost,276166.84848484845,585.7661743164062
Evenings,XGBoost,278796.89898989897,585.7661743164062
Evenings,XGBoost,281426.9494949495,585.7661743164062
Evenings,XGBoost,284057.0,585.7661743164062
Mornings Special,CatBoost,23682.0,291.65611116937055
Mornings Special,CatBoost,26312.050505050505,292.2087759483691
Mornings Special,CatBoost,28942.10101010101,292.6890595419499
Mornings Special,CatBoost,31572.151515151512,293.46259489051687
Mornings Special,CatBoost,34202.20202020202,292.56323428490356
Mornings Special,CatBoost,36832.25252525252,292.56323428490356
Mornings Special,CatBoost,39462.303030303025,287.13957855377066
Mornings Special,CatBoost,42092.35353535353,277.68349323667906
Mornings Special,CatBoost,44722.40404040404,277.68349323667906
Mornings Special,CatBoost,47352.454545454544,277.68349323667906
Mornings Special,CatBoost,49982.505050505046,279.4431906596922
Mornings Special,CatBoost,52612.555555555555,283.1728817488069
Mornings Special,CatBoost,55242.60606060606,287.08786105126165
Mornings Special,CatBoost,57872.656565656565,289.0560299840627
Mornings Special,CatBoost,60502.70707070707,289.0560299840627
Mornings Special,CatBoost,63132.757575757576,289.0560299840627
Mornings Special,CatBoost,65762.80808080808,289.1321740625503
Mornings Special,CatBoost,68392.85858585857,289.1321740625503
Mornings Special,CatBoost,71022.90909090909,289.1321740625503
Mornings Special,CatBoost,73652.95959595959,289.23382563537865
Mornings Special,CatBoost,76283.01010101009,289.23382563537865
Mornings Special,CatBoost,78913.06060606061,289.23382563537865
Mornings Special,CatBoost,81543.11111111111,289.23382563537865
Mornings Special,CatBoost,84173.16161616161,289.23382563537865
Mornings Special,CatBoost,86803.21212121211,289.23382563537865
Mornings Special,CatBoost,89433.26262626261,289.23382563537865
Mornings Special,CatBoost,92063.31313131313,289.23382563537865
Mornings Special,CatBoost,94693.36363636363,289.23382563537865
Mornings Special,CatBoost,97323.41414141413,289.23382563537865
Mornings Special,CatBoost,99953.46464646464,289.23382563537865
Mornings Special,CatBoost,102583.51515151515,289.23382563537865
Mornings Special,CatBoost,105213.56565656565,291.0733835326227
Mornings Special,CatBoost,107843.61616161616,291.5997228204943
Mornings Special,CatBoost,110473.66666666666,291.5997228204943
Mornings Special,CatBoost,113103.71717171716,286.183188761682
Mornings Special,CatBoost,115733.76767676767,286.183188761682
Mornings Special,CatBoost,118363.81818181818,286.183188761682
Mornings Special,CatBoost,120993.86868686868,286.183188761682
Mornings Special,CatBoost,123623.91919191918,285.42456905076824
Mornings Special,CatBoost,126253.9696969697,285.42456905076824
Mornings Special,CatBoost,128884.0202020202,284.5068638114125
Mornings Special,CatBoost,131514.0707070707,284.5068638114125
Mornings Special,CatBoost,134144.12121212122,284.5068638114125
Mornings Special,CatBoost,136774.1717171717,284.5068638114125
Mornings Special,CatBoost,139404.22222222222,284.5068638114125
Mornings Special,CatBoost,142034.2727272727,291.91674646831683
Mornings Special,CatBoost,144664.32323232322,293.87666070710276
Mornings Special,CatBoost,147294.37373737374,293.9117335369385
Mornings Special,CatBoost,149924.42424242423,293.9117335369385
Mornings Special,CatBoost,152554.47474747474,294.10940287435045
Mornings Special,CatBoost,155184.52525252523,294.10940287435045
Mornings Special,CatBoost,157814.57575757575,294.10940287435045
Mornings Special,CatBoost,160444.62626262626,294.2355690039282
Mornings Special,CatBoost,163074.67676767675,294.7773564520777
Mornings Special,CatBoost,165704.72727272726,294.7958116023298
Mornings Special,CatBoost,168334.77777777778,294.7810414196376
Mornings Special,CatBoost,170964.82828282827,293.1404299971815
Mornings Special,CatBoost,173594.87878787878,293.0356877701172
