Dataset,Model,Visual complexity mean,Predicted Value
All,XGBoost,2.0971712379427006,615.4314575195312
All,XGBoost,2.1030879815055745,615.4314575195312
All,XGBoost,2.1090047250684485,615.4314575195312
All,XGBoost,2.1149214686313225,615.4314575195312
All,XGBoost,2.120838212194196,615.4314575195312
All,XGBoost,2.12675495575707,615.4314575195312
Lunches,CatBoost,1.54099734303256,1044.4421064436324
Lunches,CatBoost,1.5469140865954338,1044.4421064436324
Lunches,CatBoost,1.5528308301583078,1045.0789130345001
Lunches,CatBoost,1.5587475737211816,1045.0789130345001
Lunches,CatBoost,1.5646643172840555,1045.0789130345001
Lunches,CatBoost,1.5705810608469293,1045.0789130345001
Lunches,CatBoost,1.576497804409803,1045.0789130345001
Lunches,CatBoost,1.582414547972677,1045.0789130345001
Lunches,CatBoost,1.5883312915355507,1045.0789130345001
Lunches,CatBoost,1.5942480350984247,1045.0789130345001
Lunches,CatBoost,1.6001647786612985,1045.0789130345001
Lunches,CatBoost,1.6060815222241722,1045.0789130345001
Lunches,CatBoost,1.6119982657870462,1045.0789130345001
Lunches,CatBoost,1.61791500934992,1045.0789130345001
Lunches,CatBoost,1.623831752912794,1045.0789130345001
Lunches,CatBoost,1.6297484964756677,1045.0789130345001
Lunches,CatBoost,1.6356652400385414,1046.2341108846872
Lunches,CatBoost,1.6415819836014154,1046.2341108846872
Lunches,CatBoost,1.6474987271642891,1046.2341108846872
Lunches,CatBoost,1.6534154707271629,1046.2341108846872
Lunches,CatBoost,1.6593322142900369,1046.2341108846872
Lunches,CatBoost,1.6652489578529106,1046.2341108846872
Lunches,CatBoost,1.6711657014157846,1046.2341108846872
Lunches,CatBoost,1.6770824449786583,1046.2341108846872
Lunches,CatBoost,1.6829991885415323,1046.2341108846872
Lunches,CatBoost,1.688915932104406,1046.2341108846872
Lunches,CatBoost,1.6948326756672798,1046.2341108846872
Lunches,CatBoost,1.7007494192301538,1046.2341108846872
Lunches,CatBoost,1.7066661627930275,1046.2341108846872
Lunches,CatBoost,1.7125829063559013,1045.9214282854032
Lunches,CatBoost,1.7184996499187752,1045.9214282854032
Lunches,CatBoost,1.724416393481649,1045.9214282854032
Lunches,CatBoost,1.730333137044523,1045.9214282854032
Lunches,CatBoost,1.7362498806073967,1045.9214282854032
Lunches,CatBoost,1.7421666241702705,1045.9214282854032
Lunches,CatBoost,1.7480833677331444,1045.9214282854032
Lunches,CatBoost,1.7540001112960182,1045.9214282854032
Lunches,CatBoost,1.7599168548588922,1045.9214282854032
Lunches,CatBoost,1.765833598421766,1045.9214282854032
Lunches,CatBoost,1.7717503419846397,1046.4351023710267
Lunches,CatBoost,1.7776670855475136,1046.4351023710267
Lunches,CatBoost,1.7835838291103874,1046.4351023710267
Lunches,CatBoost,1.7895005726732613,1052.6635451078607
Lunches,CatBoost,1.795417316236135,1060.1640312745617
Lunches,CatBoost,1.8013340597990088,1063.8210273395791
Lunches,CatBoost,1.8072508033618828,1075.0062911379985
Lunches,CatBoost,1.8131675469247566,1075.0516878944889
Lunches,CatBoost,1.8190842904876305,1087.9894204489012
Lunches,CatBoost,1.8250010340505043,1118.2284098622615
Lunches,CatBoost,1.830917777613378,1123.2502907780126
Lunches,CatBoost,1.836834521176252,1123.2502907780126
Lunches,CatBoost,1.8427512647391258,1133.851084228915
Lunches,CatBoost,1.8486680083019995,1138.2983217418785
Lunches,CatBoost,1.8545847518648735,1138.379604837143
Lunches,CatBoost,1.8605014954277472,1138.379604837143
Lunches,CatBoost,1.8664182389906212,1138.379604837143
Lunches,CatBoost,1.872334982553495,1138.379604837143
Lunches,CatBoost,1.878251726116369,1138.379604837143
Lunches,CatBoost,1.8841684696792427,1138.379604837143
Lunches,CatBoost,1.8900852132421164,1138.379604837143
