Dataset,Model,5 Lamp density,Predicted Value
Afternoons,XGBoost,0.03830019110750459,1238.59228515625
Afternoons,XGBoost,0.0386950384385098,1238.59228515625
Afternoons,XGBoost,0.039089885769515,1239.27392578125
Evenings,CatBoost,0.0,480.50097642456643
Evenings,CatBoost,0.000394847331005202,480.50097642456643
Evenings,CatBoost,0.000789694662010404,487.39318876478467
Evenings,CatBoost,0.001184541993015606,487.39318876478467
Evenings,CatBoost,0.001579389324020808,497.2741960986878
Evenings,CatBoost,0.00197423665502601,497.2741960986878
Evenings,CatBoost,0.002369083986031212,497.3242240432858
Evenings,CatBoost,0.0027639313170364143,497.3242240432858
Evenings,CatBoost,0.003158778648041616,497.3242240432858
Evenings,CatBoost,0.003553625979046818,505.9708299250243
Evenings,CatBoost,0.00394847331005202,507.6973865628115
Evenings,CatBoost,0.004343320641057222,518.6507901304782
Evenings,CatBoost,0.004738167972062424,518.6507901304782
Evenings,CatBoost,0.005133015303067626,518.6507901304782
Evenings,CatBoost,0.005527862634072829,525.6901226476417
Evenings,CatBoost,0.0059227099650780305,522.119491964676
Evenings,CatBoost,0.006317557296083232,522.119491964676
Evenings,CatBoost,0.006712404627088434,530.8257428643304
Evenings,CatBoost,0.007107251958093636,542.9429577667959
Evenings,CatBoost,0.0075020992890988385,542.9429577667959
Evenings,CatBoost,0.00789694662010404,542.9429577667959
Evenings,CatBoost,0.008291793951109242,542.9429577667959
Evenings,CatBoost,0.008686641282114445,542.9429577667959
Evenings,CatBoost,0.009081488613119646,544.0559915111079
Evenings,CatBoost,0.009476335944124848,555.7593798559761
Evenings,CatBoost,0.009871183275130051,555.7593798559761
Evenings,CatBoost,0.010266030606135252,555.7593798559761
Evenings,CatBoost,0.010660877937140455,555.7593798559761
Evenings,CatBoost,0.011055725268145657,555.7593798559761
Evenings,CatBoost,0.011450572599150858,555.7593798559761
Evenings,CatBoost,0.011845419930156061,555.7593798559761
Evenings,CatBoost,0.012240267261161262,555.7593798559761
Evenings,CatBoost,0.012635114592166465,555.7593798559761
Evenings,CatBoost,0.013029961923171667,555.7695526012169
Evenings,CatBoost,0.013424809254176868,555.7695526012169
Evenings,CatBoost,0.01381965658518207,555.7695526012169
Evenings,CatBoost,0.014214503916187272,555.7695526012169
Evenings,CatBoost,0.014609351247192474,555.7695526012169
Evenings,CatBoost,0.015004198578197677,555.7695526012169
Evenings,CatBoost,0.015399045909202878,555.7695526012169
Evenings,CatBoost,0.01579389324020808,555.7695526012169
Evenings,CatBoost,0.01618874057121328,555.7695526012169
Evenings,CatBoost,0.016583587902218484,555.905341455395
Evenings,CatBoost,0.016978435233223687,556.400130334308
Evenings,CatBoost,0.01737328256422889,556.400130334308
Evenings,CatBoost,0.017768129895234092,556.400130334308
Evenings,CatBoost,0.01816297722623929,556.400130334308
Evenings,CatBoost,0.018557824557244494,556.400130334308
Evenings,CatBoost,0.018952671888249697,556.400130334308
Evenings,CatBoost,0.0193475192192549,556.400130334308
Evenings,CatBoost,0.019742366550260102,556.400130334308
Evenings,CatBoost,0.0201372138812653,556.400130334308
Evenings,CatBoost,0.020532061212270504,556.400130334308
Evenings,CatBoost,0.020926908543275707,556.400130334308
Evenings,CatBoost,0.02132175587428091,565.3280482417742
Evenings,CatBoost,0.021716603205286112,565.3280482417742
Evenings,CatBoost,0.022111450536291315,565.3280482417742
Evenings,CatBoost,0.022506297867296514,565.3280482417742
Evenings,CatBoost,0.022901145198301717,565.3280482417742
Evenings,CatBoost,0.02329599252930692,567.5910230414299
Evenings,CatBoost,0.023690839860312122,567.5910230414299
Evenings,CatBoost,0.024085687191317325,567.5910230414299
Evenings,CatBoost,0.024480534522322524,567.5910230414299
Evenings,CatBoost,0.024875381853327726,570.3939586969957
Evenings,CatBoost,0.02527022918433293,570.2900443855804
Evenings,CatBoost,0.025665076515338132,570.2900443855804
Evenings,CatBoost,0.026059923846343334,570.2900443855804
Evenings,CatBoost,0.026454771177348534,570.2900443855804
Evenings,CatBoost,0.026849618508353736,570.2900443855804
Evenings,CatBoost,0.02724446583935894,582.768924347027
Evenings,CatBoost,0.02763931317036414,582.768924347027
Evenings,CatBoost,0.028034160501369344,582.768924347027
Evenings,CatBoost,0.028429007832374543,582.768924347027
Evenings,CatBoost,0.028823855163379746,582.768924347027
Evenings,CatBoost,0.02921870249438495,582.768924347027
Evenings,CatBoost,0.02961354982539015,582.768924347027
Evenings,CatBoost,0.030008397156395354,582.768924347027
Evenings,CatBoost,0.030403244487400557,582.768924347027
Evenings,CatBoost,0.030798091818405756,599.5744407241821
Evenings,CatBoost,0.03119293914941096,599.5744407241821
Evenings,CatBoost,0.03158778648041616,599.5744407241821
Evenings,CatBoost,0.031982633811421364,599.5744407241821
Evenings,CatBoost,0.03237748114242656,599.5744407241821
Evenings,CatBoost,0.03277232847343177,599.5744407241821
Evenings,CatBoost,0.03316717580443697,599.5744407241821
Evenings,CatBoost,0.033562023135442175,605.1037114207543
Evenings,CatBoost,0.033956870466447374,605.1037114207543
Evenings,CatBoost,0.03435171779745257,605.1037114207543
Evenings,CatBoost,0.03474656512845778,605.1037114207543
Evenings,CatBoost,0.03514141245946298,605.1037114207543
Evenings,CatBoost,0.035536259790468185,605.1037114207543
Evenings,CatBoost,0.035931107121473384,605.1037114207543
Evenings,CatBoost,0.03632595445247858,605.1037114207543
Evenings,CatBoost,0.03672080178348379,605.1037114207543
Evenings,CatBoost,0.03711564911448899,605.1037114207543
Evenings,CatBoost,0.037510496445494194,605.1037114207543
Evenings,CatBoost,0.037905343776499394,605.1037114207543
Evenings,CatBoost,0.03830019110750459,605.1037114207543
Evenings,CatBoost,0.0386950384385098,605.1037114207543
Evenings,CatBoost,0.039089885769515,605.1037114207543
Afternoons Special,CatBoost,0.0,813.3855597260091
Afternoons Special,CatBoost,0.000394847331005202,813.3855597260091
Afternoons Special,CatBoost,0.000789694662010404,819.4821060532737
Afternoons Special,CatBoost,0.001184541993015606,819.4821060532737
Afternoons Special,CatBoost,0.001579389324020808,834.1687544862892
Afternoons Special,CatBoost,0.00197423665502601,841.4807401688993
Afternoons Special,CatBoost,0.002369083986031212,842.2357593212914
Afternoons Special,CatBoost,0.0027639313170364143,842.2357593212914
Afternoons Special,CatBoost,0.003158778648041616,842.2357593212914
Afternoons Special,CatBoost,0.003553625979046818,845.9518401708776
Afternoons Special,CatBoost,0.00394847331005202,846.3530088936211
Afternoons Special,CatBoost,0.004343320641057222,863.7358229456069
Afternoons Special,CatBoost,0.004738167972062424,863.7358229456069
Afternoons Special,CatBoost,0.005133015303067626,868.7920068241959
Afternoons Special,CatBoost,0.005527862634072829,945.1467214552728
Afternoons Special,CatBoost,0.0059227099650780305,908.9232022370438
Afternoons Special,CatBoost,0.006317557296083232,908.6236327599217
Afternoons Special,CatBoost,0.006712404627088434,904.8921019830616
Afternoons Special,CatBoost,0.007107251958093636,924.2226769429445
Afternoons Special,CatBoost,0.0075020992890988385,924.2226769429445
Afternoons Special,CatBoost,0.00789694662010404,945.4063615818926
Afternoons Special,CatBoost,0.008291793951109242,945.4063615818926
Afternoons Special,CatBoost,0.008686641282114445,946.1673171330178
Afternoons Special,CatBoost,0.009081488613119646,982.9198303271098
Afternoons Special,CatBoost,0.009476335944124848,1011.70337414327
Afternoons Special,CatBoost,0.009871183275130051,1011.70337414327
Afternoons Special,CatBoost,0.010266030606135252,1011.6196837302076
Afternoons Special,CatBoost,0.010660877937140455,1011.6196837302076
Afternoons Special,CatBoost,0.011055725268145657,1011.7681908964958
Afternoons Special,CatBoost,0.011450572599150858,1011.7681908964958
Afternoons Special,CatBoost,0.011845419930156061,1011.7681908964958
Afternoons Special,CatBoost,0.012240267261161262,1011.7681908964958
Afternoons Special,CatBoost,0.012635114592166465,1011.7681908964958
Afternoons Special,CatBoost,0.013029961923171667,1011.759938518705
Afternoons Special,CatBoost,0.013424809254176868,1011.759938518705
Afternoons Special,CatBoost,0.01381965658518207,1011.759938518705
Afternoons Special,CatBoost,0.014214503916187272,1011.759938518705
Afternoons Special,CatBoost,0.014609351247192474,1011.759938518705
Afternoons Special,CatBoost,0.015004198578197677,1011.759938518705
Afternoons Special,CatBoost,0.015399045909202878,1011.759938518705
Afternoons Special,CatBoost,0.01579389324020808,1011.759938518705
Afternoons Special,CatBoost,0.01618874057121328,1011.759938518705
Afternoons Special,CatBoost,0.016583587902218484,1007.9879766052154
Afternoons Special,CatBoost,0.016978435233223687,1007.9879766052154
Afternoons Special,CatBoost,0.01737328256422889,1007.9879766052154
Afternoons Special,CatBoost,0.017768129895234092,1007.9879766052154
Afternoons Special,CatBoost,0.01816297722623929,1007.9879766052154
Afternoons Special,CatBoost,0.018557824557244494,1007.8028023882821
Afternoons Special,CatBoost,0.018952671888249697,1007.8028023882821
Afternoons Special,CatBoost,0.0193475192192549,1007.8028023882821
Afternoons Special,CatBoost,0.019742366550260102,1007.8028023882821
Afternoons Special,CatBoost,0.0201372138812653,1007.8028023882821
Afternoons Special,CatBoost,0.020532061212270504,1007.8028023882821
Afternoons Special,CatBoost,0.020926908543275707,1007.8028023882821
Afternoons Special,CatBoost,0.02132175587428091,1006.9747807048439
Afternoons Special,CatBoost,0.021716603205286112,1006.9747807048439
Afternoons Special,CatBoost,0.022111450536291315,1006.9747807048439
Afternoons Special,CatBoost,0.022506297867296514,1006.9747807048439
Afternoons Special,CatBoost,0.022901145198301717,1006.9747807048439
Afternoons Special,CatBoost,0.02329599252930692,997.587967975587
Afternoons Special,CatBoost,0.023690839860312122,997.587967975587
Afternoons Special,CatBoost,0.024085687191317325,996.9935175588741
Afternoons Special,CatBoost,0.024480534522322524,996.9935175588741
Afternoons Special,CatBoost,0.024875381853327726,987.9860423939143
Afternoons Special,CatBoost,0.02527022918433293,988.4569434566317
Afternoons Special,CatBoost,0.025665076515338132,988.4569434566317
Afternoons Special,CatBoost,0.026059923846343334,988.4569434566317
Afternoons Special,CatBoost,0.026454771177348534,988.4569434566317
Afternoons Special,CatBoost,0.026849618508353736,988.4569434566317
Afternoons Special,CatBoost,0.02724446583935894,1004.5290545519565
Afternoons Special,CatBoost,0.02763931317036414,1004.5290545519565
Afternoons Special,CatBoost,0.028034160501369344,1004.5290545519565
Afternoons Special,CatBoost,0.028429007832374543,1004.5290545519565
Afternoons Special,CatBoost,0.028823855163379746,1004.5290545519565
Afternoons Special,CatBoost,0.02921870249438495,1004.5290545519565
Afternoons Special,CatBoost,0.02961354982539015,1004.5290545519565
Afternoons Special,CatBoost,0.030008397156395354,1004.5290545519565
Afternoons Special,CatBoost,0.030403244487400557,1004.5290545519565
Afternoons Special,CatBoost,0.030798091818405756,1007.2661400900884
Afternoons Special,CatBoost,0.03119293914941096,1007.2661400900884
Afternoons Special,CatBoost,0.03158778648041616,1007.2661400900884
Afternoons Special,CatBoost,0.031982633811421364,1007.2661400900884
Afternoons Special,CatBoost,0.03237748114242656,1007.2661400900884
Afternoons Special,CatBoost,0.03277232847343177,1007.2661400900884
Afternoons Special,CatBoost,0.03316717580443697,1007.2661400900884
Afternoons Special,CatBoost,0.033562023135442175,1003.5166090294517
Afternoons Special,CatBoost,0.033956870466447374,1003.5166090294517
Afternoons Special,CatBoost,0.03435171779745257,1003.5166090294517
Afternoons Special,CatBoost,0.03474656512845778,1003.5166090294517
Afternoons Special,CatBoost,0.03514141245946298,1003.5166090294517
Afternoons Special,CatBoost,0.035536259790468185,1003.5166090294517
Afternoons Special,CatBoost,0.035931107121473384,1003.5166090294517
Afternoons Special,CatBoost,0.03632595445247858,1003.5166090294517
Afternoons Special,CatBoost,0.03672080178348379,1003.5166090294517
Afternoons Special,CatBoost,0.03711564911448899,1003.489514901291
Afternoons Special,CatBoost,0.037510496445494194,1003.489514901291
Afternoons Special,CatBoost,0.037905343776499394,1003.489514901291
Afternoons Special,CatBoost,0.03830019110750459,1003.489514901291
Afternoons Special,CatBoost,0.0386950384385098,1003.489514901291
Afternoons Special,CatBoost,0.039089885769515,1004.2430997965088
